,UQCR11 (10975)
ACH-000004,0.10485891930309196
ACH-000005,-0.019544353720890088
ACH-000007,-0.15531198141005295
ACH-000009,-0.10322912244569153
ACH-000011,0.06062655036810681
ACH-000012,-0.15042895293541725
ACH-000013,-0.21417701930652835
ACH-000014,-0.08193059270513925
ACH-000015,-0.07702080352436423
ACH-000017,-0.17584050211194696
ACH-000018,-0.07510612641342856
ACH-000019,-0.2195090243216543
ACH-000021,-0.18382666840456102
ACH-000022,-0.05722513294032148
ACH-000025,-0.12402155814146652
ACH-000028,-0.19254307389630906
ACH-000030,-0.06784735647930147
ACH-000035,-0.15190690247460004
ACH-000036,-0.054516349050195735
ACH-000037,0.017815241509947618
ACH-000039,-0.06269218037157054
ACH-000040,-0.1504462758999149
ACH-000041,-0.05859973778130063
ACH-000042,-0.049480255814296416
ACH-000045,-0.2354665495637288
ACH-000047,0.013905233492808968
ACH-000052,-0.16209285577213484
ACH-000053,-0.13422391338540746
ACH-000054,-0.14179946963558346
ACH-000055,-0.13692484950199588
ACH-000060,-0.05336394028876079
ACH-000067,-0.029149930220404997
ACH-000070,-0.07907879503895808
ACH-000075,-0.09069641494814193
ACH-000078,-0.1535229283820077
ACH-000082,-0.045434318624153966
ACH-000085,0.11444853279964458
ACH-000086,-0.12590129025571534
ACH-000087,-0.0742478824422742
ACH-000092,-0.15836497088364182
ACH-000095,-0.09370184925656544
ACH-000097,0.00493388994899538
ACH-000098,-0.15730478208117155
ACH-000099,-0.20951566167819333
ACH-000108,-0.04399689854542458
ACH-000113,-0.13238542050529986
ACH-000116,-0.04628907315388078
ACH-000118,-0.16694205037774065
ACH-000120,-0.20923661370184093
ACH-000123,-0.07500646856336449
ACH-000127,-0.2641600651284782
ACH-000128,-0.11384823105180762
ACH-000132,-0.07808388196983948
ACH-000133,-0.19322344764725946
ACH-000137,-0.09878671008707532
ACH-000138,-0.11822160806059293
ACH-000142,-0.07468845130994399
ACH-000143,-0.01848541929786476
ACH-000146,-0.09930933460053976
ACH-000148,-0.10129263699349386
ACH-000150,-0.14790912486705418
ACH-000152,-0.21044150944414705
ACH-000153,0.08159140585450017
ACH-000159,-0.1455890942946674
ACH-000160,-0.045349126186862015
ACH-000163,-0.08291251881951928
ACH-000167,0.35325080672309683
ACH-000168,-0.0699335768599877
ACH-000169,-0.07420037603162404
ACH-000178,-0.04926624369060398
ACH-000183,-0.10367980373662124
ACH-000188,-0.01902272213588589
ACH-000189,-0.1609720908332452
ACH-000190,0.01272643840567116
ACH-000198,-0.12087553087766427
ACH-000203,0.06797786609881569
ACH-000204,-0.20172573631700294
ACH-000206,-0.2090111327374659
ACH-000207,-0.054937777954492416
ACH-000208,-0.17523413594064285
ACH-000210,0.0017108925358385971
ACH-000211,-0.1619705880476566
ACH-000215,-0.030029849421196162
ACH-000221,-0.13500033643842754
ACH-000222,-0.014031317923941649
ACH-000223,-0.08396721039160683
ACH-000226,0.029755935514934013
ACH-000227,-0.08920386113052782
ACH-000228,0.0933926225898792
ACH-000231,-0.07872785375644993
ACH-000232,0.014704032023218528
ACH-000233,-0.13715206854089065
ACH-000234,-0.1638013307289222
ACH-000235,-0.059872208778239726
ACH-000237,-0.10856290903142624
ACH-000238,-0.029114821983746975
ACH-000242,-0.2249303513517059
ACH-000243,-0.08100141180029498
ACH-000244,-0.025790919839429136
ACH-000246,-0.08408967731012952
ACH-000248,-0.2326563716213473
ACH-000250,-0.08668202492971812
ACH-000251,-0.2732747266707109
ACH-000252,-0.08935119190112648
ACH-000253,-0.07402159192983312
ACH-000255,-0.011362234229382076
ACH-000256,-0.06343766607985916
ACH-000257,-0.047967579531306884
ACH-000258,-0.12492531828496413
ACH-000259,-0.112272584546721
ACH-000260,-0.17253502622032504
ACH-000261,-0.0924788391497606
ACH-000262,-0.0938762683918886
ACH-000263,-0.060462532127898615
ACH-000264,-0.1032332780928633
ACH-000265,-0.03574545731082494
ACH-000266,-0.10401186247341854
ACH-000272,-0.06955841467071977
ACH-000274,-0.1372713957640624
ACH-000277,-0.14370401603776264
ACH-000278,-0.06507533268917154
ACH-000279,0.055044546378743085
ACH-000280,-0.07112145440692748
ACH-000281,0.04113912474380104
ACH-000288,0.007901067220228668
ACH-000291,-0.049982435647053576
ACH-000293,-0.009339919690826828
ACH-000294,0.014879472319335618
ACH-000295,-0.07145535945330085
ACH-000296,-0.221730598128945
ACH-000302,-0.1178017837957741
ACH-000304,-0.16995081048467858
ACH-000307,-0.18721142692378545
ACH-000308,-0.027722517699256318
ACH-000310,-0.04239305516921912
ACH-000311,-0.16226360041685492
ACH-000312,-0.1367298026928362
ACH-000315,-0.1992512031994709
ACH-000316,0.05551834885622327
ACH-000317,-0.11763653875857748
ACH-000318,-0.15875827922425687
ACH-000319,-0.18811434418657935
ACH-000320,-0.2772396813946056
ACH-000322,-0.0533666540292909
ACH-000323,-0.11677334774406276
ACH-000324,-0.04604430930200082
ACH-000329,-0.17194123336088396
ACH-000330,-0.08347505229813937
ACH-000331,-0.03711311742576639
ACH-000332,-0.10501090541372944
ACH-000334,-0.0503175881540821
ACH-000335,-0.09704448080961034
ACH-000336,-0.02297635732061474
ACH-000337,0.0011692216673139745
ACH-000338,-0.06552720503702271
ACH-000339,-0.08850558767097727
ACH-000341,-0.16417711368992785
ACH-000348,-0.048710118143940384
ACH-000350,-0.14115688768292622
ACH-000352,-0.12622583479712862
ACH-000356,0.07273762471068836
ACH-000361,-0.1057387387653414
ACH-000362,-0.10989722066761252
ACH-000363,-0.2975265440923318
ACH-000364,-0.17606945300966464
ACH-000365,-0.07060530331386466
ACH-000366,-0.2394006644689128
ACH-000368,-0.19584520963152136
ACH-000374,-0.0020212601479126734
ACH-000375,-0.10956866049859786
ACH-000376,0.05231004468525228
ACH-000381,0.12206124961878564
ACH-000383,-0.09669018236691916
ACH-000387,0.10720053606035623
ACH-000389,-0.17520988158721235
ACH-000390,-0.05787437631663514
ACH-000393,-0.19233618669055616
ACH-000395,0.10376567231430603
ACH-000396,-0.25224067099188785
ACH-000397,-0.027458602584446438
ACH-000401,0.025712995532402808
ACH-000402,-0.212254776029328
ACH-000403,-0.1868010480432445
ACH-000404,0.024849627861052454
ACH-000406,-0.11757088205837415
ACH-000407,-0.18764791485901586
ACH-000408,-0.17143892962819712
ACH-000410,-0.07804925747517757
ACH-000411,-0.1662882819701239
ACH-000414,-0.11897030683849215
ACH-000415,0.01781431429318023
ACH-000416,-0.16013128359371576
ACH-000420,-0.11733002174346033
ACH-000421,-0.08570183105821089
ACH-000424,-0.22976716970745464
ACH-000425,-0.12542768010408395
ACH-000426,-0.07908855599533315
ACH-000427,-0.07138991231944956
ACH-000433,-0.2494325125178476
ACH-000435,0.03624442375892055
ACH-000436,-0.21299096098002604
ACH-000444,-0.07060613477130949
ACH-000445,-0.2360454579853217
ACH-000448,-0.12102556157047813
ACH-000450,-0.33095201567519955
ACH-000452,-0.041077576175268096
ACH-000454,0.030630448510131
ACH-000458,-0.12116892035591408
ACH-000459,-0.048956410181883764
ACH-000460,-0.10631335306430133
ACH-000461,-0.17067139754467012
ACH-000463,-0.11894517083488165
ACH-000464,-0.03176024702130338
ACH-000466,-0.10423060426501247
ACH-000467,-0.1637580236264214
ACH-000468,0.007922457711751917
ACH-000469,-0.19830343337993112
ACH-000470,0.21089451986360808
ACH-000471,-0.10014507292106316
ACH-000472,-0.07975428063880992
ACH-000473,0.03888351522739724
ACH-000475,-0.13168082938726147
ACH-000476,-0.07106357754568457
ACH-000477,-0.049011777403962536
ACH-000479,-0.2934623525015644
ACH-000480,-0.17782987682566848
ACH-000481,0.014434035755959338
ACH-000483,-0.16418755924566605
ACH-000484,-0.033927982584385355
ACH-000485,-0.10320875506162257
ACH-000486,-0.0798794503575136
ACH-000487,-0.09451710507232408
ACH-000488,-0.11048576435222758
ACH-000490,-0.09070418651864147
ACH-000491,-0.04963358547867233
ACH-000495,-0.10743995973002048
ACH-000496,-0.12666310225610175
ACH-000499,-0.22118719320697766
ACH-000500,0.4666249485103599
ACH-000502,-0.09576282399520557
ACH-000503,0.17794086047378113
ACH-000505,-0.08936810211286284
ACH-000507,-0.17636723970814752
ACH-000510,0.00030789251955181936
ACH-000511,-0.14832746252737405
ACH-000512,0.11273467415996175
ACH-000516,-0.08275237543661071
ACH-000517,-0.18798667262679414
ACH-000518,-0.0936875890728083
ACH-000520,0.0955787933788102
ACH-000521,-0.10628822000528096
ACH-000522,-0.15296504288334614
ACH-000524,-0.07195438471745802
ACH-000527,-0.14876549565681865
ACH-000528,-0.17453560788969366
ACH-000537,-0.12803857162242804
ACH-000541,0.13606686669969245
ACH-000542,-0.13270971653146418
ACH-000544,-0.02143867208557194
ACH-000545,-0.2096613025975652
ACH-000547,0.008833618716883018
ACH-000548,0.06655093528661754
ACH-000549,-0.17747844572069096
ACH-000550,-0.09197081519093543
ACH-000552,-0.014292898924454803
ACH-000556,-0.15532714244423426
ACH-000557,-0.10794633255916734
ACH-000569,-0.11003202588252713
ACH-000570,0.060453513957520966
ACH-000571,-0.11106886372552707
ACH-000573,-0.05718524612849815
ACH-000576,-0.11955425829420407
ACH-000579,-0.15662233970011308
ACH-000580,-0.0916568772112424
ACH-000584,-0.19581358983822
ACH-000585,-0.18552598336659146
ACH-000588,-0.10588252204888976
ACH-000589,-0.08724865421853666
ACH-000591,-0.01852501187792929
ACH-000593,-0.12055922927601702
ACH-000600,-0.09915651816817804
ACH-000601,-0.21102746469077568
ACH-000605,-0.20784744252754173
ACH-000606,-0.1224057628414895
ACH-000608,-0.0709276254167982
ACH-000614,-0.17429051241894447
ACH-000616,0.03764265279624519
ACH-000618,-0.3455208197893553
ACH-000619,-0.030794157009990275
ACH-000620,-0.18635454501503976
ACH-000621,-0.0735503786950573
ACH-000622,-0.2522192913170987
ACH-000623,-0.059932085497554285
ACH-000624,-0.1676471190810456
ACH-000627,-0.04248230045743325
ACH-000630,-0.07844638250502245
ACH-000631,-0.2941954578508925
ACH-000632,-0.09924788914969908
ACH-000633,-0.2612676759886357
ACH-000637,-0.0503295328081454
ACH-000638,-0.07781303063217124
ACH-000646,-0.10384767077171424
ACH-000647,-0.013277633725204943
ACH-000648,-0.16697977969878552
ACH-000649,-0.1415185628053576
ACH-000651,-0.0067786283144626825
ACH-000652,-0.1769248746288088
ACH-000653,-0.05686694672195744
ACH-000657,-0.11457304526649027
ACH-000658,-0.12102085099874492
ACH-000661,-0.016474981151342074
ACH-000662,-0.12493768916792908
ACH-000663,-0.17545360858594408
ACH-000665,-0.21502567484176027
ACH-000671,-0.04324992627258141
ACH-000672,-0.21639375684959344
ACH-000673,-0.002268434519784237
ACH-000676,-0.1109766668724054
ACH-000677,-0.1064277486937586
ACH-000681,-0.1115447207134138
ACH-000683,-0.051721008874447014
ACH-000684,-0.1251347088259524
ACH-000688,-0.0034729695410574968
ACH-000693,-0.15779592761839836
ACH-000694,-0.02879008513836705
ACH-000695,-0.11115573946384726
ACH-000696,-0.004086113163361163
ACH-000697,-0.28677870741651545
ACH-000699,-0.184597738164438
ACH-000701,-0.11590369451468124
ACH-000706,-0.11545608655170285
ACH-000711,-0.04659882510957862
ACH-000713,-0.10364881845862883
ACH-000714,-0.10357083887866186
ACH-000718,-0.0682341395663231
ACH-000720,-0.03623079103290799
ACH-000721,-0.0720054227881911
ACH-000724,0.0658076387221456
ACH-000725,0.014323899900719706
ACH-000732,-0.41721107583724615
ACH-000734,-0.3049676129685815
ACH-000735,-0.17136343062803389
ACH-000736,-0.013528161392921387
ACH-000738,-0.17708278893663545
ACH-000746,-0.1181287781335317
ACH-000747,-0.09829491628691103
ACH-000748,0.027169800893988075
ACH-000753,-0.06932403009396572
ACH-000756,-0.2196629007180116
ACH-000757,0.04746144532621335
ACH-000758,-0.15755698820012964
ACH-000760,-0.02148939923369435
ACH-000762,-0.1435536584790064
ACH-000763,0.0513474457460137
ACH-000764,-0.15514388228446574
ACH-000765,0.012188331052078052
ACH-000766,-0.050506026810102224
ACH-000767,-0.14148451178425686
ACH-000768,-0.02566136957358647
ACH-000769,0.08262840697357676
ACH-000770,-0.05464116515224144
ACH-000771,-0.12425439315164707
ACH-000773,0.05829825095907532
ACH-000776,-0.2818583301910797
ACH-000777,-0.1328323203263049
ACH-000778,-0.09590120299701048
ACH-000781,-0.15366541482305462
ACH-000782,0.08022781561969755
ACH-000783,-0.1988910548748221
ACH-000784,-0.025251043040516598
ACH-000785,-0.08894928015592203
ACH-000787,-0.08994669973348872
ACH-000788,-0.12001541120943042
ACH-000791,-0.1151868768933352
ACH-000792,-0.13519295053145994
ACH-000794,-0.011978437179259449
ACH-000796,-0.0925577836224294
ACH-000798,-0.013033104343351537
ACH-000799,-0.11955706581841966
ACH-000800,-0.09154302437695748
ACH-000802,-0.07035080523099776
ACH-000804,0.004975246033946243
ACH-000805,-0.2908406786974692
ACH-000809,-0.0775202574724818
ACH-000810,0.031271654092106825
ACH-000811,-0.2064758199152138
ACH-000817,-0.13202464288303178
ACH-000819,-0.1685468003054507
ACH-000820,0.010533804768218188
ACH-000821,-0.16054527040387648
ACH-000822,-0.11779446455736416
ACH-000823,-0.04158341974116216
ACH-000824,-0.036069141276935314
ACH-000827,-0.08904437670281183
ACH-000829,-0.15088692366138595
ACH-000831,-0.1859198484884145
ACH-000832,-0.11533917563400575
ACH-000833,-0.24198337411458465
ACH-000834,-0.09334819116489744
ACH-000835,-0.047015160565604966
ACH-000836,-0.08757543844492062
ACH-000837,0.004858933652146717
ACH-000838,-0.053661535531240485
ACH-000839,-0.1248840428500788
ACH-000840,-0.1776912126009072
ACH-000841,-0.02047903951651773
ACH-000843,0.0982581297851926
ACH-000846,-0.053979525607807104
ACH-000847,0.08271529601412049
ACH-000848,-0.028863285458551814
ACH-000849,0.06110492749040498
ACH-000851,-0.09438149368418162
ACH-000855,0.03586455771414593
ACH-000856,0.22385935672330431
ACH-000858,-0.1648509438305335
ACH-000859,-0.0679782426524033
ACH-000861,-0.13487175921919184
ACH-000862,-0.002531190447529175
ACH-000865,-0.07544473878622274
ACH-000866,0.018279893402229814
ACH-000867,-0.13875798273145967
ACH-000869,-0.03927613478466814
ACH-000872,-0.199327107365868
ACH-000873,-0.18579552877556446
ACH-000876,-0.02102155639998901
ACH-000878,-0.1899052342746164
ACH-000880,-0.011992115215631031
ACH-000881,-0.01656364843411395
ACH-000882,-0.05643073167021576
ACH-000884,-0.06671916337684519
ACH-000885,-0.05993205859062585
ACH-000887,-0.17038202178946146
ACH-000889,0.03276363525180771
ACH-000896,-0.08808077460401939
ACH-000898,-0.2240008916038281
ACH-000900,-0.14279278468989334
ACH-000901,-0.08806817853272075
ACH-000905,0.013236731547385585
ACH-000906,-0.058755752534593524
ACH-000907,-0.09496970740913624
ACH-000910,-0.04380642354881744
ACH-000911,-0.005806176974055906
ACH-000912,-0.16313058203151418
ACH-000913,0.02384093420076336
ACH-000915,-0.0039019016538736494
ACH-000916,0.12360242147086856
ACH-000917,-0.14882324415770207
ACH-000920,-0.08700902489316767
ACH-000921,-0.09932147874178876
ACH-000924,-0.024897472759731414
ACH-000926,-0.04719106703227037
ACH-000928,-0.037815648123722734
ACH-000929,-0.14016093528550586
ACH-000932,-0.13070860918133193
ACH-000935,-0.02189780778126846
ACH-000936,-0.09869965300686112
ACH-000937,0.05788932408772617
ACH-000938,-0.08599519898939105
ACH-000939,-0.07949824654476803
ACH-000941,-0.1095510554844574
ACH-000943,-0.04899530587497354
ACH-000946,-0.05258657986700553
ACH-000947,-0.10195292662912292
ACH-000948,-0.10420125567636104
ACH-000950,-0.009438997003816159
ACH-000953,-0.08599644993499052
ACH-000954,-0.037448733516123586
ACH-000957,-0.21890479377628227
ACH-000958,-0.05727023848691365
ACH-000960,-0.005670676330549768
ACH-000963,0.038843056084972856
ACH-000968,-0.17162875714807282
ACH-000969,0.09974669475289173
ACH-000972,-0.4120980948262993
ACH-000973,-0.12392065491941212
ACH-000974,-0.05608571315320098
ACH-000978,-0.3162876895125066
ACH-000984,-0.07052574118879358
ACH-000986,-0.0019686787520352164
ACH-000988,-0.0575872149172314
ACH-000993,-0.11706861231447277
ACH-000994,-0.12299919924336924
ACH-000996,0.1276122356395295
ACH-001001,-0.07440565198736679
ACH-001020,-0.213860184717668
ACH-001028,-0.16290118331440487
ACH-001031,-0.11611869170511825
ACH-001038,0.014420725903217116
ACH-001048,-0.15944202741659974
ACH-001050,-0.1651477083585146
ACH-001053,0.060449287974134173
ACH-001054,-0.138150738402918
ACH-001061,-0.0500797943740167
ACH-001067,-0.1511393411315887
ACH-001075,-0.08880077616401152
ACH-001096,0.06509075233919115
ACH-001111,0.02111578565230357
ACH-001119,-0.06051016228135096
ACH-001128,-0.4303529191167669
ACH-001134,-0.10572260584666013
ACH-001151,-0.08023081163400364
ACH-001163,-0.07108631236488087
ACH-001164,-0.14895950369067038
ACH-001183,0.05611701430440599
ACH-001192,0.05502738051024137
ACH-001193,0.010452628408965771
ACH-001196,-0.15982429506395174
ACH-001197,-0.112551781809093
ACH-001205,-0.0506263125077868
ACH-001211,-0.2117309535312284
ACH-001212,0.10805973534987012
ACH-001228,-0.15095093309267246
ACH-001232,-0.08502972736029255
ACH-001239,0.031826109059822486
ACH-001270,-0.12182189515689525
ACH-001274,-0.0849354354717665
ACH-001275,-0.2379849251580649
ACH-001277,0.03665551773433549
ACH-001278,-0.0971060015557102
ACH-001280,-0.09652185692364876
ACH-001283,-0.08490275054593578
ACH-001289,-0.2644520276506531
ACH-001300,-0.25452425343228435
ACH-001301,-0.2211452119194166
ACH-001302,-0.2071854802687815
ACH-001306,-0.11845784237009872
ACH-001318,-0.016544748216583652
ACH-001322,-0.09053289500222844
ACH-001328,-0.17624933681091445
ACH-001332,0.026432236746936483
ACH-001336,0.01097085286547118
ACH-001346,-0.16575459773875845
ACH-001353,-0.06267660108092246
ACH-001354,-0.10806765997906817
ACH-001367,-0.11101789260303246
ACH-001368,-0.15651894276027895
ACH-001374,0.024805983114324148
ACH-001377,-0.2522183770341769
ACH-001380,-0.039386368868330385
ACH-001391,-0.08022647331870424
ACH-001408,-0.01871412402428469
ACH-001430,-0.16435860842878033
ACH-001431,-0.10082236136534917
ACH-001450,-0.011649530182738746
ACH-001496,-0.14715265251524468
ACH-001500,-0.007414374489204583
ACH-001523,-0.15789364778951068
ACH-001532,-0.11987837837218918
ACH-001550,-0.032780853335535584
ACH-001552,-0.1553590087736922
ACH-001554,-0.15700186310015832
ACH-001654,-0.12258341621890186
ACH-001735,-0.19394137990394586
ACH-001736,-0.08368863362888665
ACH-001737,0.06678453924679957
ACH-001740,-0.3612463257120044
ACH-001745,-0.0983945050675064
ACH-001765,-0.08529840019884917
