,CLPTM1L (81037)
ACH-000004,0.08543686015959723
ACH-000005,0.2800504912077423
ACH-000007,0.2660478509177893
ACH-000009,0.1775170090769147
ACH-000011,0.11708221583473508
ACH-000012,0.08843278370007424
ACH-000013,0.23812627570020198
ACH-000014,-0.1384015431974144
ACH-000015,0.09696745844683216
ACH-000017,0.08433460631159151
ACH-000018,0.008177760354760056
ACH-000019,0.2489813642905421
ACH-000021,0.16961440036632314
ACH-000022,0.11893387692242167
ACH-000025,0.09354616991816894
ACH-000028,0.3243331692345732
ACH-000030,0.13056985659309958
ACH-000035,0.08862025931530111
ACH-000036,0.2310370888442675
ACH-000037,0.08470263681478903
ACH-000039,0.17230469556913064
ACH-000040,0.272118289684288
ACH-000041,0.12212119297451232
ACH-000042,0.11186677520346733
ACH-000045,-0.03872290070686641
ACH-000047,-0.0072631774282100985
ACH-000052,0.02021028197102715
ACH-000053,0.10188780635136332
ACH-000054,0.06811624558237772
ACH-000055,0.14414344058700895
ACH-000060,0.19328830114563345
ACH-000067,0.07661369502118323
ACH-000070,0.05769848227354168
ACH-000075,0.058319753505392966
ACH-000078,0.027536962881788373
ACH-000082,0.0572779275800419
ACH-000085,0.16067373174016766
ACH-000086,0.18518805550853146
ACH-000087,0.28870683940502256
ACH-000092,0.10325248426476416
ACH-000095,0.10573011378618592
ACH-000097,0.12865281240919074
ACH-000098,0.08266319983888201
ACH-000099,0.10268971682758672
ACH-000108,0.09760883937275393
ACH-000113,0.1438799506627289
ACH-000116,0.1403024750775687
ACH-000118,0.10478945393090988
ACH-000120,-0.06636471861667471
ACH-000123,0.07878791739600813
ACH-000127,0.10810194061305793
ACH-000128,0.1272662949701352
ACH-000132,0.08550707901535193
ACH-000133,0.16584444416615246
ACH-000137,0.21525367593322198
ACH-000138,0.18839127733946626
ACH-000142,0.07044409110281115
ACH-000143,0.21318205638340104
ACH-000146,0.1331158665224827
ACH-000148,0.1394196936584272
ACH-000150,0.17000790443851152
ACH-000152,0.10553419953321112
ACH-000153,0.11737357390737276
ACH-000159,0.1214704281601006
ACH-000160,-0.02925917747268725
ACH-000163,0.07429780785399624
ACH-000167,0.21184268767457531
ACH-000168,0.181232015184969
ACH-000169,0.07780818476651097
ACH-000178,0.05328795487457369
ACH-000183,0.2466926268769997
ACH-000188,0.08656027890370828
ACH-000189,0.04320860245490118
ACH-000190,-0.03359174048137724
ACH-000198,0.08476797573414548
ACH-000203,0.2225909690863193
ACH-000204,0.06082689871070838
ACH-000206,0.05078241402692922
ACH-000207,-0.05820162823571006
ACH-000208,-0.1664424574992059
ACH-000210,0.016878901959751023
ACH-000211,0.07367080292616675
ACH-000215,0.05585033388619479
ACH-000221,0.01846678462375662
ACH-000222,-0.12134783406414013
ACH-000223,-0.024832001485393843
ACH-000226,0.26371814962715684
ACH-000227,-0.04435737248928781
ACH-000228,-0.02061558495542277
ACH-000231,0.1428634565506732
ACH-000232,-0.028297053079089755
ACH-000233,0.2302696832660897
ACH-000234,0.04493930429454193
ACH-000235,0.04991677399680432
ACH-000237,0.11230209758423962
ACH-000238,0.23378884947452816
