,HS3ST3B1 (9953)
ACH-000250,-0.00018889016224449943
ACH-000251,0.05212058591803871
ACH-000252,-0.029111014617591094
ACH-000253,-0.07369502917981248
ACH-000255,-0.07551377024396562
ACH-000256,-0.1204684833303208
ACH-000257,0.21412389771675666
ACH-000258,-0.07090500082017875
ACH-000259,0.08417243208983362
ACH-000260,-0.09007265389892284
ACH-000261,0.06948407304341862
ACH-000262,0.06942546597042283
ACH-000263,0.18437546190622472
ACH-000264,-0.028170223047141844
ACH-000265,-0.10394373592902577
ACH-000266,0.005016832509035705
ACH-000272,-0.026719193109754718
ACH-000274,-0.06002310263827284
ACH-000277,0.04346034726569322
ACH-000278,-0.1560869204353021
ACH-000279,0.08988140113246737
ACH-000280,-0.01985190606202109
ACH-000281,0.06658698155874047
ACH-000288,-0.121708130187447
ACH-000291,0.1322221495315685
ACH-000293,0.014105865895472722
ACH-000294,0.08266070596007134
ACH-000295,0.11462531875166178
ACH-000296,-0.23125427671246535
ACH-000302,-0.0977186861705304
ACH-000304,-0.011872979185974384
ACH-000307,0.019782825330951444
ACH-000308,0.08060899814964953
ACH-000310,-0.04534994868156431
ACH-000311,-0.02899623192953506
ACH-000312,-0.1064767384406693
ACH-000315,0.10939402536966517
ACH-000316,-0.09694822933996126
ACH-000317,0.10669992742161104
ACH-000318,-0.10365534705287288
ACH-000319,-0.12994491071141748
ACH-000320,-0.10278542630088276
ACH-000322,0.11807439978465928
ACH-000323,-0.19685544041729933
ACH-000324,-0.1727703898394427
ACH-000329,-0.03454333877002028
ACH-000330,0.06310463643553839
ACH-000331,-0.14643825331953778
ACH-000332,-0.08432140344692271
ACH-000334,-0.034056605158528444
ACH-000335,-0.05156665202265361
ACH-000336,0.06025157362641845
ACH-000337,-0.19183740003320554
ACH-000338,0.008010396770798194
ACH-000339,-0.0976808729328454
ACH-000341,-0.021238007265591288
ACH-000348,0.04435869685455652
ACH-000350,-0.030247173100754574
ACH-000352,0.04997484220679406
ACH-000356,-0.20851750565105934
ACH-000361,-0.11437848170458775
ACH-000362,-0.1114647396734929
ACH-000363,-0.034237938154197275
ACH-000364,-0.06955481710299166
ACH-000365,-0.03688991421133162
ACH-000366,-0.0163666960288735
ACH-000368,0.08589682132204557
ACH-000374,-0.027550171448252184
ACH-000375,0.0072561902464883905
ACH-000376,0.03335225720836561
ACH-000381,-0.014474462940722584
ACH-000383,-0.004442777850288425
ACH-000387,-0.034731273986174975
ACH-000389,-0.13468339696204115
ACH-000390,-0.09080004862957942
ACH-000393,0.0435599916414563
ACH-000395,0.13131633497348952
ACH-000396,0.28136938473616424
ACH-000397,-0.14784094978491105
ACH-000401,-0.14646774087074402
ACH-000402,-0.10660340021527848
ACH-000403,-0.025032976394649967
ACH-000404,-0.2708746352775246
ACH-000406,0.060301088470090476
ACH-000407,-0.11742211824954915
ACH-000408,-0.14657496401995876
ACH-000410,-0.008646092142361053
ACH-000411,-0.012359615659702913
ACH-000414,0.007832892568175473
ACH-000415,-0.07195260665808577
ACH-000416,0.05271865731632334
ACH-000420,-0.1527990861881719
ACH-000421,-0.04619205228874376
ACH-000424,-0.12824802139190605
ACH-000425,0.06052862950421379
ACH-000426,0.02252293710076476
ACH-000427,-0.06820010464798837
ACH-000433,0.08515579299363453
ACH-000435,0.1979869083726848
ACH-000436,0.0170252280130225
ACH-000444,0.11688744127486858
ACH-000445,-0.11833244897325085
ACH-000448,-0.0056246786002966094
ACH-000450,-0.3045225533143841
ACH-000452,0.017039952551317003
ACH-000454,0.14130455210293674
ACH-000458,-0.12717105312372612
ACH-000459,-0.036596012874135886
ACH-000460,0.0905890344086671
ACH-000461,0.0921657453578414
ACH-000463,-0.0619126463908865
ACH-000464,-0.020620416623270018
ACH-000466,-0.07865244971031339
ACH-000467,-0.04192462782225068
ACH-000468,-0.13152552380476215
ACH-000469,-0.029828211980124624
ACH-000470,0.05394530960300002
ACH-000471,0.03885947703938847
ACH-000472,-0.015700460852364546
ACH-000473,-0.07427498402558505
ACH-000475,-0.09509317653524167
ACH-000476,-0.20050292884428214
ACH-000477,-0.0017280599686286654
ACH-000479,0.1863146889174911
ACH-000480,0.01107445208371208
ACH-000481,-0.034714790167780174
ACH-000483,-0.06866575209500926
ACH-000484,0.062371566311186274
ACH-000485,0.07744468662112508
ACH-000486,-0.07950996287863528
ACH-000487,0.08289711147333588
ACH-000488,-0.09312630726523323
ACH-000490,0.04414000624122316
ACH-000491,0.11022973609240826
ACH-000495,0.10983572157679987
ACH-000496,-0.05922067425882657
ACH-000499,0.1722706127717338
ACH-000500,-0.12829126756599318
ACH-000502,0.06296942261646282
ACH-000503,0.3381379115319743
ACH-000505,0.04439209359373294
ACH-000507,0.0032182560540191586
ACH-000510,-0.08076363902629559
ACH-000511,0.028483551937505926
ACH-000512,-0.05766327058201399
ACH-000516,0.044949460890735135
ACH-000517,-0.026146394361993664
ACH-000518,-0.16908044800410507
ACH-000520,-0.03820686468531415
ACH-000521,0.026058285831466275
ACH-000522,-0.033393557960290816
ACH-000524,-0.15463320898606114
ACH-000527,0.017024307343067452
ACH-000528,-0.015715648677540384
ACH-000537,0.040000440213395466
ACH-000541,-0.01351666323730087
ACH-000542,0.007325894229250142
ACH-000544,-0.13030908591031432
ACH-000545,-0.16463432690062274
ACH-000547,0.04696850928206848
ACH-000548,-0.10037526761728376
ACH-000549,-0.08243417484893828
ACH-000550,0.027518710549638142
ACH-000552,0.03929016245542248
ACH-000556,-0.034472971631169615
ACH-000557,-0.050560209609004265
ACH-000569,0.21687035804398505
ACH-000570,-0.07663059239720525
ACH-000571,0.10955132500692637
ACH-000573,-0.12445689307975218
ACH-000576,0.13727231505087598
ACH-000579,-0.07260245898041519
ACH-000580,-0.11085498582648333
ACH-000584,-0.12901850271393034
ACH-000585,-0.1672599980547205
ACH-000588,-0.0463317262420913
ACH-000589,-0.14704943594029515
ACH-000591,0.02062376329160284
ACH-000593,-0.07332943182363318
ACH-000600,0.008577272048982234
ACH-000601,0.039279102012361074
ACH-000605,0.045342907009893664
ACH-000606,0.07281353085825318
ACH-000608,-0.0012645023758980148
ACH-000614,0.00035379111013400386
ACH-000616,-0.15264005324638547
ACH-000618,0.15475892569405966
ACH-000619,-0.09827562974102462
ACH-000620,-0.09142507666038392
ACH-000621,-0.14414799070928347
ACH-000622,0.032327085358543464
ACH-000623,-0.02189123651373084
ACH-000624,-0.14792308938515547
ACH-000627,-0.11545512277543354
ACH-000630,0.04631014871190154
ACH-000631,0.03652835946675187
ACH-000632,0.0070760579524009855
ACH-000633,-0.05396907588808721
ACH-000637,-0.04085031324817543
ACH-000638,-0.04186689454288954
ACH-000646,-0.07075278590565902
ACH-000647,-0.0033958321866329
ACH-000648,-0.007220899478349307
ACH-000649,0.025767115241891583
ACH-000651,-0.07652275455370681
ACH-000652,0.07170598427307988
ACH-000653,-0.12675506950525536
ACH-000657,-0.10418977149454936
ACH-000658,-0.0902982555697528
ACH-000661,0.030526586649891618
ACH-000662,-0.1877692169622965
ACH-000663,0.10868451776189822
ACH-000665,-0.00902009206388763
ACH-000671,0.018739301092236614
ACH-000672,-0.2310778757258926
ACH-000673,-0.06743140692276277
ACH-000676,0.08405222508338299
ACH-000677,0.05840613229360521
ACH-000681,0.2520403877858982
ACH-000683,-0.04143784717710389
ACH-000684,0.01580641248407756
ACH-000688,-0.02016477196439849
ACH-000693,-0.1336823302166646
ACH-000694,-0.06703132887762746
ACH-000695,0.07488917568014522
ACH-000696,0.0678805596498688
ACH-000697,-0.271536453476459
ACH-000699,0.07448103576373277
ACH-000701,-0.06297378396311701
ACH-000706,-0.12754696269816973
ACH-000711,0.022368455454636785
ACH-000713,-0.11587480637036278
ACH-000714,-0.2834190775625917
ACH-000718,-0.045484792903666714
ACH-000720,-0.13390670729482596
ACH-000721,-0.08585535746591089
ACH-000724,-0.1708293685279069
ACH-000725,-0.059267556010775074
ACH-000732,-0.08589336970170848
ACH-000734,0.08028595822283299
ACH-000735,-0.05652605747164272
ACH-000736,0.06765994731303457
ACH-000738,0.13745067501765126
ACH-000746,-0.09215325457910832
ACH-000747,0.04813241253637894
ACH-000748,-0.007925448129924304
ACH-000753,-0.07969696280353761
ACH-000756,-0.13558769419089287
ACH-000757,0.1290851485948781
ACH-000758,-0.18228423424089213
ACH-000760,-0.0649364642794629
ACH-000762,0.011326399800725013
ACH-000763,0.04278998674608818
ACH-000764,0.08082669779911633
ACH-000765,0.057067502742810014
ACH-000766,-0.08336906439242739
ACH-000767,-0.2595227651315635
ACH-000768,-0.1140115494779928
ACH-000769,0.0771089963435149
ACH-000770,0.0054096099239064645
ACH-000771,-0.039186799997021016
ACH-000773,0.0419262290057743
ACH-000776,-0.12995014943048702
ACH-000777,0.0009298905792040004
ACH-000778,-0.17958218508663115
ACH-000781,-0.05034687833821185
ACH-000782,-0.06540710737450889
ACH-000783,-0.029058952533544513
ACH-000784,-0.05689164514932943
ACH-000785,-0.09484515149490133
ACH-000787,-0.003200719987045207
ACH-000788,-0.06694507923096818
ACH-000791,0.01122615636230658
ACH-000792,0.04764826980665129
ACH-000794,0.058893476446912424
ACH-000796,0.04373843552422619
ACH-000798,-0.07825553171117121
ACH-000799,0.04921609821011663
ACH-000800,0.1396573277757688
ACH-000802,0.14581379832726185
ACH-000804,0.08302495867714776
ACH-000805,0.013248092608708573
ACH-000809,-0.013722422950417123
ACH-000810,-0.24462062811499705
ACH-000811,-0.04157782965484498
ACH-000817,0.07594425509311713
ACH-000819,0.08228627757328172
ACH-000820,-0.14965621125362247
ACH-000821,-0.048613367000112255
ACH-000822,-0.12689035238949653
ACH-000823,0.01881232388159993
ACH-000824,-0.010270210682193227
ACH-000827,0.0984168974026262
ACH-000829,0.05243731192317603
ACH-000831,0.14674360451859242
ACH-000832,0.14100176169839826
ACH-000833,-0.07377943151275851
ACH-000834,-0.08194647923733228
ACH-000835,-0.020095952630990257
ACH-000836,0.0175036208287431
ACH-000837,-0.08060139909178966
ACH-000838,0.13804500161962704
ACH-000839,-0.1154260523340659
ACH-000840,-0.0891649101581314
ACH-000841,0.1753320797101781
ACH-000843,-0.04543338394285186
ACH-000846,-0.07714086256509106
ACH-000847,-0.06286752278962901
ACH-000848,0.1190855071073215
ACH-000849,-0.07146297415194827
ACH-000851,-0.23844888704957176
ACH-000855,-0.03937149773208239
ACH-000856,0.005700660375011871
ACH-000858,0.061404618583808315
ACH-000859,-0.06982209812388256
ACH-000861,-0.2591429121796753
ACH-000862,-0.14659026203017472
ACH-000865,0.028287450945687524
ACH-000866,-0.045518582941361165
ACH-000867,-0.08852252218463359
ACH-000869,0.0951641171234191
ACH-000872,-0.11710535142485455
ACH-000873,-0.04959612280731821
ACH-000876,-0.02630615693587468
ACH-000878,0.06339389732275606
ACH-000880,-0.14239641036571413
ACH-000881,0.05188009272244043
ACH-000882,0.0638516372540675
ACH-000884,0.025546990474825688
ACH-000885,0.07425539065050521
ACH-000887,-0.01396445762377936
ACH-000889,0.06661251729799551
ACH-000896,-0.01677472548085811
ACH-000898,-0.1362791646502649
ACH-000900,0.02777886600234355
ACH-000901,-0.006051834403493419
ACH-000905,-0.011487880489116885
ACH-000906,-0.009023659731349332
ACH-000907,0.030731477993503464
ACH-000910,-0.06779071167165003
ACH-000911,-0.16466132449008894
ACH-000912,-0.045727439390284896
ACH-000913,0.1021043922311825
ACH-000915,0.042084535452958365
ACH-000916,-0.3833046677493858
ACH-000917,0.0935176599420859
ACH-000920,-0.15183907885987982
ACH-000921,-0.21365749734722375
ACH-000924,0.0500180803654104
ACH-000926,-0.03843188351747219
ACH-000928,-0.00978732255700037
ACH-000929,-0.08258445212093521
ACH-000932,-0.07916629483506432
ACH-000935,-0.23338521353317135
ACH-000936,0.018486199678672197
ACH-000937,-0.01076602202429255
ACH-000938,0.030395768318074595
ACH-000939,-0.19943669576614728
ACH-000941,0.013166540221988342
ACH-000943,0.003630820396633261
ACH-000946,-0.11385848428529648
ACH-000947,0.04304960687970046
ACH-000948,-0.13286692600949251
ACH-000950,-0.0027073651976646704
ACH-000953,0.0659447275551128
ACH-000954,-0.05518269830187629
ACH-000957,-0.0928234988849321
ACH-000958,0.028966177732181013
ACH-000960,-0.1071717541075
ACH-000963,-0.2830618160457968
ACH-000968,-0.07323876793170565
ACH-000969,-0.09132690565030133
ACH-000972,-0.15290376077674606
ACH-000973,-0.060738193782104766
ACH-000974,-0.0743057469293337
ACH-000978,-0.2744822941678736
ACH-000984,-0.16372967053300302
ACH-000986,0.007006326158834546
ACH-000988,-0.11284040998005312
ACH-000993,-0.18644732333236774
ACH-000994,0.008736453587383135
ACH-000996,-0.16827254066017994
ACH-001001,-0.030441431713864438
ACH-001020,-0.06802869236670614
ACH-001028,-0.04965789637598946
ACH-001031,0.12431622659065295
ACH-001038,0.04382556370172719
ACH-001048,0.11672287491567655
ACH-001050,0.011199867496987977
ACH-001053,-0.08140560975519458
ACH-001054,-0.021761407839525983
ACH-001061,0.03487948154313392
ACH-001067,0.04000319061890479
ACH-001075,-0.17265525669161078
ACH-001096,0.06861906243112106
ACH-001111,-0.07309117522627934
ACH-001119,-0.05860523127607575
ACH-001128,0.13545308330756334
ACH-001134,0.010988521571966477
ACH-001151,-0.013633323612774691
ACH-001163,-0.08429454780384855
ACH-001164,0.26113656327936924
ACH-001183,-0.018499252468475943
ACH-001192,-0.04561817307659647
ACH-001193,0.28630621659594313
ACH-001196,0.10658154209004622
ACH-001197,-0.0005845548927714825
ACH-001205,-0.032162151942574234
ACH-001211,-0.2937479841470942
ACH-001212,-0.234322037157332
ACH-001228,0.2569241437645198
ACH-001232,-0.13037822594970808
ACH-001239,-0.0001541946028803657
ACH-001270,-0.009174221578849215
ACH-001274,-0.02347388401241501
ACH-001275,-0.05292685875767155
ACH-001277,-0.3949395590173099
ACH-001278,-0.17731700389486565
ACH-001280,0.057343063657767875
ACH-001283,0.008370560392981225
ACH-001289,-0.16003976440324064
ACH-001300,-0.06743789257377054
ACH-001301,0.12306800573820813
ACH-001302,0.3863642966026758
ACH-001306,0.0105468885782757
ACH-001318,0.04115257811574601
ACH-001322,0.1323167942089347
ACH-001328,-0.050655964095100016
ACH-001332,0.031464319605343474
ACH-001336,0.058185034901738736
ACH-001346,-0.01842847479770324
ACH-001353,-0.1458677763066712
ACH-001354,-0.4751338813540946
ACH-001367,-0.06705394558113288
ACH-001368,-0.011576172248586864
ACH-001374,-0.2708614141529887
ACH-001377,-0.08093121493631579
ACH-001380,-0.05529012145516042
ACH-001391,-0.1386106510114956
ACH-001408,0.12199689018514255
ACH-001430,-0.20868058614148485
ACH-001431,-0.1281364170854401
ACH-001450,0.02561140692111281
ACH-001496,-0.02029241661142497
ACH-001500,0.06244362518590477
ACH-001523,-0.1477505566314487
ACH-001532,-0.03160341487904729
ACH-001550,-0.07011154969245532
ACH-001552,0.07453259080839983
ACH-001554,0.05284985415577928
ACH-001654,0.07350509109800185
ACH-001735,-0.13278383791114534
ACH-001736,-0.1175768214745271
ACH-001737,0.04974921605155913
ACH-001740,0.17773359517615675
ACH-001745,-0.06005983078596355
ACH-001765,-0.03787568704041812
