,TARS (6897)
ACH-000256,-1.3831145080582128
ACH-000257,-1.0198266831656582
ACH-000258,-1.2163788185872002
ACH-000259,-1.3324617789003759
ACH-000260,-1.1421205980535247
ACH-000261,-1.34367657915912
ACH-000262,-1.5154532216700398
ACH-000263,-1.1758556623942356
ACH-000264,-1.4423355789159056
ACH-000265,-1.2647867445089027
ACH-000266,-1.3917195944883518
ACH-000272,-1.2113708954047244
ACH-000274,-0.6110170598431884
ACH-000277,-1.0362317663238725
ACH-000278,-1.1098232596293929
ACH-000279,-1.4418222977642363
ACH-000280,-1.3400574253340665
ACH-000281,-1.217750622812495
ACH-000288,-1.285238371258988
ACH-000291,-1.3033325747680469
ACH-000293,-1.081147885841556
ACH-000294,-1.2480860345087443
ACH-000295,-1.3383132938074531
ACH-000296,-1.4763868642278546
ACH-000302,-1.379139525794045
ACH-000304,-1.7742285646803395
ACH-000307,-1.2600947028510223
ACH-000308,-1.3997775854892862
ACH-000310,-1.2849702170653106
ACH-000311,-1.261638865994387
ACH-000312,-1.1926099102705658
ACH-000315,-1.6305096254174798
ACH-000316,-1.4499086293386918
ACH-000317,-1.4614070076522334
ACH-000318,-1.0427261736824958
ACH-000319,-1.316931213698734
ACH-000320,-1.3507534988990149
ACH-000322,-1.406745580215217
ACH-000323,-1.3424716583463163
ACH-000324,-1.258755722236493
ACH-000329,-1.2608934853846905
ACH-000330,-1.3310305601100043
ACH-000331,-1.2543716447742583
ACH-000332,-1.2433350657490436
ACH-000334,-1.5477147119442796
ACH-000335,-1.3408868907754714
ACH-000336,-1.2629194022165755
ACH-000337,-1.173147449812455
ACH-000338,-1.340925728731049
ACH-000339,-1.2362461290200548
ACH-000341,-1.3594852235618895
ACH-000348,-1.4363095857907555
ACH-000350,-1.0870883726936902
ACH-000352,-1.2907894622855949
ACH-000356,-1.17697477431448
ACH-000361,-1.2381537983155793
ACH-000362,-1.2260946389204759
ACH-000363,-1.050657203582105
ACH-000364,-1.1820758314760975
ACH-000365,-1.3473213082046096
ACH-000366,-1.4326287704423175
ACH-000368,-1.475951951987466
ACH-000374,-1.3457671521043428
ACH-000375,-1.4524423107849096
ACH-000376,-1.3188249398898209
ACH-000381,-1.1108348001754365
ACH-000383,-1.339524154686483
ACH-000387,-1.334447399819211
ACH-000389,-0.8991072757058431
ACH-000390,-1.1855986576213018
ACH-000393,-1.3928233180314953
ACH-000395,-1.0878911671055642
ACH-000396,-1.3890715918215035
ACH-000397,-1.3656561107997125
ACH-000401,-1.0997825706373543
ACH-000402,-1.1803655681952074
ACH-000403,-1.3486722941630458
ACH-000404,-1.1430085651115072
ACH-000406,-1.3844049824627795
ACH-000407,-1.4295585122288137
ACH-000408,-1.078987016859796
ACH-000410,-1.2312341303295506
ACH-000411,-1.2895237285960908
ACH-000414,-1.2944078217530004
ACH-000415,-1.2692430558939976
ACH-000416,-1.302803969500702
ACH-000420,-1.2312674804596124
ACH-000421,-1.3237367893741103
ACH-000424,-1.148746024596495
ACH-000425,-1.3741710275868786
ACH-000426,-1.000661917647409
ACH-000427,-1.3423266016145712
ACH-000433,-1.2771389627583845
ACH-000435,-1.724109261420255
ACH-000436,-1.2941994376413324
ACH-000444,-1.271067213669795
ACH-000445,-1.2197792580679143
ACH-000448,-1.182526449077567
ACH-000450,-1.1163820145426397
ACH-000452,-1.446644158051795
ACH-000454,-1.217312236996843
ACH-000458,-1.2668412709963788
ACH-000459,-1.5750548882109738
ACH-000460,-1.3239806998789645
ACH-000461,-1.200227563329741
ACH-000463,-1.0709022849613508
ACH-000464,-1.3992130488165628
ACH-000466,-1.4123424387132657
ACH-000467,-1.2590412411640257
ACH-000468,-1.0471986927236692
ACH-000469,-1.4074325027152912
ACH-000470,-1.4744360515613475
ACH-000471,-1.2067912515679189
ACH-000472,-1.2539403958252584
ACH-000473,-1.2437252486475343
ACH-000475,-1.3204791121620818
ACH-000476,-1.2633120821836497
ACH-000477,-1.1296777838891123
ACH-000479,-1.6520351515521483
ACH-000480,-1.5081199307560549
ACH-000481,-1.3589643382793293
ACH-000483,-1.6743945407469805
ACH-000484,-1.2486624730242837
ACH-000485,-1.130319123391468
ACH-000486,-1.275309294005057
ACH-000487,-1.296255092796108
ACH-000488,-1.0683850283300922
ACH-000490,-1.2282406282441352
ACH-000491,-1.4626953350087537
ACH-000495,-1.3667998537079804
ACH-000496,-1.4198707983099967
ACH-000499,-1.2415178585045927
ACH-000500,-1.3816979549531718
ACH-000502,-1.195875075759487
ACH-000503,-1.161209138603584
ACH-000505,-1.2747013694172529
ACH-000507,-1.2366825670549393
ACH-000510,-1.2441837955268409
ACH-000511,-1.3073348447326982
ACH-000512,-1.1344604103431706
ACH-000516,-1.302040960730949
ACH-000517,-1.4151147866911489
ACH-000518,-1.2874171001676895
ACH-000520,-1.3280902145922144
ACH-000521,-1.3101917588410787
ACH-000522,-1.37137010229637
ACH-000524,-1.1888896685541657
ACH-000527,-1.28930337362223
ACH-000528,-0.9705342263953222
ACH-000537,-1.3822619069583533
ACH-000541,-1.1031789971191541
ACH-000542,-1.189114213532533
ACH-000544,-1.2966604583007069
ACH-000545,-1.344964557976866
ACH-000547,-1.5774322355979935
ACH-000548,-0.8525580322391437
ACH-000549,-1.2869018755842745
ACH-000550,-1.123958315707574
ACH-000552,-1.2472544512582984
ACH-000556,-1.0443010976014462
ACH-000557,-1.286035238249275
ACH-000569,-1.0643061392501174
ACH-000570,-1.4847026960964755
ACH-000571,-1.3453421180768348
ACH-000573,-1.337522848498461
ACH-000576,-1.3515999406983712
ACH-000579,-1.6551078982385683
ACH-000580,-1.3873676620734716
ACH-000584,-1.2943481745855716
ACH-000585,-1.2893313950727319
ACH-000588,-1.39124078182551
ACH-000589,-1.401079345871982
ACH-000591,-1.1715520094125411
ACH-000593,-1.4415183594806784
ACH-000600,-1.2546811937564806
ACH-000601,-1.1697164423553832
ACH-000605,-1.232227414178757
ACH-000606,-1.0793281527213383
ACH-000608,-0.7372684069436601
ACH-000614,-1.4647360545779988
ACH-000616,-1.2980257905991055
ACH-000618,-1.053141958769207
ACH-000619,-1.2291569636504016
ACH-000620,-1.2152557183316464
ACH-000621,-1.3534913183262771
ACH-000622,-1.3406110300698408
ACH-000623,-1.2622084229153034
ACH-000624,-1.2003360382171595
ACH-000627,-1.195515719421192
ACH-000630,-1.1649799579487272
ACH-000631,-1.0521690836173778
ACH-000632,-1.2568983912642315
ACH-000633,-1.0479682792590157
ACH-000637,-1.264807964296027
ACH-000638,-1.1552535767022991
ACH-000646,-1.2717229024252024
ACH-000647,-1.0998534937402848
ACH-000648,-0.9401459955716496
ACH-000649,-1.2365078444570572
ACH-000651,-1.2817211824074108
ACH-000652,-1.4491482642364242
ACH-000653,-1.2570250720629368
ACH-000657,-1.4174484083438752
ACH-000658,-1.288667864956882
ACH-000661,-1.253898417059049
ACH-000662,-1.2953548750946189
ACH-000663,-1.3464700016530755
ACH-000665,-1.1672660204178638
ACH-000671,-1.4625295240850922
ACH-000672,-1.3066273347639816
ACH-000673,-1.2724479997599865
ACH-000676,-1.334299160367082
ACH-000677,-1.4622352380372214
ACH-000681,-1.3282875263935634
ACH-000683,-1.2730247159270731
ACH-000684,-1.2922123182554768
ACH-000688,-1.5237163450902709
ACH-000693,-1.2727506002785327
ACH-000694,-1.2856501531483615
ACH-000695,-1.5309728479908624
ACH-000696,-1.2888617479463598
ACH-000697,-1.2026905325982749
ACH-000699,-1.3024609208944613
ACH-000701,-1.1554795145052157
ACH-000706,-1.1174209155055506
ACH-000711,-1.2247496911937488
ACH-000713,-1.2062158943192791
ACH-000714,-1.3558644316193011
ACH-000718,-1.218992027371044
ACH-000720,-1.2138227677239946
ACH-000721,-1.1499982444908854
ACH-000724,-0.985972823679956
ACH-000725,-1.3528763341162442
ACH-000732,-1.2722014896053708
ACH-000734,-1.2765034518033629
ACH-000735,-1.1128136133095885
ACH-000736,-1.0444494171405003
ACH-000738,-1.3557764002892765
ACH-000746,-0.9119811982274241
ACH-000747,-0.9970060752239216
ACH-000748,-1.4773247929577384
ACH-000753,-1.3967696404633008
ACH-000756,-1.130686429280665
ACH-000757,-0.8709807453185962
ACH-000758,-1.2323049905353889
ACH-000760,-1.3171733611547458
ACH-000762,-1.252487641484203
ACH-000763,-1.2011356193779072
ACH-000764,-1.3484318894234741
ACH-000765,-1.401372576642633
ACH-000766,-1.3108118058135254
ACH-000767,-1.1133208938889103
ACH-000768,-1.1696120788715223
ACH-000769,-1.1339464111289574
ACH-000770,-1.4142809693194265
ACH-000771,-1.3546365330778376
ACH-000773,-1.1272514410843568
ACH-000776,-1.1561795410691251
ACH-000777,-1.3054481295511804
ACH-000778,-1.3327602742751496
ACH-000781,-1.3081525013350268
ACH-000782,-1.0963956849136614
ACH-000783,-1.3175112819632249
ACH-000784,-1.257822821435182
ACH-000785,-0.8108953446194036
ACH-000787,-1.3332087368125407
ACH-000788,-1.221559399465573
ACH-000791,-1.3265741833390283
ACH-000792,-1.349729792091623
ACH-000794,-1.2294582564509853
ACH-000796,-1.2414372194831682
ACH-000798,-1.2250773714301932
ACH-000799,-1.2071020058192616
ACH-000800,-1.292867254353988
ACH-000802,-1.3116320241530823
ACH-000804,-1.0379242503647257
ACH-000805,-1.216370201478403
ACH-000809,-1.170045620576357
ACH-000810,-1.3116152321652643
ACH-000811,-1.4114792254991209
ACH-000817,-1.3043136963987734
ACH-000819,-1.3019835140520009
ACH-000820,-1.397434753595962
ACH-000821,-1.0503864675947605
ACH-000822,-1.4731282002880546
ACH-000823,-1.2000520277001347
ACH-000824,-1.139042323578654
ACH-000827,-1.3273572997921534
ACH-000829,-1.2175476657800468
ACH-000831,-1.4220911535251068
ACH-000832,-1.0963562770087616
ACH-000833,-1.2436943177905684
ACH-000834,-1.1817455652621192
ACH-000835,-1.3447541581648623
ACH-000836,-1.2679209962406777
ACH-000837,-1.361333704224732
ACH-000838,-1.0578694753759497
ACH-000839,-1.139590306801436
ACH-000840,-1.3373584408317252
ACH-000841,-1.2557197384772607
ACH-000843,-1.2584802033912033
ACH-000846,-0.8459950171024735
ACH-000847,-1.2339119526079438
ACH-000848,-1.2011422018951914
ACH-000849,-1.175613739429494
ACH-000851,-1.0676598492231888
ACH-000855,-1.3873283956526676
ACH-000856,-1.324938836413894
ACH-000858,-1.2216750766075928
ACH-000859,-1.1867670385956566
ACH-000861,-1.3669685842408892
ACH-000862,-1.2128619982022004
ACH-000865,-1.3118843178712984
ACH-000866,-1.42025672638851
ACH-000867,-1.0267998012821105
ACH-000869,-1.0474728165839584
ACH-000872,-1.475257360083159
ACH-000873,-1.304604428581147
ACH-000876,-1.2598138353126451
ACH-000878,-1.3989671850319942
ACH-000880,-1.2378568704081527
ACH-000881,-1.435968961204701
ACH-000882,-1.1400863647117874
ACH-000884,-1.244990096012656
ACH-000885,-1.321601979683415
ACH-000887,-1.1286969762730397
ACH-000889,-1.1429798985393924
ACH-000896,-1.0959873755645702
ACH-000898,-1.2446458444767547
ACH-000900,-1.3423776771022715
ACH-000901,-1.4247785435248137
ACH-000905,-1.2328964727729914
ACH-000906,-1.4401644786345906
ACH-000907,-1.325050089301827
ACH-000910,-1.2975733399252205
ACH-000911,-1.1091875956206667
ACH-000912,-1.1889223316073132
ACH-000913,-1.3250076122254522
ACH-000915,-1.3347423995947227
ACH-000916,-1.5012527334510273
ACH-000917,-1.4991186378657673
ACH-000920,-1.3093178486828183
ACH-000921,-1.313477276219606
ACH-000924,-1.0270775042518534
ACH-000926,-1.404587465281192
ACH-000928,-1.1905322825309061
ACH-000929,-0.8541636537108658
ACH-000932,-1.3529920381003564
ACH-000935,-1.398753145506906
ACH-000936,-1.5352264867595289
ACH-000937,-1.2603766263915959
ACH-000938,-1.1749199918765831
ACH-000939,-0.9646956260795814
ACH-000941,-1.3841333924645018
ACH-000943,-1.3180567897662665
ACH-000946,-1.0885260073667888
ACH-000947,-1.3794866720830108
ACH-000948,-1.1966378115200722
ACH-000950,-1.3597581705629695
ACH-000953,-1.1178321832833609
ACH-000954,-1.5506868865899712
ACH-000957,-1.311321185656323
ACH-000958,-1.3257599225613732
ACH-000960,-1.3114833701282185
ACH-000963,-1.0018327352299337
ACH-000968,-1.3697327821100227
ACH-000969,-1.2020451316824752
ACH-000972,-1.3283853215736148
ACH-000973,-1.2234894179231512
ACH-000974,-1.3559351581174888
ACH-000978,-1.1186616899796191
ACH-000984,-1.2662838670806598
ACH-000986,-1.186463367792332
ACH-000988,-1.4106848131605887
ACH-000993,-1.1581476914935371
ACH-000994,-1.1213919677775086
ACH-000996,-1.3166121935011583
ACH-001001,-1.125902059914221
ACH-001020,-1.2067879474893863
ACH-001028,-1.3648288052997204
ACH-001031,-1.1150252056513767
ACH-001038,-1.4620656935022442
ACH-001048,-1.2979873014691616
ACH-001050,-1.2129098380279608
ACH-001053,-1.424286946509147
ACH-001054,-1.2371376521512818
ACH-001061,-1.2701538130125944
ACH-001067,-1.36315175313306
ACH-001075,-0.9534793161604196
ACH-001096,-1.3380102071574165
ACH-001111,-1.2462716256156794
ACH-001119,-1.1387196726947442
ACH-001128,-1.2402747458953116
ACH-001134,-1.3741986654464449
ACH-001151,-1.4687821506233631
ACH-001163,-1.382911419758445
ACH-001164,-1.276474692307069
ACH-001183,-1.2692111057801108
ACH-001192,-1.430248934164154
ACH-001193,-1.302868072032168
ACH-001196,-1.3036139513440772
ACH-001197,-1.066476992936658
ACH-001205,-1.4201138285738273
ACH-001211,-1.2854888220014624
ACH-001212,-1.2399650263305089
ACH-001228,-1.1658640170199035
ACH-001232,-1.2030807740335692
ACH-001239,-1.5055741452206182
ACH-001270,-1.3908113520572682
ACH-001274,-1.3077930582741828
ACH-001275,-1.3156493041492403
ACH-001277,-1.1573390644202906
ACH-001278,-1.2007386006661098
ACH-001280,-1.2037713866320692
ACH-001283,-1.2304785640383764
ACH-001289,-1.3399246196477437
ACH-001300,-1.4824455588896612
ACH-001301,-1.2656090803917286
ACH-001302,-1.277747645539443
ACH-001306,-1.5808345829782664
ACH-001318,-1.30905354139261
ACH-001322,-1.337291630240785
ACH-001328,-1.248931986634895
ACH-001332,-1.3152618148375748
ACH-001336,-1.0044354625218932
ACH-001346,-1.151107508554318
ACH-001353,-1.0929680255284169
ACH-001354,-1.0817678900160832
ACH-001367,-1.5975573958506513
ACH-001368,-1.2931770604018649
ACH-001374,-1.147250158558994
ACH-001377,-1.223546252398363
ACH-001380,-1.15675674682429
ACH-001391,-1.4523201418330027
ACH-001408,-1.1740213841552187
ACH-001430,-1.470988299236326
ACH-001431,-1.30389402494592
ACH-001450,-1.2146110265450958
ACH-001496,-1.2966477190823422
ACH-001500,-1.131715082395157
ACH-001523,-0.9735458928602136
ACH-001532,-1.1356065612554984
ACH-001550,-1.4314244009209676
ACH-001552,-1.322637798519852
ACH-001554,-1.354432421827745
ACH-001654,-1.4190573074409818
ACH-001735,-1.3385377146492252
ACH-001736,-1.285144402881652
ACH-001737,-1.5169924034609308
ACH-001740,-1.033194283723637
ACH-001745,-0.8588828760916628
ACH-001765,-1.098846254092213
