,PCDHA12 (56137)
ACH-000004,-0.030655887323258205
ACH-000005,0.03198344093086475
ACH-000007,0.026894463122135188
ACH-000009,-0.2086370124520568
ACH-000011,-0.025393486757248486
ACH-000012,-0.12796425967237626
ACH-000013,-0.01979293431052941
ACH-000014,-0.18259928477066287
ACH-000015,-0.243351062904058
ACH-000017,-0.05350959920537657
ACH-000018,-0.2989431851596976
ACH-000019,-0.062938707977461
ACH-000021,0.019533411807016614
ACH-000022,-0.1631872967795127
ACH-000025,-0.11992865428202272
ACH-000028,-0.10041281023925888
ACH-000030,-0.13997207152058816
ACH-000035,0.03206077326363157
ACH-000036,-0.05706295969394625
ACH-000037,-0.24979649253655264
ACH-000039,-0.05225478577779755
ACH-000040,0.03855330389238943
ACH-000041,-0.043263332932731415
ACH-000042,-0.16189599896166346
ACH-000045,-0.13067179356982656
ACH-000047,-0.2209128493433091
ACH-000052,-0.07247244273728838
ACH-000053,-0.04756222244433096
ACH-000054,-0.11202206940560776
ACH-000055,-0.12325808837925513
ACH-000060,0.004856542968130078
ACH-000067,-0.07736805737779176
ACH-000070,-0.08356713731569049
ACH-000075,-0.19174310033889694
ACH-000078,-0.17449942393416262
ACH-000082,-0.05121830448450577
ACH-000085,-0.03559270138687254
ACH-000086,-0.13491062760780145
ACH-000087,0.03356340544697401
ACH-000092,-0.03325771058262145
ACH-000095,-0.13448873047404267
ACH-000097,0.017910486354714997
ACH-000098,-0.12146956876762435
ACH-000099,-0.12564136773732076
ACH-000108,-0.22868969979708306
ACH-000113,-0.15622609640872084
ACH-000116,-0.163527201173336
ACH-000118,-0.0775085626944578
ACH-000120,-0.10394197157369807
ACH-000123,0.002964171556468979
ACH-000127,-0.14904461297154176
ACH-000128,-0.13650976319497535
ACH-000132,-0.020189677823861708
ACH-000133,-0.12696193716537815
ACH-000137,-0.014827656146854832
ACH-000138,-0.12752289843480002
ACH-000142,-0.00970209500984133
ACH-000143,0.06162019532474646
ACH-000146,-0.041222124160293534
ACH-000148,0.04855473436593222
ACH-000150,0.008053911695943675
ACH-000152,-0.13219242412877788
ACH-000153,0.014423297904003388
ACH-000159,-0.06416803282049931
ACH-000160,-0.08103748688545129
ACH-000163,-0.007889328655620271
ACH-000167,-0.08621341722636952
ACH-000168,-0.05462541470103382
ACH-000169,-0.11402929615861125
ACH-000178,-0.12079157500514295
ACH-000183,-0.04355235934029525
ACH-000188,-0.15417581438620612
ACH-000189,0.1434540133199121
ACH-000190,-0.1640721876126395
ACH-000198,-0.12622117739380295
ACH-000203,0.04954970824450139
ACH-000204,-0.1607477261333768
ACH-000206,-0.17645382023186548
ACH-000207,-0.15952326110073847
ACH-000208,0.27315058854830426
ACH-000210,-0.6684509247197634
ACH-000211,-0.1029399957900207
ACH-000215,-0.1457831009413284
ACH-000221,-0.13239735331353752
ACH-000222,-0.18449688155097702
ACH-000223,-0.14756967900060702
ACH-000226,-0.15489795601220033
ACH-000227,-0.0540774802557368
ACH-000228,-0.13508307650134566
ACH-000231,-0.06546572839614695
ACH-000232,-0.12940321850419675
ACH-000233,-0.15391542711830108
ACH-000234,-0.0933579311379983
ACH-000235,-0.054533569558373636
ACH-000237,-0.08228604454785185
ACH-000238,-0.15401192527185234
ACH-000242,0.08463299497939239
ACH-000243,-0.10158923736214798
ACH-000244,-0.13886724275783208
ACH-000246,-0.1133075578894818
ACH-000248,0.034945403103088954
ACH-000250,-0.12929721148566667
ACH-000251,-0.11160945405010174
ACH-000252,-0.2211712341558383
ACH-000253,0.02095483758670261
ACH-000255,-0.05152217533653065
ACH-000256,0.11590778972977132
ACH-000257,-0.1199602803603895
ACH-000258,-0.015883724798082203
ACH-000259,0.0005029154872786811
ACH-000260,-0.06577428652774188
ACH-000261,-0.17311529923829885
ACH-000262,-0.056085564937933166
ACH-000263,-0.1887083633685991
ACH-000264,-0.09008505900884888
ACH-000265,-0.1064284958555489
ACH-000266,-0.11851413997751355
ACH-000272,-0.14745016750105105
ACH-000274,-0.12956133214750656
ACH-000277,-0.2308839570946073
ACH-000278,-0.11209979308720434
ACH-000279,-0.14963477738648254
ACH-000280,-0.07210499510993337
ACH-000281,-0.1413573858944265
ACH-000288,-0.12625887313573544
ACH-000291,-0.11874808404592188
ACH-000293,-0.09914455987406326
ACH-000294,-0.04974250635416255
ACH-000295,0.0339006684906574
ACH-000296,-0.002493312960576628
ACH-000302,-0.04880302868874671
ACH-000304,-0.11019450192983568
ACH-000307,-0.22489038207808093
ACH-000308,-0.17254034326625836
ACH-000310,-0.10962477972030613
ACH-000311,-0.10591598054257632
ACH-000312,-0.0498718654769133
ACH-000315,-0.08983189524780527
ACH-000316,0.07471610499614237
ACH-000317,-0.06659499752149986
ACH-000318,-0.10744257635018163
ACH-000319,-0.20838689313109945
ACH-000320,-0.1739095848850513
ACH-000322,-0.10569694906625103
ACH-000323,-0.21564429051055853
ACH-000324,-0.0797916175153454
ACH-000329,-0.09949719201431374
ACH-000330,-0.05870168986448108
ACH-000331,-0.19748503419722388
ACH-000332,-0.14923542802816295
ACH-000334,-0.017466773206094827
ACH-000335,-0.2739065498535569
ACH-000336,-0.12021920682575407
ACH-000337,-0.4224824931738341
ACH-000338,0.03528356556919144
ACH-000339,-0.0731713384258229
ACH-000341,0.0011885603535643687
ACH-000348,-0.08113715538286219
ACH-000350,-0.33481035865610803
ACH-000352,-0.1094770187330698
ACH-000356,-0.08434965417376539
ACH-000361,-0.2745842157821561
ACH-000362,-0.04460817886182444
ACH-000363,-0.1977042079716489
