,HENMT1 (113802)
ACH-000364,0.024553536183866586
ACH-000365,-0.09855432201628522
ACH-000366,-0.13399548902564404
ACH-000368,-0.02744437382419303
ACH-000374,-0.003837328352443314
ACH-000375,0.14372627003167654
ACH-000376,-0.15523687799384495
ACH-000381,-0.18461120892516114
ACH-000383,-0.11814167445079694
ACH-000387,-0.08359778531086327
ACH-000389,0.002526534018822241
ACH-000390,-0.04714802380011318
ACH-000393,-0.14943347894934114
ACH-000395,-0.1292231606318139
ACH-000396,-0.11808959324825148
ACH-000397,-0.028078852939033
ACH-000401,0.014320452204667187
ACH-000402,-0.10199462070606537
ACH-000403,-0.0565807881577254
ACH-000404,-0.019176847167388933
ACH-000406,-0.054307220381088386
ACH-000407,-0.22274722128320956
ACH-000408,-0.2092137468764529
ACH-000410,-0.1710026216347337
ACH-000411,-0.11159459835192406
ACH-000414,-0.003083806531064709
ACH-000415,-0.16149677001513624
ACH-000416,-0.035605262234615985
ACH-000420,-0.09855696006423063
ACH-000421,-0.03448263827847462
ACH-000424,-0.18505614325809785
ACH-000425,-0.14428930937073378
ACH-000426,-0.02198315529523036
ACH-000427,-0.2783605310873277
ACH-000433,-0.3194535119572462
ACH-000435,9.209734927181811e-05
ACH-000436,-0.10630022731388017
ACH-000444,-0.0005784657724314945
ACH-000445,-0.17719273763387866
ACH-000448,-0.03855749559367508
ACH-000450,-0.10867611838896178
ACH-000452,-0.05452462620943443
ACH-000454,-0.143018326805418
ACH-000458,-0.18136475312368072
ACH-000459,0.18701583909581126
ACH-000460,-0.05373613608265117
ACH-000461,-0.13557319983967533
ACH-000463,-0.12373020024800804
ACH-000464,-0.16368377699604855
ACH-000466,-0.0786567737106933
ACH-000467,-0.10915813094685643
ACH-000468,-0.1110756234373436
ACH-000469,0.017392188111793456
ACH-000470,-0.014007424324502192
ACH-000471,-0.1830727121555053
ACH-000472,0.06029638784385829
ACH-000473,-0.03711495029822812
ACH-000475,-0.09583033144778216
ACH-000476,-0.022913399116586314
ACH-000477,-0.2069371072502788
ACH-000479,-0.21940935945678053
ACH-000480,-0.08607813104786607
ACH-000481,-0.090782067916703
ACH-000483,0.10080732795464828
ACH-000484,0.0007453465431556452
ACH-000485,-0.0005283031627300629
ACH-000486,-0.17571787148672846
ACH-000487,0.014526593133573715
ACH-000488,0.026534324558166456
ACH-000490,-0.1854398775045077
ACH-000491,-0.20735389019848172
ACH-000495,-0.1127845450486426
ACH-000496,-0.08976536501371463
ACH-000499,0.04755734658150056
ACH-000500,0.01897542489251673
ACH-000502,-0.006878625019711776
ACH-000503,0.16724080449022735
ACH-000505,-0.1126683327231171
ACH-000507,-0.07618259407275972
ACH-000510,-0.09932134365407616
ACH-000511,0.019694822740105512
ACH-000512,-0.16754342672141395
ACH-000516,-0.090402844320665
ACH-000517,-0.025539587483080783
ACH-000518,-0.12305457741600945
ACH-000520,-0.1459818911104314
ACH-000521,0.019542856088072318
ACH-000522,-0.25391272407399024
ACH-000524,-0.03246300076340475
ACH-000527,-0.06055796354309473
ACH-000528,-0.005732274513583214
ACH-000537,-0.11374272498330402
ACH-000541,-0.06682520403982076
ACH-000542,-0.10244815730992876
ACH-000544,-0.2522938645446649
ACH-000545,-0.2597192786455589
ACH-000547,-0.22482931453908372
ACH-000548,-0.04943029707742163
ACH-000549,0.05713678565046381
ACH-000550,-0.04804415841021888
ACH-000552,0.0067799350300063906
ACH-000556,-0.09747090184050512
ACH-000557,-0.01580645131192843
ACH-000569,0.01160957597831589
ACH-000570,-0.0594313166112863
ACH-000571,0.016460343116261857
ACH-000573,0.002339329269194648
ACH-000576,-0.08329349914134017
ACH-000579,-0.13232498103381435
ACH-000580,-0.1989689365467149
ACH-000584,0.051209907043476735
ACH-000585,-0.005045011374755393
ACH-000588,0.006913353976675826
ACH-000589,-0.031762236538872154
ACH-000591,0.052480479099077146
ACH-000593,-0.0053490429845945075
ACH-000600,-0.06590367760560062
ACH-000601,-0.05369952280067016
ACH-000605,-0.2513869008559768
ACH-000606,-0.06743652396177865
ACH-000608,-0.05198157984877736
ACH-000614,-0.07185444687090267
ACH-000616,-0.18735257918221687
ACH-000618,-0.17644751132671369
ACH-000619,-0.2003467023600215
ACH-000620,-0.12626217596416744
ACH-000621,-0.13021021639325436
ACH-000622,-0.1380055556314352
ACH-000623,-0.09520322745102704
ACH-000624,-0.10728413645425436
ACH-000627,-0.04228792742251615
ACH-000630,-0.07221940757931175
ACH-000631,-0.28051887585044816
ACH-000632,-0.1023135076587304
ACH-000633,0.03903493354635982
ACH-000637,0.12975097325233298
ACH-000638,-0.1409379431085981
ACH-000646,0.023663544217468212
ACH-000647,-0.061930899983242076
ACH-000648,-0.13835748427125028
ACH-000649,-0.12002613849302085
ACH-000651,-0.023763624466981974
ACH-000652,-0.29628089183592193
ACH-000653,-0.17709070752830666
ACH-000657,-0.10863092553794257
ACH-000658,-0.05775622913303795
ACH-000661,0.028230814161255374
ACH-000662,0.17832243588392613
ACH-000663,0.043176396301891726
ACH-000665,-0.1361538416229348
ACH-000671,-0.06212509231615335
ACH-000672,0.07632828399545244
ACH-000673,-0.051355525998132805
ACH-000676,-0.22373900596084745
ACH-000677,-0.015343270971077424
ACH-000681,0.06811113401585663
ACH-000683,-0.048817453109602185
ACH-000684,-0.021880058144534028
ACH-000688,0.028655734340384282
ACH-000693,-0.13575669738654722
ACH-000694,-0.033741760986341233
ACH-000695,-0.29309101009377897
ACH-000696,-0.25074150717149235
ACH-000697,-0.3671370492706276
ACH-000699,-0.06664734483303701
ACH-000701,-0.1896410650652412
ACH-000706,0.061918605031017565
ACH-000711,-0.015474818242737094
ACH-000713,-0.32955677798404354
ACH-000714,-0.03643297697878922
ACH-000718,0.056609062763532385
ACH-000720,-0.09374626574135156
ACH-000721,-0.16379873463577574
ACH-000724,-0.044524805911694616
ACH-000725,-0.1430718674016707
ACH-000732,-0.4281084254174792
ACH-000734,-0.1410059720844877
ACH-000735,-0.05604216191213743
ACH-000736,-0.1107332213070186
ACH-000738,-0.17331605646530976
ACH-000746,-0.01857885833211852
ACH-000747,-0.05833701273196655
ACH-000748,-0.0821221641443726
ACH-000753,-0.11097558559820143
ACH-000756,-0.07368296897392683
ACH-000757,-0.09585956333225433
ACH-000758,-0.20232635335741694
ACH-000760,-0.09110471701519376
ACH-000762,0.002274459811924381
ACH-000763,-0.02725044620449276
ACH-000764,-0.3224652186828569
ACH-000765,-0.3151481838602057
ACH-000766,-0.06611340949064416
ACH-000767,-0.09457778515129334
ACH-000768,0.046743943974493364
ACH-000769,-0.10451477089262563
ACH-000770,0.014701341864425156
ACH-000771,-0.09505353135523743
ACH-000773,-0.0546153510074108
ACH-000776,-0.0954614520407202
ACH-000777,-0.04924007699287581
ACH-000778,-0.17822388743333425
ACH-000781,0.0117576837828041
ACH-000782,-0.030365747048101983
ACH-000783,-0.24236886990937415
ACH-000784,-0.13735330585906785
ACH-000785,-0.038733122381756094
ACH-000787,-0.04181613879248407
ACH-000788,-0.07816121158074182
ACH-000791,-0.17764120305901346
ACH-000792,-0.10533894554831104
ACH-000794,-0.0916835839684577
ACH-000796,-0.07794771903910415
ACH-000798,-0.009164022591732615
ACH-000799,-0.3940995083089103
ACH-000800,0.22355820898775253
ACH-000802,-0.024497929540545083
ACH-000804,-0.11133816606076813
ACH-000805,-0.09951965865316834
ACH-000809,-0.07112165682206309
ACH-000810,-0.1628014254419063
ACH-000811,-0.16326040743215794
ACH-000817,0.13829056745578192
ACH-000819,-0.0661241764587037
ACH-000820,0.23194174977436985
ACH-000821,-0.06588949294661339
ACH-000822,-0.006588369861639272
ACH-000823,-0.07693036325195217
ACH-000824,0.019938765510276697
ACH-000827,-0.0994110047266617
ACH-000829,-0.05564078690517752
ACH-000831,-0.20765971873101505
ACH-000832,-0.1234185890746685
ACH-000833,-0.2356397417079521
ACH-000834,-0.1306994111795265
ACH-000835,-0.07215082233914959
ACH-000836,-0.150239051913113
ACH-000837,-0.06345244370181019
ACH-000838,0.044213667863406116
ACH-000839,-0.28448921698842944
ACH-000840,-0.043279944600987816
ACH-000841,-0.2022730340755516
ACH-000843,-0.21805485129050756
ACH-000846,-0.23775339127562034
ACH-000847,-0.13703122113911206
ACH-000848,0.0180209474946906
ACH-000849,-0.2360336185908361
ACH-000851,-0.09756292774065174
ACH-000855,-0.0909289077204372
ACH-000856,-0.14444656256947694
ACH-000858,-0.08796496725342944
ACH-000859,-0.003392614025455754
ACH-000861,-0.15831146126964712
ACH-000862,-0.10974044628639427
ACH-000865,-0.032435576527694535
ACH-000866,-0.07155441705922944
ACH-000867,-0.09713490216435956
ACH-000869,-0.17054083746279214
ACH-000872,-0.2153488287362296
ACH-000873,-0.1831053550185021
ACH-000876,-0.1635882148996586
ACH-000878,0.0031225974504239733
ACH-000880,-0.049911697063288865
ACH-000881,-0.043846734816893454
ACH-000882,-0.10710361040107623
ACH-000884,-0.01717893116178166
ACH-000885,-0.04129979179419827
ACH-000887,-0.1267269588520893
ACH-000889,-0.11353837594590938
ACH-000896,-0.08706554181965095
ACH-000898,-0.06728611629044946
ACH-000900,0.0662134019394258
ACH-000901,-0.007171698528900908
ACH-000905,-0.11784783930851622
ACH-000906,-0.13630249996689262
ACH-000907,0.030527723320374168
ACH-000910,0.027382575618313518
ACH-000911,-0.14548727179129406
ACH-000912,-0.1148693463477614
ACH-000913,-0.21646323866369604
ACH-000915,-0.10644481617646548
ACH-000916,0.11872073379080192
ACH-000917,-0.08884129929461505
ACH-000920,0.2854025242237034
ACH-000921,-0.02192442130651975
ACH-000924,-0.06417682771159577
ACH-000926,-0.1288675408607985
ACH-000928,-0.18453798943053135
ACH-000929,-0.33824288675167064
ACH-000932,-0.1324624633112355
ACH-000935,-0.030391549743354493
ACH-000936,-0.1403225504368246
ACH-000937,-0.06406774232553399
ACH-000938,-0.0987026932120097
ACH-000939,-0.09850816455648054
ACH-000941,-0.0020707094190786745
ACH-000943,-0.17486204390296312
ACH-000946,-0.04840361280094965
ACH-000947,-0.041010458530363336
ACH-000948,-0.16566744329433508
ACH-000950,-0.08733346640233464
ACH-000953,-0.11391594262147706
ACH-000954,0.010513030192262992
ACH-000957,-0.06910756511681752
ACH-000958,-0.3704932152733059
ACH-000960,-0.13690421777198708
ACH-000963,-0.2871596106079995
ACH-000968,-0.08089450494685327
ACH-000969,-0.04973271528046092
ACH-000972,-0.2482302606708165
ACH-000973,-0.14102206332376546
ACH-000974,-0.005980658779152169
ACH-000978,-0.04721461199524496
ACH-000984,-0.17671181039200634
ACH-000986,-0.18133894510596094
ACH-000988,-0.06798571038677383
ACH-000993,0.026659068043205163
ACH-000994,-0.1595448099166467
ACH-000996,-0.22798791542735905
ACH-001001,-0.08090026781180755
ACH-001020,-0.29013016670909514
ACH-001028,-0.10793755876581528
ACH-001031,0.0034476701562457164
ACH-001038,-0.006742665301455272
ACH-001048,-0.1134101267788438
ACH-001050,-0.10162864519430566
ACH-001053,-0.1435211513215693
ACH-001054,-0.06168442295039945
ACH-001061,-0.12556825084512988
ACH-001067,-0.037777459152404234
ACH-001075,-0.08724680279451189
ACH-001096,-0.18568622028504095
ACH-001111,0.1052297420709899
ACH-001119,-0.04802354955234075
ACH-001128,-0.01963580109581624
ACH-001134,-0.14407737517283292
ACH-001151,-0.023483374214906018
ACH-001163,-0.07330456739324948
ACH-001164,-0.07453548635479244
ACH-001183,-0.10233060953544584
ACH-001192,-0.1856356802001524
ACH-001193,-0.2499877928193791
ACH-001196,-0.035797257679254964
ACH-001197,0.11263451848537588
ACH-001205,-0.09234709677296064
ACH-001211,-0.031825791173822976
ACH-001212,-0.24718574447069325
ACH-001228,-0.12123458440080387
ACH-001232,-0.09956728475524967
ACH-001239,-0.1000043788135572
ACH-001270,0.1533739249703319
ACH-001274,-0.08797804402035699
ACH-001275,-0.010854464792004836
ACH-001277,-0.1332117371507066
ACH-001278,-0.29339277849662176
ACH-001280,0.2456529970311057
ACH-001283,-0.029539204460262012
ACH-001289,-0.3706825743736238
ACH-001300,0.013119684918241168
ACH-001301,-0.15633605333953746
ACH-001302,-0.03547914040777565
ACH-001306,-0.19266730278597186
ACH-001318,-0.014023503555098429
ACH-001322,-0.03950354327219302
ACH-001328,-0.13495811161432708
ACH-001332,-0.32324400077314025
ACH-001336,0.10839290816982368
ACH-001346,-0.2376801191775116
ACH-001353,-0.13686210596943885
ACH-001354,-0.1859549057237485
ACH-001367,-0.3191023646654293
ACH-001368,-0.18637078626959944
ACH-001374,-0.04161137617836701
ACH-001377,-0.036731672067736684
ACH-001380,-0.07653238448199018
ACH-001391,-0.009836106758698594
ACH-001408,-0.04990783442844714
ACH-001430,0.008198414545400327
ACH-001431,-0.2210712132426664
ACH-001450,-0.25119318675626484
ACH-001496,-0.16409866690107094
ACH-001500,-0.13806320894818788
ACH-001523,0.02136554805251765
ACH-001532,-0.04358866576652122
ACH-001550,0.08245180943314061
ACH-001552,-0.24359034921297099
ACH-001554,-0.09575470286019787
ACH-001654,-0.0006141936456525933
ACH-001735,-0.10475034966698486
ACH-001736,-0.09711578273293638
ACH-001737,0.6831793910967859
ACH-001740,0.16796883271010588
ACH-001745,-0.0657708631812899
ACH-001765,-0.04170160947172133
