,DAPP1 (27071)
ACH-000004,-0.00541202287532366
ACH-000005,-0.034262055040344554
ACH-000007,0.0344240468263858
ACH-000009,-0.001030667375487908
ACH-000011,-0.0011532225206093813
ACH-000012,-0.029176575807672862
ACH-000013,-0.03267446656190318
ACH-000014,0.054916767349825625
ACH-000015,-0.13878635061602648
ACH-000017,0.009959004567383795
ACH-000018,0.09362042056996107
ACH-000019,-0.06101317483756255
ACH-000021,-0.04263973261190816
ACH-000022,-0.1025731339210942
ACH-000025,0.03489925834846548
ACH-000028,0.03098582198843915
ACH-000030,-0.021063784126991083
ACH-000035,0.017329837898220117
ACH-000036,-0.07729316762372923
ACH-000037,-0.061897125877311686
ACH-000039,-0.0872798225188122
ACH-000040,0.0507786845223556
ACH-000041,-0.13764809270328096
ACH-000042,-0.030692769611763582
ACH-000045,0.17189965317754066
ACH-000047,-0.01233405970081392
ACH-000052,0.0690293102625678
ACH-000053,-0.006718537467371422
ACH-000054,0.04055183006289002
ACH-000055,-0.07516193719472483
ACH-000060,-0.0025601461913969587
ACH-000067,-0.1225297134203098
ACH-000070,-0.0382780033359804
ACH-000075,0.07600490152054666
ACH-000078,-0.06869268642760963
ACH-000082,0.010961266382427766
ACH-000085,-0.1631274837758241
ACH-000086,-0.010429547259770798
ACH-000087,0.020375150756351268
ACH-000092,-0.13564877178987672
ACH-000095,-0.08105094571001653
ACH-000097,-0.0450119541514461
ACH-000098,-0.02278376665414273
ACH-000099,-0.04039846726064507
ACH-000108,-0.11905118174242235
ACH-000113,0.019890270355044325
ACH-000116,-0.1133309647259868
ACH-000118,0.03501578638387299
ACH-000120,0.05629220859199283
ACH-000123,0.023885397141192772
ACH-000127,-0.07236446964514592
ACH-000128,-0.06574523386984181
ACH-000132,-0.06682783732788809
ACH-000133,-0.06165657302537113
ACH-000137,-0.1175962589039348
ACH-000138,0.026550533812194767
ACH-000142,-0.07473656789074368
ACH-000143,0.2154497223775768
ACH-000146,-0.06078932383705555
ACH-000148,0.008105043318680723
ACH-000150,-0.10818170967328923
ACH-000152,-0.05882704848624048
ACH-000153,0.009690055588616443
ACH-000159,-0.051309015259881935
ACH-000160,0.06906077637976127
ACH-000163,-0.08447116302583613
ACH-000167,-0.0721703169616491
ACH-000168,-0.057717564712721124
ACH-000169,-0.06023515079361207
ACH-000178,-0.11136509812758348
ACH-000183,-0.16240778257816624
ACH-000188,0.0329139929129474
ACH-000189,-0.09289165368320604
ACH-000190,0.15252214609257392
ACH-000198,-0.016145212495799626
ACH-000203,-0.7605012375474807
ACH-000204,-0.009080514983179916
ACH-000206,-0.021376794148578158
