,UBE2N (7334)
ACH-000623,-0.7214179746266949
ACH-000624,-1.083917662355694
ACH-000627,-1.002275195645285
ACH-000630,-1.0397319649303909
ACH-000631,-0.9664100100375196
ACH-000632,-1.1341458235700634
ACH-000633,-0.8369128914238603
ACH-000637,-1.031531571199079
ACH-000638,-1.017212659294015
ACH-000646,-0.9823993885929704
ACH-000647,-0.8091783190687057
ACH-000648,-0.9067201809042724
ACH-000649,-1.0060607820048058
ACH-000651,-0.9462105103021088
ACH-000652,-0.8428061192730947
ACH-000653,-1.0758128816875996
ACH-000657,-0.8811684129870058
ACH-000658,-0.7143533337641873
ACH-000661,-0.7949700668944656
ACH-000662,-1.2833701664665245
ACH-000663,-0.4840427346283856
ACH-000665,-0.872068064552245
ACH-000671,-0.9537146413173389
ACH-000672,-1.1302604897784487
ACH-000673,-0.44263636420615055
ACH-000676,-1.0917124651039718
ACH-000677,-0.3208611573740655
ACH-000681,-0.8373834057529593
ACH-000683,-1.0372459257019802
ACH-000684,-1.2027361658270734
ACH-000688,-1.150605014610738
ACH-000693,-1.052755405966595
ACH-000694,-1.223555852559081
ACH-000695,-0.2521104159045709
ACH-000696,-1.0233784128170134
ACH-000697,-0.9777411257845438
ACH-000699,-1.2879145525274536
ACH-000701,-0.4851183435634445
ACH-000706,-0.8171315664298283
ACH-000711,-0.7709581400619301
ACH-000713,-1.2259542605071847
ACH-000714,-0.8489271233723491
ACH-000718,-0.6892915402342557
ACH-000720,-1.109331264808488
ACH-000721,-1.0121824878263879
ACH-000724,-0.5200471664656111
ACH-000725,-0.8070803786862595
ACH-000732,-0.9490635800026792
ACH-000734,-0.9449929218497684
ACH-000735,-0.7342279232909256
ACH-000736,-0.6518258084021721
ACH-000738,-1.0610232717190506
ACH-000746,-0.398433145001132
ACH-000747,-0.7954154962171056
ACH-000748,-0.37414074215441706
ACH-000753,-1.0886187056653596
ACH-000756,-0.9126616686062048
ACH-000757,-0.4957364156723832
ACH-000758,-1.0377379227987875
ACH-000760,-0.4393305629752601
ACH-000762,-1.0896064779928991
ACH-000763,-0.1740166069843484
ACH-000764,-1.031977479601878
ACH-000765,-1.0458383336847414
ACH-000766,-0.19816574574449047
ACH-000767,-0.7995676219659787
ACH-000768,-0.9716693606971106
ACH-000769,-1.2880390885864226
ACH-000770,-0.4899430702763941
ACH-000771,-0.9354677862433576
ACH-000773,-0.6611685082745946
ACH-000776,-0.9395490251359364
ACH-000777,-1.2123400617307745
ACH-000778,-0.7877362575807425
ACH-000781,-1.0412826015710102
ACH-000782,-0.887831359770779
ACH-000783,-0.9081862065587536
ACH-000784,-0.6546524078465215
ACH-000785,-0.7625013957720275
ACH-000787,-0.9447907548572592
ACH-000788,-1.0881086781500822
ACH-000791,-0.8304413091382687
ACH-000792,-1.0467063256820437
ACH-000794,-1.1005745518449834
ACH-000796,-0.8674125019591379
ACH-000798,-0.8189013423556409
ACH-000799,-1.2051949344845423
ACH-000800,-1.4365615526804425
ACH-000802,-1.240001862540543
ACH-000804,-0.7031815074396125
ACH-000805,-1.044870076878117
ACH-000809,-1.060855080783944
ACH-000810,-0.7052263067946511
ACH-000811,-0.6533761797729649
ACH-000817,-0.9569828634589064
ACH-000819,-0.9766043697321322
ACH-000820,-1.1765640594272848
ACH-000821,-1.0503475763483838
ACH-000822,-0.7559914481179502
ACH-000823,-1.0744800291752212
ACH-000824,-0.9549076475580484
ACH-000827,-0.9728373519119112
ACH-000829,-0.8863985745605162
ACH-000831,-1.1842809986936556
ACH-000832,-1.278030401612506
ACH-000833,-0.881844148477937
ACH-000834,-1.3734357290213306
ACH-000835,-1.106939807668468
ACH-000836,-0.3754845783693301
ACH-000837,-0.9911458140628582
ACH-000838,-0.7571659582607121
ACH-000839,-0.9793307794437914
ACH-000840,-1.185773722396065
ACH-000841,-0.7548503177118988
ACH-000843,-0.7658470911388743
ACH-000846,-1.037331197777386
ACH-000847,-1.2537505555727224
ACH-000848,-1.032728813250521
ACH-000849,-0.9544262046764638
ACH-000851,-1.0984472564585512
ACH-000855,-1.3487054195065191
ACH-000856,-0.9396977082369072
ACH-000858,-1.0377676112553966
ACH-000859,-1.3299989110684045
ACH-000861,-1.201701303763817
ACH-000862,-1.3345925045735112
ACH-000865,-1.0041424034789468
ACH-000866,-0.6417797426511777
ACH-000867,-0.5803613632096304
ACH-000869,-1.1822609457814428
ACH-000872,-0.9263609846983132
ACH-000873,-0.975304450969515
ACH-000876,-0.6501864862898493
ACH-000878,-1.2641231120233245
ACH-000880,-0.895450393781244
ACH-000881,-0.925578475526854
ACH-000882,-0.9268632475486812
ACH-000884,-0.9122643287771534
ACH-000885,-0.8618112053053788
ACH-000887,-0.6887220730896291
ACH-000889,-1.2461236207134474
ACH-000896,-1.0872215443383233
ACH-000898,-0.062353362496073164
ACH-000900,-0.9301547562567486
ACH-000901,-1.0896201662713203
ACH-000905,-1.088243741600829
ACH-000906,-1.0042185510784425
ACH-000907,-0.7004220968040376
ACH-000910,-0.4652920249012651
ACH-000911,-0.9881767911077572
ACH-000912,-1.0237545922917726
ACH-000913,-1.2493057728741608
ACH-000915,-0.3720653851012633
ACH-000916,-1.039520576900678
ACH-000917,-0.9376266180998878
ACH-000920,-0.9921850154385391
ACH-000921,-0.8825988370357077
ACH-000924,-0.9372708005016044
ACH-000926,-0.6757411275181842
ACH-000928,-0.5630623078860102
ACH-000929,-1.360941174507198
ACH-000932,-1.0217854918043088
ACH-000935,-1.0112497078182408
ACH-000936,-0.9641012476739924
ACH-000937,-0.7774089181965257
ACH-000938,-0.6579476264030287
ACH-000939,-0.36615416093501374
ACH-000941,-0.4895849932137174
ACH-000943,-1.045629453486076
ACH-000946,-0.9549528223421888
ACH-000947,-1.0810549505387217
ACH-000948,-0.9843136289363716
ACH-000950,-0.9543234980718044
ACH-000953,-0.6298281406430546
ACH-000954,-1.2949571084686236
ACH-000957,-1.0323569266981671
ACH-000958,-1.0207480895686438
ACH-000960,-0.9615295841002652
ACH-000963,-0.575051788427833
ACH-000968,-0.25952753387531674
ACH-000969,-0.8571647145616148
ACH-000972,-0.9243919857889736
ACH-000973,-1.1202483310214977
ACH-000974,-0.7490043461585191
ACH-000978,-0.5426615757809193
ACH-000984,-0.7310202634550038
ACH-000986,-1.074062797817884
ACH-000988,-0.6220279471215143
ACH-000993,-0.8803845208606718
ACH-000994,-1.1098625446907175
ACH-000996,-0.6295723014303026
ACH-001001,-0.8981803012690501
ACH-001020,-0.6444191988101933
ACH-001028,-0.9414019156780448
ACH-001031,-1.2238399614431903
ACH-001038,-1.2479736630800269
ACH-001048,-0.754158249948907
ACH-001050,-0.7090180144540358
ACH-001053,-1.2429572479370026
ACH-001054,-1.1698142877859945
ACH-001061,-0.5330306546309987
ACH-001067,-0.7872204858994752
ACH-001075,-1.1387836969359122
ACH-001096,-0.7608679124324103
ACH-001111,-0.9491058161726862
ACH-001119,-0.7479457878312862
ACH-001128,0.23974349334900405
ACH-001134,-1.1070199954122604
ACH-001151,-1.0000729755451467
ACH-001163,-1.0709675368694744
ACH-001164,-1.0799426581636966
ACH-001183,-1.0947144069191426
ACH-001192,-1.3166652419437412
ACH-001193,-1.0687253559168033
ACH-001196,-0.9805495418676496
ACH-001197,-1.02692038922772
ACH-001205,-1.4475835694281791
ACH-001211,-0.8408263367637021
ACH-001212,-0.6578645234328843
ACH-001228,-0.6969859675034119
ACH-001232,-0.9678265455236336
ACH-001239,-0.39335202310355577
ACH-001270,-0.8908660968477065
ACH-001274,-0.7489565439003419
ACH-001275,-0.8872334083958502
ACH-001277,-1.07606582884346
ACH-001278,-0.6522284795647526
ACH-001280,-0.06688457997914432
ACH-001283,-1.0898590802694514
ACH-001289,-0.7466279717190549
ACH-001300,-0.5697835683212621
ACH-001301,-0.3505209173145344
ACH-001302,-0.2846304894211397
ACH-001306,-1.1333107704021312
ACH-001318,-0.9646420865609489
ACH-001322,-0.8625841810936583
ACH-001328,-0.6398780754348243
ACH-001332,-1.3172079768108913
ACH-001336,-1.180551333729075
ACH-001346,-1.124200745989073
ACH-001353,-0.8817796902238961
ACH-001354,-1.232781238792029
ACH-001367,-0.9469916359922812
ACH-001368,-0.5598447916771947
ACH-001374,-1.1151843749829082
ACH-001377,-0.7079545260325155
ACH-001380,-0.9901723496131608
ACH-001391,-0.8923983058244668
ACH-001408,-1.280812069514211
ACH-001430,-0.9185336180855812
ACH-001431,-1.1805299353461676
ACH-001450,-0.8395276544814337
ACH-001496,-0.6633329552221424
ACH-001500,-0.7393291568400967
ACH-001523,-1.2012427799497505
ACH-001532,-0.7452711528605489
ACH-001550,-0.7089927601517236
ACH-001552,-0.9902638626403716
ACH-001554,-0.8166627729706759
ACH-001654,-0.9210691909689032
ACH-001735,-0.9747386739833184
ACH-001736,-1.1023178469406258
ACH-001737,-0.965147745336833
ACH-001740,-1.1237055759215824
ACH-001745,-1.0884461725465315
ACH-001765,-0.7766399462336968
