,LEMD2 (221496)
ACH-000004,-0.20455542546263467
ACH-000005,-0.09888114274458708
ACH-000007,-0.4918924825335153
ACH-000009,-0.04707666181287674
ACH-000011,-0.27071711036966345
ACH-000012,-0.5957110734486568
ACH-000013,-0.2805040005954609
ACH-000014,-0.5080749510902417
ACH-000015,0.008285481654155286
ACH-000017,-0.11803971918227067
ACH-000018,-0.44873234053760414
ACH-000019,-0.5088470609266392
ACH-000021,-0.05871893997533436
ACH-000022,-0.1659730981022723
ACH-000025,-0.27721303584336865
ACH-000028,-0.2613127166820597
ACH-000030,-0.6225180989054656
ACH-000035,-0.41140307336182536
ACH-000036,-0.3049904048092009
ACH-000037,-0.009236891669942666
ACH-000039,-0.07289678531526332
ACH-000040,-0.08729790814301967
ACH-000041,0.0073791222694623345
ACH-000042,-0.12499345500776897
ACH-000045,-0.0658785884004945
ACH-000047,-0.475279047874736
ACH-000052,-0.18263105554558376
ACH-000053,-0.06823944629424346
ACH-000054,-0.03545264583805584
ACH-000055,-0.20273433016603795
ACH-000060,-0.18784646484165368
ACH-000067,-0.22421245995806255
ACH-000070,-0.12408264265464293
ACH-000075,-0.3928759239176496
ACH-000078,-0.14715042312715468
ACH-000082,-0.2628788683256489
ACH-000085,0.00912574021174872
ACH-000086,-0.31650942140139776
ACH-000087,-0.2595532689405762
ACH-000092,-0.2921223216467287
ACH-000095,-0.006495837687016611
ACH-000097,-0.4240986694012472
ACH-000098,-0.4496288884648375
ACH-000099,-0.0519280509606284
ACH-000108,-0.2613206018971077
ACH-000113,0.022068083248856844
ACH-000116,-0.22931631475001296
ACH-000118,-0.4197729553077621
ACH-000120,-0.2485456539831641
ACH-000123,-0.1779045687780117
ACH-000127,-0.4362290647113793
ACH-000128,-0.39440219770998064
ACH-000132,-0.3412309504655725
ACH-000133,-0.3670129524725776
ACH-000137,-0.19312373937196675
ACH-000138,-0.09593005651673736
ACH-000142,-0.5260255556619226
ACH-000143,-0.07266502958525363
ACH-000146,-0.11371372225181835
ACH-000148,-0.3149414762117668
ACH-000150,-0.4462683509574964
ACH-000152,-0.16714302162358655
ACH-000153,-0.1391600131798715
ACH-000159,-0.21810321368338684
ACH-000160,-0.1993415112467692
ACH-000163,-0.2907365253869724
ACH-000167,-0.022296145136984927
ACH-000168,0.009066019636779362
ACH-000169,-0.06642651016934882
ACH-000178,-0.5509145188426638
ACH-000183,-0.3857840047391053
ACH-000188,-0.31475347080918925
ACH-000189,-0.4251335068773959
ACH-000190,-0.6793399364838206
ACH-000198,-0.0185309675828554
ACH-000203,-0.7016319900879773
ACH-000204,-0.07162929415743706
ACH-000206,-0.22225181482753525
ACH-000207,-0.2910908270250537
ACH-000208,-0.2432621643907673
ACH-000210,-0.2131916269640393
ACH-000211,-0.04568278097528354
ACH-000215,-0.2494758488394994
ACH-000221,-0.08813069044395247
ACH-000222,-0.26784776553164696
ACH-000223,-0.24890367343051936
ACH-000226,-0.3047038662118877
ACH-000227,-0.04303928135421199
ACH-000228,-0.3011781388930428
ACH-000231,-0.5652793121616365
ACH-000232,-0.2308236265688106
ACH-000233,-0.3096582680083436
ACH-000234,-0.05773399051269538
ACH-000235,-0.14267425203357706
ACH-000237,-0.08716605616148902
ACH-000238,-0.3898630686798348
ACH-000242,-0.2343784864537017
ACH-000243,-0.4188800727261824
ACH-000244,-0.5220561104923047
ACH-000246,-0.4033975337479385
ACH-000248,-0.5165454846140098
ACH-000250,-0.26927647846823466
ACH-000251,-0.266612199200585
ACH-000252,-0.3452926140110107
ACH-000253,-0.01953211392668955
ACH-000255,-0.1888982750346334
ACH-000256,-0.07892456927232422
ACH-000257,0.09269271852146747
ACH-000258,-0.09818287096767983
ACH-000259,-0.029587270750278838
ACH-000260,-0.12751848030226712
ACH-000261,-0.3131188980716129
ACH-000262,-0.19784580954443706
ACH-000263,-0.17864858895028146
ACH-000264,-0.16425823352719093
ACH-000265,-0.29443344755138195
ACH-000266,-0.11719463295152235
ACH-000272,-0.014511943781211097
ACH-000274,-0.14115962019235734
ACH-000277,-0.2603175221953442
ACH-000278,-0.3964824117674971
ACH-000279,-0.1385813684600769
ACH-000280,-0.341581891918722
ACH-000281,-0.08234162579522357
ACH-000288,-0.4583511131299938
ACH-000291,-0.17226027469183874
ACH-000293,-0.2583176171095517
ACH-000294,-0.01121814003825623
ACH-000295,-0.06863411023032656
ACH-000296,-0.10265514645869056
ACH-000302,-0.3583931635727365
ACH-000304,-0.09865493735526804
ACH-000307,-0.379835783785889
ACH-000308,-0.32741373540565755
ACH-000310,-0.15687385118647082
ACH-000311,-0.06399170360646382
ACH-000312,-0.21993674874606955
ACH-000315,-0.09666224279740987
ACH-000316,-0.3781142288764805
ACH-000317,-0.43618105425250137
ACH-000318,-0.31015282330904914
ACH-000319,-0.48299067309644395
ACH-000320,-0.20311038941482534
ACH-000322,-0.196957401665305
ACH-000323,-0.2465172392166581
ACH-000324,-0.2632511741727778
ACH-000329,0.001745564766265933
ACH-000330,-0.4055873136708124
ACH-000331,-0.4399483825450876
ACH-000332,-0.686990457297467
ACH-000334,-0.1378044727649866
ACH-000335,-0.1555985297548545
ACH-000336,-0.030046111044952008
ACH-000337,-0.5978736073019814
ACH-000338,-0.3436149892638626
ACH-000339,-0.6218666252491781
ACH-000341,-0.016533366739789942
ACH-000348,-0.14941532237913918
ACH-000350,-0.13740952961433314
ACH-000352,-0.4661863761477884
ACH-000356,-0.36633669523856216
ACH-000361,-0.2730192929836793
ACH-000362,-0.015802313781852522
ACH-000363,-0.06655878724389604
ACH-000364,-0.5346024092431753
ACH-000365,-0.014098731301971612
ACH-000366,-0.010421567182633814
ACH-000368,-0.2898458391347833
ACH-000374,-0.5136760095206293
ACH-000375,-0.36149849785258575
ACH-000376,-0.18914201916747708
ACH-000381,-0.3545333475784617
ACH-000383,-0.012451091826377244
ACH-000387,-0.15536641941289986
ACH-000389,-0.2449765015333929
ACH-000390,-0.13900817969070012
ACH-000393,-0.30853769077755805
ACH-000395,-0.06485532149960585
ACH-000396,-0.31699773463778835
ACH-000397,-0.3237241180447755
ACH-000401,-0.3255272362888991
ACH-000402,-0.3773246309137913
ACH-000403,-0.21603218409908967
ACH-000404,-0.22035691899416174
ACH-000406,-0.1125334300442565
ACH-000407,-0.17732342519841254
ACH-000408,-0.3519827343528473
ACH-000410,-0.5146431987675221
ACH-000411,-0.03171764665320695
ACH-000414,-0.09883307197123778
ACH-000415,-0.17140059429585502
ACH-000416,-0.16156091001244116
ACH-000420,-0.2911852527458145
ACH-000421,-0.7258115958024325
ACH-000424,-0.14655182406200834
ACH-000425,-0.023826597037627184
ACH-000426,0.0006873902422219993
ACH-000427,-0.3083659105116235
ACH-000433,-0.3857349176116208
ACH-000435,-0.283567712553952
ACH-000436,-0.04258071047198942
ACH-000444,-0.18537197013714288
ACH-000445,-0.015018522865703716
ACH-000448,-0.10454677542997927
ACH-000450,-0.12432484778107845
ACH-000452,-0.4147800492845333
ACH-000454,-0.3178595483345493
ACH-000458,-0.2840992902814934
ACH-000459,0.02847569604363968
ACH-000460,-0.12821239600385398
ACH-000461,-0.03399455918001289
ACH-000463,-0.4677436424916988
ACH-000464,-0.16792027098948148
ACH-000466,-0.10716043907332076
ACH-000467,-0.4555126056785626
ACH-000468,-0.5086913889670907
ACH-000469,-0.331296370830268
ACH-000470,-0.008523754134900181
ACH-000471,-0.16754085748435493
ACH-000472,-0.2008207660812991
ACH-000473,-0.2388984753771629
ACH-000475,-0.5395204719274032
ACH-000476,0.0644512592003403
ACH-000477,-0.07578826661047558
ACH-000479,-0.05967983692942625
ACH-000480,-0.07473877383266757
ACH-000481,-0.03803862419541026
ACH-000483,-0.07969908548983895
ACH-000484,-0.0563927514339631
ACH-000485,0.025813116267153
ACH-000486,-0.15064616585980453
ACH-000487,-0.09052976402492928
ACH-000488,-0.19989322273521068
ACH-000490,-0.5835286417697902
ACH-000491,-0.30804260364030805
ACH-000495,-0.1193004345097928
ACH-000496,-0.08662541972740659
ACH-000499,-0.1954934629241033
ACH-000500,-0.7194417727249962
ACH-000502,-0.20242639422527225
ACH-000503,-0.6467809837707119
ACH-000505,-0.09279474205469383
ACH-000507,-0.3864966723716745
ACH-000510,-0.281662696467036
ACH-000511,-0.34966329258754675
ACH-000512,-0.2620993574338737
ACH-000516,-0.7095523992913141
ACH-000517,-0.3703163427242136
ACH-000518,-0.2558770904262159
ACH-000520,-0.22035172835510164
ACH-000521,-0.4553304060834102
ACH-000522,-0.3701877665648746
ACH-000524,-0.1377289226313079
ACH-000527,-0.433962901545431
ACH-000528,-0.4542660889041064
ACH-000537,-0.2401253376256871
ACH-000541,-0.22180021041668985
ACH-000542,-0.18193303871174826
ACH-000544,-0.41406033713712703
ACH-000545,-0.27599401219537545
ACH-000547,-0.17725176933462256
ACH-000548,-0.23979007677893135
ACH-000549,-0.2976681396922848
ACH-000550,-0.4789512993559633
ACH-000552,-0.3781904306303031
ACH-000556,-0.019221669444448426
ACH-000557,0.1636283500988997
ACH-000569,0.05486838405437952
ACH-000570,-0.15477199427438396
ACH-000571,-0.14522715274354506
ACH-000573,-0.6716816444931648
ACH-000576,-0.05586714457549976
ACH-000579,-0.2039365429597076
ACH-000580,-0.16211579104160098
ACH-000584,-0.33561397904226514
ACH-000585,-0.30053138559147663
ACH-000588,-0.1427333871633738
ACH-000589,-0.24749828492215226
ACH-000591,-0.4603085877755825
ACH-000593,-0.2955961723715156
ACH-000600,-0.08612836295585341
ACH-000601,-0.3341542922110374
ACH-000605,-0.07869525903736081
ACH-000606,-0.5581204345575849
ACH-000608,-0.017462371685033118
ACH-000614,-0.04496333584629242
ACH-000616,-0.29752539234859304
ACH-000618,-0.209900649547256
ACH-000619,-0.4138647140595599
ACH-000620,-0.193975565346555
ACH-000621,-0.2824102615396188
ACH-000622,-0.288907103712584
ACH-000623,-0.262598323127136
ACH-000624,-0.2555858416503061
ACH-000627,-0.14575624329967318
ACH-000630,-0.606676799273681
ACH-000631,-0.04817122908789877
ACH-000632,-0.1477674636247859
ACH-000633,-0.018986408782400155
ACH-000637,-0.4630534702884411
ACH-000638,-0.3615931592303637
ACH-000646,-0.24339188740328774
ACH-000647,-0.19277709117501435
ACH-000648,-0.4300577791753977
ACH-000649,-0.2516723741465854
ACH-000651,-0.33819073447602965
ACH-000652,-0.4482337390776439
ACH-000653,-0.16295976722788186
ACH-000657,-0.1983351792498189
ACH-000658,0.02808798313039635
ACH-000661,-0.13451528866445633
ACH-000662,0.08604066493232533
ACH-000663,-0.2863120616903966
ACH-000665,-0.6203350341624735
ACH-000671,-0.12834715378535425
ACH-000672,-0.5331912818997906
ACH-000673,-0.3254860941120369
ACH-000676,-0.06393092459281674
ACH-000677,-0.05113367949183093
ACH-000681,-0.28085919129063897
ACH-000683,0.0667580925699113
ACH-000684,-0.10909104049707093
ACH-000688,-0.07134857059991996
ACH-000693,-0.20219899374087874
ACH-000694,-0.3500651043884782
ACH-000695,0.12508353679557668
ACH-000696,-0.4152742719375386
ACH-000697,-0.16891069078325227
