,VARS (7407)
ACH-000004,-0.954134532492238
ACH-000005,-0.8820099694571276
ACH-000007,-0.9482176566805336
ACH-000009,-1.119143297189825
ACH-000011,-0.8392433876359642
ACH-000012,-0.9699073216282847
ACH-000013,-1.052800776505172
ACH-000014,-0.8952903746313958
ACH-000015,-1.0874663238559994
ACH-000017,-0.9530962627343348
ACH-000018,-1.0327587355277248
ACH-000019,-0.6008145852338695
ACH-000021,-1.0196224757873316
ACH-000022,-0.9032995933035802
ACH-000025,-1.2081368510027226
ACH-000028,-0.9996085537151584
ACH-000030,-1.0109085464972525
ACH-000035,-1.2082152207310866
ACH-000036,-1.0203809794353975
ACH-000037,-0.6684040423329035
ACH-000039,-0.7560395876516033
ACH-000040,-0.8647021576771191
ACH-000041,-0.9624927388426904
ACH-000042,-1.3082650057435767
ACH-000045,-0.8414683445864829
ACH-000047,-1.1501340447473378
ACH-000052,-0.8641803386908307
ACH-000053,-1.1307808453786452
ACH-000054,-1.1646037815998938
ACH-000055,-1.0370303352474577
ACH-000060,-1.0346041343749002
ACH-000067,-1.1174261029247758
ACH-000070,-0.8777414072261749
ACH-000075,-1.3271086503629403
ACH-000078,-0.9050429161748712
ACH-000082,-1.14957033946984
ACH-000085,-1.1913531269229656
ACH-000086,-1.1376067932095248
ACH-000087,-0.9985209440700258
ACH-000092,-1.0686348710348137
ACH-000095,-0.923792794311022
ACH-000097,-1.0339835134600466
ACH-000098,-1.0663364226741678
ACH-000099,-1.1289737459893845
ACH-000108,-1.23769097892442
ACH-000113,-0.938715393089072
ACH-000116,-0.9607729057807406
ACH-000118,-0.7685771437190418
ACH-000120,-0.9637175449074276
ACH-000123,-1.05309258027341
ACH-000127,-1.0644081105569747
ACH-000128,-1.037683026108042
ACH-000132,-0.9660602877942978
ACH-000133,-0.8311038005951938
ACH-000137,-1.2216345210278738
ACH-000138,-0.8802954636372421
ACH-000142,-0.913537241781197
ACH-000143,-1.1776247102808253
ACH-000146,-0.7071044853612481
ACH-000148,-1.0287554703608006
ACH-000150,-0.8711834853951794
ACH-000152,-1.0449158254253388
ACH-000153,-1.2746975234655011
ACH-000159,-1.0802384025041567
ACH-000160,-1.0798954486220502
ACH-000163,-0.9513601509322921
ACH-000167,-1.3268680434465994
ACH-000168,-0.9834676217763134
ACH-000169,-1.1088871869198489
ACH-000178,-0.8946976642840238
ACH-000183,-0.9698388921119236
ACH-000188,-0.8440902956510445
ACH-000189,-0.8831109211083338
ACH-000190,-1.184656985402568
ACH-000198,-0.7013694707365176
ACH-000203,-1.141128055579092
ACH-000204,-0.9296320847516016
ACH-000206,-1.3553408454266085
ACH-000207,-0.5868737798574936
ACH-000208,-1.0232875971603106
ACH-000210,-0.981352331395134
ACH-000211,-1.1444018492377397
ACH-000215,-0.914678674136426
ACH-000221,-1.0234713227004033
ACH-000222,-1.1745744055605924
ACH-000223,-1.0048822758671214
ACH-000226,-0.8575454987101777
ACH-000227,-0.7386874458349988
