,IQCF1 (132141)
ACH-000004,-0.3204242302367493
ACH-000005,-0.02560840701440429
ACH-000007,-0.2177147532973309
ACH-000009,-0.2632754722666061
ACH-000011,-0.2522004300137949
ACH-000012,-0.3372338263130444
ACH-000013,-0.2297200345826252
ACH-000014,-0.09673234114251676
ACH-000015,-0.2838911928661463
ACH-000017,-0.1573120837101124
ACH-000018,0.005671228577064542
ACH-000019,-0.3917069255296897
ACH-000021,-0.2298891023383939
ACH-000022,-0.17703796007149675
ACH-000025,-0.27706981923751434
ACH-000028,-0.21795339621455048
ACH-000030,-0.20582479406086346
ACH-000035,-0.1023807369653973
ACH-000036,-0.188754525816808
ACH-000037,-0.23601297852568215
ACH-000039,-0.13368968079856544
ACH-000040,-0.18429466212132395
ACH-000041,-0.08665628665663799
ACH-000042,-0.14273390431849725
ACH-000045,-0.1253207274505818
ACH-000047,-0.2592911813960769
ACH-000052,-0.2503726820478648
ACH-000053,-0.2379202465516612
ACH-000054,-0.2974394372090726
ACH-000055,-0.4732274423451273
ACH-000060,-0.19524152616668752
ACH-000067,-0.2253361504541283
ACH-000070,-0.07241855094951788
ACH-000075,-0.3445372449162354
ACH-000078,-0.2896854129209618
ACH-000082,-0.1962268777979328
ACH-000085,-0.25730544188808185
ACH-000086,-0.23466381066065614
ACH-000087,-0.42833753844318606
ACH-000092,-0.15288713816032626
ACH-000095,-0.14101899415343758
ACH-000097,-0.1587676412697151
ACH-000098,-0.2311956753917737
ACH-000099,-0.27809436466972354
ACH-000108,-0.16617441971674107
ACH-000113,-0.213791622509497
ACH-000116,-0.22334959864465184
ACH-000118,-0.3120731538170091
ACH-000120,-0.2173639972935568
ACH-000123,-0.18702213795781567
ACH-000127,-0.09001704879094254
ACH-000128,-0.14273183464272038
ACH-000132,-0.20186278568444607
ACH-000133,-0.3067480591091475
ACH-000137,-0.3577555371886064
ACH-000138,-0.25826878122217
ACH-000142,-0.09439423771589744
ACH-000143,-0.2754725777810231
ACH-000146,-0.2419196692437565
ACH-000148,-0.19936521488611905
ACH-000150,-0.2982790885454273
ACH-000152,-0.2644125509266259
ACH-000153,-0.14166940594140062
ACH-000159,-0.2344790070415655
ACH-000160,-0.09826147667689866
ACH-000163,-0.18530446647646176
ACH-000167,-0.147000857770639
ACH-000168,-0.257726424125877
ACH-000169,-0.3003598347863093
ACH-000178,-0.2533564380272609
ACH-000183,-0.051062960683819485
ACH-000188,-0.22305487511546612
ACH-000189,-0.29809077421009383
ACH-000190,-0.4498811031451129
ACH-000198,-0.13076933769712326
ACH-000203,0.05919166147793058
ACH-000204,-0.13312214369029454
ACH-000206,-0.3068076310282795
ACH-000207,-0.30510570270450715
ACH-000208,-0.4599061817976918
ACH-000210,-0.1705229824179765
ACH-000211,-0.2649797592456116
ACH-000215,-0.11006647780080728
ACH-000221,-0.2562746054669354
ACH-000222,-0.2273603495825376
ACH-000223,-0.14567759125640806
ACH-000226,-0.20450468155318535
ACH-000227,-0.2739782311203846
ACH-000228,-0.395180355566419
ACH-000231,-0.2481238099892439
ACH-000232,-0.15039162943782994
ACH-000233,-0.3460885191494587
ACH-000234,-0.2744424543342806
ACH-000235,-0.14003132760254006
ACH-000237,-0.2305247155619796
ACH-000238,-0.36740562723874176
ACH-000242,-0.08097545364341374
ACH-000243,-0.22255416268498987
ACH-000244,-0.4359030896253925
ACH-000246,-0.4059492886990572
ACH-000248,-0.2283904488001202
ACH-000250,-0.1309824573990143
ACH-000251,-0.4394842208966034
ACH-000252,-0.08633154826831155
ACH-000253,-0.1487269625723629
ACH-000255,-0.22134933787168184
ACH-000256,-0.09898488657341556
ACH-000257,-0.1438817425896764
ACH-000258,-0.16884135960291788
ACH-000259,-0.24440992355123856
ACH-000260,-0.15559754786645064
ACH-000261,-0.13349108980929886
ACH-000262,-0.2828677543307658
ACH-000263,-0.3497494359221376
ACH-000264,-0.25184270848282825
ACH-000265,-0.2650683602360375
ACH-000266,-0.2505034433355424
ACH-000272,-0.1488918487816835
ACH-000274,-0.3628884412124265
ACH-000277,-0.18791384749540085
ACH-000278,-0.3307860596270665
ACH-000279,-0.22159717538346954
ACH-000280,-0.220112440074682
ACH-000281,-0.12012384740106224
ACH-000288,-0.20848576326101728
ACH-000291,-0.2223867503817978
ACH-000293,-0.15376763633844165
ACH-000294,-0.08126896955453722
ACH-000295,-0.22211027498736996
ACH-000296,-0.4797025918526221
ACH-000302,-0.205332026923264
ACH-000304,-0.4018243204419881
ACH-000307,-0.2008102341449408
ACH-000308,-0.2138712328547087
ACH-000310,-0.27036148812530697
ACH-000311,-0.1714362683913699
ACH-000312,-0.08759154993776548
ACH-000315,-0.15651937696141266
ACH-000316,-0.13747363515179947
ACH-000317,-0.26547498739072845
ACH-000318,-0.1944246835921
ACH-000319,-0.14939797844869382
ACH-000320,-0.19737532888502765
ACH-000322,-0.20425068758004192
ACH-000323,-0.35211267556594755
ACH-000324,-0.309679437854367
ACH-000329,-0.2798479933252375
ACH-000330,-0.18672964973723413
ACH-000331,-0.2981439900222995
ACH-000332,-0.2258875220826729
ACH-000334,-0.13356075588844107
ACH-000335,0.08352341905112208
ACH-000336,-0.15717987159149496
ACH-000337,-0.3530310976347044
ACH-000338,-0.4539376018615438
ACH-000339,-0.3076835761747618
ACH-000341,-0.14186818914000487
ACH-000348,-0.16111494088596004
ACH-000350,-0.19092739893812746
ACH-000352,-0.11175305315832652
ACH-000356,-0.2941220856505431
ACH-000361,-0.1944198099351779
ACH-000362,0.007145853761245949
ACH-000363,-0.16396749303755093
ACH-000364,-0.1883099810904803
ACH-000365,-0.2259622643461019
ACH-000366,-0.1453331057288158
ACH-000368,-0.20205353979649265
ACH-000374,-0.2279653870721655
ACH-000375,-0.217343546651742
ACH-000376,-0.15696566795295416
ACH-000381,-0.13645591563385273
ACH-000383,-0.22772191951612425
ACH-000387,-0.1950440171638477
ACH-000389,-0.2112063800717824
ACH-000390,-0.2070231113521063
ACH-000393,-0.21695456374840855
ACH-000395,-0.176162209465786
ACH-000396,-0.11938943561075802
ACH-000397,-0.32551731154976177
ACH-000401,-0.2881280679768002
ACH-000402,-0.32404777618280584
ACH-000403,-0.215180330650612
ACH-000404,-0.3460364402202146
ACH-000406,-0.23065868106817905
ACH-000407,-0.2074360994647252
ACH-000408,-0.01640313072717179
ACH-000410,-0.181008148815238
ACH-000411,-0.19796996902562244
ACH-000414,-0.2767219221705553
ACH-000415,-0.2549790755546042
ACH-000416,-0.1271998905953516
ACH-000420,-0.2681995050400248
ACH-000421,-0.11717826021222512
ACH-000424,-0.2787930110698771
ACH-000425,-0.180974382190184
ACH-000426,0.04442344823665357
ACH-000427,-0.28729478274199244
ACH-000433,-0.16506216378226166
ACH-000435,0.0664788472047779
ACH-000436,-0.10821693747009403
ACH-000444,-0.3369201008534673
ACH-000445,-0.29068436635282746
ACH-000448,-0.13657281786206785
ACH-000450,-0.27041947330079696
ACH-000452,-0.3043375622065544
ACH-000454,-0.4748214398724282
ACH-000458,-0.2552422069835601
ACH-000459,-0.18831642028306247
ACH-000460,-0.2220431536627165
ACH-000461,-0.09735236871609694
ACH-000463,-0.2059669422926803
ACH-000464,-0.33199740755835605
ACH-000466,-0.33489188232517353
ACH-000467,-0.344468286209639
ACH-000468,-0.14753052461393262
ACH-000469,-0.20291845672616893
ACH-000470,-0.1792452164348588
ACH-000471,-0.22446044353401687
ACH-000472,-0.2114381012749336
ACH-000473,-0.17985696555604114
ACH-000475,-0.20324301002897455
ACH-000476,-0.09340383763938104
ACH-000477,-0.3068437104757156
ACH-000479,-0.09240724752148607
ACH-000480,-0.24225957182063115
ACH-000481,-0.2303281485597634
ACH-000483,-0.2787038814769589
ACH-000484,-0.18639380886269627
ACH-000485,-0.17535327069892825
ACH-000486,-0.294444002594237
ACH-000487,-0.2096261157517078
ACH-000488,-0.13933290835297954
ACH-000490,-0.18050937326938807
ACH-000491,-0.056689752147216936
ACH-000495,-0.22165284285537493
ACH-000496,-0.13366472650581898
ACH-000499,-0.08234206026010077
ACH-000500,-0.25668647048740656
ACH-000502,-0.2496058444717765
ACH-000503,-0.15397804146983218
ACH-000505,-0.147677465917137
ACH-000507,-0.2581774059767822
ACH-000510,-0.18297440471576135
ACH-000511,-0.16646208314444555
ACH-000512,-0.28503143428928523
ACH-000516,-0.127495842350613
ACH-000517,-0.2241830807395753
ACH-000518,-0.08453803872145342
ACH-000520,-0.3811100139539224
ACH-000521,-0.2033448270973491
ACH-000522,-0.21617250916502925
ACH-000524,-0.17711434606881246
ACH-000527,-0.2817706512118369
ACH-000528,-0.21817488813306293
ACH-000537,-0.29461049868717826
ACH-000541,-0.6394454184987813
ACH-000542,-0.2665038871654295
ACH-000544,-0.20419361295573304
ACH-000545,-0.25150100022564525
ACH-000547,-0.26184350775790144
ACH-000548,-0.15929329910239504
ACH-000549,-0.22722092203947325
ACH-000550,-0.3645725454052547
ACH-000552,-0.3332047912749842
ACH-000556,-0.18077401026123602
ACH-000557,-0.09483869846004728
ACH-000569,-0.09700249252519112
ACH-000570,-0.17599871866720082
ACH-000571,-0.2336606652279226
ACH-000573,-0.0376237430260449
ACH-000576,-0.23145996675519995
ACH-000579,-0.31916240717052885
ACH-000580,-0.05927067922075771
ACH-000584,-0.26550252675084696
ACH-000585,-0.1973741228832248
ACH-000588,0.009768716201296341
ACH-000589,-0.1383374997631389
ACH-000591,-0.23422086709137546
ACH-000593,-0.26109577896994746
ACH-000600,-0.19847966252318466
ACH-000601,-0.3069426145723578
ACH-000605,-0.22247708468641966
ACH-000606,-0.2341995114098964
ACH-000608,-0.2962128242912065
ACH-000614,-0.18089077406893694
ACH-000616,-0.2884834004091397
ACH-000618,-0.31307994837335673
ACH-000619,-0.23478380361548726
ACH-000620,-0.19297033624357504
ACH-000621,-0.26387823245010544
ACH-000622,-0.21945830553964168
ACH-000623,-0.06684433440497478
ACH-000624,-0.3061535148814867
ACH-000627,-0.09604761700705236
