,PAQR8 (85315)
ACH-000520,-0.006100379187780772
ACH-000521,-0.13898149426112685
ACH-000522,-0.1277670596062763
ACH-000524,-0.13424486756643478
ACH-000527,-0.08207902545595673
ACH-000528,-0.08155964324389879
ACH-000537,-0.004478555955896238
ACH-000541,-0.058301605072702614
ACH-000542,0.02376408860409904
ACH-000544,-0.3571454634393628
ACH-000545,-0.18137220436567475
ACH-000547,0.08056264053768213
ACH-000548,-0.052076868934484696
ACH-000549,-0.14940172842061078
ACH-000550,-0.1471824078485128
ACH-000552,-0.15048807893801053
ACH-000556,-0.22233779334423934
ACH-000557,0.027603291902499612
ACH-000569,0.14366970554954805
ACH-000570,-0.09706414315876814
ACH-000571,-0.11887259787727356
ACH-000573,-0.14171028206705502
ACH-000576,-0.015145378613893456
ACH-000579,0.07717412171137224
ACH-000580,-0.1378937366377102
ACH-000584,-0.05788679915247735
ACH-000585,-0.15180645086105754
ACH-000588,-0.1998620321995048
ACH-000589,-0.005830679398786701
ACH-000591,-0.2761813513619684
ACH-000593,-0.0826894795504713
ACH-000600,-0.1767841889501196
ACH-000601,-0.06329346359057192
ACH-000605,-0.24497047974551864
ACH-000606,-0.13563427294105213
ACH-000608,-0.04594445591944617
ACH-000614,-0.07697443189243043
ACH-000616,-0.13496864100899336
ACH-000618,-0.10835147568074277
ACH-000619,-0.08226954458276567
ACH-000620,0.04968011198387207
ACH-000621,-0.07801244354406704
ACH-000622,-0.12397206144510232
ACH-000623,-0.05205882959071667
ACH-000624,-0.10402139889540554
ACH-000627,-0.16321965927185988
ACH-000630,-0.1605540105998818
ACH-000631,-0.07683321271016988
ACH-000632,-0.028425460985587264
ACH-000633,0.05402751466710231
ACH-000637,-0.17065585019202975
ACH-000638,-0.09569664358710014
ACH-000646,0.03540576975724493
ACH-000647,-0.12489013682212972
ACH-000648,-0.18543924105012127
ACH-000649,-0.06764521362461598
ACH-000651,-0.18503655011466724
ACH-000652,-0.03454887698698292
ACH-000653,-0.16428813837470504
ACH-000657,-0.06357736838245766
ACH-000658,-0.039418057487837985
ACH-000661,-0.2104680175672826
ACH-000662,-0.1898193519918026
ACH-000663,0.1474065127789374
ACH-000665,-0.20269155602610625
ACH-000671,-0.030680088598567287
ACH-000672,-0.1851227115828187
ACH-000673,-0.11221190438750824
ACH-000676,-0.16508438307547593
ACH-000677,-0.10074151224811297
ACH-000681,-0.019825069821026046
ACH-000683,-0.15356768149570846
ACH-000684,-0.1673573182898654
ACH-000688,-0.18757146949403689
ACH-000693,-0.16799651477253386
ACH-000694,-0.17334481702400034
ACH-000695,-0.39973076713420935
ACH-000696,-0.1293034055892482
ACH-000697,-0.17459357369751233
ACH-000699,-0.055607363442796716
ACH-000701,0.029978119516059387
ACH-000706,-0.0018318978860614316
ACH-000711,-0.13698816037112282
ACH-000713,-0.4449807890171091
ACH-000714,-0.15801803254755667
ACH-000718,-0.1116701561395692
ACH-000720,-0.1196472472877564
ACH-000721,-0.2040960101793061
ACH-000724,0.011044600517729177
ACH-000725,-0.08540387392930741
ACH-000732,-0.26636277879354603
ACH-000734,-0.17061415359940413
ACH-000735,-0.1605065439877678
ACH-000736,0.08047143385123713
ACH-000738,-0.06890802158492372
ACH-000746,-0.10758141645042103
ACH-000747,-0.030072015769805026
ACH-000748,-0.12894940714641698
ACH-000753,-0.03627066868519141
ACH-000756,-0.06953943365047198
ACH-000757,0.005478261021079032
ACH-000758,-0.0752733941673172
ACH-000760,-0.17180099816262998
ACH-000762,-0.07817507776193833
ACH-000763,-0.019337816091712205
ACH-000764,-0.23451435876739216
ACH-000765,-0.07437011799303125
ACH-000766,-0.10757103810363616
ACH-000767,-0.0760376857590832
ACH-000768,-0.0814100920399353
ACH-000769,-0.10139814470899214
ACH-000770,-0.2187835237477532
ACH-000771,-0.1206231985466707
ACH-000773,-0.0874009965730695
ACH-000776,-0.08179873799326122
ACH-000777,-0.02004096577281377
ACH-000778,-0.11388847142118964
ACH-000781,-0.08272193067786428
ACH-000782,-0.2085668781534742
ACH-000783,-0.05226306303296332
ACH-000784,-0.1849281784368968
ACH-000785,-0.057645227817329635
ACH-000787,-0.15507028438275935
ACH-000788,-0.09482690538000202
ACH-000791,-0.13660692183961773
ACH-000792,-0.03651416447626432
ACH-000794,-0.13144998161798496
ACH-000796,-0.015166215698465903
ACH-000798,-0.18124338846949334
ACH-000799,-0.2730323810989859
ACH-000800,-0.21341463541322536
ACH-000802,-0.11249423153835024
ACH-000804,-0.09796145288763798
ACH-000805,-0.06041055224863784
ACH-000809,0.06321241555343574
ACH-000810,-0.028957879541740075
ACH-000811,-0.05565855668441087
ACH-000817,0.016689776727271927
ACH-000819,-0.07507853076758136
ACH-000820,0.10802590539566227
ACH-000821,-0.05415470755385485
ACH-000822,-0.06278732930594128
ACH-000823,-0.06560380455987018
ACH-000824,-0.0016623025445588384
ACH-000827,-0.18039475791337467
ACH-000829,0.024777797683175062
ACH-000831,-0.2590037629146121
ACH-000832,-0.115843934492095
ACH-000833,0.03883035914116385
ACH-000834,-0.20415414928281028
ACH-000835,-0.020057833934943654
ACH-000836,-0.02849361156304983
ACH-000837,-0.25133874204305096
ACH-000838,0.1675608247190518
ACH-000839,-0.0043051976552017845
ACH-000840,-0.04526165737899221
ACH-000841,-0.06371755669518589
ACH-000843,-0.2673906380142081
ACH-000846,0.00271394020971324
ACH-000847,0.0847278740506632
ACH-000848,-0.0417402224195408
ACH-000849,0.031358369770189035
ACH-000851,-0.13402532913820944
ACH-000855,0.07598285537559762
ACH-000856,-0.06858857672626248
ACH-000858,-0.18729617397642803
ACH-000859,-0.14770857054402986
ACH-000861,0.025435568481536486
ACH-000862,-0.05995442477485133
ACH-000865,-0.098116927592777
ACH-000866,-0.0014895443808452273
ACH-000867,-0.13085540701993706
ACH-000869,-0.08982867594450357
ACH-000872,-0.045860377586545056
ACH-000873,-0.250307196424043
ACH-000876,-0.09650232656234227
ACH-000878,-0.2095208128763192
ACH-000880,0.04060304478053936
ACH-000881,-0.24033159977331656
ACH-000882,-0.08502314157785418
ACH-000884,-0.12738729219371334
ACH-000885,-0.23414100759463946
ACH-000887,-0.028769533233556733
ACH-000889,-0.04056397760072476
ACH-000896,0.054377190187876366
ACH-000898,-0.046093964919483435
ACH-000900,-0.030738079810175907
ACH-000901,-0.04688031468497117
ACH-000905,-0.055213513942792135
ACH-000906,-0.12657921638262698
ACH-000907,-0.1841125096169623
ACH-000910,-0.1330889076571447
ACH-000911,-0.023824189662751044
ACH-000912,-0.07342575713850598
ACH-000913,0.04490587286550718
ACH-000915,-0.10657577786875858
ACH-000916,-0.38504824905012586
ACH-000917,-0.14692632000764888
ACH-000920,0.3069660434236581
ACH-000921,-0.11227882507811904
ACH-000924,-0.17234884005043774
ACH-000926,-0.14546098253240694
ACH-000928,-0.25128994728232296
ACH-000929,0.1686760821418313
ACH-000932,-0.04059728817661147
ACH-000935,0.08612604297207074
ACH-000936,-0.13268737815660528
ACH-000937,-0.05171479520861549
ACH-000938,-0.12204456886563073
ACH-000939,-0.1283763011091241
ACH-000941,-0.2699880951336146
ACH-000943,-0.14239603085589375
ACH-000946,-0.13407916245796134
ACH-000947,-0.1335931196531817
ACH-000948,-0.1048817075374472
ACH-000950,-0.2122169561515836
ACH-000953,-0.010327968524524932
ACH-000954,-0.3268079799151554
ACH-000957,-0.02395043570031556
ACH-000958,-0.03561927046921625
ACH-000960,-0.04836916870850995
ACH-000963,-0.24797843544001
ACH-000968,-0.14115195508524747
ACH-000969,0.10832131215287297
ACH-000972,-0.34534194550840824
ACH-000973,-0.11635654809470908
ACH-000974,-0.11547438000814852
ACH-000978,-0.13102863959040376
ACH-000984,-0.07385734151927217
ACH-000986,-0.14618617569022505
ACH-000988,-0.22577389163389305
ACH-000993,-0.13925492477571605
ACH-000994,-0.09844616481695896
ACH-000996,-0.11015212196279377
ACH-001001,-0.0191418764051446
ACH-001020,-0.01053355915391925
ACH-001028,-0.0366063689061082
ACH-001031,-0.024207293891767512
ACH-001038,-0.04578226231492832
ACH-001048,-0.16285285299209334
ACH-001050,-0.12389619550469275
ACH-001053,-0.11239035362041842
ACH-001054,-0.16070417796954084
ACH-001061,-0.13419697985885726
ACH-001067,-0.2558395287957628
ACH-001075,-0.1468057910498189
ACH-001096,-0.15210359212145955
ACH-001111,0.02488132936104497
ACH-001119,-0.010111840192878516
ACH-001128,0.00647711270367597
ACH-001134,-0.03491599585703811
ACH-001151,-0.14382485829060465
ACH-001163,-0.06442359173157469
ACH-001164,0.037131732942969634
ACH-001183,-0.15777099416788554
ACH-001192,-0.16160267097366934
ACH-001193,0.004443481103194375
ACH-001196,-0.1494254315138238
ACH-001197,0.05711655553364571
ACH-001205,-0.015738935787335432
ACH-001211,0.09101330649895012
ACH-001212,-0.049611984217679116
ACH-001228,-0.16437737610657074
ACH-001232,-0.07752550364780705
ACH-001239,0.11716923981103505
ACH-001270,-0.38642661710061743
ACH-001274,0.121279291479131
ACH-001275,-0.013620682713871957
ACH-001277,-0.09801278007074946
ACH-001278,-0.1863753525812304
ACH-001280,-0.05052587097452785
ACH-001283,-0.023724733857833042
ACH-001289,-0.1894154169184975
ACH-001300,-0.08528289453186581
ACH-001301,0.07455269112101767
ACH-001302,-0.058899407324652285
ACH-001306,-0.03675437052345959
ACH-001318,-0.06313133411389023
ACH-001322,-0.31679012040453697
ACH-001328,-0.35889715553255497
ACH-001332,0.06293645956657927
ACH-001336,-0.2357004939970297
ACH-001346,-0.17199919311615353
ACH-001353,-0.1936590408409442
ACH-001354,-0.04954404622299122
ACH-001367,0.16880082800418733
ACH-001368,-0.20721103102229207
ACH-001374,-0.2516737763713949
ACH-001377,-0.11809523500143508
ACH-001380,-0.029036107715553282
ACH-001391,-0.3676282512717417
ACH-001408,0.11299534555628367
ACH-001430,0.13642023370691164
ACH-001431,0.11334432339336382
ACH-001450,-0.13048148773964122
ACH-001496,-0.3185568758010689
ACH-001500,0.0034469889031713804
ACH-001523,-0.026142546474929054
ACH-001532,-0.035565371683239165
ACH-001550,-0.10917485798135694
ACH-001552,-0.22199671652722824
ACH-001554,-0.26048434040299645
ACH-001654,-0.008069103337572344
ACH-001735,-0.11461458693167376
ACH-001736,-0.2613503811015185
ACH-001737,-0.17638741650533507
ACH-001740,-0.025060003278184768
ACH-001745,-0.040193740726730966
ACH-001765,-0.2400056507967209
