,FBLIM1 (54751)
ACH-000233,-0.4442834973006817
ACH-000234,-0.5258492427639465
ACH-000235,-0.4478388500233388
ACH-000237,-0.5440863487145728
ACH-000238,-0.3313818025766473
ACH-000242,-0.2995135305842818
ACH-000243,-0.4173562043494096
ACH-000244,-0.4172592088685293
ACH-000246,-0.4521666507794439
ACH-000248,-0.5646265335864022
ACH-000250,-0.3580786939214734
ACH-000251,-0.4866162665296618
ACH-000252,-0.2594837877929029
ACH-000253,-0.3164802786645112
ACH-000255,-0.32223561353832164
ACH-000256,-0.5644967449263197
ACH-000257,-0.1276538951747486
ACH-000258,-0.3418647119898111
ACH-000259,-0.383816534993383
ACH-000260,-0.41214244933298105
ACH-000261,-0.3763786308844432
ACH-000262,-0.3643574456313249
ACH-000263,-0.3836919553345426
ACH-000264,-0.4662474891712872
ACH-000265,-0.35512274167038904
ACH-000266,-0.4429779203015763
ACH-000272,-0.3488243273339669
ACH-000274,-0.5242005217165803
ACH-000277,-0.5030471280518131
ACH-000278,-0.5908237678648932
ACH-000279,-0.5726826823341149
ACH-000280,-0.49058720083568796
ACH-000281,-0.468287396452836
ACH-000288,-0.5396802823726226
ACH-000291,-0.5215763996424028
ACH-000293,-0.4721095418315423
ACH-000294,-0.13344578258869794
ACH-000295,-0.5145253583040467
ACH-000296,-0.34767637945894475
ACH-000302,-0.3541509434469128
ACH-000304,-0.19237356428927235
ACH-000307,-0.2794150689432221
ACH-000308,-0.4532940959845826
ACH-000310,-0.4709214451079916
ACH-000311,-0.4155508514918228
ACH-000312,-0.6228229977610578
ACH-000315,-0.474101116071031
ACH-000316,-0.5189930961708974
ACH-000317,-0.5133647362949186
ACH-000318,-0.2461731777148377
ACH-000319,-0.4388556228451168
ACH-000320,-0.6949182450469814
ACH-000322,-0.36467684554291374
ACH-000323,-0.5618752827753754
ACH-000324,-0.3617984680981817
ACH-000329,-0.4987956612136518
ACH-000330,-0.5470882048375059
ACH-000331,-0.5180753939194781
ACH-000332,-0.4768931217804528
ACH-000334,-0.5779854573683161
ACH-000335,-0.277230322794095
ACH-000336,-0.6239000018546905
ACH-000337,-0.4277523372977197
ACH-000338,-0.6191017854112153
ACH-000339,-0.3859121719512748
ACH-000341,-0.34759660164718553
ACH-000348,-0.364763277022966
ACH-000350,-0.4231495151980973
ACH-000352,-0.4860098664137079
ACH-000356,-0.25086640352666983
ACH-000361,-0.5183289722183994
ACH-000362,-0.4063039055198924
ACH-000363,-0.5506509066675218
ACH-000364,-0.5190292285539939
ACH-000365,-0.37202331257823706
ACH-000366,-0.4804920218308888
ACH-000368,-0.4556176469281874
ACH-000374,-0.6304002832114903
ACH-000375,-0.3856218344400061
ACH-000376,-0.5079461708706959
ACH-000381,-0.4563739028084737
ACH-000383,-0.3384153171916409
ACH-000387,-0.4610818200420681
ACH-000389,-0.6150710263671241
ACH-000390,-0.2209008731985269
ACH-000393,-0.6483762161682961
ACH-000395,-0.4913838317777545
ACH-000396,-0.5252014782662551
ACH-000397,-0.30179766145193404
ACH-000401,-0.4092894719317263
ACH-000402,-0.35371710367103704
ACH-000403,-0.4100680268979173
ACH-000404,-0.4395681358184908
ACH-000406,-0.3966168147882482
ACH-000407,-0.5022223467843818
ACH-000408,-0.4501685448261845
ACH-000410,-0.462141651378257
ACH-000411,-0.4179607281766122
ACH-000414,-0.4000976347983815
ACH-000415,-0.4649886716459168
ACH-000416,-0.4359053878672634
ACH-000420,-0.5055347892230505
ACH-000421,-0.44203497723238544
ACH-000424,-0.4572163381884977
ACH-000425,-0.4453869347253415
ACH-000426,-0.5002671876066106
ACH-000427,-0.4416103429519936
ACH-000433,-0.4988257210146667
ACH-000435,-0.3430331424820125
ACH-000436,-0.412085617508188
ACH-000444,-0.4555029329204614
ACH-000445,-0.6416864082705369
ACH-000448,-0.3124773432210034
ACH-000450,-0.452158825727719
ACH-000452,-0.2490911307926761
ACH-000454,-0.3991014274519235
ACH-000458,-0.3852072884966353
ACH-000459,-0.5199460099655803
ACH-000460,-0.4160771704085741
ACH-000461,-0.2035302604663238
ACH-000463,-0.31782890506574074
ACH-000464,-0.4693204979310124
ACH-000466,-0.4128843215568887
ACH-000467,-0.4543951581055601
ACH-000468,-0.4263161450485832
ACH-000469,-0.42279941947033545
ACH-000470,-0.26019247547790925
ACH-000471,-0.4129156239521745
ACH-000472,-0.39051787739685373
ACH-000473,-0.4857767236255082
ACH-000475,-0.3204224729167265
ACH-000476,-0.524255922601937
ACH-000477,-0.4564884162191785
ACH-000479,-0.3167367558239143
ACH-000480,-0.4871460508120582
ACH-000481,-0.30166056016451503
ACH-000483,-0.3331539592074563
ACH-000484,-0.4338147984833721
ACH-000485,-0.3978593836141228
ACH-000486,-0.3734213771390794
ACH-000487,-0.39826513398091945
ACH-000488,-0.3731955012096185
ACH-000490,-0.35530001733808003
ACH-000491,-0.3007965990807942
ACH-000495,-0.6101093410915007
ACH-000496,-0.4799425844610835
ACH-000499,-0.4852831684578122
ACH-000500,-0.6852363514161861
ACH-000502,-0.3801208427855037
ACH-000503,-0.5487097397743855
ACH-000505,-0.3787650745852197
ACH-000507,-0.373625871995565
ACH-000510,-0.4719077315526944
ACH-000511,-0.291526361614819
ACH-000512,-0.3163270812907008
ACH-000516,-0.40716283683269744
ACH-000517,-0.35711560309633783
ACH-000518,-0.2765975154059938
ACH-000520,-0.4944707399390565
ACH-000521,-0.4964627085050395
ACH-000522,-0.4012293192682999
ACH-000524,-0.4234507817822757
ACH-000527,-0.4043787815907327
ACH-000528,-0.2988621465862518
ACH-000537,-0.5349246819285525
ACH-000541,-0.4514651488415692
ACH-000542,-0.3671889306686127
ACH-000544,-0.3392507078298764
ACH-000545,-0.27587263189490124
ACH-000547,-0.5143811056509388
ACH-000548,-0.3314375686279857
ACH-000549,-0.4429559385100207
ACH-000550,-0.41155795474022944
ACH-000552,-0.3342810091163948
ACH-000556,-0.3506671687971508
ACH-000557,-0.6121742504075603
ACH-000569,-0.3939117077614256
ACH-000570,-0.3958970262824247
ACH-000571,-0.3925614132906901
ACH-000573,-0.3942310493256266
ACH-000576,-0.6750238955253289
ACH-000579,-0.4955249742493453
ACH-000580,-0.6949419832037498
ACH-000584,-0.4989609912027224
ACH-000585,-0.4280356630170024
ACH-000588,-0.5250015229606705
ACH-000589,-0.42669135619375415
ACH-000591,-0.5703803754983997
ACH-000593,-0.4713454548366667
ACH-000600,-0.3734438438415086
ACH-000601,-0.5948950066777337
ACH-000605,-0.21031669955309645
ACH-000606,-0.4595755101690645
ACH-000608,-0.4226642457283064
ACH-000614,-0.4772012010728447
ACH-000616,-0.575405313916458
ACH-000618,-0.3220129832565348
ACH-000619,-0.3219634940254722
ACH-000620,-0.4212717942368287
ACH-000621,-0.5209080244931217
ACH-000622,-0.4738853440755866
ACH-000623,-0.3916329498678179
ACH-000624,-0.23817562201889655
ACH-000627,-0.42092879710059017
ACH-000630,-0.4665633354712035
ACH-000631,-0.34973234137239195
ACH-000632,-0.444562172772215
ACH-000633,-0.4431934528220837
ACH-000637,-0.3391958643224721
ACH-000638,-0.33739053327651625
ACH-000646,-0.4953028390205399
ACH-000647,-0.3780950921140157
ACH-000648,-0.4837414295230996
ACH-000649,-0.3666949910942179
ACH-000651,-0.39015202209134137
ACH-000652,-0.5108714875029633
ACH-000653,-0.4017424129449813
ACH-000657,-0.38851125252735663
ACH-000658,-0.5552478430047113
ACH-000661,-0.4337185002714653
ACH-000662,-0.020180081905958228
ACH-000663,-0.3028737423052223
ACH-000665,-0.362495335606844
ACH-000671,-0.4345560116598528
ACH-000672,-0.5288876630269074
ACH-000673,-0.5120528158942715
ACH-000676,-0.409784619662337
ACH-000677,-0.4833739930174858
ACH-000681,-0.37481720500061694
ACH-000683,-0.5682305461725041
ACH-000684,-0.3093664306226853
ACH-000688,-0.5520995046505871
ACH-000693,-0.4837518413489609
ACH-000694,-0.3330484036602018
ACH-000695,-0.41959649772057867
ACH-000696,-0.34275183515736984
ACH-000697,-0.4888774353183117
ACH-000699,-0.5642892246610389
ACH-000701,-0.262947814406114
ACH-000706,-0.3246247819185449
ACH-000711,-0.4106185564553091
ACH-000713,-0.4706002853378575
ACH-000714,-0.43424855677271257
ACH-000718,-0.3901834635864732
ACH-000720,-0.6293220727986667
ACH-000721,-0.3322833328569353
ACH-000724,-0.5453779279833294
ACH-000725,-0.5263329551585798
ACH-000732,-0.4312607391485942
ACH-000734,-0.4298994418350345
ACH-000735,-0.4191565356444223
ACH-000736,-0.3504887975780966
ACH-000738,-0.3325202252202246
ACH-000746,-0.4739921851086722
ACH-000747,-0.3680120462718158
ACH-000748,-0.5327248777099889
ACH-000753,-0.4583656052044343
ACH-000756,-0.5769905573167116
ACH-000757,-0.4492169864954192
ACH-000758,-0.4516178310729148
ACH-000760,-0.4985136158035179
ACH-000762,-0.2635237024326272
ACH-000763,-0.3258327047556471
ACH-000764,-0.4743271483944262
ACH-000765,-0.5091511073494773
ACH-000766,-0.621865191808011
ACH-000767,-0.4178132146817685
ACH-000768,-0.4920956537876655
ACH-000769,-0.4707598478764999
ACH-000770,-0.29351741710361606
ACH-000771,-0.4042678438886048
ACH-000773,-0.3325437884663591
ACH-000776,-0.4391295723891585
ACH-000777,-0.4558200967841767
ACH-000778,-0.2442210165182913
ACH-000781,-0.3782402810807848
ACH-000782,-0.52529475350256
ACH-000783,-0.5513538864296453
ACH-000784,-0.4969769832512581
ACH-000785,-0.44974612251593704
ACH-000787,-0.41767314572476855
ACH-000788,-0.4525784255512619
ACH-000791,-0.43404989310318
ACH-000792,-0.3435805958902566
ACH-000794,-0.5533788913801331
ACH-000796,-0.4688500484824867
ACH-000798,-0.4546437071827804
ACH-000799,-0.4735186371991898
ACH-000800,-0.4190993709573232
ACH-000802,-0.4195838555986319
ACH-000804,-0.3229257805692595
ACH-000805,-0.3762388465516408
ACH-000809,-0.5310776636351607
ACH-000810,-0.8756883578402546
ACH-000811,-0.4079223902365453
ACH-000817,-0.47286697124672494
ACH-000819,-0.3905834993607861
ACH-000820,-0.27461305416575393
ACH-000821,-0.5549010993248321
ACH-000822,-0.3799051284927731
ACH-000823,-0.4402210447979069
ACH-000824,-0.3580492681181835
ACH-000827,-0.4014049307968123
ACH-000829,-0.7506986495341945
ACH-000831,-0.5102629868976423
ACH-000832,-0.35223887466959897
ACH-000833,-0.4672337382680066
ACH-000834,-0.4271525512473057
ACH-000835,-0.4887286385837058
ACH-000836,-0.32967360068815205
ACH-000837,-0.5732794028235586
ACH-000838,-0.2898727613905064
ACH-000839,-0.4091196818332669
ACH-000840,-0.1888825358293097
ACH-000841,-0.35835605611217003
ACH-000843,-0.6088180791242469
ACH-000846,-0.3723947397711294
ACH-000847,-0.2965265169711124
ACH-000848,-0.5182571688091827
ACH-000849,-0.4601326568718356
ACH-000851,-0.3568132348156107
ACH-000855,-0.5223956801855199
ACH-000856,-0.4249184438012307
ACH-000858,-0.5577415767113152
ACH-000859,-0.4684527686769295
ACH-000861,-0.3429046322213188
ACH-000862,-0.2088280750368427
ACH-000865,-0.40201781032526185
ACH-000866,-0.5849323663622007
ACH-000867,-0.4852756425270746
ACH-000869,-0.3178298160195037
ACH-000872,-0.5027192655279464
ACH-000873,-0.25475645272797764
ACH-000876,-0.4850044085334025
ACH-000878,-0.35687444941623025
ACH-000880,-0.21605926894844388
ACH-000881,-0.5667022764639382
ACH-000882,-0.4206609550594643
ACH-000884,-0.4016886806821302
ACH-000885,-0.4386852319509492
ACH-000887,-0.4693893742885842
ACH-000889,-0.5327421136060958
ACH-000896,-0.3387657881674739
ACH-000898,-0.32443504247103183
ACH-000900,-0.4549025918472238
ACH-000901,-0.4695069051262949
ACH-000905,-0.4095413044048607
ACH-000906,-0.28158688176521995
ACH-000907,-0.6179644892510813
ACH-000910,-0.5283656636933239
ACH-000911,-0.2790600010548813
ACH-000912,-0.3307512965567765
ACH-000913,-0.2838107975501864
ACH-000915,-0.4646640714654738
ACH-000916,-0.42932444168508826
ACH-000917,-0.4738674414347641
ACH-000920,-0.34499547000524394
ACH-000921,-0.5741627482106527
ACH-000924,-0.5378926717175179
ACH-000926,-0.4815587735502229
ACH-000928,-0.4114285400427103
ACH-000929,-0.3944246268999037
ACH-000932,-0.5014083882612349
ACH-000935,-0.5135509312223491
ACH-000936,-0.6048954132546338
ACH-000937,-0.30634104855195576
ACH-000938,-0.3224588190952246
ACH-000939,-0.4868788269831405
ACH-000941,-0.42501878996970616
ACH-000943,-0.2991597824137959
ACH-000946,-0.2403311079225999
ACH-000947,-0.4534899207485631
ACH-000948,-0.4238442950995245
ACH-000950,-0.6061916512496166
ACH-000953,-0.34934721185895395
ACH-000954,-0.5088886042624864
ACH-000957,-0.18279151828156034
ACH-000958,-0.3856440548224274
ACH-000960,-0.3215096997518537
ACH-000963,-0.2416017310563925
ACH-000968,-0.4455013228184595
ACH-000969,-0.3523255839473729
ACH-000972,-0.4702803179631719
ACH-000973,-0.3867111127453541
ACH-000974,-0.34604362470096606
ACH-000978,-0.5030937019948692
ACH-000984,-0.4401099019993357
ACH-000986,-0.4818319054730987
ACH-000988,-0.42943641296843466
ACH-000993,-0.5558543748823538
ACH-000994,-0.27467484993441554
ACH-000996,-0.2856148209871568
ACH-001001,-0.3491777873198265
ACH-001020,-0.5845493295448336
ACH-001028,-0.4958978415356006
ACH-001031,-0.5436227928681011
ACH-001038,-0.4589087334797781
ACH-001048,-0.41142332158792455
ACH-001050,-0.3567973266067244
ACH-001053,-0.5156569874117372
ACH-001054,-0.4356525030257448
ACH-001061,-0.4019913451981989
ACH-001067,-0.6231704316785309
ACH-001075,-0.3857359726555723
ACH-001096,-0.5963845340810681
ACH-001111,-0.5197128978246389
ACH-001119,-0.4243885124623451
ACH-001128,-0.4066965397467348
ACH-001134,-0.4486214151658525
ACH-001151,-0.4817281742224036
ACH-001163,-0.4688532062358932
ACH-001164,-0.546425506218351
ACH-001183,-0.5038934015547236
ACH-001192,-0.4463832357761113
ACH-001193,-0.5712930762331989
ACH-001196,-0.3797318991708912
ACH-001197,-0.5627234236657122
ACH-001205,-0.5146684826683141
ACH-001211,-0.7373811975942791
ACH-001212,-0.650408726242492
ACH-001228,-0.3910742274864804
ACH-001232,-0.3821904774922305
ACH-001239,-0.4693643564266394
ACH-001270,-0.3485844681855401
ACH-001274,-0.3612457654023248
ACH-001275,-0.5376864512242612
ACH-001277,-0.1685183838008674
ACH-001278,-0.4083526442730029
ACH-001280,-0.3588765793689375
ACH-001283,-0.31898277597626856
ACH-001289,-0.5323295766455374
ACH-001300,-0.4785519437549861
ACH-001301,-0.3584345862338588
ACH-001302,-0.2509396046089508
ACH-001306,-0.5440670593572194
ACH-001318,-0.3713460577883109
ACH-001322,-0.4732716418631331
ACH-001328,-0.4556766051355198
ACH-001332,-0.3426289877410664
ACH-001336,-0.1661205926264804
ACH-001346,-0.2423135673845013
ACH-001353,-0.3125354174285532
ACH-001354,-0.4592748668737881
ACH-001367,-0.5097420240619348
ACH-001368,-0.4872300135058799
ACH-001374,-0.2198878296164876
ACH-001377,-0.4652098267626503
ACH-001380,-0.3836031468177041
ACH-001391,-0.3198626795850178
ACH-001408,-0.3221343322525354
ACH-001430,-0.4261332694358542
ACH-001431,-0.5278667706181046
ACH-001450,-0.3846596309724332
ACH-001496,-0.3375294302187733
ACH-001500,-0.4946939803252303
ACH-001523,-0.4286416952419837
ACH-001532,-0.5617087054529321
ACH-001550,-0.35846435165163937
ACH-001552,-0.3691083457575763
ACH-001554,-0.3896190036470867
ACH-001654,-0.5806721335162771
ACH-001735,-0.626660836622179
ACH-001736,-0.4657877326472283
ACH-001737,-0.34744000049134155
ACH-001740,-0.539736386347349
ACH-001745,-0.5758156125430021
ACH-001765,-0.3312250222808824
