,GPATCH1 (55094)
ACH-000004,-0.5147205295421967
ACH-000005,-0.3075735252746696
ACH-000007,-0.1832066354147413
ACH-000009,-0.3855232399453892
ACH-000011,-0.058682721461292366
ACH-000012,-0.4752219385123144
ACH-000013,-0.4745198677635574
ACH-000014,-0.3025782107787011
ACH-000015,-0.5508632769348416
ACH-000017,-0.36859689042165705
ACH-000018,-0.3612249995719853
ACH-000019,-0.28632889299255043
ACH-000021,-0.31254839547432217
ACH-000022,-0.40898317502844267
ACH-000025,-0.3396343997489231
ACH-000028,-0.35204638111526965
ACH-000030,-0.41640587909998206
ACH-000035,-0.4103174889138422
ACH-000036,-0.396882975650912
ACH-000037,-0.2540790426806289
ACH-000039,-0.1825817483009498
ACH-000040,-0.11217606551302726
ACH-000041,-0.4347848371962345
ACH-000042,-0.2686991408868837
ACH-000045,-0.1927194612099377
ACH-000047,-0.2067360464611478
ACH-000052,-0.4381943066181834
ACH-000053,-0.5438199094308472
ACH-000054,-0.2775429020437205
ACH-000055,-0.2515789668092899
ACH-000060,-0.18027880654067194
ACH-000067,0.07451880571414904
ACH-000070,-0.5624818286779621
ACH-000075,-0.14015455197282287
ACH-000078,-0.2638781039373396
ACH-000082,-0.344849972202893
ACH-000085,-0.3624551782011801
ACH-000086,-0.23982162062116
ACH-000087,-0.3951178847738517
ACH-000092,-0.35466346958438416
ACH-000095,-0.25749916155704017
ACH-000097,-0.2793489094057749
ACH-000098,-0.4059569746112634
ACH-000099,-0.22340134594350186
ACH-000108,-0.6700685458090848
ACH-000113,-0.2460376371951533
ACH-000116,-0.29627926471485544
ACH-000118,-0.7605542316994256
ACH-000120,-0.3313013711063845
ACH-000123,-0.3330312674709305
ACH-000127,-0.5546846989521573
ACH-000128,-0.2849010599198588
ACH-000132,-0.19887222417922126
ACH-000133,-0.4242386834262578
ACH-000137,-0.2484275138950749
ACH-000138,-0.4478791587880166
ACH-000142,-0.30544851655542393
ACH-000143,-0.5667144847199407
ACH-000146,-0.2077228034412376
ACH-000148,-0.19210094184643506
ACH-000150,-0.3349824319108423
ACH-000152,-0.4094287220585394
ACH-000153,-0.2004197773198534
ACH-000159,-0.2582251721341808
ACH-000160,-0.7607187476901119
ACH-000163,-0.17966432230986792
ACH-000167,-0.4225831748741473
ACH-000168,-0.3079835774090257
ACH-000169,-0.049929009922983936
ACH-000178,-0.2638269819665273
