,TIPRL (261726)
ACH-000277,-0.4939750422510311
ACH-000278,-0.7995301733056867
ACH-000279,-0.5868258471816697
ACH-000280,-0.2191071793291422
ACH-000281,0.005682089164788349
ACH-000288,-0.3588767832683874
ACH-000291,-0.6430846312005479
ACH-000293,-0.6119971467622934
ACH-000294,-0.4561597649883827
ACH-000295,-0.2338940400367675
ACH-000296,-0.3841116917655119
ACH-000302,-0.2331858347392153
ACH-000304,-0.4062722390361291
ACH-000307,-0.321483874840083
ACH-000308,-0.5466498113262749
ACH-000310,-0.375216809484773
ACH-000311,-0.3826012873930697
ACH-000312,0.03940887412533719
ACH-000315,-0.28295717278393284
ACH-000316,-0.14971388119800058
ACH-000317,-0.49626448614877594
ACH-000318,-0.3614647476846732
ACH-000319,-0.22314900754172995
ACH-000320,-0.2563018730044832
ACH-000322,-0.4597849476011919
ACH-000323,-0.2789939018798704
ACH-000324,-0.5553890288798832
ACH-000329,-0.2714380802930708
ACH-000330,-0.21746505523414825
ACH-000331,-0.5917299275700755
ACH-000332,-0.5153454574696761
ACH-000334,-0.29573052150124834
ACH-000335,-0.4946646524304623
ACH-000336,-0.0990403497656349
ACH-000337,-0.4994886757470386
ACH-000338,-0.4779739825968987
ACH-000339,-0.4296841376279627
ACH-000341,-0.21530686988198025
ACH-000348,-0.6149385916621788
ACH-000350,-0.2379605582662615
ACH-000352,-0.3398877942792629
ACH-000356,-0.6848347573221228
ACH-000361,-0.4628964530592972
ACH-000362,-0.4551542811969907
ACH-000363,-0.14149364129606642
ACH-000364,-0.4082069939653942
ACH-000365,0.09311231365528158
ACH-000366,-0.4552748248250415
ACH-000368,-0.3387447479879385
ACH-000374,-0.20973095662208466
ACH-000375,-0.5610115744924927
ACH-000376,-0.5483945036632131
ACH-000381,-0.4853687811480835
ACH-000383,-0.4728307740218052
ACH-000387,-0.29619862345587256
ACH-000389,-0.4611406857080559
ACH-000390,-0.3526934934984934
ACH-000393,-0.6180023398336496
ACH-000395,-0.6088110004005532
ACH-000396,-0.35459013041778525
ACH-000397,-0.615802754963085
ACH-000401,-0.6225602209603075
ACH-000402,-0.13253097755752322
ACH-000403,-0.4143009166094907
ACH-000404,-0.5544250179156671
ACH-000406,-0.4262168970482141
ACH-000407,-0.4666717490692675
ACH-000408,-0.544325333966978
ACH-000410,-0.5986861640649906
ACH-000411,-0.5022263543384693
ACH-000414,-0.4768139759492097
ACH-000415,-0.3973104785337813
ACH-000416,-0.2594186378228341
ACH-000420,-0.26812853844085355
ACH-000421,-0.6226706215353079
ACH-000424,-0.3911656287255613
ACH-000425,-0.8762330452291737
ACH-000426,-0.2161415678230629
ACH-000427,-0.13478102221719468
ACH-000433,-0.3685490849707702
ACH-000435,-0.4644198802137075
ACH-000436,-0.658915299487542
ACH-000444,-0.27956633169388273
ACH-000445,-0.08715030513574443
ACH-000448,-0.22551530033112474
ACH-000450,-0.4972609911325344
ACH-000452,-0.6476239404735477
ACH-000454,-0.3281650764318534
ACH-000458,-0.5104693440191509
ACH-000459,-0.5649207612940117
ACH-000460,-0.5546848188584906
ACH-000461,-0.4386397542069865
ACH-000463,-0.5183057776773664
ACH-000464,-0.4247970515686196
ACH-000466,-0.1727912515923851
ACH-000467,-0.5125576266469059
ACH-000468,-0.26653322917581435
ACH-000469,-0.07718942763193372
ACH-000470,-0.6148314967892831
ACH-000471,-0.25937934976397664
ACH-000472,-0.25311466524264137
ACH-000473,-0.18394528860122028
ACH-000475,-0.14153031465665888
ACH-000476,-0.296172338012902
ACH-000477,-1.1206201799530304
ACH-000479,-0.322627434725899
ACH-000480,-0.7691129271700097
ACH-000481,-0.6856541337986747
ACH-000483,-0.4556706436265032
ACH-000484,-0.99525083650084
ACH-000485,-0.44564664066370135
ACH-000486,-0.71715113363672
ACH-000487,-0.11488725194999327
ACH-000488,-0.6160699947396109
ACH-000490,-0.640683747476943
ACH-000491,-0.3050800243307766
ACH-000495,-0.7557551897488671
ACH-000496,-0.2741850725467047
ACH-000499,-0.3929127988699656
ACH-000500,-0.4700572842511826
ACH-000502,-0.31648977897934244
ACH-000503,-0.5985014289555964
ACH-000505,-0.3089627079010609
ACH-000507,-0.5005659333643411
ACH-000510,-0.3844463991627127
ACH-000511,-0.4653634375490248
ACH-000512,-0.6246338441017198
ACH-000516,-0.6470572300077457
ACH-000517,-0.5885332586703185
ACH-000518,-0.23907241816341404
ACH-000520,-0.41513283366249215
ACH-000521,-0.4072628926884742
ACH-000522,-0.2886841872410325
ACH-000524,-0.3376285676507803
ACH-000527,-0.49237078069002704
ACH-000528,-0.5960451284733159
ACH-000537,-0.2508481507866907
ACH-000541,-0.13182483660720895
ACH-000542,-0.36215023547611175
ACH-000544,-0.6351180950145576
ACH-000545,-0.1548173997004365
ACH-000547,-0.6143847373178747
ACH-000548,-0.6590802191458431
ACH-000549,-0.33417363149457263
ACH-000550,-0.17920180102981662
ACH-000552,-0.6155870044858757
ACH-000556,0.0075453418864743285
ACH-000557,-0.16361941655256199
ACH-000569,-0.6570000429508244
ACH-000570,-0.3326321011457702
ACH-000571,-0.21086081502092635
ACH-000573,-0.4848428466271103
ACH-000576,-0.5041643002242413
ACH-000579,-0.4319353380246115
ACH-000580,-0.7277941114112597
ACH-000584,-0.4789766485897584
ACH-000585,-0.0727521078964867
ACH-000588,-0.3813826281964153
ACH-000589,-0.09358261842374077
ACH-000591,-0.4938106778146836
ACH-000593,-0.44256206835193135
ACH-000600,-0.44020391173102463
ACH-000601,-0.3346767801339804
ACH-000605,-0.2914340928766414
ACH-000606,-0.5388586300899171
ACH-000608,-0.4653078985859184
ACH-000614,-0.6033163762474828
ACH-000616,-0.5746450558477117
ACH-000618,-0.6156489179601158
ACH-000619,-0.6153705062968786
ACH-000620,-0.5544189503791178
ACH-000621,-0.2344453754564597
ACH-000622,-0.3340256374475432
ACH-000623,-0.2413273377949573
ACH-000624,-0.3700433399825442
ACH-000627,-0.4859043578741732
ACH-000630,-0.20310122347950868
ACH-000631,-0.30956320999727344
ACH-000632,-0.3261678983364358
ACH-000633,-0.4208869988031612
ACH-000637,-0.32111570306193105
ACH-000638,-0.4292219024875872
ACH-000646,-0.3597431583693636
ACH-000647,-0.2730443417779257
ACH-000648,-0.5467458951260682
ACH-000649,-0.45689363088256
ACH-000651,-0.2262389728820313
ACH-000652,-0.4993090011359793
ACH-000653,-0.4943368736543706
ACH-000657,-0.2100570841985688
ACH-000658,-0.4027415651065643
ACH-000661,-0.8945864201349659
ACH-000662,-0.3337507903255011
ACH-000663,-0.3639960919467005
ACH-000665,-0.3974201632719535
ACH-000671,-0.2977363916655582
ACH-000672,0.184698133397614
ACH-000673,-0.4718208521980667
ACH-000676,-0.8003386202868651
ACH-000677,-0.2041765845018211
ACH-000681,-0.289585395852398
ACH-000683,-0.5777174054901573
ACH-000684,-0.4847523176958346
ACH-000688,-0.2441148384552148
ACH-000693,-0.09818686857396104
ACH-000694,-0.40134483725011305
ACH-000695,-0.3781642761370835
ACH-000696,-0.4476984787638672
ACH-000697,-0.511952382385461
ACH-000699,-0.2216545954877388
ACH-000701,-0.511997143087597
ACH-000706,-0.21995407220357255
ACH-000711,-0.3459425768078527
ACH-000713,-0.6621056961542896
ACH-000714,-0.47430349220011897
ACH-000718,-0.5311323709002519
ACH-000720,-0.5469725623125162
ACH-000721,-0.13429466071018958
ACH-000724,-0.35790927840934705
ACH-000725,-0.536393942777121
ACH-000732,-0.2639000591859617
ACH-000734,-0.2796932816923688
ACH-000735,-0.4551730315979124
ACH-000736,-0.9122444436520438
ACH-000738,-0.03377578393930291
ACH-000746,-0.4597121387073321
ACH-000747,-0.3766674384410229
ACH-000748,-0.3637713971006502
ACH-000753,-0.41932558002983183
ACH-000756,-0.4639280316480887
ACH-000757,-0.5270372320911713
ACH-000758,-0.5253755528842363
ACH-000760,-0.3952974236840423
ACH-000762,-0.14789356500002512
ACH-000763,-0.2792801699337021
ACH-000764,-0.02663570755879361
ACH-000765,-0.9432934077246032
ACH-000766,-0.28928142135579754
ACH-000767,-0.14178079610593394
ACH-000768,-0.6721775556728036
ACH-000769,-0.601499258968028
ACH-000770,-0.4557971898443653
ACH-000771,-0.1992942605155743
ACH-000773,-0.3250944737177581
ACH-000776,-0.26751672819611744
ACH-000777,-0.17166235609374172
ACH-000778,-0.3890206441947805
ACH-000781,-0.4267262234611071
ACH-000782,-0.3871640754259136
ACH-000783,-0.3981979800928243
ACH-000784,-0.05953194549092855
ACH-000785,-0.22699602670627325
ACH-000787,-0.3328729387910133
ACH-000788,-0.39417928756039394
ACH-000791,-0.5067785062698725
ACH-000792,-0.4616760447075968
ACH-000794,-0.4663812793911867
ACH-000796,-0.2729139704355405
ACH-000798,-0.6144745493594196
ACH-000799,-0.6306468460862642
ACH-000800,-0.6402328308001785
ACH-000802,-0.18245946515050626
ACH-000804,-0.4121190238941692
ACH-000805,-0.4534670793248676
ACH-000809,-0.4116401624244698
ACH-000810,-0.6599743774452452
ACH-000811,-0.08829441211613821
ACH-000817,-0.4065864631697584
ACH-000819,-0.5211312745782136
ACH-000820,-0.3402023887031088
ACH-000821,-0.5136813472937203
ACH-000822,-1.1247784844519852
ACH-000823,-0.26058009892466794
ACH-000824,-0.20084616659956808
ACH-000827,-0.5962595199270722
ACH-000829,-0.5014058556919664
ACH-000831,-0.2616325098195449
ACH-000832,-0.3660388407574973
ACH-000833,-0.6047732629969227
ACH-000834,-0.6279396315934103
ACH-000835,-0.4307185051751846
ACH-000836,-0.353846638064962
ACH-000837,-0.3141599519552133
ACH-000838,-0.2342657774990236
ACH-000839,-0.5575324499172026
ACH-000840,-0.7644646190376988
ACH-000841,-0.5285560968846821
ACH-000843,-0.7465282045486559
ACH-000846,-0.6822293233293328
ACH-000847,-0.19157266761245206
ACH-000848,-0.26552008417532896
ACH-000849,-0.3421532825728805
ACH-000851,-0.5404469522191153
ACH-000855,-0.5370447306933245
ACH-000856,-0.4763274292453879
ACH-000858,-0.42407259156879706
ACH-000859,-0.7717082615720366
ACH-000861,-0.5089219635388236
ACH-000862,-0.2485849691966089
ACH-000865,-0.3626671985908692
ACH-000866,-0.4230078760066707
ACH-000867,-0.20936592210424065
ACH-000869,-0.1945575299777986
ACH-000872,-0.09820021771186632
ACH-000873,-0.361741308650758
ACH-000876,-0.2192445654650055
ACH-000878,-0.8447279329400954
ACH-000880,-0.4701301466446571
ACH-000881,-0.567569871453544
ACH-000882,-0.4259972297583413
ACH-000884,-0.507216698447547
ACH-000885,-0.34692677154842144
ACH-000887,-0.2656946064219964
ACH-000889,-0.54359374061118
ACH-000896,-0.2382094225455941
ACH-000898,-0.5290050297013557
ACH-000900,-0.355212545651867
ACH-000901,-0.14610628608705395
ACH-000905,-0.6373687076390245
ACH-000906,-0.2170591994345804
ACH-000907,-0.4048410492928228
ACH-000910,-0.30584629765020643
ACH-000911,-0.5548658984978533
ACH-000912,-0.4967379712702656
ACH-000913,-0.572506334521942
ACH-000915,-0.4126464684060578
ACH-000916,-0.04054649677221013
ACH-000917,-0.5920432846265227
ACH-000920,-0.15831600176887173
ACH-000921,-0.3962623389782974
ACH-000924,-0.4027204954149645
ACH-000926,-0.4140092257292449
ACH-000928,-0.4059944819120809
ACH-000929,-0.6898931194960497
ACH-000932,-0.1157231758701514
ACH-000935,-0.7518480448393459
ACH-000936,-0.4011246473508389
ACH-000937,-0.4162324643504766
ACH-000938,-0.3716049262214333
ACH-000939,-0.33586863444644016
ACH-000941,-0.3281020896881359
ACH-000943,-0.7331356004620277
ACH-000946,-0.3560843804662373
ACH-000947,-0.619670941286343
ACH-000948,-0.4606692849393644
ACH-000950,-0.3939575502597718
ACH-000953,-0.6215358573680739
ACH-000954,-0.13998250097253398
ACH-000957,-0.5129165377327095
ACH-000958,-0.4959988544719525
ACH-000960,-0.5500344246025417
ACH-000963,-0.5901222136650258
ACH-000968,-0.4931074581153918
ACH-000969,-0.383017335122506
ACH-000972,0.05168713912258298
ACH-000973,-0.3173287258908974
ACH-000974,-0.3330589769983878
ACH-000978,-0.5858431356974234
ACH-000984,-0.3466451371707325
ACH-000986,-0.385300073441823
ACH-000988,-0.1535798053767623
ACH-000993,-0.5396247111293727
ACH-000994,-0.5297655793803129
ACH-000996,-0.4366126306830203
ACH-001001,-0.512416746236846
ACH-001020,-0.7259354854344552
ACH-001028,-0.11678247146914555
ACH-001031,-0.6027393510688012
ACH-001038,-0.3247115914189406
ACH-001048,-0.4393762530257346
ACH-001050,0.014424599206256944
ACH-001053,-0.4262276358613047
ACH-001054,-0.6055217261021154
ACH-001061,-0.4028405665671714
ACH-001067,-0.4692131340399998
ACH-001075,-0.4481889552518564
ACH-001096,-0.4132595246061724
ACH-001111,-0.2555675491707111
ACH-001119,-0.3881057338927621
ACH-001128,-0.4802637918035582
ACH-001134,-0.08621574400582094
ACH-001151,-0.2606920834428688
ACH-001163,-0.4899617768211976
ACH-001164,-0.6168282967607318
ACH-001183,-0.07675235737360447
ACH-001192,-0.6158852442532671
ACH-001193,-0.7604353189508175
ACH-001196,-0.5400986085443398
ACH-001197,-0.3427858213744031
ACH-001205,-0.2893662745293043
ACH-001211,-0.484861575821492
ACH-001212,-0.38086429474528605
ACH-001228,-0.3110284630890113
ACH-001232,-0.4286534822391075
ACH-001239,-0.5870608427653069
ACH-001270,-0.5911434918801298
ACH-001274,-0.2812236590223324
ACH-001275,-0.5220754515318997
ACH-001277,-0.7996323943111924
ACH-001278,0.014464951621073762
ACH-001280,-0.23456409599795855
ACH-001283,-0.09474067908899607
ACH-001289,-0.3979105542084083
ACH-001300,-0.053410456056355485
ACH-001301,-0.11052713826968924
ACH-001302,-0.25209826320527035
ACH-001306,-0.3027287275275839
ACH-001318,-0.4938447368212889
ACH-001322,-0.7030474677372087
ACH-001328,-0.6900168403525129
ACH-001332,-0.5211267575584718
ACH-001336,-0.5467287841497597
ACH-001346,-0.4864652357614875
ACH-001353,-0.6702823199951256
ACH-001354,-0.22133466653394
ACH-001367,-0.4666650953789851
ACH-001368,-0.21064936513056254
ACH-001374,-0.4249768011984072
ACH-001377,-0.526528368637349
ACH-001380,-0.3727456994902234
ACH-001391,-0.353779336180126
ACH-001408,-0.8306742005048728
ACH-001430,-0.3876580756387519
ACH-001431,-0.4105814247431926
ACH-001450,-0.4078661475810249
ACH-001496,-0.3351483299597595
ACH-001500,-0.4905409077418416
ACH-001523,-0.4060546789684991
ACH-001532,-0.5825382723859559
ACH-001550,-0.3422000973286333
ACH-001552,-0.2306628711868502
ACH-001554,-0.5276948651211122
ACH-001654,-0.3980716220532695
ACH-001735,-0.3408988811752368
ACH-001736,-0.4594463018678997
ACH-001737,-0.2841670422168127
ACH-001740,-0.5699224535763682
ACH-001745,-0.7390251820405898
ACH-001765,-0.3805360746323601
