,AMBRA1 (55626)
ACH-000004,-0.983685150087226
ACH-000005,-0.5127169976092125
ACH-000007,1.0615563878974457
ACH-000009,-0.4812889819081441
ACH-000011,-0.07973214635541485
ACH-000012,0.13337775304118665
ACH-000013,-0.2164877555942344
ACH-000014,0.1322571275782023
ACH-000015,-0.5784614485404853
ACH-000017,-0.4951684043571432
ACH-000018,0.026633543164185914
ACH-000019,-0.6778610502545599
ACH-000021,-0.17301652439062015
ACH-000022,0.03193335790993948
ACH-000025,0.005799595096534857
ACH-000028,-0.39079694684879857
ACH-000030,-0.2195789527568592
ACH-000035,-0.1301573437634237
ACH-000036,0.17979459273975362
ACH-000037,0.06443014209420403
ACH-000039,-0.2287762003806705
ACH-000040,0.2888363370419864
ACH-000041,0.2149415132959801
ACH-000042,0.1425001742218141
ACH-000045,-0.044861991181594126
ACH-000047,-0.3961324170931057
ACH-000052,0.07302416662107812
ACH-000053,-0.0008799965207386777
ACH-000054,-0.18027261667562336
ACH-000055,0.09466046195612456
ACH-000060,0.2957511858871276
ACH-000067,-0.06079579223213665
ACH-000070,0.4499192744941872
ACH-000075,-0.024393639033518773
ACH-000078,0.046615793027514736
ACH-000082,-0.2995461878670316
ACH-000085,-0.539465298521492
ACH-000086,0.09143267809081516
ACH-000087,-0.17886200839552235
ACH-000092,0.011887646622441522
ACH-000095,0.4347638811551239
ACH-000097,-0.4002279946326532
ACH-000098,0.2017357043362812
ACH-000099,0.08874651274800481
ACH-000108,-0.022908690062658218
ACH-000113,-0.6767501590111555
ACH-000116,-0.14533298204685588
ACH-000118,-0.3217494269575916
ACH-000120,-0.18116153945508529
ACH-000123,0.3212422569084119
ACH-000127,-0.043891414994596485
ACH-000128,0.06451632381248255
ACH-000132,0.006040501898167472
ACH-000133,-0.23539983532860265
ACH-000137,-0.22600908797012306
ACH-000138,-0.3642079245145726
ACH-000142,0.43932847387180907
ACH-000143,0.9599971131701668
ACH-000146,-0.3942919908511762
ACH-000148,0.17066267286980386
ACH-000150,0.1365854538283412
ACH-000152,0.02163927060115369
ACH-000153,0.0912455614075172
ACH-000159,0.01898163984826457
ACH-000160,-0.4686947816835082
ACH-000163,-0.0258749758328377
ACH-000167,-0.4504101041655694
ACH-000168,-0.5783173404818398
ACH-000169,-0.4073909723265238
ACH-000178,-0.3451717020904395
ACH-000183,-0.5162690119732348
ACH-000188,-0.41515778568298617
ACH-000189,-0.4997552669946102
ACH-000190,0.043187902151770166
ACH-000198,-0.5573510777370401
ACH-000203,-0.4358491272359864
ACH-000204,-0.26952028440728426
ACH-000206,-0.07524702994144276
ACH-000207,-0.1892318723155292
ACH-000208,1.0483451841662792
ACH-000210,-0.6918813840540589
ACH-000211,0.051124558353968584
ACH-000215,0.00962709607303279
ACH-000221,-0.1121589991629767
ACH-000222,-0.07609392990766888
ACH-000223,-0.2345504227338487
ACH-000226,-0.0655212484460954
ACH-000227,-0.3653603349054419
ACH-000228,-0.3640155254114808
ACH-000231,-0.1508435696184185
ACH-000232,0.5978631552822047
ACH-000233,0.2339369140051677
ACH-000234,0.5527773477159661
ACH-000235,-0.10808781953710844
ACH-000237,0.14150970639308366
ACH-000238,-0.4913543344860712
ACH-000242,0.5528570788224099
ACH-000243,-0.3622422744711117
ACH-000244,-0.11509015021118855
ACH-000246,0.04887692637693139
ACH-000248,-0.5931632137814079
ACH-000250,-0.6640457766614488
ACH-000251,0.3280240641211851
ACH-000252,-0.26353712796770506
ACH-000253,-0.2832809995043482
