,EXOSC3 (51010)
ACH-000004,-0.8263440485649631
ACH-000005,-1.2722036139378492
ACH-000007,-1.1716015452947428
ACH-000009,-0.7794266534859047
ACH-000011,-0.6912980010295986
ACH-000012,-0.6147663550063304
ACH-000013,-0.6980624062382288
ACH-000014,-0.8164517748238579
ACH-000015,-0.8480031303386737
ACH-000017,-0.6940768527646688
ACH-000018,-0.6934581985962943
ACH-000019,-0.5425983754678397
ACH-000021,-0.7447742995171632
ACH-000022,-0.7170448830692291
ACH-000025,-0.6412079543460845
ACH-000028,-0.8649238146725562
ACH-000030,-0.7721933855270809
ACH-000035,-0.6236890525682017
ACH-000036,-0.7288772211386341
ACH-000037,-0.8198465894929403
ACH-000039,-0.6848703429564443
ACH-000040,-0.7719265118979295
ACH-000041,-0.5608909087972912
ACH-000042,-0.8506684033519049
ACH-000045,-0.6379176479926537
ACH-000047,-0.7632916970831448
ACH-000052,-0.7987588259207219
ACH-000053,-0.9593589406182575
ACH-000054,-0.7654620057113842
ACH-000055,-0.7255028546918065
ACH-000060,-0.6911012426764124
ACH-000067,-0.7988683493162082
ACH-000070,-0.5032969396237417
ACH-000075,-0.9024438770930244
ACH-000078,-0.6663477312460132
ACH-000082,-0.6201247303780354
ACH-000085,-1.3934578840660778
ACH-000086,-0.5188386237534653
ACH-000087,-0.9564922854852158
ACH-000092,-0.8426346619268651
ACH-000095,-0.5970375408195282
ACH-000097,-0.6816150814426831
ACH-000098,-0.586037608874755
ACH-000099,-0.5091394460794121
ACH-000108,-0.8835889978767625
ACH-000113,-0.4787020623203407
ACH-000116,-0.6944711365319217
ACH-000118,-0.8987479345385387
ACH-000120,-0.7898008255114171
ACH-000123,-0.6729211691180129
ACH-000127,-0.6128457695017289
ACH-000128,-0.4154346490153566
ACH-000132,-0.7788130943594432
ACH-000133,-0.7576887624209071
ACH-000137,-0.7700533217066795
ACH-000138,-0.8102372309721493
ACH-000142,-0.7269658718044405
ACH-000143,-0.8666847191304451
ACH-000146,-0.5742773127873545
ACH-000148,-0.7001685042919683
ACH-000150,-0.5550039543814985
ACH-000152,-0.6047415763014818
ACH-000153,-0.6911644656092742
ACH-000159,-0.8909246363888904
ACH-000160,-0.8106234305845754
ACH-000163,-0.8860802003499283
ACH-000167,-1.282299371501228
ACH-000168,-1.09269488680279
ACH-000169,-0.907708761524605
ACH-000178,-0.6736512524454762
ACH-000183,-0.6821518680310831
ACH-000188,-0.7668994324022673
ACH-000189,-0.9853545665724176
ACH-000190,-0.7519673491619522
ACH-000198,-0.6964180338269444
ACH-000203,-0.22874288405522986
ACH-000204,-0.7055762096481001
ACH-000206,-0.7761388251506232
ACH-000207,-0.5695446050261146
ACH-000208,-0.7270279216509553
ACH-000210,-0.8442500734518199
ACH-000211,-0.6420178935652089
ACH-000215,-0.7051478325450079
ACH-000221,-0.7931305622586491
ACH-000222,-0.7507314424541266
ACH-000223,-0.7478497998972264
ACH-000226,-0.7171562770911546
ACH-000227,-0.5391542728595669
ACH-000228,-1.1110937473126012
ACH-000231,-0.6633387099989877
ACH-000232,-0.5981872263548134
ACH-000233,-0.7133156227632468
ACH-000234,-0.7467092610586655
ACH-000235,-0.7682184149133167
ACH-000237,-0.7263933989828374
ACH-000238,-0.6976689646870345
