,MYOC (4653)
ACH-000004,0.12292943424484915
ACH-000005,0.30577103467251776
ACH-000007,0.054806212116199834
ACH-000009,-0.032074403943818365
ACH-000011,0.16886939436217344
ACH-000012,0.020235304768483092
ACH-000013,0.027293988589059848
ACH-000014,-0.005415035962146706
ACH-000015,0.13010633718377193
ACH-000017,0.14477218283502133
ACH-000018,0.2457941120209673
ACH-000019,0.06074872977533285
ACH-000021,-0.027869247336225648
ACH-000022,0.10271906365281737
ACH-000025,0.01683876476208583
ACH-000028,0.12140974917765092
ACH-000030,0.1263614859517652
ACH-000035,-0.039377793742195785
ACH-000036,-0.0548336483817602
ACH-000037,0.21959889878801545
ACH-000039,0.2802221084566769
ACH-000040,0.05587168335754457
ACH-000041,0.009083556984261795
ACH-000042,0.10147886150320493
ACH-000045,0.18303598775226185
ACH-000047,0.10804953755543552
ACH-000052,-0.10194488394561874
ACH-000053,0.04363821275894652
ACH-000054,0.036420033226266704
ACH-000055,0.10910867522024076
ACH-000060,0.09559714428215532
ACH-000067,0.10137859040943976
ACH-000070,-0.09071884535723528
ACH-000075,0.3200236422004929
ACH-000078,0.2066946357664184
ACH-000082,0.02568483966270761
ACH-000085,0.09098844502522288
ACH-000086,-0.10179355013267197
ACH-000087,0.18156510051729627
ACH-000092,0.05108696106820588
ACH-000095,0.07158853705796618
ACH-000097,0.06456340810933718
ACH-000098,0.0195186882360939
ACH-000099,0.10325013543299302
ACH-000108,0.09736543899194794
ACH-000113,0.10620242942802352
ACH-000116,-0.014461500509725271
ACH-000118,0.0892399211197211
ACH-000120,-0.02148937112297848
ACH-000123,0.15515400035413152
ACH-000127,0.10247192783259036
ACH-000128,0.09109104949400323
ACH-000132,0.005208186124625945
ACH-000133,0.05550190005701303
ACH-000137,0.08803279507606386
ACH-000138,0.13691444302135602
ACH-000142,0.013591788424037191
ACH-000143,-0.07670479029690279
ACH-000146,0.09335577325250664
ACH-000148,0.002959749785056889
ACH-000150,0.10276681457960504
ACH-000152,0.13895136477250813
ACH-000153,-0.10710271120771493
ACH-000159,0.0593126914068683
ACH-000160,0.2301345544544868
ACH-000163,0.05730637450277904
ACH-000167,0.2388477617107509
ACH-000168,0.030454120717585825
ACH-000169,0.05092266442258482
ACH-000178,0.1632568451064096
ACH-000183,0.03307430722488744
ACH-000188,0.049574918679730816
ACH-000189,0.10522251220766443
ACH-000190,0.08772485506951606
ACH-000198,0.10628456702913956
ACH-000203,0.4465103263018816
ACH-000204,-0.19322284519344207
ACH-000206,0.2404014092597244
ACH-000207,-0.008948890717430104
ACH-000208,0.05135155859421273
ACH-000210,-0.10108853595092704
ACH-000211,0.06615903076811609
ACH-000215,-0.01836370499970373
ACH-000221,-0.0639259248994158
ACH-000222,0.017119476944463946
ACH-000223,0.07108409127208233
ACH-000226,0.02238165403100553
ACH-000227,0.05624209907779356
ACH-000228,0.02514319954939014
ACH-000231,0.1013461288571538
ACH-000232,0.07978805068932593
ACH-000233,0.08987262066438315
ACH-000234,0.1825244736736231
ACH-000235,0.027000802467140688
ACH-000237,0.08969464866900598
ACH-000238,0.13484756207245938
ACH-000242,0.10380650224911596
ACH-000243,0.04020909503373988
ACH-000244,0.014651906881959437
ACH-000246,0.017959649485443152
ACH-000248,-0.08615459586562972
ACH-000250,0.050160381482346215
ACH-000251,0.14949290976254706
ACH-000252,0.13831196414339084
ACH-000253,0.061462157559087675
ACH-000255,-0.033303087721625976
ACH-000256,0.18950059937314068
ACH-000257,-0.025135278078470817
ACH-000258,0.03042518909159823
ACH-000259,0.09556971182381843
ACH-000260,0.037011723203371864
ACH-000261,0.10387530182065907
ACH-000262,-0.0011154083963449855
ACH-000263,0.29783756406163825
ACH-000264,0.005344022074741191
ACH-000265,0.13495282786355633
ACH-000266,0.07149839382364513
ACH-000272,0.025689485502520683
ACH-000274,0.08842664486122473
ACH-000277,0.14341998506954529
ACH-000278,0.13622406618609292
ACH-000279,0.01570260686510467
ACH-000280,0.198397256866662
ACH-000281,0.07185909613010892
ACH-000288,0.03027102027696878
ACH-000291,0.1828778296524687
ACH-000293,0.2312513941667075
ACH-000294,0.020070306036110697
ACH-000295,0.2910399490342612
ACH-000296,0.16157509565801295
ACH-000302,0.0480646550246375
ACH-000304,-0.03594025472341191
ACH-000307,0.02703017783324934
ACH-000308,0.06041424709076833
ACH-000310,0.022135352322681625
ACH-000311,0.0076391074064127325
ACH-000312,0.0008120364431355242
ACH-000315,0.10766457753454654
ACH-000316,0.17214808076038074
ACH-000317,0.1738093006337262
ACH-000318,0.0026091031101958947
ACH-000319,0.03651798748997462
ACH-000320,0.050122447615390496
ACH-000322,0.1689293609290664
ACH-000323,-0.1358727546087825
ACH-000324,0.06281875270543531
ACH-000329,0.07368419792910677
ACH-000330,0.10134016780060152
ACH-000331,0.056956541387900336
ACH-000332,0.07465169569096232
ACH-000334,0.135272421044747
ACH-000335,0.1944796617862632
ACH-000336,-0.010215739339647254
ACH-000337,0.09166233640093824
ACH-000338,0.20613571697858654
ACH-000339,0.12172939764417673
ACH-000341,-0.09270631572756932
ACH-000348,0.07919704616513491
ACH-000350,0.034997674367910514
ACH-000352,0.12388148357878437
ACH-000356,-0.1052547698003042
ACH-000361,0.3122013723890021
ACH-000362,0.11810423014688058
ACH-000363,0.05743771101489289
ACH-000364,0.09487167516174147
ACH-000365,0.0384894806880862
ACH-000366,0.05245973577416693
ACH-000368,0.11811684390933742
ACH-000374,0.12113838150242864
ACH-000375,0.03320291840441693
ACH-000376,0.03419261384451202
ACH-000381,-0.02227212184330456
ACH-000383,0.0770406117383473
ACH-000387,0.03831188401909191
ACH-000389,0.10140308077403468
ACH-000390,0.13336137515829324
ACH-000393,0.11753938358416535
ACH-000395,0.13570513705856846
ACH-000396,0.04402832672188637
ACH-000397,0.07821688805400889
ACH-000401,-0.026076154863154736
ACH-000402,-0.19462290101545074
ACH-000403,-0.00885871148936898
ACH-000404,0.05635461499263029
ACH-000406,0.029371346295394486
ACH-000407,0.14679317150911034
ACH-000408,0.111793640058769
ACH-000410,0.0008904691441505906
ACH-000411,-0.1666450341996355
ACH-000414,0.08330324087383632
ACH-000415,0.025104696529542846
ACH-000416,-0.02987848047776936
ACH-000420,0.12318194418699935
ACH-000421,0.02527235592036813
ACH-000424,0.04775692542407512
ACH-000425,0.11752739884227395
ACH-000426,-0.06297163992153189
ACH-000427,0.1363363633815721
ACH-000433,0.037765198400036365
ACH-000435,0.19223999992177526
ACH-000436,0.18802444507570493
ACH-000444,0.07144890121727203
ACH-000445,0.1626019864800192
ACH-000448,0.1553446297777383
ACH-000450,-0.04193470870945176
ACH-000452,0.13157399010969764
ACH-000454,0.19622794960429527
ACH-000458,-0.006444793409666213
ACH-000459,-0.06754119321367898
ACH-000460,0.015168728759956791
ACH-000461,0.13651572413565766
ACH-000463,0.05971342339420771
ACH-000464,0.07453550813485707
ACH-000466,0.15848366958500426
ACH-000467,-0.05658490588205321
ACH-000468,0.04979449539912576
ACH-000469,0.03821003287707549
ACH-000470,0.05775881343936087
ACH-000471,0.08339019553190317
ACH-000472,0.0493497722182578
ACH-000473,0.22583694078508604
ACH-000475,0.00500299540256332
ACH-000476,0.1485813566055182
ACH-000477,0.08743183426474241
ACH-000479,0.07490632156320637
ACH-000480,0.03921616887670179
ACH-000481,0.019975806158640887
ACH-000483,0.13273875073732094
ACH-000484,-0.10324676751046223
ACH-000485,-0.09161959079271782
ACH-000486,0.12100660301901282
ACH-000487,-0.027618610006711904
ACH-000488,0.017460412598141378
ACH-000490,0.07162682703208535
ACH-000491,0.1098142065130256
ACH-000495,-0.16399603155276032
ACH-000496,0.18010702460906516
ACH-000499,-0.05185889654386824
ACH-000500,-0.15540597713644452
ACH-000502,0.12623511813541904
ACH-000503,0.1369308714070665
ACH-000505,0.008036627935226151
ACH-000507,0.1369821075790901
ACH-000510,0.06115301098244416
ACH-000511,0.02187976936843013
ACH-000512,-0.1342573116953872
ACH-000516,0.05273736266154887
ACH-000517,0.072242711345379
ACH-000518,0.3048094937301022
ACH-000520,0.0920779996981254
ACH-000521,-0.02296530363208547
ACH-000522,0.12898128202933287
ACH-000524,0.08262560387812032
ACH-000527,0.08958340164093657
ACH-000528,0.03587703760218913
ACH-000537,0.006602129518318825
ACH-000541,0.1706532648064372
ACH-000542,0.16908803610429274
ACH-000544,-0.008424738545848092
ACH-000545,0.1475494429862081
ACH-000547,0.22823375001503934
ACH-000548,0.10503021115311616
ACH-000549,0.011547886172475591
ACH-000550,0.062362466579255635
ACH-000552,0.06173248507312591
ACH-000556,0.0530803386300052
ACH-000557,0.053287106518789006
ACH-000569,0.17362539010924766
ACH-000570,0.22794069190355776
ACH-000571,0.020800943221874167
ACH-000573,0.1206563692248666
ACH-000576,0.011358790806757932
ACH-000579,0.17679529493550858
ACH-000580,0.08252089352268445
ACH-000584,0.05697749725276025
ACH-000585,0.02854714994242632
ACH-000588,0.08791145910229899
ACH-000589,0.07474502244366495
ACH-000591,0.2623007256368223
ACH-000593,-0.02332856639260771
ACH-000600,0.0595902713988395
ACH-000601,0.08749006790503262
ACH-000605,0.14650017015325734
ACH-000606,-0.16902835609438793
ACH-000608,0.10228991391603848
ACH-000614,0.027304561421082688
ACH-000616,0.09247370415586256
ACH-000618,-0.030679237317445325
ACH-000619,0.11713974843697793
ACH-000620,0.14717212712505906
ACH-000621,0.11483489040170215
ACH-000622,-0.03483739841416185
ACH-000623,-0.02703204289543184
ACH-000624,0.1054481533967171
ACH-000627,0.00453719911139192
ACH-000630,0.06276318843539687
ACH-000631,-0.05475295470883519
ACH-000632,0.1349876976494582
ACH-000633,0.22243902328246085
ACH-000637,0.15539673216480174
