,AMZ1 (155185)
ACH-000004,-0.2564106929319662
ACH-000005,-0.02482873778122284
ACH-000007,-0.07554561498596234
ACH-000009,-0.030276238279114926
ACH-000011,-0.1303518905766494
ACH-000012,-0.01389947414328267
ACH-000013,-0.05366878073932284
ACH-000014,-0.15433410041317105
ACH-000015,-0.09401937524675699
ACH-000017,-0.12251715860345362
ACH-000018,-0.20465559607777065
ACH-000019,0.034462120537626297
ACH-000021,-0.10088849631600527
ACH-000022,-0.07108982793855499
ACH-000025,-0.1826313634896858
ACH-000028,-0.046688179100020856
ACH-000030,-0.0539442782517199
ACH-000035,-0.11339791904462401
ACH-000036,-0.18144807463213694
ACH-000037,0.02093003749208124
ACH-000039,0.07136047058291861
ACH-000040,-0.1781587098733295
ACH-000041,-0.12955173075874668
ACH-000042,-0.2728850455800199
ACH-000045,-0.2533911550799726
ACH-000047,-0.20197558246416925
ACH-000052,-0.11298556357264435
ACH-000053,-0.09370232508942868
ACH-000054,-0.22442338290425534
ACH-000055,0.06914674665761845
ACH-000060,-0.09168736131692763
ACH-000067,-0.06465119163747278
ACH-000070,-0.2414108053711198
ACH-000075,-0.05351134030241244
ACH-000078,-0.19117198464251328
ACH-000082,-0.1875113148126136
ACH-000085,-0.18009427183559176
ACH-000086,-0.04308421121289868
ACH-000087,-0.29207375635260874
ACH-000092,-0.17833165333796314
ACH-000095,-0.13268236714866222
ACH-000097,-0.03121643379158196
ACH-000098,-0.04514632062216628
ACH-000099,-0.012691442593899394
ACH-000108,-0.2965383252157029
ACH-000113,-0.010517212026081907
ACH-000116,-0.06079800822357812
ACH-000118,-0.054163601096274064
ACH-000120,-0.10437007120407547
ACH-000123,-0.08776872207077965
ACH-000127,0.02672944632363436
ACH-000128,-0.19576811175039968
ACH-000132,-0.03227198903143132
ACH-000133,-0.05228782880746419
ACH-000137,0.06850866456115888
ACH-000138,-0.14556342492478133
ACH-000142,-0.1639683988988239
ACH-000143,-0.11724241821875934
ACH-000146,-0.03424350785956677
ACH-000148,-0.08337339201920578
ACH-000150,0.04444769144171908
ACH-000152,-0.08579125850854705
ACH-000153,-0.2469007768800925
ACH-000159,-0.14930322252525444
ACH-000160,-0.09055763248006088
ACH-000163,-0.026627769330191925
ACH-000167,-0.15398013141999692
ACH-000168,-0.09849165292350402
ACH-000169,-0.2979170293745079
ACH-000178,-0.1727195319131982
ACH-000183,-0.11043124094694644
ACH-000188,-0.058704431986494915
ACH-000189,-0.19132956783280647
ACH-000190,-0.1264328135911993
ACH-000198,-0.19555062339481447
ACH-000203,-0.2912409137474783
ACH-000204,-0.11300790411205418
ACH-000206,0.06028934437554241
ACH-000207,-0.12451009306636088
ACH-000208,-0.010572807678250386
ACH-000210,-0.2020646594619232
ACH-000211,-0.0635438228315305
ACH-000215,-0.08858301677420527
ACH-000221,-0.19721508129382315
ACH-000222,-0.2690502322522886
ACH-000223,-0.007549414974895022
ACH-000226,-0.03781683707606623
ACH-000227,-0.04633776287317001
ACH-000228,-0.2041443571436683
ACH-000231,-0.0666312762247705
ACH-000232,-0.049575171930720544
ACH-000233,-0.06499954617586011
ACH-000234,-0.14142742711927694
ACH-000235,-0.14142598855176294
ACH-000237,-0.046052736811106616
ACH-000238,0.0016022011854353573
ACH-000242,-0.06204283864133193
ACH-000243,-0.00017038285593858816
ACH-000244,-0.060029007638894835
ACH-000246,-0.05821150870590875
ACH-000248,-0.05328765200266688
ACH-000250,-0.05503931179887368
ACH-000251,-0.14941726360196822
ACH-000252,-0.04619663929469182
ACH-000253,-0.20139507192585004
ACH-000255,0.010674249588712121
ACH-000256,-0.047287437626232234
ACH-000257,-0.06882715952682733
ACH-000258,-0.0952308383863126
ACH-000259,-0.285434696955911
ACH-000260,-0.13493269162386065
ACH-000261,-0.04909534353389105
ACH-000262,0.08509403823666148
ACH-000263,0.02002325061996312
ACH-000264,-0.05333575927924755
ACH-000265,-0.09831163649276876
ACH-000266,-0.22151229949549056
ACH-000272,-0.21191643819184616
ACH-000274,-0.17193469637540928
ACH-000277,-0.0924157628093783
ACH-000278,-0.00709437830729005
ACH-000279,-0.18618954581542685
ACH-000280,-0.14565277224231132
ACH-000281,-0.3966614544493365
ACH-000288,-0.12169237693657994
ACH-000291,-0.1652477361041847
ACH-000293,-0.2434990088669067
ACH-000294,-0.23187028898659
ACH-000295,-0.2518337868023763
ACH-000296,-0.0577550814789821
ACH-000302,-0.09706964132947424
ACH-000304,0.050403942931288914
ACH-000307,-0.24828109650654864
ACH-000308,-0.0323572664054807
ACH-000310,-0.25711709753441914
ACH-000311,-0.2407141821735065
