,PIP5K1A (8394)
ACH-000252,-0.2594389917885145
ACH-000253,-0.35957313088562903
ACH-000255,-0.4578439401232601
ACH-000256,-0.2545657677160356
ACH-000257,-0.3063964001248581
ACH-000258,-0.3267848133977994
ACH-000259,-0.28182425658374993
ACH-000260,-0.2004643792820812
ACH-000261,-0.21845532992766875
ACH-000262,-0.3009846894679502
ACH-000263,-0.3902510345363059
ACH-000264,-0.5885199338110282
ACH-000265,-0.13255558700321218
ACH-000266,-0.24172121429444804
ACH-000272,-0.2601230449980118
ACH-000274,-0.2471426502422601
ACH-000277,-0.248197567556996
ACH-000278,-0.2443664431122392
ACH-000279,-0.23489965245478164
ACH-000280,-0.2542414941602066
ACH-000281,-0.28831060234150785
ACH-000288,-0.36873009295715103
ACH-000291,-0.3733397925039514
ACH-000293,-0.3969162725857633
ACH-000294,-0.3701725074359639
ACH-000295,-0.3055571167251698
ACH-000296,-0.1719650996062724
ACH-000302,-0.5697604694242175
ACH-000304,-0.15318093265659574
ACH-000307,-0.3026069382895471
ACH-000308,-0.3887961076830607
ACH-000310,-0.4558036861941561
ACH-000311,-0.15460573850922915
ACH-000312,-0.19521000135134747
ACH-000315,-0.25030691515464204
ACH-000316,-0.16551121766889604
ACH-000317,-0.06156518366985109
ACH-000318,-0.3902297620680118
ACH-000319,-0.5979257992388238
ACH-000320,-0.13923621829138572
ACH-000322,-0.10250979264516374
ACH-000323,-0.37611885399336187
ACH-000324,-0.34916825503224425
ACH-000329,-0.2127111143557048
ACH-000330,-0.3140900704348511
ACH-000331,-0.19422078638841625
ACH-000332,-0.3611990154424648
ACH-000334,-0.3586201168948757
ACH-000335,-0.16481900773971275
ACH-000336,-0.5261918515923018
ACH-000337,-0.5231820135141514
ACH-000338,-0.5365418888194509
ACH-000339,-0.35989963732197755
ACH-000341,-0.3148722634376121
ACH-000348,-0.18410816284752632
ACH-000350,-0.16170749721651526
ACH-000352,-0.2752266809827694
ACH-000356,-0.2889972198830334
ACH-000361,-0.4622932809661423
ACH-000362,-0.34378618324381033
ACH-000363,-0.24288785216425396
ACH-000364,-0.4746319881703185
ACH-000365,-0.1962678981798804
ACH-000366,-0.3789755396943023
ACH-000368,-0.3756584538818332
ACH-000374,-0.4541330732170519
ACH-000375,-0.3736960624847471
ACH-000376,-0.4067379671413617
ACH-000381,-0.3794654854480664
ACH-000383,-0.6636422498398871
ACH-000387,-0.2777538578804234
ACH-000389,-0.08110714170376368
ACH-000390,-0.3926233286433977
ACH-000393,-0.22744888192769103
ACH-000395,-0.8311439842401541
ACH-000396,-0.18310335930053567
ACH-000397,-0.16617426000757346
ACH-000401,-0.3752298441909167
ACH-000402,-0.058675631486311074
ACH-000403,-0.30064398301437395
ACH-000404,-0.14905298560987965
ACH-000406,-0.21842400846873644
ACH-000407,-0.1476026998000128
ACH-000408,-0.3055457657846499
ACH-000410,-0.3837936336770658
ACH-000411,-0.12767038008175233
ACH-000414,-0.10725726011073533
ACH-000415,-0.43009600935671066
ACH-000416,-0.4807328332869357
ACH-000420,-0.3802737130395744
ACH-000421,-0.4095559391112301
ACH-000424,-0.3046655965170479
ACH-000425,-0.3715625247604867
ACH-000426,-0.2374171775435009
ACH-000427,-0.3825001444669279
ACH-000433,-0.4689998163222516
ACH-000435,-0.4696292214050832
ACH-000436,-0.2455516859310989
ACH-000444,-0.21337031888974095
ACH-000445,-0.22993156945233376
ACH-000448,-0.42674500354294864
ACH-000450,-0.1660771968147431
ACH-000452,-0.30469207255866176
ACH-000454,-0.4572250262267297
ACH-000458,-0.15831282153558074
ACH-000459,-0.2000672496178291
ACH-000460,-0.57745020678196
ACH-000461,-0.2049680302159006
ACH-000463,-0.2526869163274112
ACH-000464,-0.24010078696403586
ACH-000466,-0.3790783409325256
ACH-000467,-0.2415929787743153
ACH-000468,-0.27909310697238304
ACH-000469,-0.30728433379724845
ACH-000470,-0.16594945463671
ACH-000471,-0.30896995653316545
ACH-000472,-0.2319248386379903
ACH-000473,-0.2388446629734789
ACH-000475,-0.3120639244513705
ACH-000476,-0.4720524028579637
ACH-000477,-0.08811824096872163
ACH-000479,-0.2573839892478415
ACH-000480,-0.4840855217791323
ACH-000481,-0.4463851684834865
ACH-000483,-0.20979192921619835
ACH-000484,-0.4818740853450724
ACH-000485,-0.6283951015313477
ACH-000486,-0.2322644385814745
ACH-000487,-0.24938910855877836
ACH-000488,-0.2979926835684138
ACH-000490,-0.3138426183124801
ACH-000491,-0.29735701739868103
ACH-000495,-0.4480405185315493
ACH-000496,-0.2651076803108776
ACH-000499,-0.045299958384597716
ACH-000500,-0.5354313607653046
ACH-000502,-0.06994798620692161
ACH-000503,-0.6268810388880106
ACH-000505,-0.2254623704526519
ACH-000507,-0.3415010364530647
ACH-000510,-0.4355948845964735
ACH-000511,-0.22715894980760395
ACH-000512,-0.368166243352469
ACH-000516,-0.3377020227539294
ACH-000517,-0.15079805117798756
ACH-000518,-0.15769583193568626
ACH-000520,-0.27648206259837044
ACH-000521,-0.3487503745610266
ACH-000522,-0.1420726817848293
ACH-000524,-0.4437524022871885
ACH-000527,-0.4208520537108525
ACH-000528,-0.2990861172196753
ACH-000537,-0.19172641494190576
ACH-000541,-0.3794759284827572
ACH-000542,-0.2381482405975669
ACH-000544,-0.5633595470852175
ACH-000545,-0.3516714444127333
ACH-000547,-0.22334791209997065
ACH-000548,-0.3420876180203789
ACH-000549,-0.4699293539491345
ACH-000550,-0.3229969634611672
ACH-000552,-0.1735218415651593
ACH-000556,-0.3520155360193485
ACH-000557,-0.2814330272721403
ACH-000569,-0.13599896765667824
ACH-000570,-0.1775942447330099
ACH-000571,-0.27509474591113703
ACH-000573,-0.12999785714571252
ACH-000576,-0.4601707543325671
ACH-000579,-0.5981959942740669
ACH-000580,-0.1724341093224036
ACH-000584,-0.4277907796570959
ACH-000585,-0.27710180602018386
ACH-000588,-0.14248665208975456
ACH-000589,-0.113601433025794
ACH-000591,0.06652120622883531
ACH-000593,-0.09607061708488916
ACH-000600,-0.24333575327286786
ACH-000601,-0.4611144003425044
ACH-000605,-0.1876850462190301
ACH-000606,-0.18969002068823668
ACH-000608,-0.4197966398933689
ACH-000614,-0.28469369102128744
ACH-000616,-0.19344037998301591
ACH-000618,-0.22445790123794412
ACH-000619,-0.4247040216688927
ACH-000620,-0.4725882255088816
ACH-000621,-0.2392792765608891
ACH-000622,-0.17006019822697166
ACH-000623,-0.2340360218084181
ACH-000624,-0.17463219106950326
ACH-000627,-0.5040047828544133
ACH-000630,-0.31358858250885857
ACH-000631,-0.4307397932014079
ACH-000632,-0.06850380020361672
ACH-000633,-0.4818879272566224
ACH-000637,-0.10611910020484362
ACH-000638,-0.4930933333339656
ACH-000646,-0.2010792189363149
ACH-000647,-0.3143951287136834
ACH-000648,-0.3992186100378292
ACH-000649,-0.392000090066309
ACH-000651,-0.3063442489392514
ACH-000652,-0.20379438288422544
ACH-000653,-0.3092798949842935
ACH-000657,-0.3126359894879965
ACH-000658,-0.5984388946057215
ACH-000661,-0.22331052087356854
ACH-000662,-0.4959193148794746
ACH-000663,-0.3447784649379281
ACH-000665,-0.3964148911795931
ACH-000671,-0.2882545093964661
ACH-000672,-0.07840267202848547
ACH-000673,-0.19386974817205288
ACH-000676,-0.40757833930498205
ACH-000677,-0.2735556085407999
ACH-000681,-0.20402181627789387
ACH-000683,-0.5758642029549648
ACH-000684,-0.16900723236422027
ACH-000688,-0.38668705138082654
ACH-000693,-0.2707292639336192
ACH-000694,-0.3565402143152177
ACH-000695,-0.550068788196975
ACH-000696,-0.34036609515941035
ACH-000697,-0.1514099016230673
ACH-000699,-0.17346509406301314
ACH-000701,-0.4032731792631964
ACH-000706,-0.3868874909480198
ACH-000711,-0.2956109472695272
ACH-000713,-0.5219266530591394
ACH-000714,-0.4755470738489996
ACH-000718,-0.5526566095151453
ACH-000720,-0.2525550294832584
ACH-000721,-0.4460100907198992
ACH-000724,-0.2101372296177417
ACH-000725,-0.37790635163068265
ACH-000732,-0.15055423530253598
ACH-000734,-0.3517800037204857
ACH-000735,-0.28770822531604245
ACH-000736,-0.2192863385127861
ACH-000738,-0.24298647729189066
ACH-000746,-0.4639086805107359
ACH-000747,-0.34441998973760163
ACH-000748,-0.3665013048746367
ACH-000753,-0.32801766071646576
ACH-000756,-0.3044836833878501
ACH-000757,-0.10662966049081196
ACH-000758,-0.37725290564035213
ACH-000760,-0.6149204716983452
ACH-000762,-0.3037889726501208
ACH-000763,-0.2283432622884865
ACH-000764,-0.2693763190852703
ACH-000765,-0.2299287965693765
ACH-000766,-0.3909745279587207
ACH-000767,-0.4613605217662491
ACH-000768,-0.2882258323250745
ACH-000769,-0.4982389730983821
ACH-000770,-0.18715669353755254
ACH-000771,-0.07423769386435303
ACH-000773,-0.3298021881758857
ACH-000776,-0.3044951544330194
ACH-000777,-0.4607057171503791
ACH-000778,-0.22639116554753785
ACH-000781,-0.26123792668743545
ACH-000782,-0.2856030383652049
ACH-000783,-0.26170562027002536
ACH-000784,-0.2485373165990084
ACH-000785,-0.3716007594130373
ACH-000787,-0.4912557397832162
ACH-000788,-0.20891176203244294
ACH-000791,-0.2439141774634881
ACH-000792,-0.2279262163779909
ACH-000794,-0.3466149765402993
ACH-000796,-0.4648286043812496
ACH-000798,-0.329483299014008
ACH-000799,-0.37203329040300376
ACH-000800,-0.41368671718826905
ACH-000802,-0.3010955190233294
ACH-000804,-0.2530605650522165
ACH-000805,-0.3438104599493725
ACH-000809,-0.2539115678781356
ACH-000810,-0.5362634635602933
ACH-000811,-0.3467420162429828
ACH-000817,-0.4695494051349158
ACH-000819,-0.4265093668013625
ACH-000820,-0.18516620743317774
ACH-000821,-0.2909423091741544
ACH-000822,-0.4471305663212479
ACH-000823,-0.5301705915483657
ACH-000824,-0.4316923103315648
ACH-000827,-0.2628217401562319
ACH-000829,-0.3312790202456024
ACH-000831,-0.3366001517367834
ACH-000832,-0.21121286349061907
ACH-000833,-0.20706723379782804
ACH-000834,-0.3621658993675873
ACH-000835,-0.16814268879231253
ACH-000836,-0.16671509857834174
ACH-000837,-0.0904853067161409
ACH-000838,-0.08349307767705454
ACH-000839,-0.26214616672104435
ACH-000840,-0.3895202286175378
ACH-000841,-0.2808688708758848
ACH-000843,-0.29213147313735444
ACH-000846,-0.2959116848682647
ACH-000847,-0.1744800892216032
ACH-000848,-0.3789757870716437
ACH-000849,-0.3111832431547944
ACH-000851,-0.10816836126275588
ACH-000855,-0.10719105766254444
ACH-000856,-0.380229462492823
ACH-000858,-0.3888736030180752
ACH-000859,-0.6571454541240019
ACH-000861,-0.24801209539310576
ACH-000862,-0.1971380912109358
ACH-000865,-0.2730407630548879
ACH-000866,-0.2311704937027013
ACH-000867,-0.4196671451612061
ACH-000869,-0.3291226729050877
ACH-000872,-0.4845592884944659
ACH-000873,-0.18464558986754945
ACH-000876,-0.2806186549993404
ACH-000878,-0.2665340971440985
ACH-000880,-0.2402894189430676
ACH-000881,-0.2488719466757055
ACH-000882,-0.290152562619545
ACH-000884,-0.2591045662971769
ACH-000885,-0.2984951582047173
ACH-000887,-0.3848990244341572
ACH-000889,-0.4379896291484453
ACH-000896,-0.3821775777363149
ACH-000898,-0.30245175101714245
ACH-000900,-0.3662927725164559
ACH-000901,-0.1501977650833021
ACH-000905,-0.4563633916957934
ACH-000906,-0.21086931864844488
ACH-000907,-0.3384944955525474
ACH-000910,-0.20941386373090384
ACH-000911,-0.15516010242849426
ACH-000912,-0.4704112540147711
ACH-000913,-0.5221374390343201
ACH-000915,-0.3238150798266696
ACH-000916,-0.28127833869369084
ACH-000917,-0.4050374232815425
ACH-000920,-0.5733055402032616
ACH-000921,-0.3221743835748324
ACH-000924,-0.3845674304384951
ACH-000926,-0.3584747201223221
ACH-000928,-0.3264857327492867
ACH-000929,-0.4328950943990026
ACH-000932,-0.34944263173229484
ACH-000935,-0.0010627142821037997
ACH-000936,-0.6122764735519958
ACH-000937,-0.3663116635445375
ACH-000938,-0.3479300967509992
ACH-000939,-0.12629494808010194
ACH-000941,-0.1810066665255945
ACH-000943,-0.1832662818982493
ACH-000946,-0.3655060223777665
ACH-000947,-0.16800902415222427
ACH-000948,-0.2514641712536269
ACH-000950,-0.4286996596829728
ACH-000953,-0.38117710302378893
ACH-000954,-0.3493615373742328
ACH-000957,-0.2011506455368222
ACH-000958,-0.10229967919144263
ACH-000960,-0.12849107145755792
ACH-000963,-0.3381336397828341
ACH-000968,-0.3378190028971598
ACH-000969,-0.4752416670060986
ACH-000972,-0.5654848247280432
ACH-000973,-0.16558362025290355
ACH-000974,-0.377695675299604
ACH-000978,-0.27260644177791216
ACH-000984,-0.4582592916820928
ACH-000986,-0.43178312972222
ACH-000988,-0.25459867667248803
ACH-000993,-0.2450279107149808
ACH-000994,-0.18994767018350928
ACH-000996,-0.2653270978138011
ACH-001001,-0.28945668805543473
ACH-001020,-0.2783627274650574
ACH-001028,-0.216713160935232
ACH-001031,-0.28788183964750363
ACH-001038,-0.18522997050708176
ACH-001048,-0.17104160220071302
ACH-001050,-0.3788133759702184
ACH-001053,-0.3494622917780492
ACH-001054,-0.4374904140906209
ACH-001061,-0.2004448710576993
ACH-001067,-0.4149141616608609
ACH-001075,-0.6432039579200692
ACH-001096,-0.4825612967695365
ACH-001111,-0.35786452761997106
ACH-001119,-0.2594635999199969
ACH-001128,-0.22787992766475296
ACH-001134,-0.2344332617948749
ACH-001151,-0.30768307575941983
ACH-001163,-0.3216512186260623
ACH-001164,-0.4160842943561781
ACH-001183,-0.2444759763896709
ACH-001192,-0.2077506789744732
ACH-001193,-0.18288550203878495
ACH-001196,-0.6014346683408813
ACH-001197,-0.4451457730449624
ACH-001205,-0.1642050252863912
ACH-001211,-0.3001255938652213
ACH-001212,-0.1321495673438756
ACH-001228,-0.1842434720986354
ACH-001232,-0.2568400258465937
ACH-001239,-0.19515166548465346
ACH-001270,-0.38566031032596576
ACH-001274,-0.2331582083418801
ACH-001275,-0.34239892510805203
ACH-001277,-0.2504284632857603
ACH-001278,-0.3712147519071948
ACH-001280,-0.32833278007669864
ACH-001283,-0.1811951701505877
ACH-001289,-0.3201820725007119
ACH-001300,-0.4668244120298154
ACH-001301,-0.2800240757582187
ACH-001302,-0.2420632007849951
ACH-001306,-0.3272104108833944
ACH-001318,-0.5049262118081501
ACH-001322,-0.2279893627441565
ACH-001328,-0.2610932504437167
ACH-001332,-0.3554925993672477
ACH-001336,-0.4268012939176544
ACH-001346,-0.2750039356980565
ACH-001353,-0.2484097864372075
ACH-001354,-0.25490514915040624
ACH-001367,-0.13078864473619164
ACH-001368,-0.24422507324685386
ACH-001374,-0.5298533961716334
ACH-001377,-0.17384918297384258
ACH-001380,-0.4134658381403967
ACH-001391,-0.2938476396152875
ACH-001408,-0.34185029702586456
ACH-001430,-0.1828344257903308
ACH-001431,-0.2664849374377744
ACH-001450,-0.21250478276238352
ACH-001496,-0.1047595585882179
ACH-001500,-0.30451288644278857
ACH-001523,-0.38578487485901797
ACH-001532,-0.27252452116654513
ACH-001550,-0.23301880903417865
ACH-001552,-0.16994550126949814
ACH-001554,-0.2414102451619091
ACH-001654,-0.1951773808280993
ACH-001735,-0.3143557411660831
ACH-001736,-0.1787682228184426
ACH-001737,-0.3784905676471276
ACH-001740,-0.5708716856817591
ACH-001745,-0.6003944617078698
ACH-001765,-0.35165445899110026
