,ATAD2 (29028)
ACH-000004,0.022937919142042015
ACH-000005,-0.01606715346808689
ACH-000007,0.06370981985308935
ACH-000009,0.1155769368540694
ACH-000011,0.008766269971044332
ACH-000012,-0.07732444405269323
ACH-000013,-0.021032300631544282
ACH-000014,-0.08308039500243812
ACH-000015,-7.906812391759489e-06
ACH-000017,-0.3842743096140911
ACH-000018,0.061429718929048825
ACH-000019,-0.13577570515054158
ACH-000021,-0.0013265469752506162
ACH-000022,-0.02073815489881468
ACH-000025,-0.19423337097245355
ACH-000028,-0.1567905085863765
ACH-000030,-0.036573671549817714
ACH-000035,-0.17344889289495274
ACH-000036,-0.1010058097264174
ACH-000037,-0.20549087389566428
ACH-000039,-0.0661095569443159
ACH-000040,0.019653959593557657
ACH-000041,-0.18548700163740195
ACH-000042,-0.0053403732838856535
ACH-000045,-0.2252628039367592
ACH-000047,-0.0867808961746587
ACH-000052,-0.09863212150007188
ACH-000053,-0.042718923069931226
ACH-000054,-0.12759617816206964
ACH-000055,0.06697270629302281
ACH-000060,-0.12653813324239271
ACH-000067,-0.06410651919689822
ACH-000070,-0.06433216077644263
ACH-000075,0.007204098456261036
ACH-000078,0.0027942875563221146
ACH-000082,-0.08666070298264977
ACH-000085,-0.36458948780623057
ACH-000086,-0.25299568421481644
ACH-000087,-0.0197156037129432
ACH-000092,-0.005124750818718422
ACH-000095,-0.07508530974605836
ACH-000097,-0.06012868211680609
ACH-000098,0.03445181458959355
ACH-000099,-0.2906292078525116
ACH-000108,-0.0730756896698628
ACH-000113,-0.10960426419387112
ACH-000116,0.016987932261596384
ACH-000118,-0.13621509692470093
ACH-000120,0.05255862179591312
ACH-000123,-0.005330673371215523
ACH-000127,0.12753238507189066
ACH-000128,0.15549913438395058
ACH-000132,0.07297343281480832
ACH-000133,-0.12535935344920066
ACH-000137,-0.056272932746359916
ACH-000138,0.015502987057114875
ACH-000142,-0.04715920697747368
ACH-000143,-0.09632741068701646
ACH-000146,-0.015260219223085562
