,F5 (2153)
ACH-000004,0.0788690686930136
ACH-000005,0.06509175440772133
ACH-000007,-0.10123476526334343
ACH-000009,0.10235210957008084
ACH-000011,-0.060833453587858924
ACH-000012,-0.008083541129497227
ACH-000013,0.031376195971021835
ACH-000014,0.12527751256400155
ACH-000015,0.010883990541341045
ACH-000017,0.07080050026831346
ACH-000018,0.11285674602027256
ACH-000019,0.19622829890400104
ACH-000021,0.026466515575700587
ACH-000022,0.13431180557999042
ACH-000025,0.05452037197480328
ACH-000028,0.16551227837621332
ACH-000030,0.051587779946471984
ACH-000035,-0.038429046723824925
ACH-000036,0.07188582237430657
ACH-000037,0.11867455303690788
ACH-000039,0.008514326074221791
ACH-000040,0.26044024254417364
ACH-000041,0.02624326132853355
ACH-000042,0.2596010447935108
ACH-000045,0.05183364094021162
ACH-000047,0.1027289050387324
ACH-000052,-0.0850653401905643
ACH-000053,-0.009305697417008362
ACH-000054,0.023863507114368264
ACH-000055,0.11819390662900248
ACH-000060,0.12575513002239114
ACH-000067,-0.0398124820805828
ACH-000070,-0.0099906581436698
ACH-000075,0.1686046385396782
ACH-000078,0.08550611379835214
ACH-000082,0.06975896863463933
ACH-000085,0.3689833327145635
ACH-000086,-0.1656770454728194
ACH-000087,0.23528355151465336
ACH-000092,0.08073750108332603
ACH-000095,-0.03453383208377666
ACH-000097,0.12639648970028955
ACH-000098,0.06770707309896838
ACH-000099,0.08171570232612939
ACH-000108,0.11511294307791572
ACH-000113,0.13018547784736392
ACH-000116,0.1057824013255441
ACH-000118,0.1853558319164112
ACH-000120,0.08243434607691635
ACH-000123,0.12470015147516672
ACH-000127,0.09795827410932713
ACH-000128,0.09180614476126152
ACH-000132,0.10409351886969667
ACH-000133,0.15508220155756094
ACH-000137,0.03124745028596101
ACH-000138,0.11835509975367835
ACH-000142,-0.05618460736905621
ACH-000143,0.14631210464554525
ACH-000146,0.06913267918101326
ACH-000148,0.061873568220798834
ACH-000150,0.2991184583061345
ACH-000152,-0.08706534051717124
ACH-000153,0.1065093305892959
ACH-000159,-0.11324601391009866
ACH-000160,0.18190451715223946
ACH-000163,0.004734247718426918
ACH-000167,-0.2635031626908968
ACH-000168,0.34539819838987035
ACH-000169,0.10631981456430037
ACH-000178,0.09753400021448974
ACH-000183,0.1151803374941084
ACH-000188,0.0758986661087084
ACH-000189,-0.0826774486163416
ACH-000190,0.16733607778430656
ACH-000198,0.09774851464534272
ACH-000203,0.1175976768626281
ACH-000204,-0.3230658011330529
ACH-000206,0.08348768247469883
ACH-000207,-0.005937099758476528
ACH-000208,0.1013555735596173
ACH-000210,0.003515840668163611
ACH-000211,0.0507182959075519
ACH-000215,-0.0209028665541722
ACH-000221,0.2592670508686997
ACH-000222,0.10358088335698723
ACH-000223,0.060497726288717836
ACH-000226,0.045301441261396916
ACH-000227,0.3032074543858536
ACH-000228,0.08818229614763252
ACH-000231,0.05490586918352746
ACH-000232,0.04895119028852949
ACH-000233,-0.03335412117917045
ACH-000234,0.0015215168678238895
ACH-000235,0.029959227722037112
ACH-000237,0.02809459787787821
ACH-000238,0.14289485443570207
ACH-000242,0.011738138908154708
ACH-000243,-0.04017101192639338
ACH-000244,0.17203298451456506
ACH-000246,0.2691025420991255
ACH-000248,-0.12404941604735582
ACH-000250,0.1119013344123373
ACH-000251,0.08739216040590311
ACH-000252,0.030127289722348682
ACH-000253,0.05365589694990591
ACH-000255,0.1733634345178624
ACH-000256,0.16541129552933193
ACH-000257,-0.1864142502184245
ACH-000258,-0.07558088473257686
ACH-000259,0.05658037726646865
ACH-000260,0.06966962393781896
ACH-000261,0.11261785164198487
ACH-000262,0.15032609999900026
ACH-000263,0.12336444960875954
ACH-000264,-0.0988707851840524
ACH-000265,0.14034695670753702
ACH-000266,0.07025884067369938
ACH-000272,0.07611336399092987
ACH-000274,0.13080866027704366
ACH-000277,-0.022837719804739004
ACH-000278,0.20206551740805245
ACH-000279,0.015473067332923316
ACH-000280,0.04818792695495156
ACH-000281,0.1913133144759528
ACH-000288,0.01643237928829541
ACH-000291,0.028881606780763305
ACH-000293,0.17631819343311586
ACH-000294,0.1093746462859042
ACH-000295,0.24464004169390266
ACH-000296,-0.005090726810550229
ACH-000302,0.07185807511992277
ACH-000304,0.07314800550021794
ACH-000307,0.13641874653268465
ACH-000308,-0.08076197481719599
ACH-000310,0.09115721350452284
ACH-000311,-0.02250583994525392
ACH-000312,0.1125036304598948
ACH-000315,0.2406308513999327
ACH-000316,0.26171152710766016
ACH-000317,0.1651011245545173
ACH-000318,0.1914823423196722
ACH-000319,0.08915661722667287
ACH-000320,-0.034422093773590165
ACH-000322,0.06073614184096171
ACH-000323,0.15486518661233167
ACH-000324,0.06835467099271489
ACH-000329,0.08988237091623545
ACH-000330,0.0978394682956652
ACH-000331,-0.0008379285630592093
ACH-000332,0.04496889586370625
ACH-000334,-0.02309953892658223
ACH-000335,0.2032845170438352
ACH-000336,0.15340173658772407
ACH-000337,-0.2263135153559727
ACH-000338,0.03320431037720493
ACH-000339,0.08964954750522293
ACH-000341,-0.04567406649120465
ACH-000348,0.12956391664483835
ACH-000350,-3.168903896505708e-05
ACH-000352,-0.03055990440392312
ACH-000356,-0.0366946688426013
ACH-000361,0.014382301977323585
ACH-000362,0.14437744994955554
ACH-000363,-0.002296684432380052
ACH-000364,0.30137406629948715
ACH-000365,0.11225127924171847
ACH-000366,-0.012253300330340406
ACH-000368,0.09769972848254936
ACH-000374,0.13779727071144462
ACH-000375,0.13168608060180573
ACH-000376,-0.017368126818557556
ACH-000381,-0.006928859904243418
ACH-000383,-0.02423526949518973
ACH-000387,0.08076293068628862
ACH-000389,0.07978717487181347
ACH-000390,-0.10654865856838924
ACH-000393,-0.0864450109740547
ACH-000395,0.1486228045146894
ACH-000396,-0.04605417550085664
ACH-000397,0.11671326789410065
