,ARPC3 (10094)
ACH-000004,-0.3893440910869461
ACH-000005,-0.13919144022490887
ACH-000007,-0.6968327449076029
ACH-000009,-0.4980694437427128
ACH-000011,-0.6108747818537268
ACH-000012,-0.20367852002994272
ACH-000013,-0.6569881980469952
ACH-000014,-0.5488170639119301
ACH-000015,-0.5498739855343638
ACH-000017,-0.3181309887020243
ACH-000018,-0.7727725177298403
ACH-000019,-0.4229432329209136
ACH-000021,-0.21027592643446294
ACH-000022,-0.4651528733309706
ACH-000025,-0.8261369989885786
ACH-000028,-0.4787326682326864
ACH-000030,-0.5498324193431874
ACH-000035,-0.5318058935338262
ACH-000036,-0.688737031545396
ACH-000037,-0.22853127925051195
ACH-000039,-0.41175323365098027
ACH-000040,-0.5909203897386781
ACH-000041,-0.4428013093141884
ACH-000042,-0.5525067509790118
ACH-000045,-0.6353947521651855
ACH-000047,-0.7949813654631203
ACH-000052,-0.414914684676567
ACH-000053,-0.4287219807496688
ACH-000054,-0.8348270249162215
ACH-000055,-0.2349153713357034
ACH-000060,-0.5965788501111914
ACH-000067,-0.3813520513039854
ACH-000070,-0.7446086804380452
ACH-000075,-0.3772635174683768
ACH-000078,-0.3470785431327962
ACH-000082,-0.4952702932834451
ACH-000085,-0.2541915291729081
ACH-000086,-0.5308626281935174
ACH-000087,-0.3490056217312436
ACH-000092,-0.6403153498988007
ACH-000095,-0.3891904475062509
ACH-000097,-0.3863800379736733
ACH-000098,-0.6797948770784485
ACH-000099,-0.4382278935279874
ACH-000108,-0.5977566275597365
ACH-000113,-0.3537547488305801
ACH-000116,-0.5128350691813632
ACH-000118,-0.6001001414038839
ACH-000120,-0.4770383225455501
ACH-000123,-0.4923993835192996
ACH-000127,-0.5583619747632635
ACH-000128,-0.5306766882986871
ACH-000132,-0.8284437503959954
ACH-000133,-0.7294463853102722
ACH-000137,-0.6898041598390181
ACH-000138,-0.3871857539602797
ACH-000142,-0.4858937132216498
ACH-000143,-0.5431426938494321
ACH-000146,-0.4111685348054165
ACH-000148,-0.4610994142713348
ACH-000150,-0.3887525571072444
ACH-000152,-0.7478022440636496
ACH-000153,-0.6433318854229493
ACH-000159,-0.29349211895321925
ACH-000160,-0.3079725189412441
ACH-000163,-0.901328557777764
ACH-000167,-0.6732082444326125
ACH-000168,-0.7903136784022328
ACH-000169,-0.4269719283885754
ACH-000178,-0.5401407113699506
ACH-000183,-0.5197702873534249
ACH-000188,-0.6939867342557907
ACH-000189,-0.6728931091174338
ACH-000190,-0.4932013915280831
ACH-000198,-0.4425968518401467
ACH-000203,-0.7528281262125469
ACH-000204,-0.594891400879931
ACH-000206,-0.4244130417188707
ACH-000207,-0.5579340176698845
ACH-000208,-0.6433118103804879
ACH-000210,-0.3442168659948596
ACH-000211,-0.6004481939433375
ACH-000215,-0.5093905039153492
ACH-000221,-0.35463830179538497
ACH-000222,-0.4468440168546144
ACH-000223,-0.5184484239308352
ACH-000226,-0.5066479943438152
ACH-000227,-0.4191372146614768
ACH-000228,-0.6426378163308223
ACH-000231,-0.6336336111379393
ACH-000232,-0.7426130415680628
ACH-000233,-0.42169276626775865
ACH-000234,-0.5578879844542911
ACH-000235,-0.5556352064911214
ACH-000237,-0.4934350505608872
ACH-000238,-0.7667896081182628
ACH-000242,-0.12180990220894054
ACH-000243,-0.7336588385247892
ACH-000244,-0.5147741980254593
ACH-000246,-0.3653183114240137
ACH-000248,-0.3541223700825779
ACH-000250,-0.3617488078786027
ACH-000251,-0.5917403577184659
ACH-000252,-0.5351287134175928
ACH-000253,-0.7580839655164809
ACH-000255,-0.5923690199987495
ACH-000256,-0.4731424095283446
ACH-000257,-0.5316570041203911
ACH-000258,-0.5647710294697765
ACH-000259,-0.5481716954064971
ACH-000260,-0.5080760779779556
ACH-000261,-0.5331143867228582
ACH-000262,-0.5940140803807475
ACH-000263,-0.5373831206084821
ACH-000264,-0.4578383320383722
ACH-000265,-0.3983366800565845
ACH-000266,-0.5971538580025352
ACH-000272,-0.714952391015674
ACH-000274,-0.2899505256796893
ACH-000277,-0.4586226573970994
ACH-000278,-0.6964284598006015
ACH-000279,-0.35529813953385675
ACH-000280,-0.5794354209386683
ACH-000281,-0.5035753062487058
ACH-000288,-0.7211112072494266
ACH-000291,-0.5711791917865656
ACH-000293,-0.4680798302005867
ACH-000294,-0.355899686246236
ACH-000295,-0.3363006446188284
ACH-000296,-0.4927271862679216
ACH-000302,-0.2893753424015795
ACH-000304,-0.7522392524260568
ACH-000307,-0.5604418503228992
ACH-000308,-0.5206223232963745
ACH-000310,-0.3536569374034719
ACH-000311,-0.4066584977597759
ACH-000312,-0.3652826000769307
ACH-000315,-0.5767268641005208
ACH-000316,-0.7356124058013065
ACH-000317,-0.5968852801723467
ACH-000318,-0.6558230881744556
ACH-000319,-0.7473152124107967
ACH-000320,-0.5840978408625993
ACH-000322,-0.6255956324776251
ACH-000323,-0.8152969294130926
ACH-000324,-0.7396686609563797
ACH-000329,-0.41611010528159015
ACH-000330,-0.44623042997734896
ACH-000331,-0.6828910956798941
ACH-000332,-0.5717086528571366
ACH-000334,-0.5493649799810125
ACH-000335,-0.6272063388914934
ACH-000336,-0.4651322232470032
ACH-000337,-0.4684108310517585
ACH-000338,-0.5471700667498963
ACH-000339,-0.6569944386751214
ACH-000341,-0.3291419313200965
ACH-000348,-0.7409092296242822
ACH-000350,-0.2680290095961261
ACH-000352,-0.5210006980659314
ACH-000356,-0.5513290837438404
ACH-000361,-0.8038274815413954
ACH-000362,-0.5749672551044592
ACH-000363,-0.4020684726383039
ACH-000364,-0.8056893853713705
ACH-000365,-0.4862909663624782
ACH-000366,-0.2866185915901747
ACH-000368,-0.6080314756411789
ACH-000374,-0.6500643107713153
ACH-000375,-0.6352290976442188
