,CERS2 (29956)
ACH-000004,-0.27709823478523704
ACH-000005,-0.025249424175707358
ACH-000007,0.05815135156209219
ACH-000009,-0.1390681904424517
ACH-000011,-0.265529415131688
ACH-000012,-0.4361380715046381
ACH-000013,-0.12184243459044088
ACH-000014,-0.4504946892726908
ACH-000015,-0.19982373021138264
ACH-000017,-0.4342650585806609
ACH-000018,-0.4646752346659208
ACH-000019,-0.22982586475724875
ACH-000021,-0.15693061333319144
ACH-000022,0.10676589708234664
ACH-000025,-0.7600000748986864
ACH-000028,-0.1381904529723877
ACH-000030,-0.6858640508433145
ACH-000035,-0.26352081800248744
ACH-000036,-0.2511420080193293
ACH-000037,-0.2007003569435743
ACH-000039,-0.18725832474488446
ACH-000040,-0.6976863858279474
ACH-000041,-0.11795787882205053
ACH-000042,-0.4297156628075677
ACH-000045,-0.7653123647465166
ACH-000047,-0.5164055938953268
ACH-000052,-0.27917966675910794
ACH-000053,-0.09729193075535172
ACH-000054,-0.2802374455802762
ACH-000055,-0.2406108043095681
ACH-000060,-0.4386815359254283
ACH-000067,-0.2947282394919109
ACH-000070,-0.37457239265309855
ACH-000075,-0.2034901686116735
ACH-000078,-0.3784527154802539
ACH-000082,-0.2561258968710677
ACH-000085,-0.5361008683312615
ACH-000086,-0.33413155611242257
ACH-000087,-0.03622050984756229
ACH-000092,-0.42033000125136416
ACH-000095,-0.1462284187933108
ACH-000097,-0.3355914841063791
ACH-000098,-0.2995874448926546
ACH-000099,-0.14036968875156713
ACH-000108,-0.20523395173596884
ACH-000113,-0.41727976040427583
ACH-000116,-0.0843599935344063
ACH-000118,-0.3461807357486413
ACH-000120,-0.21650320643065368
ACH-000123,-0.258047720857432
ACH-000127,-0.649815926087631
ACH-000128,0.08343053847160621
ACH-000132,-0.33254046011817323
ACH-000133,-0.5372010205283521
ACH-000137,-0.3389927790081685
ACH-000138,-0.27746446593817925
ACH-000142,-0.29581687300558906
ACH-000143,-0.26743599389493744
ACH-000146,-0.4258014034612783
ACH-000148,-0.1622212828037077
ACH-000150,-0.28562826353994586
ACH-000152,-0.23143916532939965
ACH-000153,-0.3990286345821665
ACH-000159,-0.3836560977318323
ACH-000160,-0.010685213682767276
ACH-000163,-0.2851201407312228
ACH-000167,0.21873997151557106
ACH-000168,-0.4467927340400993
