,EDDM3B (64184)
ACH-000004,-0.14497798175612445
ACH-000005,0.1574049152257054
ACH-000007,-0.10610311524487824
ACH-000009,-0.11970789682182158
ACH-000011,-0.05516193250642015
ACH-000012,0.037770109344636864
ACH-000013,-0.04858399160950471
ACH-000014,-0.10091301091157016
ACH-000015,0.006780312327353875
ACH-000017,-0.2451514393594915
ACH-000018,-0.02138438755285777
ACH-000019,-0.06232815660612905
ACH-000021,0.0015565684868967616
ACH-000022,-0.05192661551521672
ACH-000025,-0.0820143847166184
ACH-000028,-0.012804033669268449
ACH-000030,-0.053859142093387914
ACH-000035,-0.04999786113127553
ACH-000036,-0.021710681006124517
ACH-000037,-0.13687986040750022
ACH-000039,-0.03672661509728546
ACH-000040,0.014568840171127162
ACH-000041,-0.0944228511003786
ACH-000042,0.02617762960376396
ACH-000045,0.07497276826906532
ACH-000047,-0.12640067926348822
ACH-000052,-0.007327096670918208
ACH-000053,-0.005421265373518274
ACH-000054,-0.01483436129810394
ACH-000055,-0.07982915852046785
ACH-000060,-0.08129693405597628
ACH-000067,0.0575320310357187
ACH-000070,-0.08483077809160684
ACH-000075,-0.23358656237900466
ACH-000078,-0.10895084410912724
ACH-000082,0.0042618625298227655
ACH-000085,0.023713612354818288
ACH-000086,-0.007692364828490345
ACH-000087,0.02778399946665495
ACH-000092,-0.08210506758206312
ACH-000095,-0.03666613154237787
ACH-000097,-0.09810617070303423
ACH-000098,0.04842040224008178
ACH-000099,-0.026170866319010968
ACH-000108,0.12137030934636947
ACH-000113,0.06428720870110624
ACH-000116,0.06334014327770805
ACH-000118,-0.19788969369693732
ACH-000120,0.07933359914601963
ACH-000123,-0.11242080979989877
ACH-000127,-0.16612171742897205
ACH-000128,-0.10598490536784423
ACH-000132,0.2296784292647726
ACH-000133,-0.06556751588608564
ACH-000137,-0.07164246197649919
ACH-000138,-0.01724031887907099
ACH-000142,-0.02982363559069762
ACH-000143,-0.11701123548932385
ACH-000146,-0.135381234461639
ACH-000148,-0.0601435018021218
ACH-000150,0.0239391747309295
ACH-000152,-0.11052195593324199
ACH-000153,0.0503095625886843
ACH-000159,-0.06234444591503286
ACH-000160,-0.12387351510760887
ACH-000163,-0.003906167817782469
ACH-000167,-0.09428097733417963
ACH-000168,0.045678469468143135
ACH-000169,0.01020708861012284
ACH-000178,-0.10154553354536087
ACH-000183,-0.02671885376370145
ACH-000188,0.0725485974260192
ACH-000189,0.020649891032307247
ACH-000190,-0.11066441417422797
ACH-000198,0.01978832828694585
ACH-000203,-0.3111408189671441
ACH-000204,0.13016212603197974
ACH-000206,0.1337871685502652
ACH-000207,-0.06958427994416036
ACH-000208,-0.032213191250792375
ACH-000210,0.018966492462657226
ACH-000211,0.045615657460797786
ACH-000215,-0.002239761823464084
ACH-000221,-0.031695377127712615
ACH-000222,0.006081275581185794
ACH-000223,-0.03176743994111755
ACH-000226,-0.08324255923648106
ACH-000227,0.004552405141422418
ACH-000228,-0.1962610633650238
ACH-000231,-0.11283461976722732
ACH-000232,-0.024692453232754645
ACH-000233,0.00838667897919775
ACH-000234,0.04743813335481232
ACH-000235,-0.07191998564766533
ACH-000237,0.045473897141879216
ACH-000238,0.0039541628025222845
ACH-000242,-0.3107674823485855
ACH-000243,-0.1895371386319868
ACH-000244,0.08788175147772137
ACH-000246,-0.13835379220458302
ACH-000248,-0.0719264100849992
ACH-000250,-0.08664657437996615
ACH-000251,0.17292484725904705
ACH-000252,-0.030254675785214274
ACH-000253,-0.004588648333464337
ACH-000255,-0.11789171221006145
ACH-000256,-0.0015446540170279
