,HOXA3 (3200)
ACH-000004,-0.1347587330982007
ACH-000005,-0.16467641624852228
ACH-000007,-0.05106600042175071
ACH-000009,-0.10890401536811826
ACH-000011,-0.3952799469925856
ACH-000012,-0.14901244629823435
ACH-000013,-0.1946811617559297
ACH-000014,-0.16216091404970004
ACH-000015,-0.15575242133918424
ACH-000017,-0.09484624497266624
ACH-000018,-0.2493733577541213
ACH-000019,0.010355640401854802
ACH-000021,-0.153564917599169
ACH-000022,-0.19480158096936528
ACH-000025,-0.166607936858099
ACH-000028,-0.0909702551538311
ACH-000030,-0.11937461705740912
ACH-000035,-0.24208351376628376
ACH-000036,-0.13973284307307846
ACH-000037,-0.08200576211121206
ACH-000039,-0.060077979448396275
ACH-000040,-0.19284768233089286
ACH-000041,-0.417209630157944
ACH-000042,-0.2919133899863041
ACH-000045,-0.22938742575944676
ACH-000047,-0.35819178859434714
ACH-000052,-0.34207895812979977
ACH-000053,-0.1384113204123112
ACH-000054,-0.16891286221247448
ACH-000055,0.021421172010188377
ACH-000060,-0.20003425200884287
ACH-000067,-0.12816651755344186
ACH-000070,-0.060142984360080025
ACH-000075,-0.4247242028978775
ACH-000078,-0.14006900997530952
ACH-000082,-0.40778701252089294
ACH-000085,-0.1650316205545609
ACH-000086,-0.17298753548818555
ACH-000087,-0.0722011077430101
ACH-000092,-0.039850777036448536
ACH-000095,-0.20642211938821453
ACH-000097,-0.08960887224398803
ACH-000098,-0.1670487161975605
ACH-000099,-0.17099454724224147
ACH-000108,-0.10840439211586916
ACH-000113,-0.20252048587432214
ACH-000116,-0.26692194781998546
ACH-000118,0.01377253716144239
ACH-000120,-0.2563257715911628
ACH-000123,-0.08635844764143939
ACH-000127,-0.09512970224850463
ACH-000128,-0.3693614377502343
ACH-000132,-0.07234395966654286
ACH-000133,-0.1227823424527818
ACH-000137,-0.07690110654601881
ACH-000138,-0.07463653804260717
ACH-000142,-0.19578087184955575
ACH-000143,-0.29665268860009997
ACH-000146,-0.16355985318887395
ACH-000148,-0.06694063713936625
ACH-000150,-0.2141183323442811
ACH-000152,-0.20964248022536536
ACH-000153,-0.4953637821885013
ACH-000159,-0.14354570517112944
ACH-000160,-0.14498411729884889
ACH-000163,-0.2531208247191961
ACH-000167,-0.0037120750118751563
ACH-000168,-0.08600122128024132
ACH-000169,-0.2150234606265758
ACH-000178,-0.17839116225170018
ACH-000183,-0.13309448196159354
ACH-000188,-0.12833392974843255
ACH-000189,0.07023351637104107
ACH-000190,-0.1966717725966813
ACH-000198,-0.22232626334164574
ACH-000203,-0.13075012607961006
ACH-000204,-0.19874050856552025
ACH-000206,-0.28438725919067337
ACH-000207,-0.16701753933378374
ACH-000208,-0.04432592747757757
ACH-000210,-0.34054299998551096
ACH-000211,-0.2501793771378013
ACH-000215,-0.04905579277143951
ACH-000221,-0.07933667581836573
ACH-000222,-0.3443243170036103
ACH-000223,-0.12227612292843855
ACH-000226,-0.1586974107305315
ACH-000227,-0.13846934736328936
ACH-000228,-0.03990390318426628
ACH-000231,-0.09227924890079678
ACH-000232,-0.07320959666939025
ACH-000233,-0.22888185142434045
ACH-000234,-0.1986098530286233
ACH-000235,-0.13565723761325862
ACH-000237,-0.29479414634267803
ACH-000238,-0.17774291709968146
ACH-000242,0.04700105192639715
ACH-000243,-0.08641872174891985
ACH-000244,-0.16351264495537132
ACH-000246,-0.13324753226706787
ACH-000248,-0.017102225830494974
ACH-000250,-0.21990299090965884
ACH-000251,-0.2102364454258294
ACH-000252,0.05844441742868104
ACH-000253,-0.1796727495380364
ACH-000255,-0.10054825885030597
ACH-000256,-0.0982877992998354
ACH-000257,-0.2902392883143893
ACH-000258,-0.12470813641783955
