,PTCH1 (5727)
ACH-000004,0.17245466335446052
ACH-000005,-0.02625000717664784
ACH-000007,0.122164063494121
ACH-000009,0.01254673050165762
ACH-000011,-0.007064456756963022
ACH-000012,0.10516539944256012
ACH-000013,-0.07668052577312101
ACH-000014,0.22050851553947207
ACH-000015,-0.059877209516158124
ACH-000017,0.1728585760513432
ACH-000018,0.23881108852868554
ACH-000019,0.08289654341895496
ACH-000021,0.10915884418950847
ACH-000022,-0.049979246046824785
ACH-000025,0.0691728383186605
ACH-000028,0.1793318622644226
ACH-000030,0.03640992908220506
ACH-000035,0.03504570605008725
ACH-000036,0.07452681751815468
ACH-000037,0.005792044310713212
ACH-000039,0.02351176856389552
ACH-000040,0.06230743027214535
ACH-000041,0.2496631749992519
ACH-000042,0.009818160622886634
ACH-000045,-0.05034340467518625
ACH-000047,0.05961920136793924
ACH-000052,-0.03881968503439933
ACH-000053,0.18373138651725346
ACH-000054,0.027342820146336856
ACH-000055,-0.03279918782356153
ACH-000060,0.19671616085133875
ACH-000067,0.11431606790318198
ACH-000070,0.099585901662167
ACH-000075,0.0587912096881073
ACH-000078,0.005541568331620964
ACH-000082,0.02921988821658897
ACH-000085,0.07789438449860894
ACH-000086,0.12989118343961478
ACH-000087,-0.14071606480198154
ACH-000092,0.003368667387588804
ACH-000095,0.2350458372883091
ACH-000097,0.10862005146892124
ACH-000098,0.16704359884080186
ACH-000099,0.0387409938967912
ACH-000108,0.07118102452534268
ACH-000113,0.05421890164911535
ACH-000116,0.2246810364281681
ACH-000118,-0.04029368823286861
ACH-000120,0.24253410569516695
ACH-000123,-0.05061729092887267
ACH-000127,0.15773309593853432
ACH-000128,0.1464057322434089
ACH-000132,0.17978229604398122
ACH-000133,-0.050806661174737776
ACH-000137,-0.02832192252361976
ACH-000138,0.04196219530620236
ACH-000142,0.1436845670536048
ACH-000143,0.2097582953381108
ACH-000146,0.09323752760706616
ACH-000148,0.023366986259639597
ACH-000150,0.06678724064466415
ACH-000152,0.1026794645487958
ACH-000153,0.186859379792712
ACH-000159,-0.02457697415036531
ACH-000160,0.0894603595232929
ACH-000163,0.04362912341957083
ACH-000167,-0.10011568164388908
ACH-000168,0.018044472405010302
ACH-000169,-0.0365350441735897
ACH-000178,0.19853703698471686
ACH-000183,-0.07943846119435034
ACH-000188,0.05704162391274292
ACH-000189,0.34125325804019313
ACH-000190,0.044679104998189285
ACH-000198,0.09793193720717648
ACH-000203,1.2981504242929518
ACH-000204,0.17202613158454438
ACH-000206,0.12574727420323198
ACH-000207,0.11790450895018842
ACH-000208,0.0440860352943242
ACH-000210,-0.11209029637245994
ACH-000211,0.17319024342218056
ACH-000215,-0.04211752769831265
ACH-000221,0.20731713569823151
ACH-000222,0.013695344072072863
ACH-000223,0.08772759515492072
ACH-000226,0.07762376372056712
ACH-000227,0.08272830062424373
ACH-000228,-0.05219624199775669
ACH-000231,0.05982334777235372
ACH-000232,0.030708314435733682
ACH-000233,0.0019661028770073816
ACH-000234,0.13678567326836635
ACH-000235,0.10463162651998843
ACH-000237,0.1383048077104069
ACH-000238,0.2097961490533924
ACH-000242,-0.047640904138929546
ACH-000243,0.0994951760331824
ACH-000244,0.11067757107084086
ACH-000246,0.06288517746946934
ACH-000248,0.15861084352602106
ACH-000250,0.09782004024482856
ACH-000251,-0.2639213978265057
ACH-000252,0.14158360415589655
ACH-000253,0.08194136561603016
ACH-000255,-0.0012632723754298887
ACH-000256,0.055816943003750695
ACH-000257,0.25648977071954376
ACH-000258,-0.020559675618130286
ACH-000259,0.09721835466813036
ACH-000260,0.08835935809412357
ACH-000261,0.10002204338594853
ACH-000262,-0.023111935284404243
ACH-000263,-0.17482886069465833
ACH-000264,0.03547071603663832
ACH-000265,-0.06197332219972863
ACH-000266,0.0889408995409532
ACH-000272,0.1146099681490221
ACH-000274,0.08661174864855614
ACH-000277,0.01725639382199643
ACH-000278,0.13932322881288334
ACH-000279,0.15864811253345892
ACH-000280,0.0909707106346201
ACH-000281,0.16552176335705854
ACH-000288,0.06526909422298274
ACH-000291,-0.005439460006950492
ACH-000293,-0.007518520367367416
ACH-000294,-0.009237318793533966
ACH-000295,0.1304394426041049
ACH-000296,0.2284366050641623
ACH-000302,0.08748509747899022
ACH-000304,-0.22807531883602736
ACH-000307,0.03453318872227664
ACH-000308,-0.014936848109364782
ACH-000310,0.11297697929123285
ACH-000311,0.01537378879933957
ACH-000312,0.11864477409465927
ACH-000315,0.009875743038096678
ACH-000316,0.22225884272058336
ACH-000317,0.32430440487225937
ACH-000318,0.08278774023608569
ACH-000319,0.1081650141886548
ACH-000320,0.3574575447321568
ACH-000322,0.24002056653039225
ACH-000323,0.0412152164370436
ACH-000324,0.09663306141097094
ACH-000329,0.0398620282580781
ACH-000330,0.1202092506317965
ACH-000331,-0.03108195007156757
ACH-000332,0.09348898595974588
ACH-000334,0.2174896757870656
ACH-000335,0.10333407804003512
ACH-000336,-0.0906929395506078
ACH-000337,0.0025929037575261825
ACH-000338,-0.22710925281610825
ACH-000339,0.11364138237021272
ACH-000341,0.13954785613616294
ACH-000348,0.12964600125711626
ACH-000350,0.12137017728737008
ACH-000352,0.14468134961823698
ACH-000356,0.0909206384689926
ACH-000361,0.03583022951565136
ACH-000362,0.11737115661583092
ACH-000363,-0.03679775445696605
ACH-000364,0.09474353586138017
ACH-000365,0.13580288571795096
ACH-000366,0.07204853815604685
ACH-000368,0.13614178829969634
ACH-000374,0.3233109580153289
ACH-000375,0.07784249978373807
ACH-000376,0.09044707425563066
ACH-000381,-0.15352319162354647
ACH-000383,0.15810820835298958
ACH-000387,0.06700199147645501
