,ADAMTSL5 (339366)
ACH-000004,-0.07959568142912612
ACH-000005,0.034206722050431335
ACH-000007,-0.06310259532458169
ACH-000009,-0.08468190093016739
ACH-000011,-0.1488893927049765
ACH-000012,-0.15623136429642356
ACH-000013,-0.1741029014618766
ACH-000014,-0.15616473174772466
ACH-000015,-0.07526614110469884
ACH-000017,-0.1564986957018633
ACH-000018,-0.1423993317160877
ACH-000019,-0.09335900949218533
ACH-000021,-0.2599109302907229
ACH-000022,-0.07120864527328996
ACH-000025,-0.08201836427887503
ACH-000028,-0.1637558674083853
ACH-000030,-0.19817826646005848
ACH-000035,-0.19115498026679054
ACH-000036,-0.2724135676214662
ACH-000037,-0.0994129673148607
ACH-000039,0.036300563417196126
ACH-000040,-0.16817432832101678
ACH-000041,-0.2834459971569749
ACH-000042,-0.26414178656885584
ACH-000045,-0.1963416628362826
ACH-000047,-0.19830476436906824
ACH-000052,-0.20938721103833724
ACH-000053,-0.14283914594536115
ACH-000054,-0.21479621526813367
ACH-000055,-0.028743183936744108
ACH-000060,-0.12078602115374973
ACH-000067,-0.2381229465213361
ACH-000070,-0.2232942204934544
ACH-000075,-0.5807527942948991
ACH-000078,-0.2558907229599283
ACH-000082,-0.23976464890524926
ACH-000085,-0.3636518246986248
ACH-000086,-0.1425438459594413
ACH-000087,0.07526700904046832
ACH-000092,-0.1514231765807807
ACH-000095,-0.2659174887741755
ACH-000097,-0.3159137777299559
ACH-000098,-0.2988597805804078
ACH-000099,-0.16604977997149414
ACH-000108,-0.3024567241686288
ACH-000113,-0.14071857246525696
ACH-000116,-0.25157942278400625
ACH-000118,-0.15092551150867492
ACH-000120,-0.22321421858986634
ACH-000123,-0.2398348892283524
ACH-000127,-0.11746675518160722
ACH-000128,-0.3084431483762378
ACH-000132,-0.12733055588096806
ACH-000133,-0.3141124914302104
ACH-000137,-0.3514726363257282
ACH-000138,-0.2238466265227204
ACH-000142,-0.2306990628077521
ACH-000143,-0.1395686861404282
ACH-000146,-0.13509529949868973
ACH-000148,-0.13625810133910166
ACH-000150,-0.2407575472164797
ACH-000152,0.060812708755347875
ACH-000153,-0.03560873999887139
ACH-000159,-0.23363383602527446
ACH-000160,-0.08647972247345666
ACH-000163,-0.1074235442843812
ACH-000167,0.10946084591897866
ACH-000168,-0.17776525854759634
ACH-000169,-0.16409616893259354
ACH-000178,-0.23115248640301914
ACH-000183,-0.264738822033452
