,LMAN1L (79748)
ACH-000004,0.034627874594220336
ACH-000005,0.3653420060744954
ACH-000007,0.20864369436642935
ACH-000009,0.0014403064934892331
ACH-000011,0.03209745836363765
ACH-000012,-0.03575074410440385
ACH-000013,-0.02248911896569034
ACH-000014,0.05836218794116803
ACH-000015,0.044534445356237816
ACH-000017,0.07740651504172717
ACH-000018,0.2193100524027912
ACH-000019,0.04250678386054883
ACH-000021,0.0794605793106391
ACH-000022,-0.08514582444770573
ACH-000025,0.06314797429664583
ACH-000028,0.10754613271108604
ACH-000030,0.04306168185176616
ACH-000035,-0.01750680379924852
ACH-000036,0.10196301366989144
ACH-000037,0.08817409353768008
ACH-000039,-0.12940584708038633
ACH-000040,0.04819474153729381
ACH-000041,0.2201139280713561
ACH-000042,0.057807732907913724
ACH-000045,0.05301357439067477
ACH-000047,0.059746933936691136
ACH-000052,0.0978107958937493
ACH-000053,0.03613200241689263
ACH-000054,-0.0010501604173672294
ACH-000055,0.08886774488966351
ACH-000060,0.010919861554756105
ACH-000067,-0.1241938308240412
ACH-000070,0.21496578328056887
ACH-000075,-0.000407935416964379
ACH-000078,0.03470209176260853
ACH-000082,0.01420062649843335
ACH-000085,0.054131686395478086
ACH-000086,0.11424281840801452
ACH-000087,0.14285983108958172
ACH-000092,0.027085242462411445
ACH-000095,0.07654598440475799
ACH-000097,0.048085513744750674
ACH-000098,0.1102807040341102
ACH-000099,0.026353997021772428
ACH-000108,0.11550231325922353
ACH-000113,-0.015528769272766332
ACH-000116,0.0732947042308928
ACH-000118,0.024618086447669427
ACH-000120,-0.02655156698912408
ACH-000123,0.056294399881464056
ACH-000127,0.007902033599623605
ACH-000128,0.036860690860231374
ACH-000132,0.034973583775890486
ACH-000133,0.07779437792278485
ACH-000137,0.06063391773847765
ACH-000138,0.08912128058764614
ACH-000142,0.10166276444322364
ACH-000143,0.15407573966226654
ACH-000146,0.06893044563521218
ACH-000148,0.07519297512244046
ACH-000150,0.02866931078066148
ACH-000152,-0.024216854476932156
ACH-000153,-0.031914741240872166
ACH-000159,0.11480758588295273
ACH-000160,0.02526885204588104
ACH-000163,0.11081449064486892
ACH-000167,0.0996440809573258
ACH-000168,0.1416163363154518
ACH-000169,0.049142718464863414
ACH-000178,0.11085648304990152
ACH-000183,-0.006122545446494225
ACH-000188,-0.01569740567739799
ACH-000189,0.09353202891873397
ACH-000190,0.1439514654224325
ACH-000198,0.05042603762621759
ACH-000203,0.23692744666995216
ACH-000204,-0.25805792526060306
ACH-000206,0.052316090351663534
ACH-000207,0.2613493049037985
ACH-000208,0.08572478737421325
ACH-000210,0.04088818025230055
ACH-000211,0.1725776013566264
ACH-000215,0.00093113969262705
ACH-000221,-0.010263506266806477
ACH-000222,0.1020683007473669
ACH-000223,0.048117260531036
ACH-000226,0.13155217189647275
ACH-000227,0.2049370990800565
ACH-000228,0.12923099972513266
ACH-000231,0.036511306566560216
ACH-000232,0.16368938751015966
ACH-000233,0.020954951209699237
ACH-000234,0.11069070503735108
ACH-000235,0.03879599147258443
ACH-000237,0.09684341467217908
ACH-000238,0.03863153772722645
ACH-000242,0.27928275069249914
ACH-000243,0.07664838488839595
ACH-000244,-0.038949943732773266
ACH-000246,0.13361267251372572
ACH-000248,0.02954683911554668
ACH-000250,0.06694768623079969
ACH-000251,-0.0017725857722908625
ACH-000252,0.24736562746104965
ACH-000253,0.0038661474608673602
ACH-000255,-0.00441451253278973
ACH-000256,-0.037635707153987584
ACH-000257,-0.08683658545129776
ACH-000258,-0.08325571705222233
ACH-000259,0.0851916456729723
ACH-000260,0.11592940480956734
ACH-000261,0.017809739927004558
ACH-000262,0.11371046975985324
ACH-000263,-0.1327407803671389
ACH-000264,-0.09180087284774316
ACH-000265,0.01690074459314136
ACH-000266,0.03263659405875845
ACH-000272,0.02248398150036998
ACH-000274,-0.020577632634027544
ACH-000277,0.026875196126441285
ACH-000278,0.07031619446370986
ACH-000279,0.13789308632509964
ACH-000280,-0.06929527964105793
ACH-000281,-0.058925502308174324
ACH-000288,0.09949172934650297
ACH-000291,0.07381884903050784
ACH-000293,0.030150415386387224
ACH-000294,0.14999015050675074
ACH-000295,0.035377991129914715
ACH-000296,0.15256519774246236
ACH-000302,-0.016135855670544645
ACH-000304,0.1435098412862434
ACH-000307,0.11115519812214547
ACH-000308,0.022684069700478992
ACH-000310,-0.08385573158017398
ACH-000311,-0.01418958759814302
ACH-000312,0.03294637145585641
ACH-000315,0.11393319157812347
ACH-000316,0.10099147076647357
ACH-000317,0.2010077557835772
ACH-000318,-0.004678741825396553
ACH-000319,0.14052420611253233
ACH-000320,0.13392739355960834
ACH-000322,0.16490823244220248
ACH-000323,0.02919785227360266
ACH-000324,0.020472759562867662
ACH-000329,0.036235350230116176
ACH-000330,0.12903903693597896
ACH-000331,-0.023022436256117527
ACH-000332,0.04734109657800822
ACH-000334,0.1608006855389043
ACH-000335,0.2316758389090598
ACH-000336,-0.011467534867021293
ACH-000337,0.024974676260578404
ACH-000338,0.3520906752224623
ACH-000339,0.08793450276279076
ACH-000341,-0.06833481169340476
ACH-000348,0.0817296794211161
ACH-000350,-0.06615055846592617
ACH-000352,0.1801877497832972
ACH-000356,0.077934172608734
ACH-000361,0.3125921164753241
ACH-000362,0.014473085153658747
ACH-000363,-0.0005163828907911612
ACH-000364,0.06415636587781609
ACH-000365,0.10970229771764434
ACH-000366,0.11085124104967932
ACH-000368,0.06898093359905061
ACH-000374,0.1921274486889527
ACH-000375,-0.02365271265984933
ACH-000376,0.049475040404474216
ACH-000381,0.08451405871447304
ACH-000383,-0.01534202072767358
ACH-000387,-0.008110483923554176
ACH-000389,0.01819020335169476
ACH-000390,0.1502552076411792
ACH-000393,0.03135015448355793
ACH-000395,0.00777619198739693
ACH-000396,0.18821969564715466
ACH-000397,0.08733574669053222
ACH-000401,0.13412082798055644
ACH-000402,0.2657533584131864
ACH-000403,0.14248913185189355
ACH-000404,0.06225080542101177
ACH-000406,-0.022623309641937338
ACH-000407,0.061499393070240514
ACH-000408,0.10907738517312997
ACH-000410,0.0884520402833979
ACH-000411,0.12937415083489934
ACH-000414,0.030853265117252813
ACH-000415,0.1204496194744864
ACH-000416,0.06896685647045167
ACH-000420,0.08567241521424868
ACH-000421,0.047874157557756064
ACH-000424,-0.03386802653950801
ACH-000425,0.06980093301942898
