,WASF1 (8936)
ACH-000004,0.0804559953743924
ACH-000005,0.16091650501786892
ACH-000007,0.1689376365865538
ACH-000009,0.21144794142030296
ACH-000011,0.32103997291192976
ACH-000012,0.2434786999780825
ACH-000013,0.22178973047979705
ACH-000014,0.37784435494916135
ACH-000015,0.2581302736616285
ACH-000017,0.22917283992048484
ACH-000018,0.15468191702431455
ACH-000019,0.10186781174493688
ACH-000021,0.12084683831967485
ACH-000022,0.2029400554950991
ACH-000025,0.07521378149963649
ACH-000028,0.2276687937442034
ACH-000030,0.2196964097724132
ACH-000035,0.2862055857560073
ACH-000036,0.2015090595545968
ACH-000037,0.21062934564031896
ACH-000039,0.08558042372655869
ACH-000040,0.24287639616667606
ACH-000041,0.2571431815244917
ACH-000042,0.16557565009238948
ACH-000045,0.27370828048557183
ACH-000047,0.2002769457540084
ACH-000052,0.04665411708879859
ACH-000053,0.2324564941114797
ACH-000054,0.18904769969786167
ACH-000055,0.19130281520992085
ACH-000060,0.2004080744568623
ACH-000067,0.14879091921568874
ACH-000070,0.09904663018712877
ACH-000075,0.08726204259109131
ACH-000078,0.2591583330332526
ACH-000082,0.17312294739659867
ACH-000085,0.2957918061826196
ACH-000086,0.1885929099086111
ACH-000087,0.28437055045629195
ACH-000092,0.2283838651764568
ACH-000095,0.21998515143569192
ACH-000097,0.19774153558245094
ACH-000098,0.21834780371707596
ACH-000099,0.2316016374368653
ACH-000108,0.19380077008465127
ACH-000113,0.22858528490980465
ACH-000116,0.2332821669961672
ACH-000118,0.2303927097256216
ACH-000120,0.21914629965112564
ACH-000123,0.21412349989279408
ACH-000127,0.25079482713937257
ACH-000128,0.2925039407431456
ACH-000132,0.1423965391402318
ACH-000133,0.2783963280151567
ACH-000137,0.22522266174624506
ACH-000138,0.16740846170303006
ACH-000142,0.16945686835509866
ACH-000143,0.2141871645920397
ACH-000146,0.24261926751893065
ACH-000148,0.28136139639863345
ACH-000150,0.22795172355077506
ACH-000152,0.211149733390766
ACH-000153,0.4085625525408105
ACH-000159,0.2220154443228192
ACH-000160,0.1851605082598933
ACH-000163,0.25691654779220385
ACH-000167,0.06735569018694967
ACH-000168,0.30475686107549194
ACH-000169,0.3202686137664738
ACH-000178,0.2631366797970446
ACH-000183,0.2883853980504815
ACH-000188,0.2265049568726566
ACH-000189,0.243227522292257
ACH-000190,0.22086275863656146
ACH-000198,0.23555654937871395
ACH-000203,0.1727666715286053
ACH-000204,0.30015637422970715
ACH-000206,0.02829035796791615
ACH-000207,0.19970469793761014
ACH-000208,0.018389656056579683
ACH-000210,0.05668071048666892
ACH-000211,0.21874406714097835
ACH-000215,0.2257320620218528
ACH-000221,0.301002337660255
ACH-000222,0.2637394192560437
ACH-000223,0.053879972077178914
ACH-000226,0.3174380554001625
ACH-000227,0.1611134485442277
ACH-000228,0.2532252522397552
ACH-000231,0.20360060813014852
ACH-000232,0.27168069243407666
ACH-000233,0.1733030944316549
ACH-000234,0.28068097094097905
ACH-000235,0.14505362243788442
ACH-000237,0.2834846787410548
ACH-000238,0.1958769136954374
ACH-000242,0.22407126194457305
ACH-000243,0.1930353134066165
ACH-000244,0.36708163672844
ACH-000246,0.26898917742890643
ACH-000248,0.1027260804012692
ACH-000250,0.21686669092585206
ACH-000251,0.23416097533490046
ACH-000252,0.2474381256076627
ACH-000253,0.2314132093402113
ACH-000255,0.18520328263898894
ACH-000256,0.07160883709426426
ACH-000257,0.2582916636363348
ACH-000258,0.2974715017108665
ACH-000259,0.2178882295945473
ACH-000260,0.18871002843438964
ACH-000261,0.2345340138936013
ACH-000262,0.3012980267667531
ACH-000263,0.08970835914853083
ACH-000264,0.2821135972018641
ACH-000265,0.2340257553093481
