,MCM3 (4172)
ACH-000004,-0.8046327327374063
ACH-000005,-0.5502534907192348
ACH-000007,-0.5911143024572607
ACH-000009,-0.5503727319703788
ACH-000011,-0.6572535770069196
ACH-000012,-0.6970777608505058
ACH-000013,-0.9251291913168808
ACH-000014,-0.6354142527305207
ACH-000015,-0.6328772279079111
ACH-000017,-0.7412416655759334
ACH-000018,-0.8535420215301892
ACH-000019,-0.6047962127740409
ACH-000021,-0.4995362732580999
ACH-000022,-0.7443601899972071
ACH-000025,-0.7083064689523683
ACH-000028,-0.6495371407282924
ACH-000030,-0.5365670004848573
ACH-000035,-0.845005129407139
ACH-000036,-0.4171181079911189
ACH-000037,-0.2087771493889102
ACH-000039,-0.8185453184198217
ACH-000040,-0.6386785200917091
ACH-000041,-0.7637154836093428
ACH-000042,-0.7923647228584922
ACH-000045,-0.4590129994449947
ACH-000047,-0.6913022735437282
ACH-000052,-0.7853795384191922
ACH-000053,-0.4393548115689056
ACH-000054,-0.6444762750001011
ACH-000055,-0.7593667348361639
ACH-000060,-0.6556367614698391
ACH-000067,-0.6373203293509498
ACH-000070,-0.5545873696605556
ACH-000075,-0.7584141503382166
ACH-000078,-0.7267126690531186
ACH-000082,-0.5721903590546477
ACH-000085,-0.9422891788564096
ACH-000086,-0.6763211220079667
ACH-000087,-0.988961287002372
ACH-000092,-0.6403484210960954
ACH-000095,-0.6324699971717299
ACH-000097,-0.7054688789779578
ACH-000098,-0.7984345091411087
ACH-000099,-0.4937504506619233
ACH-000108,-0.7767071414428899
ACH-000113,-0.6123690249208688
ACH-000116,-0.8470327989902201
ACH-000118,-0.7346904437001452
ACH-000120,-0.5076411104554802
ACH-000123,-0.6160157506074814
ACH-000127,-0.7011692957965038
ACH-000128,-0.5499266765064822
ACH-000132,-0.7012304137295983
ACH-000133,-0.7687083373543766
ACH-000137,-0.6190310447120537
ACH-000138,-0.7274281383183482
ACH-000142,-0.7245608663345287
ACH-000143,-0.6327453024548781
ACH-000146,-0.5545651263668312
ACH-000148,-0.9379094854522138
ACH-000150,-0.6768100540941958
ACH-000152,-0.7381074483254402
ACH-000153,-0.7192886286239342
ACH-000159,-0.7264149175688833
ACH-000160,-0.9137103576808074
ACH-000163,-0.6620565482916939
ACH-000167,-0.9172126174812562
ACH-000168,-0.7777787367448775
ACH-000169,-0.7844177468199174
ACH-000178,-0.7255965800167242
ACH-000183,-0.5982406475223964
ACH-000188,-0.7092880472922908
ACH-000189,-0.6824897917747935
ACH-000190,-0.7205194163353303
ACH-000198,-0.5559696291715446
ACH-000203,-1.1959385841102956
ACH-000204,-0.5899801801151544
ACH-000206,-0.5630360530871062
ACH-000207,-0.5348596204963018
ACH-000208,-0.7105364756118335
ACH-000210,-0.6178357295479944
ACH-000211,-0.6364118267261687
ACH-000215,-0.6082858169952818
ACH-000221,-0.9412160010322012
ACH-000222,-0.748143869921264
ACH-000223,-0.6373858594073257
ACH-000226,-0.6870190175166089
ACH-000227,-0.5986185149569504
ACH-000228,-0.5525998389852769
ACH-000231,-0.7416193109019282
ACH-000232,-0.5106602566177486
ACH-000233,-0.7110003145729343
ACH-000234,-0.3558251958823374
ACH-000235,-0.6867747940588257
ACH-000237,-0.7170378236932973
ACH-000238,-0.7270312185293873
ACH-000242,-0.6043243810464424
ACH-000243,-0.6968734063372279
ACH-000244,-0.5954432470684378
ACH-000246,-0.7897581973003531
ACH-000248,-0.8648183130608623
ACH-000250,-0.6329008951618658
ACH-000251,-0.5995381746701736
ACH-000252,-0.5925954429710945
ACH-000253,-0.28353393918095104
ACH-000255,-0.7686990248651285
ACH-000256,-0.670135828288606
ACH-000257,-0.5356869071569111
ACH-000258,-0.5898190893867381
ACH-000259,-0.7002626564135991
ACH-000260,-0.6110390627749919
ACH-000261,-0.7008095636476731
ACH-000262,-0.6545304089557187
ACH-000263,-0.7149136506136547
ACH-000264,-0.7446058459308736
ACH-000265,-0.6189091092743719
ACH-000266,-0.7810593971158207
ACH-000272,-0.5816753396143887
ACH-000274,-0.5268376423209488
ACH-000277,-0.42673168938040895
ACH-000278,-0.6509663345299196
ACH-000279,-0.7403437828082389
ACH-000280,-0.7984133348249024
ACH-000281,-0.5977221388816907
ACH-000288,-0.7621203183383373
ACH-000291,-0.7030937810114245
ACH-000293,-0.6511423145828191
ACH-000294,-0.6581347599748317
ACH-000295,-0.4415715809655209
ACH-000296,-0.8982567788980252
ACH-000302,-0.9333164520680602
ACH-000304,-0.5255889610956028
ACH-000307,-0.7824025663984597
ACH-000308,-0.6522522033055758
ACH-000310,-0.5042746196453523
ACH-000311,-0.5093408411081
ACH-000312,-0.6694885527235833
ACH-000315,-0.8696441174611784
