,CLPX (10845)
ACH-000424,-0.30773237958193184
ACH-000425,-0.3879894764593238
ACH-000426,-0.4401019013528679
ACH-000427,-0.16957480370771064
ACH-000433,-0.19018080595375106
ACH-000435,-0.4911346715132088
ACH-000436,-0.0948668390762014
ACH-000444,-0.24162565178974085
ACH-000445,-0.318318680994855
ACH-000448,-0.24837942418385284
ACH-000450,-0.2926331356567044
ACH-000452,-0.12581454246524107
ACH-000454,-0.2812241273084233
ACH-000458,-0.13350626346773625
ACH-000459,-0.3675172471020757
ACH-000460,-0.1636045000440915
ACH-000461,-0.3907582261281033
ACH-000463,0.04715578231589261
ACH-000464,-0.33512512238722025
ACH-000466,-0.1417874696748325
ACH-000467,-0.020640252063914132
ACH-000468,-0.19887236285414409
ACH-000469,-0.1473204909793503
ACH-000470,-0.5368366929324837
ACH-000471,-0.14528291143361494
ACH-000472,-0.0884278065486644
ACH-000473,-0.10464499499441657
ACH-000475,-0.08621071686869672
ACH-000476,-0.29958593177265824
ACH-000477,-0.3418399083273833
ACH-000479,-0.22169153632220973
ACH-000480,-0.1401013354907215
ACH-000481,-0.31727232780892883
ACH-000483,-0.4895152684449418
ACH-000484,-0.18528761748354788
ACH-000485,-0.20625918637830226
ACH-000486,-0.17756483486064026
ACH-000487,-0.4875505316858472
ACH-000488,-0.5180682409477649
ACH-000490,-0.17479104097044876
ACH-000491,-0.4556684648286625
ACH-000495,-0.5189029879310626
ACH-000496,-0.14637912526133334
ACH-000499,-0.2520554615640101
ACH-000500,0.008639432476710328
ACH-000502,-0.15702789832050487
ACH-000503,-0.06958717415055844
ACH-000505,-0.1204690036436072
ACH-000507,-0.2395728203706443
ACH-000510,-0.1970576226201545
ACH-000511,-0.2295276241261569
ACH-000512,-0.10244438985276344
ACH-000516,-0.2881248167404217
ACH-000517,-0.2110658699469832
ACH-000518,-0.33171469343376353
ACH-000520,-0.25686993525067986
ACH-000521,0.009977000775102662
ACH-000522,-0.4587880156812658
ACH-000524,-0.27554801655704986
ACH-000527,-0.4298968366932663
ACH-000528,-0.21437154332574032
ACH-000537,-0.2119742297232442
ACH-000541,-0.2124245342794241
ACH-000542,-0.15427260388708255
ACH-000544,-0.15106078189327854
ACH-000545,-0.21353192415111472
ACH-000547,-0.43211609996538186
ACH-000548,-0.15456953178921867
ACH-000549,-0.07476418720221799
ACH-000550,-0.14591132891320385
ACH-000552,-0.14685974088335588
ACH-000556,-0.04891681016793794
ACH-000557,-0.0859449601608422
ACH-000569,0.0020243766887273573
ACH-000570,-0.21862990056571646
ACH-000571,-0.09290014349119452
ACH-000573,-0.25075443991688
ACH-000576,-0.19599652012557567
ACH-000579,-0.1814984192991017
ACH-000580,-0.20068149061534016
ACH-000584,-0.3427198779330247
ACH-000585,-0.060463847989192576
ACH-000588,-0.5521672698267822
ACH-000589,-0.37580548194843616
ACH-000591,-0.1869585687331276
ACH-000593,-0.07102771363514779
ACH-000600,-0.21684883886631195
ACH-000601,-0.08406624273279105
ACH-000605,-0.06210397906092746
ACH-000606,-0.1287181211453725
ACH-000608,-0.1966603041033365
ACH-000614,-0.17523034818244554
ACH-000616,-0.367611724324201
ACH-000618,-0.5534703681191677
ACH-000619,-0.1490530204804943
ACH-000620,-0.1520273457669355
ACH-000621,-0.08382049328769264
ACH-000622,-0.1398137699570659
ACH-000623,-0.16190867030505568
ACH-000624,-0.13667276213170312
ACH-000627,0.0011540972326872284
ACH-000630,-0.14440925986548472
ACH-000631,-0.04089886260486693
ACH-000632,-0.17362521732287756
ACH-000633,-0.5151674101861062
ACH-000637,-0.11445452947991823
ACH-000638,-0.6258971122847728
ACH-000646,-0.433947224778398
ACH-000647,-0.16656769736749627
ACH-000648,-0.3171056185899801
ACH-000649,-0.2815128687854147
ACH-000651,-0.06879557742321889
ACH-000652,-0.14336435898197564
ACH-000653,-0.07602690559270517
ACH-000657,-0.1445964275270476
ACH-000658,-0.12533420303458415
ACH-000661,-0.2390889943176321
ACH-000662,-0.08625571823336416
ACH-000663,-0.3703098933112248
ACH-000665,-0.2247430528480864
ACH-000671,-0.12210747038514662
ACH-000672,-0.3894878545286484
ACH-000673,-0.08517726151763623
ACH-000676,-0.23135737114309796
ACH-000677,-0.3197138951335116
ACH-000681,-0.2518956699145817
ACH-000683,-0.19795144103099171
ACH-000684,-0.24719591944198746
ACH-000688,-0.16657286665107512
ACH-000693,-0.18502637975020486
ACH-000694,-0.6740513061136656
ACH-000695,-0.29411027238140364
ACH-000696,-0.3367999825872536
ACH-000697,-0.18707678776994635
ACH-000699,-0.3144377577733241
ACH-000701,-0.1701442037967164
ACH-000706,-0.28654785729241466
ACH-000711,-0.22970812088698656
ACH-000713,-0.09918311894695163
ACH-000714,-0.2933091320327578
ACH-000718,-0.2320811185159789
ACH-000720,-0.20932698441037784
ACH-000721,-0.016342578166738297
ACH-000724,-0.11777918497726303
ACH-000725,-0.2849754613041238
ACH-000732,-0.2512076329422342
ACH-000734,-0.1197427664443939
ACH-000735,-0.13669873368465574
ACH-000736,-0.24406770790222415
ACH-000738,-0.1987163800489441
ACH-000746,-0.2947658385404867
ACH-000747,-0.3838951893549719
ACH-000748,-0.13892172563451502
ACH-000753,-0.1896859452572301
ACH-000756,-0.02044167768210917
ACH-000757,-0.3670324095268611
ACH-000758,-0.29143257827310043
ACH-000760,-0.2824099422493305
ACH-000762,-0.22944915555488346
ACH-000763,-0.3635385585587385
ACH-000764,-0.3083010052285645
ACH-000765,-0.14506091900389742
ACH-000766,-0.13798067879249812
ACH-000767,-0.18534855904567854
ACH-000768,-0.09201351284473752
ACH-000769,-0.191479184221634
ACH-000770,-0.09589565868995366
ACH-000771,-0.22347206179355106
ACH-000773,-0.3958660829612876
ACH-000776,-0.21384549457111465
ACH-000777,-0.13495390191382697
ACH-000778,-0.127419347229296
ACH-000781,-0.1887817820055996
ACH-000782,-0.38049353813868375
ACH-000783,-0.3900249986421128
ACH-000784,-0.4136962926541069
ACH-000785,-0.2180678184524706
ACH-000787,-0.3459487777593189
ACH-000788,-0.21895182715530687
ACH-000791,-0.3278634185382442
ACH-000792,-0.10361636122077593
ACH-000794,-0.07504842543226636
ACH-000796,-0.1693077589012532
ACH-000798,-0.3358267528777911
ACH-000799,-0.16643844762136903
ACH-000800,-0.4507896609047195
ACH-000802,-0.2295993019815959
ACH-000804,-0.29452680011075666
ACH-000805,-0.3629352669721882
ACH-000809,-0.35600676906757656
ACH-000810,-0.17792351031272344
ACH-000811,-0.14017659872000346
ACH-000817,-0.2571752247975994
ACH-000819,0.03645320528209887
ACH-000820,-0.39697423139829696
ACH-000821,-0.5760381473631042
ACH-000822,0.03588983927241572
ACH-000823,-0.10078516237706492
ACH-000824,-0.06891126552164681
ACH-000827,-0.1277876392060039
ACH-000829,-0.10264202722051538
ACH-000831,-0.4171481235395816
ACH-000832,-0.33545714634161794
ACH-000833,-0.5945909220716926
ACH-000834,-0.1551017732032679
ACH-000835,-0.1552984977942415
ACH-000836,-0.14237515000499948
ACH-000837,-0.3516305726975825
ACH-000838,-0.26887988747439434
ACH-000839,-0.06945081551159912
ACH-000840,-0.2361593247147571
ACH-000841,-0.4549874909060975
ACH-000843,-0.1973543929077895
ACH-000846,-0.04261951130119546
ACH-000847,-0.28559485112648403
ACH-000848,-0.007735397051950904
ACH-000849,-0.3290360924438281
ACH-000851,-0.09791791538726563
ACH-000855,-0.3625795207664716
ACH-000856,-0.23753421509087935
ACH-000858,-0.4724564631430219
ACH-000859,-0.35192163744519084
ACH-000861,-0.0841877670762577
ACH-000862,0.018980507242187385
ACH-000865,-0.08188549589453653
ACH-000866,-0.042406685219373165
ACH-000867,-0.2985690132020841
ACH-000869,-0.03081850854029883
ACH-000872,-0.1586030238769274
ACH-000873,-0.462352808734512
ACH-000876,-0.5449436931135105
ACH-000878,-0.2829413839557267
ACH-000880,-0.2336089835032759
ACH-000881,-0.12430061833159872
ACH-000882,-0.1746271885421195
ACH-000884,-0.2511431715745497
ACH-000885,-0.3201606509371744
ACH-000887,-0.3041331683974919
ACH-000889,-0.39713755618415897
ACH-000896,-0.18592076931553952
ACH-000898,-0.5497389039110019
ACH-000900,-0.4145142022073591
ACH-000901,-0.16135990354439814
ACH-000905,0.04663523153353272
ACH-000906,-0.13816837087372
ACH-000907,-0.11075103793338133
ACH-000910,-0.23237645280982666
ACH-000911,-0.1867344094273858
ACH-000912,-0.13618451307738122
ACH-000913,-0.041365642970827926
ACH-000915,-0.11448677047665635
ACH-000916,-0.4077349346582583
ACH-000917,-0.3097662277035393
ACH-000920,-0.2586875435362925
ACH-000921,-0.2498839968765017
ACH-000924,-0.4596579436366918
ACH-000926,-0.10209257200290746
ACH-000928,-0.34038658216989465
ACH-000929,-0.12189842317860332
ACH-000932,-0.248010387754553
ACH-000935,-0.2881301137421232
ACH-000936,-0.25455089698226313
ACH-000937,-0.14722304030662836
ACH-000938,-0.33881959889825103
ACH-000939,-0.07927840697152556
ACH-000941,-0.07258529940385966
ACH-000943,-0.4138046519929848
ACH-000946,0.11258346848966763
ACH-000947,-0.1657452493864617
ACH-000948,-0.4091258731613702
ACH-000950,-0.17696297995172305
ACH-000953,-0.09840672211737199
ACH-000954,-0.007829230428729557
ACH-000957,-0.4250921754116425
ACH-000958,-0.37676371012728704
ACH-000960,-0.08539085049658536
ACH-000963,-0.13116619130655993
ACH-000968,-0.18591091441868685
ACH-000969,-0.35771737087684297
ACH-000972,0.021430003699589084
ACH-000973,-0.1634358459637631
ACH-000974,-0.1887016808389345
ACH-000978,-0.19879255559666986
ACH-000984,-0.14599648955128894
ACH-000986,-0.28566003051734196
ACH-000988,-0.061322488844408114
ACH-000993,-0.20086336263409926
ACH-000994,-0.23256960101484225
ACH-000996,-0.08815402192526829
ACH-001001,-0.11974154409717284
ACH-001020,-0.2373535223846364
ACH-001028,-0.3220912380545986
ACH-001031,-0.096676823841532
ACH-001038,-0.2757131481856137
ACH-001048,-0.22232126082075965
ACH-001050,-0.28418022116001657
ACH-001053,-0.19466077269171145
ACH-001054,0.0006667099785876699
ACH-001061,-0.17236601032524773
ACH-001067,-0.16283535813857114
ACH-001075,-0.3499147240122725
ACH-001096,-0.1565988645983975
ACH-001111,-0.37698635984287343
ACH-001119,0.05374654466141854
ACH-001128,0.06691161502573305
ACH-001134,-0.2068363870442816
ACH-001151,-0.09625999202402076
ACH-001163,-0.4262183517704648
ACH-001164,-0.07655942983881614
ACH-001183,-0.21157772174781453
ACH-001192,-0.1816165583130909
ACH-001193,-0.16994195673650742
ACH-001196,-0.07496101753930398
ACH-001197,-0.29607533175671197
ACH-001205,-0.15385162151990475
ACH-001211,-0.2942062579677732
ACH-001212,0.01742742508869445
ACH-001228,-0.12534061471410235
ACH-001232,-0.1420469033415572
ACH-001239,-0.0776531749176174
ACH-001270,-0.2453818178245193
ACH-001274,-0.1115404654629982
ACH-001275,-0.24490863775128896
ACH-001277,-0.4562951320864953
ACH-001278,-0.23416333945392154
ACH-001280,-0.20128010541512376
ACH-001283,-0.14812824322323925
ACH-001289,-0.1483519175215789
ACH-001300,-0.01503259522249426
ACH-001301,-0.17885233951041488
ACH-001302,-0.17548196566025664
ACH-001306,-0.13101141326811114
ACH-001318,-0.13998433423966244
ACH-001322,-0.2622403215987585
ACH-001328,-0.518905621276208
ACH-001332,-0.15433024008548732
ACH-001336,-0.0750487971055245
ACH-001346,-0.31937803131962306
ACH-001353,-0.516742048830047
ACH-001354,-0.3971143846933591
ACH-001367,-0.06929109114790183
ACH-001368,-0.2287585102910477
ACH-001374,-0.3120678044143031
ACH-001377,-0.10684504063615644
ACH-001380,-0.2402674184650504
ACH-001391,-0.4048981975809368
ACH-001408,-0.08333473216062204
ACH-001430,-0.1847774566899208
ACH-001431,-0.1104265533873587
ACH-001450,-0.12936782640974118
ACH-001496,-0.3585192944714908
ACH-001500,-0.3152475438905171
ACH-001523,-0.6126760377542849
ACH-001532,-0.11157609078899954
ACH-001550,-0.5944409444785652
ACH-001552,-0.3325437041357065
ACH-001554,-0.2517995612542906
ACH-001654,-0.19722706056558995
ACH-001735,-0.12351264672840186
ACH-001736,-0.3119562839679257
ACH-001737,-0.4240666862843441
ACH-001740,-0.2772637544950034
ACH-001745,-0.3180395331551545
ACH-001765,-0.4209914137892803
