,PDZD3 (79849)
ACH-000004,-0.3240302604322109
ACH-000005,-0.23943711203662074
ACH-000007,-0.05028753577213881
ACH-000009,-0.13139298614337708
ACH-000011,-0.0439064253552014
ACH-000012,-0.14407896077490345
ACH-000013,-0.14584453232078268
ACH-000014,-0.032684488377660074
ACH-000015,-0.021122437884923292
ACH-000017,-0.025159782524482584
ACH-000018,-0.061681739153575776
ACH-000019,-0.1379523521108513
ACH-000021,-0.0358432943870028
ACH-000022,0.03369399375192944
ACH-000025,-0.06700566161163751
ACH-000028,-0.1072506322065466
ACH-000030,-0.07291493391789397
ACH-000035,0.03991962651218416
ACH-000036,-0.04878923175051315
ACH-000037,-0.2139212047790823
ACH-000039,-0.2896478674670901
ACH-000040,-0.08580847075705943
ACH-000041,-0.23480722136318105
ACH-000042,-0.05952728987897778
ACH-000045,-0.11040119418285788
ACH-000047,-0.08008934246169815
ACH-000052,-0.15906915174904446
ACH-000053,-0.1171407460233756
ACH-000054,-0.20104611997771268
ACH-000055,-0.3083901366402389
ACH-000060,-0.028215395922682324
ACH-000067,0.2015854767631321
ACH-000070,-0.06993660745352683
ACH-000075,-0.13589685178858496
ACH-000078,-0.08445806911785671
ACH-000082,-0.106123553328382
ACH-000085,-0.15394137736894478
ACH-000086,-0.03725135997279259
ACH-000087,-0.2358031501785446
ACH-000092,-0.0611437955645083
ACH-000095,-0.17755076156995686
ACH-000097,-0.1327002655240329
ACH-000098,-0.0915337503030382
ACH-000099,-0.05804614578641335
ACH-000108,-0.07633862147382615
ACH-000113,-0.06035359212787815
ACH-000116,-0.17768118194897678
ACH-000118,-0.061463172075851585
ACH-000120,-0.20679538111343945
ACH-000123,-0.1227527525624006
ACH-000127,-0.14143967127508486
ACH-000128,0.09153410823267352
ACH-000132,-0.16907143237765584
ACH-000133,-0.07742442384997215
ACH-000137,-0.05976795570404745
ACH-000138,-0.1762183118898514
ACH-000142,-0.09947631263763734
ACH-000143,0.11185564575646732
ACH-000146,-0.07713027237933047
ACH-000148,-0.12347975709052493
ACH-000150,-0.1528532685975798
ACH-000152,-0.1503631757222017
ACH-000153,-0.3075948421608335
ACH-000159,-0.053876168725030836
ACH-000160,-0.1428680648429048
ACH-000163,-0.08662377028145155
ACH-000167,-0.4281356807765514
ACH-000168,0.04937330139399768
ACH-000169,-0.11069494044595997
ACH-000178,-0.11437569386761555
ACH-000183,-0.11498319885645313
ACH-000188,-0.09372645385388274
ACH-000189,-0.1603265036178339
ACH-000190,-0.19698615393834115
ACH-000198,-0.10358228663605024
ACH-000203,-0.3374697715715507
ACH-000204,0.1881824487535108
ACH-000206,-0.20767572689097535
ACH-000207,-0.11032219438696747
ACH-000208,-0.15286799570590442
ACH-000210,-0.018003196616186868
ACH-000211,0.02471510507916019
ACH-000215,-0.2335167392403229
ACH-000221,-0.04238729690897571
ACH-000222,-0.05101531971252218
ACH-000223,-0.08916822867045349
ACH-000226,-0.060002265818590535
ACH-000227,-0.13472751527509108
ACH-000228,0.0683687172117382
ACH-000231,0.02142657338803839
ACH-000232,-0.2016603593667603
ACH-000233,-0.14251923830899585
ACH-000234,-0.13209051797666665
ACH-000235,-0.04770090748069141
ACH-000237,-0.20203215280195347
ACH-000238,-0.16031770788538746
ACH-000242,-0.00501798402194167
ACH-000243,0.012024816654424873
ACH-000244,0.1866616818690256
ACH-000246,-0.0972259268981856
