,NPTXR (23467)
ACH-000004,-0.17147139480234805
ACH-000005,-0.2522906364025009
ACH-000007,0.039837923989039306
ACH-000009,0.0450247362866249
ACH-000011,-0.07922919233371795
ACH-000012,-0.10467207262772384
ACH-000013,-0.15152724682768826
ACH-000014,-0.18055883158847708
ACH-000015,-0.11844857385896168
ACH-000017,-0.05998153344436069
ACH-000018,0.06910801291472195
ACH-000019,-0.0992688364994953
ACH-000021,-0.1084593350559843
ACH-000022,-0.07879198393760066
ACH-000025,-0.15421168104555713
ACH-000028,-0.06106202870910684
ACH-000030,-0.09353492165520176
ACH-000035,-0.058070113719833324
ACH-000036,-0.1308565257044097
ACH-000037,0.023643851212680124
ACH-000039,0.04657500541867871
ACH-000040,-0.07141303721974117
ACH-000041,0.1446709890168686
ACH-000042,-0.09504167695256148
ACH-000045,-0.12470638712267147
ACH-000047,0.0233013849551149
ACH-000052,0.1196908089999366
ACH-000053,-0.08068033189536553
ACH-000054,-0.07506306806439933
ACH-000055,-0.01286108305603952
ACH-000060,-0.18219044263332188
ACH-000067,-0.04911922382411375
ACH-000070,0.059298119658800726
ACH-000075,0.07944928411672424
ACH-000078,-0.10160478669274164
ACH-000082,0.06407695137300484
ACH-000085,0.11199608704770622
ACH-000086,0.082507421947599
ACH-000087,-0.2575600147084671
ACH-000092,-0.15577274583382594
ACH-000095,0.058624243113490015
ACH-000097,0.010495438530127632
ACH-000098,-0.07087530907586419
ACH-000099,-0.036259651208545116
ACH-000108,0.026335389844673096
ACH-000113,-0.1645190903401023
ACH-000116,-0.057604089534325414
ACH-000118,-0.0042362000851788074
ACH-000120,-0.09941712528769348
ACH-000123,-0.021614793512306708
ACH-000127,0.06990702217623761
ACH-000128,0.0346090456020943
ACH-000132,-0.03804547623249978
ACH-000133,-0.11269644564859985
ACH-000137,-0.03964913078065865
ACH-000138,0.07631597452848153
ACH-000142,-0.031139549006970108
ACH-000143,0.010959846022676368
ACH-000146,-0.014963630734470068
ACH-000148,0.0619983351417024
ACH-000150,0.003507765233952831
ACH-000152,-0.04655855520599751
ACH-000153,0.05913981087644131
ACH-000159,0.0008013472050971241
ACH-000160,-0.02610144409816607
ACH-000163,-0.11271997139373907
ACH-000167,-0.07548993670538295
ACH-000168,-0.04418147624110641
ACH-000169,-0.03266896540978245
ACH-000178,-0.04647477803601752
ACH-000183,0.02613412752076316
ACH-000188,-0.0918136898462184
ACH-000189,-0.007093946729226831
ACH-000190,0.15574045928551106
ACH-000198,-0.0066351952667115036
ACH-000203,0.4467512201691836
ACH-000204,-0.0010708746681074497
ACH-000206,-0.17185051991583197
ACH-000207,-0.117191193690107
ACH-000208,-0.11259867913206732
ACH-000210,0.062116925553716285
ACH-000211,-0.07893769167626337
ACH-000215,-0.06305836726334124
ACH-000221,-0.2617599886379954
ACH-000222,0.11038234994549047
ACH-000223,-0.10777442634117967
ACH-000226,0.00989757510053776
ACH-000227,-0.07636374411002085
ACH-000228,-0.08591769808885794
ACH-000231,-0.14891174096441234
ACH-000232,-0.10903842429445032
ACH-000233,-0.12603171840800942
ACH-000234,-0.02733817023774565
ACH-000235,-0.04578897192716002
ACH-000237,-0.1473947486635421
ACH-000238,0.1024972208221518
ACH-000242,0.0377545834769202
ACH-000243,-0.2130798821552912
ACH-000244,-0.05907293583858314
ACH-000246,0.011918466504969184
ACH-000248,0.11171671092180817
ACH-000250,-0.005571243710169536
ACH-000251,0.0431670153830232
ACH-000252,-0.3840677976273245
ACH-000253,-0.020203306238754926
ACH-000255,-0.18302589495460408
ACH-000256,0.13148841945713186
ACH-000257,0.0164406479240667
ACH-000258,-0.002150672249660131
ACH-000259,-0.02067001887761928
ACH-000260,2.723522577265705e-05
ACH-000261,-0.0685357918751353
ACH-000262,-0.028290597692483595
ACH-000263,0.3390590653017302
ACH-000264,-0.16186276854135598
ACH-000265,-0.13975316749238184
ACH-000266,-0.04539638552444157
ACH-000272,-0.00930137996791377
ACH-000274,-0.04149080371670704
ACH-000277,-0.10409972921952483
ACH-000278,0.02181560488216441
ACH-000279,-0.08940704008932199
ACH-000280,-0.06839202039703438
ACH-000281,0.08076524087431011
ACH-000288,0.017971585841949682
ACH-000291,-0.1591369097005271
ACH-000293,0.05266411112192687
ACH-000294,0.09745653682091963
ACH-000295,0.11532913155588698
ACH-000296,-0.020661508403772063
ACH-000302,-0.09042898844249472
ACH-000304,-0.12408568863508165
ACH-000307,-0.1489166936694537
ACH-000308,-0.0476302456345297
ACH-000310,-0.022790440203362686
ACH-000311,0.096130190628959
ACH-000312,-0.014353132127942125
ACH-000315,-0.1061778766757684
ACH-000316,0.10863033349469707
ACH-000317,-0.12899425994026328
ACH-000318,-0.03788966091767371
ACH-000319,-0.09726063870162777
ACH-000320,-0.08907170922504375
ACH-000322,0.007708155318541812
ACH-000323,-0.3135721334268095
ACH-000324,0.03832411827868882
ACH-000329,-0.07282880727247933
ACH-000330,-0.12073418319691302
ACH-000331,-0.0015544879485378227
ACH-000332,-0.1305450666948252
ACH-000334,0.15127977467730275
ACH-000335,-0.012444662849571669
ACH-000336,-0.19730860497312505
ACH-000337,0.014276837081928562
ACH-000338,0.5801912498918593
ACH-000339,-0.03001262692998952
ACH-000341,-0.1427417129541125
ACH-000348,-0.0551185640801829
ACH-000350,0.052604417687917
ACH-000352,-0.005892737540624969
ACH-000356,-0.02091003429992903
ACH-000361,0.06848406759029085
ACH-000362,-0.03511559721757443
ACH-000363,0.03533178993220007
ACH-000364,-0.2474767394570048
ACH-000365,0.10322909395338724
ACH-000366,-0.08304642376751843
ACH-000368,0.0221750502695813
ACH-000374,-0.017354256171874898
ACH-000375,0.0016417509658618677
ACH-000376,-0.04669510309296805
ACH-000381,-0.031075080901091
ACH-000383,-0.07971246715865102
ACH-000387,0.06296918628784003
ACH-000389,-0.038774091926707145
ACH-000390,-0.09348979828042282
ACH-000393,-0.0885370698174982
ACH-000395,-0.16878151689389873
ACH-000396,-0.26119082244803865
ACH-000397,-0.012100417636229495
ACH-000401,-0.04271840901009676
ACH-000402,-0.2230678628333964
ACH-000403,-0.02057095788118106
ACH-000404,-0.17467291017562156
ACH-000406,0.019663423041678382
ACH-000407,-0.055457368494475835
ACH-000408,0.0032533154913629305
ACH-000410,-0.1074256149805217
ACH-000411,0.12697296077613282
ACH-000414,-0.07725516581905151
ACH-000415,0.000892765559806058
ACH-000416,-0.1315231081298004
ACH-000420,-0.09776930619531099
ACH-000421,0.0863893964709098
ACH-000424,0.17913096066183815
ACH-000425,-0.04492886102645882
ACH-000426,0.07885919004138943
ACH-000427,-0.21087514515940048
ACH-000433,0.03875041363931332
ACH-000435,-0.12562918040927934
ACH-000436,0.10109124378763756
ACH-000444,0.007898106757004392
ACH-000445,-0.04396696229159379
ACH-000448,-0.01872665339202657
ACH-000450,-0.12958504528169434
ACH-000452,-0.12018796985350667
ACH-000454,-0.035908930704165384
ACH-000458,-0.10993035835472667
ACH-000459,-0.05427334259654137
ACH-000460,-0.0803359641751255
ACH-000461,-0.01298321318943869
ACH-000463,-0.060425047605231076
ACH-000464,0.10998477470376594
ACH-000466,0.0633563855702698
ACH-000467,0.05140779478380509
ACH-000468,0.01478420686713054
ACH-000469,-0.1874503934629891
ACH-000470,-0.1347517749140604
ACH-000471,-0.09427048712671994
ACH-000472,-0.09536906295779604
ACH-000473,0.008515793377569865
ACH-000475,-0.06308573113554168
ACH-000476,-0.05903793496363643
ACH-000477,0.1764571097733345
ACH-000479,0.018019601028230192
ACH-000480,-0.0180567018792244
ACH-000481,-0.07296271998059325
ACH-000483,-0.16049387755868902
ACH-000484,-0.06724328516904758
ACH-000485,-0.03273671338717715
ACH-000486,-0.1450621691334504
ACH-000487,0.05904809367286245
ACH-000488,-0.07943654161186847
ACH-000490,-0.03412084090426398
ACH-000491,0.08380998326021286
ACH-000495,0.04099978377861073
ACH-000496,-0.00021702130134683046
ACH-000499,0.018713296512207774
ACH-000500,0.2867367625845993
ACH-000502,-0.056180050909443925
ACH-000503,-0.09629652604184886
ACH-000505,-0.03383650424537618
ACH-000507,0.06432385284667509
ACH-000510,-0.022663452548995124
ACH-000511,-0.09343562633528778
ACH-000512,0.17431355087369044
ACH-000516,-0.06398441502547553
ACH-000517,-0.015045614092499597
