,RHOC (389)
ACH-000658,0.04612377555564146
ACH-000661,-0.16584901577794628
ACH-000662,-0.4128175302454054
ACH-000663,-0.06697036856056189
ACH-000665,-0.12448625990134425
ACH-000671,-0.2726481036664439
ACH-000672,0.06920565125107547
ACH-000673,-0.2369015105370405
ACH-000676,-0.1832767450983477
ACH-000677,-0.040735295108470834
ACH-000681,-0.20077285938540013
ACH-000683,-0.14104907697474695
ACH-000684,-0.2634003501699701
ACH-000688,-0.3154348860723457
ACH-000693,-0.19483434477890627
ACH-000694,-0.1352068464953512
ACH-000695,-0.4307528988357192
ACH-000696,-0.2226344051275002
ACH-000697,-0.22017234679381684
ACH-000699,-0.09312943787604143
ACH-000701,-0.2852464519011994
ACH-000706,-0.2576135978587645
ACH-000711,-0.0796580773792698
ACH-000713,-0.2821137417003524
ACH-000714,-0.08693333385314024
ACH-000718,0.012310672055628328
ACH-000720,-0.2642101121875785
ACH-000721,-0.3876377545529635
ACH-000724,-0.3117030555119041
ACH-000725,0.004866816989380306
ACH-000732,-0.19443816205340927
ACH-000734,-0.09751175192553392
ACH-000735,-0.4547414530568473
ACH-000736,-0.3035357518962519
ACH-000738,-0.11975188994372793
ACH-000746,-0.007216505052016902
ACH-000747,-0.21927700129838235
ACH-000748,-0.22022882073101385
ACH-000753,-0.07210735835603614
ACH-000756,-0.23620833373328834
ACH-000757,-0.3019664558281417
ACH-000758,-0.2461180578186542
ACH-000760,-0.17993768918433012
ACH-000762,-0.14145666768088885
ACH-000763,-0.08480392469512098
ACH-000764,0.06729007632118557
ACH-000765,-0.2960537751567493
ACH-000766,-0.11527421881521005
ACH-000767,-0.198094885554253
ACH-000768,-0.28262552731314594
ACH-000769,-0.27161289290385515
ACH-000770,-0.293788191103782
ACH-000771,-0.2367059449923029
ACH-000773,0.010166379396702346
ACH-000776,-0.2450279212296372
ACH-000777,-0.05079605978937637
ACH-000778,-0.35470366937189474
ACH-000781,-0.11821323932263095
ACH-000782,-0.1789816143585818
ACH-000783,-0.2861912024997339
ACH-000784,-0.16079130503117098
ACH-000785,-0.12533506240083245
ACH-000787,-0.041462915314773516
ACH-000788,-0.10640210417335666
ACH-000791,-0.21301969627459527
ACH-000792,-0.2473852885373034
ACH-000794,-0.3726538502485977
ACH-000796,-0.10263530998437682
ACH-000798,-0.13051252225583732
ACH-000799,-0.2309283446283098
ACH-000800,-0.09654661310574432
ACH-000802,-0.2239678354721716
ACH-000804,-0.21000842869753275
ACH-000805,-0.0917081006403558
ACH-000809,-0.06473347202671259
ACH-000810,-0.03527812062560187
ACH-000811,-0.27239604290753194
ACH-000817,-0.293710964719727
ACH-000819,-0.18168057862804834
ACH-000820,-0.2800173593179086
ACH-000821,-0.4143288632030872
ACH-000822,-0.2139266757507718
ACH-000823,-0.06418326797548446
ACH-000824,-0.09926658008407116
ACH-000827,-0.1639616248177764
ACH-000829,-0.2958655695735177
ACH-000831,-0.4953149432207117
ACH-000832,-0.4230167020134712
ACH-000833,-0.2456913292624919
ACH-000834,-0.1297247005663554
ACH-000835,-0.2490210775885203
ACH-000836,-0.2614345770535102
ACH-000837,-0.06664281836559444
ACH-000838,-0.12150685215825087
ACH-000839,-0.21408697502257915
ACH-000840,-0.24123512296918245
ACH-000841,-0.1680552591704364
ACH-000843,-0.4138769337708958
ACH-000846,-0.3047405420967887
ACH-000847,-0.12999315320210306
ACH-000848,-0.0848700309146146
ACH-000849,-0.2329397773075121
ACH-000851,-0.27078946522046005
ACH-000855,-0.17318442552031546
ACH-000856,-0.20349778421236805
ACH-000858,-0.11724070102033693
ACH-000859,-0.14390484924959204
ACH-000861,-0.21260429423809926
ACH-000862,-0.03520212818654237
ACH-000865,-0.14608293229173094
ACH-000866,-0.13791965687021696
ACH-000867,-0.15568625584769216
ACH-000869,-0.1729994263599522
ACH-000872,-0.2752366143909095
ACH-000873,-0.21929469917004024
ACH-000876,-0.16982967668726892
ACH-000878,0.031733498844404816
ACH-000880,-0.0481792594383107
ACH-000881,-0.18535943259691165
ACH-000882,-0.14946557978300784
ACH-000884,-0.16206515561032805
ACH-000885,-0.2241515887111896
ACH-000887,-0.2396841789226594
ACH-000889,-0.09518406500380534
ACH-000896,-0.11596736522718715
ACH-000898,-0.038330162623555014
ACH-000900,0.030511024934720143
ACH-000901,-0.11132597440636777
ACH-000905,-0.13293366154430944
ACH-000906,-0.2251560645893496
ACH-000907,-0.20489833738084606
ACH-000910,0.0370643095137997
ACH-000911,-0.19265904743022905
ACH-000912,-0.26272993337692524
ACH-000913,-0.2287227227074329
ACH-000915,-0.5381258061518895
ACH-000916,0.01923126160092201
ACH-000917,-0.02085204649077785
ACH-000920,-0.20449367983659852
ACH-000921,-0.34313428980572724
ACH-000924,-0.07428149607225205
ACH-000926,0.023927117122881373
ACH-000928,-0.06850578918117335
ACH-000929,-0.06750859405682617
ACH-000932,-0.2230810638926868
ACH-000935,-0.29959507647542016
ACH-000936,-0.3648205099638394
ACH-000937,-0.2785979849525707
ACH-000938,-0.29664940344463103
ACH-000939,-0.2530738016208384
ACH-000941,-0.1284810764570968
ACH-000943,-0.18850342238992476
ACH-000946,-0.0454840129692876
ACH-000947,-0.1740794611657299
ACH-000948,0.05500199732061775
ACH-000950,-0.0897999978818718
ACH-000953,-0.3863070024966663
ACH-000954,-0.030335982423075725
ACH-000957,-0.11898430655097805
ACH-000958,-0.3134410211546281
ACH-000960,-0.2646007622633532
ACH-000963,-0.1404368085210957
ACH-000968,-0.2262498231231533
ACH-000969,-0.08605520636042538
ACH-000972,-0.3177664801352453
ACH-000973,-0.22728624588308535
ACH-000974,-0.06012909484964951
ACH-000978,-0.1463894859141391
ACH-000984,-0.058907725186912126
ACH-000986,-0.26531030202981143
ACH-000988,-0.19553461123290253
ACH-000993,-0.1286801896912223
ACH-000994,-0.2625666123432694
ACH-000996,-0.18573419896337967
ACH-001001,-0.3530557251045471
ACH-001020,-0.21558362457518965
ACH-001028,-0.15380791758937204
ACH-001031,-0.11783020969028205
ACH-001038,-0.08817099831788103
ACH-001048,-0.31301414319997795
ACH-001050,-0.2375921625381249
ACH-001053,-0.15031701866013172
ACH-001054,-0.31129749995499445
ACH-001061,-0.14300049224293984
ACH-001067,-0.1179068964567538
ACH-001075,-0.05866786025996145
ACH-001096,-0.06201133461122393
ACH-001111,-0.05085366360482957
ACH-001119,-0.0192122398268502
ACH-001128,-0.43519152378133297
ACH-001134,-0.15890023777734802
ACH-001151,-0.13035882228287873
ACH-001163,-0.20023930398202372
ACH-001164,-0.12101352593668413
ACH-001183,-0.1520149606187627
ACH-001192,-0.1745114440235113
ACH-001193,-0.4054737746293677
ACH-001196,-0.09885029412825404
ACH-001197,-0.2871437393062405
ACH-001205,-0.11410665052784627
ACH-001211,-0.35861928292332723
ACH-001212,-0.06593721978478137
ACH-001228,-0.028796923393445733
ACH-001232,-0.2794075250355608
ACH-001239,-0.2829368070355495
ACH-001270,0.019775945606824386
ACH-001274,-0.08845725911089705
ACH-001275,-0.1189745651830296
ACH-001277,-0.13885501146559462
ACH-001278,-0.06828338615166263
ACH-001280,-0.3330742892074237
ACH-001283,-0.2396549630150619
ACH-001289,-0.19315030544796585
ACH-001300,-0.23347884623931986
ACH-001301,-0.21265791653428096
ACH-001302,-0.16219244593525342
ACH-001306,-0.398688812445926
ACH-001318,-0.15134877857441215
ACH-001322,-0.1355174788313935
ACH-001328,-0.335157043334555
ACH-001332,-0.17219775443642196
ACH-001336,-0.2951059852000641
ACH-001346,-0.23254564704174385
ACH-001353,-0.2148882047331375
ACH-001354,-0.3138946364573603
ACH-001367,-0.15533146460406266
ACH-001368,-0.15131729698257307
ACH-001374,-0.4108926590256496
ACH-001377,-0.046075546476271614
ACH-001380,-0.20546478899837065
ACH-001391,-0.16254452171391595
ACH-001408,-0.08635016982104861
ACH-001430,-0.21450800220643645
ACH-001431,-0.08331310004368929
ACH-001450,-0.34947694631296394
ACH-001496,-0.14011170353609698
ACH-001500,-0.29510508053686085
ACH-001523,-0.2919336143532749
ACH-001532,-0.122548394961994
ACH-001550,-0.06024153728908337
ACH-001552,-0.115879129003948
ACH-001554,-0.09215203698686313
ACH-001654,-0.07706978119093945
ACH-001735,-0.16233952298407728
ACH-001736,-0.1021503514778531
ACH-001737,-0.11976838658408698
ACH-001740,-0.3536365019163691
ACH-001745,-0.1492531086947316
ACH-001765,-0.10269089708220386
