,PCDHA13 (56136)
ACH-000004,-0.18581207325623256
ACH-000005,-0.5180029924863958
ACH-000007,-0.3027386417470145
ACH-000009,-0.2795054678619503
ACH-000011,-0.12621782772158524
ACH-000012,-0.2086368606851312
ACH-000013,-0.2305353785112839
ACH-000014,-0.1961848645586222
ACH-000015,-0.4128289662958682
ACH-000017,-0.031944731419789985
ACH-000018,-0.07039677275297862
ACH-000019,-0.2271324654821905
ACH-000021,-0.3033032490319711
ACH-000022,-0.2224744050955345
ACH-000025,-0.197441303166304
ACH-000028,-0.1844491575598934
ACH-000030,-0.16803695809826916
ACH-000035,-0.12560573520665178
ACH-000036,-0.06225757705861658
ACH-000037,-0.16875364833678724
ACH-000039,-0.34765093850874057
ACH-000040,-0.20946573834150092
ACH-000041,-0.2739104374471847
ACH-000042,-0.3509912509121227
ACH-000045,-0.22295521198348134
ACH-000047,-0.19458455546782916
ACH-000052,-0.06853408028604484
ACH-000053,-0.28672188506327845
ACH-000054,-0.2829667640762732
ACH-000055,-0.4085987219443412
ACH-000060,-0.2570290025650212
ACH-000067,-0.28584580381170016
ACH-000070,-0.19363591614202047
ACH-000075,-0.1771592597644499
ACH-000078,-0.2336139576043311
ACH-000082,-0.14976688376267425
ACH-000085,-0.09188954638480383
ACH-000086,-0.2282137270352813
ACH-000087,-0.10360550185667676
ACH-000092,-0.15419361112295216
ACH-000095,-0.20505162678120228
ACH-000097,-0.22730511636695075
ACH-000098,-0.21885265226975587
ACH-000099,-0.30622587492347497
ACH-000108,-0.3425965148973901
ACH-000113,-0.327092087522954
ACH-000116,-0.27648117434364955
ACH-000118,-0.15742351753920072
ACH-000120,-0.2711211984204317
ACH-000123,-0.15961867751578612
ACH-000127,-0.11871860115944086
ACH-000128,-0.1712188053526798
ACH-000132,-0.15632858729372776
ACH-000133,-0.21400384716055332
ACH-000137,-0.17469176514737522
ACH-000138,-0.15046058288298547
ACH-000142,-0.29647966349554605
ACH-000143,-0.2686008633701651
ACH-000146,-0.26676783505582896
ACH-000148,-0.17192249569190765
ACH-000150,-0.5081525106306256
ACH-000152,-0.15443423837430315
ACH-000153,-0.3414103105835751
ACH-000159,-0.17633131211952652
ACH-000160,-0.13122133691504753
ACH-000163,-0.10083584456708884
ACH-000167,-0.35593391637921795
ACH-000168,0.003645568366023411
ACH-000169,-0.11375800979387635
ACH-000178,-0.3899203436699146
ACH-000183,-0.2253054784791801
ACH-000188,-0.3374245951324844
ACH-000189,-0.11034203642952344
ACH-000190,-0.14973127631856747
ACH-000198,-0.1538627340613255
ACH-000203,-0.1802213056401276
ACH-000204,-0.3716681933974077
ACH-000206,-0.12987294227532847
ACH-000207,-0.10399814470908364
ACH-000208,-0.09243378222851699
ACH-000210,-0.15723129063444033
ACH-000211,-0.21459571004298045
ACH-000215,-0.17522058519421635
ACH-000221,-0.15497813285623285
ACH-000222,-0.16132406307662042
ACH-000223,-0.21177084880835167
ACH-000226,-0.260911894311982
ACH-000227,-0.09151069438828596
ACH-000228,-0.07649803353757037
ACH-000231,-0.18445889988978467
ACH-000232,-0.20820453003238346
ACH-000233,-0.2598257402799044
ACH-000234,-0.3141370733218051
ACH-000235,-0.19219309150235409
ACH-000237,-0.24415811235979065
ACH-000238,-0.27090235091528503
ACH-000242,-0.1425365969301559
ACH-000243,-0.29150789530140936
ACH-000244,-0.1970025322091544
ACH-000246,-0.4667368109315487
ACH-000248,-0.2440807213510808
ACH-000250,-0.2362969753050216
ACH-000251,-0.489886610716092
ACH-000252,-0.5138041776743146
ACH-000253,-0.17585434124768545
ACH-000255,-0.1455748230872992
ACH-000256,-0.22986349974096296
ACH-000257,-0.19170988196764926
ACH-000258,-0.1600201673318168
ACH-000259,-0.21535338868977916
ACH-000260,-0.30195522102247824
ACH-000261,-0.2212814512565196
ACH-000262,-0.10734576692467536
ACH-000263,-0.2570661227188987
ACH-000264,-0.20402525676976327
ACH-000265,-0.19978033157042316
ACH-000266,-0.33546396202566064
ACH-000272,-0.3700079522657425
ACH-000274,-0.30700528796266763
ACH-000277,-0.2839174402634775
ACH-000278,-0.29882822589477004
ACH-000279,-0.28827939131128405
ACH-000280,-0.17149213086643325
ACH-000281,-0.3341850031568372
ACH-000288,-0.13977129281970774
ACH-000291,-0.21559538957657434
ACH-000293,-0.1980692947878855
ACH-000294,-0.20567623359287016
ACH-000295,-0.2419510694204605
ACH-000296,-0.10384648123617048
ACH-000302,-0.1825986189319248
ACH-000304,-0.19004489451593606
ACH-000307,-0.20285622162273256
ACH-000308,-0.25804235468393844
ACH-000310,-0.3419753271871649
ACH-000311,-0.2451284343298638
ACH-000312,-0.21440423578541734
ACH-000315,-0.08325240699932966
ACH-000316,-0.11753048997592368
ACH-000317,-0.2228151895517904
ACH-000318,-0.19761169162253567
ACH-000319,-0.20020054582475466
ACH-000320,-0.0944055311606226
ACH-000322,-0.10381964622981099
ACH-000323,-0.16513258767612174
ACH-000324,-0.2614910969545142
ACH-000329,-0.2356849628405888
ACH-000330,-0.2301999791694604
ACH-000331,-0.2164766887692964
ACH-000332,-0.25727019556434605
ACH-000334,-0.11170438021368707
ACH-000335,-0.11844048158725475
ACH-000336,-0.15199696512275931
ACH-000337,-0.5795931039433543
ACH-000338,0.14077633933032485
ACH-000339,-0.2517820396390533
ACH-000341,-0.3214804794097328
ACH-000348,-0.2841868536693645
ACH-000350,-0.26942163973817057
ACH-000352,-0.2808826853965661
ACH-000356,-0.12632445303991682
ACH-000361,-0.35210553483097345
ACH-000362,-0.10606686989731523
ACH-000363,-0.1917622904303983
ACH-000364,-0.13428105729912146
ACH-000365,-0.21080851390505514
ACH-000366,-0.2866245604960502
ACH-000368,-0.4688355682562046
ACH-000374,-0.13532185562926194
ACH-000375,-0.31585927539537656
ACH-000376,-0.25413616104268955
ACH-000381,-0.22466616892619048
ACH-000383,-0.287481904921622
ACH-000387,-0.21311115220000754
ACH-000389,-0.2238165350786553
ACH-000390,-0.1457141722715524
ACH-000393,-0.2945681224895521
ACH-000395,-0.2859495036174469
ACH-000396,-0.09083629210090907
ACH-000397,-0.3059966821436768
ACH-000401,-0.15857747984652631
ACH-000402,-0.08886023223812091
ACH-000403,-0.2816301572979867
ACH-000404,-0.5032850549635787
ACH-000406,-0.27338408620589616
ACH-000407,-0.2859145090522561
ACH-000408,-0.03924329539554358
ACH-000410,-0.12193696063136422
ACH-000411,-0.2553296291076109
ACH-000414,-0.16927515617954764
ACH-000415,-0.12010740227685275
ACH-000416,-0.1716489867884644
ACH-000420,-0.1180360858526718
ACH-000421,-0.17668749077696275
ACH-000424,-0.4601311223962326
ACH-000425,-0.21486659053045348
ACH-000426,-0.18139839942103467
ACH-000427,-0.2836766648746989
ACH-000433,-0.2222182437150787
ACH-000435,0.025634320078656903
ACH-000436,-0.24898277190110474
ACH-000444,-0.3022706094097919
ACH-000445,-0.3406374700384817
ACH-000448,-0.2687129163371708
ACH-000450,-0.10557551562084147
ACH-000452,-0.20880270739689302
ACH-000454,-0.3345888052397998
ACH-000458,-0.14703026452528326
ACH-000459,-0.07838813891726093
ACH-000460,-0.29083956921601084
ACH-000461,-0.52857756420622
ACH-000463,-0.19767147911835867
ACH-000464,-0.1454022920971652
ACH-000466,-0.04979422338409206
ACH-000467,-0.2610178052771042
ACH-000468,-0.1907506356766196
ACH-000469,-0.028339048707636188
ACH-000470,-0.23700330755608534
ACH-000471,-0.18463772585068566
ACH-000472,-0.24636198481481614
ACH-000473,-0.13956451823386815
ACH-000475,-0.2158057726164809
ACH-000476,-0.1224670894810338
ACH-000477,-0.1288783490272984
ACH-000479,-0.18844560641981592
ACH-000480,-0.16976964839776496
ACH-000481,-0.20096608679886266
ACH-000483,-0.17425561989052712
ACH-000484,-0.2799849996856636
ACH-000485,-0.23437821112912324
ACH-000486,-0.2436749527369807
ACH-000487,-0.3017959149112585
ACH-000488,-0.15364675449473236
ACH-000490,-0.14204182312324992
ACH-000491,-0.20945927974953296
ACH-000495,-0.17052677465642171
ACH-000496,-0.10074901888402248
ACH-000499,-0.1352789136456276
ACH-000500,-0.4556861625447993
ACH-000502,-0.1880011770735125
ACH-000503,-0.1766519197220432
ACH-000505,-0.31828501703866197
ACH-000507,-0.1987048245748095
ACH-000510,-0.20734322216287016
ACH-000511,-0.23090102346497415
ACH-000512,-0.3438070790486806
ACH-000516,-0.14840364357991914
ACH-000517,-0.2393130090514363
ACH-000518,-0.2298621543212278
ACH-000520,-0.30539938123326626
ACH-000521,-0.0647962336574223
ACH-000522,-0.185718812328652
ACH-000524,-0.2669415353791975
ACH-000527,-0.23190502642771496
ACH-000528,-0.2037482180215736
ACH-000537,-0.1286572320724866
ACH-000541,-0.33835728406089793
ACH-000542,-0.2866446338466928
ACH-000544,-0.3165161043791516
ACH-000545,-0.3647608192876841
ACH-000547,-0.21932041177643904
ACH-000548,-0.2277269884548225
ACH-000549,-0.2053483598422293
ACH-000550,-0.3274459696237494
