,PHF10 (55274)
ACH-000004,-0.354483761717031
ACH-000005,-0.19233212530640695
ACH-000007,-0.18755222211217001
ACH-000009,-0.2331971712658297
ACH-000011,-0.2916763077847613
ACH-000012,-0.20682260921414855
ACH-000013,-0.19841364798536265
ACH-000014,-0.2914593720721531
ACH-000015,-0.2402419286286369
ACH-000017,-0.19135988404546292
ACH-000018,-0.08372464498469878
ACH-000019,-0.3060823362961079
ACH-000021,-0.3176749457778973
ACH-000022,-0.28006839091344393
ACH-000025,-0.12498554732015794
ACH-000028,-0.13159602661474945
ACH-000030,-0.13815673489797067
ACH-000035,-0.3245676598773361
ACH-000036,-0.26512020562648403
ACH-000037,-0.20581508808827725
ACH-000039,-0.30932696214418176
ACH-000040,-0.2076270542535751
ACH-000041,-0.2360185205668858
ACH-000042,-0.2088550295473062
ACH-000045,-0.3535118871935444
ACH-000047,-0.3905182722668675
ACH-000052,0.12979610144797565
ACH-000053,-0.20090431429561012
ACH-000054,-0.27681535186337564
ACH-000055,-0.18911879160283032
ACH-000060,-0.09158008517352016
ACH-000067,-0.17255016688336175
ACH-000070,-0.17907306328196276
ACH-000075,-0.26220022710969226
ACH-000078,-0.1879106782052027
ACH-000082,-0.11119941597340978
ACH-000085,0.002552264426707068
ACH-000086,-0.10446019615961746
ACH-000087,-0.3858176243362792
ACH-000092,-0.1222470978158775
ACH-000095,-0.25192126338438176
ACH-000097,-0.15484960458684036
ACH-000098,-0.1987790284801198
ACH-000099,-0.15189202763173265
ACH-000108,-0.1631728820798965
ACH-000113,-0.30308005052087944
ACH-000116,-0.0453466629466391
ACH-000118,-0.15083678300231956
ACH-000120,-0.16004855425433895
ACH-000123,-0.2546628088937085
ACH-000127,-0.0845932103388999
ACH-000128,-0.2803198540718444
ACH-000132,-0.3912011334982599
ACH-000133,-0.0044683365821440975
ACH-000137,-0.20420338006703007
ACH-000138,-0.22276756755369093
ACH-000142,0.025478064595652064
ACH-000143,-0.20958433093309586
ACH-000146,-0.01515609204230917
ACH-000148,-0.08229040073835572
ACH-000150,-0.4647154949186837
ACH-000152,-0.1850517800109681
ACH-000153,-0.16296769419281548
ACH-000159,-0.14095930211231228
ACH-000160,0.13067832691595369
ACH-000163,-0.2841152917947216
ACH-000167,0.5920829274495397
ACH-000168,-0.2324538371869818
ACH-000169,-0.2799184399599962
ACH-000178,-0.23200000739826074
ACH-000183,-0.37614469624063146
ACH-000188,-0.15614371993241502
ACH-000189,-0.17142649672833854
ACH-000190,0.1931905927338495
ACH-000198,-0.15597502307254096
ACH-000203,-0.5358739144805877
ACH-000204,-0.4832389384226176
ACH-000206,-0.25423603938300243
ACH-000207,-0.11593142570220487
ACH-000208,0.0365327787997827
ACH-000210,-0.4419779219295846
ACH-000211,-0.18308113508102025
ACH-000215,-0.21835930654347932
ACH-000221,-0.1647229086781136
ACH-000222,0.05164219693635514
ACH-000223,-0.3169516260731322
ACH-000226,-0.2645681446635733
ACH-000227,-0.08913757373013337
ACH-000228,-0.26896160900006355
ACH-000231,-0.0579147723900473
ACH-000232,-0.22438377020252853
ACH-000233,-0.14669843313214026
ACH-000234,-0.18765884602628244
ACH-000235,-0.11687451820708357
ACH-000237,-0.17040185709004746
ACH-000238,-0.2392579909555924
ACH-000242,-0.0976197009709199
ACH-000243,-0.13639040663657556
ACH-000244,-0.1561400998999274
ACH-000246,-0.2862840052188121
ACH-000248,-0.09994045066700548
ACH-000250,-0.1664292156395553
ACH-000251,-0.31775477070040464
ACH-000252,-0.1619040395874742
ACH-000253,-0.24387071455208575
ACH-000255,-0.102572010841023
ACH-000256,-0.2641074857606761
ACH-000257,-0.07961040619682501
ACH-000258,-0.3867941277546113
ACH-000259,-0.25168249995767106
ACH-000260,-0.15215435317392684
ACH-000261,-0.12652535121088854
ACH-000262,-0.09011624722519228
ACH-000263,-0.19956857765040745
ACH-000264,-0.16322927967902034
ACH-000265,-0.20011686329217268
ACH-000266,-0.13624801429972658
ACH-000272,-0.1648286886937321
ACH-000274,-0.3065511332929755
ACH-000277,-0.2062347563677524
ACH-000278,-0.22358125069050505
ACH-000279,-0.2138204364545129
ACH-000280,-0.2040409065925564
ACH-000281,-0.20168951579219413
ACH-000288,-0.18762497373605702
ACH-000291,-0.17209672236501372
ACH-000293,-0.11136890763032042
ACH-000294,-0.13626209699426373
ACH-000295,-0.1160487156100524
ACH-000296,-0.15785397706271515
ACH-000302,-0.1047495429984154
ACH-000304,-0.28852621902201164
ACH-000307,-0.20405228675071044
ACH-000308,-0.20190131438646686
ACH-000310,-0.3679606369886792
ACH-000311,-0.06686969753570685
ACH-000312,-0.18501041734362286
ACH-000315,-0.3053036241974115
ACH-000316,-0.17791715035616834
ACH-000317,-0.02514177954307021
ACH-000318,-0.02025075886846237
ACH-000319,-0.1923035795134816
ACH-000320,-0.2237563022425457
ACH-000322,0.01382376437544577
ACH-000323,0.025071532488685044
ACH-000324,-0.2056789681385303
ACH-000329,-0.17704590069476586
ACH-000330,0.030988843189900882
ACH-000331,-0.3466153614143861
ACH-000332,-0.12310738594919078
ACH-000334,-0.3488919370277689
ACH-000335,-0.27991544396187257
ACH-000336,-0.5028663334593628
ACH-000337,0.039049640317582346
ACH-000338,-0.024712610590509432
ACH-000339,-0.13952687198405492
ACH-000341,-0.33124721497423226
