,P2RY14 (9934)
ACH-000004,-0.17175735829677
ACH-000005,0.10749707328294464
ACH-000007,-0.04848980228317518
ACH-000009,-0.0665933178651647
ACH-000011,-0.08499580479934943
ACH-000012,-0.11892996933246193
ACH-000013,0.0317198113630306
ACH-000014,-0.0538080211919949
ACH-000015,-0.07503113478622953
ACH-000017,-0.05377527011253911
ACH-000018,-0.2947453765354049
ACH-000019,-0.24345671818133136
ACH-000021,-0.0691296937737707
ACH-000022,-0.0651752203568077
ACH-000025,0.04877672242053914
ACH-000028,-0.25002356389933833
ACH-000030,-0.1061698764682225
ACH-000035,-0.07824194681855492
ACH-000036,-0.10408730921716663
ACH-000037,-0.10609498426238316
ACH-000039,-0.07388230590461088
ACH-000040,-0.01977114999379152
ACH-000041,0.033517275485963734
ACH-000042,-0.09249806309410982
ACH-000045,-0.08944125490191375
ACH-000047,-0.2103812022478114
ACH-000052,0.030327995908530886
ACH-000053,-0.11357321946617956
ACH-000054,-0.16890946739790275
ACH-000055,-0.16628202680968512
ACH-000060,-0.08136219319002275
ACH-000067,-0.030704121027821295
ACH-000070,-0.024163603399554076
ACH-000075,-0.016194059830754625
ACH-000078,0.017212950812097255
ACH-000082,0.004376922103938525
ACH-000085,-0.15351753685444686
ACH-000086,-0.07985224345287614
ACH-000087,-0.19221717999979
ACH-000092,-0.13730764404779186
ACH-000095,-0.07800430389362614
ACH-000097,-0.1956187349063229
ACH-000098,-0.008875470316258497
ACH-000099,-0.06872693356736004
ACH-000108,-0.13188529996111722
ACH-000113,-0.03487825095114756
ACH-000116,-0.19223012546521934
ACH-000118,-0.05820654651421344
ACH-000120,-0.005745666466886702
ACH-000123,-0.026048618053978016
ACH-000127,-0.1019593122696298
ACH-000128,-0.12736119627464038
ACH-000132,-0.0571799203887964
ACH-000133,-0.14909728729071053
ACH-000137,-0.04833514209329134
ACH-000138,-0.15510398847499565
ACH-000142,-0.054076051562561775
ACH-000143,0.006667103434184455
ACH-000146,-0.09721787612463467
ACH-000148,-0.1029603911178423
ACH-000150,-0.04064730336557678
ACH-000152,-0.021721209172537743
ACH-000153,-0.08487311858563439
ACH-000159,-0.0881076121331747
ACH-000160,-0.2129246444550128
ACH-000163,-0.11831686068792367
ACH-000167,-0.0943980299638471
ACH-000168,-0.3076081853160498
ACH-000169,-0.09308565817311697
ACH-000178,-0.0870436258079651
ACH-000183,-0.10407131910551527
ACH-000188,0.02307549404838713
ACH-000189,-0.28512208471043016
ACH-000190,-0.09280870618904516
ACH-000198,-0.08968376044564197
ACH-000203,-0.19754521868704636
ACH-000204,0.12139594382466705
ACH-000206,-0.024286634144359776
ACH-000207,-0.18028186700065607
ACH-000208,-0.0537981450285263
ACH-000210,-0.19131158455740455
ACH-000211,-0.12395706629040774
ACH-000215,-0.15067612614366807
ACH-000221,-0.10666991888179476
ACH-000222,-0.05629741785084566
ACH-000223,-0.03551951038848779
ACH-000226,-0.046292187418293135
ACH-000227,0.01811516608105241
ACH-000228,-0.010560942683410679
ACH-000231,-0.1169608508641215
ACH-000232,-0.03925832569264981
ACH-000233,0.023095775243495324
ACH-000234,-0.032481129201992955
ACH-000235,-0.04002716728114953
ACH-000237,-0.12341177173495314
ACH-000238,0.07607176753311166
ACH-000242,-0.2275877064147181
ACH-000243,-0.12754415144119294
ACH-000244,-0.07688969132348855
ACH-000246,-0.053655277500147855
ACH-000248,-0.11367496133772348
ACH-000250,-0.11425630239030025
ACH-000251,-0.11423059183921687
ACH-000252,-0.09995408401854433
ACH-000253,-0.13064206383958107
ACH-000255,-0.05704382009996595
ACH-000256,-0.09187566468039314
ACH-000257,-0.02845217847588089
ACH-000258,-0.1891124540791919
ACH-000259,-0.0015117198141014645
ACH-000260,-0.016786640973415968
