,MMAB (326625)
ACH-000263,-0.4195523978789298
ACH-000264,-0.16701423156270276
ACH-000265,-0.20205866005868295
ACH-000266,-0.1927569015753387
ACH-000272,-0.1864208593789805
ACH-000274,-0.2455018130052151
ACH-000277,-0.2648284323664993
ACH-000278,-0.5032770664144093
ACH-000279,-0.37104520480759584
ACH-000280,-0.1201317821636661
ACH-000281,-0.3698637959725796
ACH-000288,-0.2848686169377635
ACH-000291,-0.19241270096499555
ACH-000293,-0.16142897891259916
ACH-000294,-0.09818434676204177
ACH-000295,-0.2058161286832979
ACH-000296,-0.3945637050915909
ACH-000302,-0.24508569598603705
ACH-000304,-0.2046287101821324
ACH-000307,-0.12805416513478002
ACH-000308,-0.2931670609936052
ACH-000310,-0.30832182601981284
ACH-000311,-0.4857582683249154
ACH-000312,-0.24675652064112785
ACH-000315,-0.14726842011617688
ACH-000316,-0.04788974637589242
ACH-000317,-0.11402674032342032
ACH-000318,-0.20486102087698216
ACH-000319,-0.07824583566871124
ACH-000320,-0.2654791206597769
ACH-000322,-0.28944322991084553
ACH-000323,-0.12883737881625654
ACH-000324,-0.16321863368263034
ACH-000329,-0.2636905678584576
ACH-000330,-0.23209280069498425
ACH-000331,-0.28393505556072074
ACH-000332,-0.2340188149660123
ACH-000334,-0.31925954332453016
ACH-000335,-0.21933769391500435
ACH-000336,-0.13978007896456554
ACH-000337,-0.2385588603371337
ACH-000338,-0.2769965309465389
ACH-000339,-0.2210903950454906
ACH-000341,-0.10445048899818436
ACH-000348,-0.2658387555908415
ACH-000350,-0.3054789320852396
ACH-000352,-0.27975404906420764
ACH-000356,-0.02471755689834139
ACH-000361,-0.2273015935876765
ACH-000362,-0.0883909841427329
ACH-000363,-0.28663621359575525
ACH-000364,-0.2928009243403815
ACH-000365,-0.2456360605035225
ACH-000366,-0.31449765200637736
ACH-000368,-0.31140050846687245
ACH-000374,-0.08866604284560245
ACH-000375,-0.2017772052812399
ACH-000376,-0.17974728630598866
ACH-000381,-0.3361918331021037
ACH-000383,-0.28382168876862024
ACH-000387,-0.18931683573215166
ACH-000389,-0.06384705668319418
ACH-000390,-0.19859530358580016
ACH-000393,-0.30503962232808746
ACH-000395,-0.2889643938812808
ACH-000396,-0.22220377122563292
ACH-000397,-0.16033009360075576
ACH-000401,-0.13704010253236082
ACH-000402,-0.29439748864138976
ACH-000403,-0.2847041999445828
ACH-000404,-0.28276812615198704
ACH-000406,-0.1457653972308911
ACH-000407,-0.21397194105051232
ACH-000408,-0.3527101544699497
ACH-000410,-0.25852289028336234
ACH-000411,-0.28586785009945764
ACH-000414,-0.2828405936619434
ACH-000415,-0.220289833865459
ACH-000416,-0.2600648924564992
ACH-000420,-0.30252595906518864
ACH-000421,-0.2147595823404664
ACH-000424,-0.4074259569195552
ACH-000425,-0.26897892742446805
ACH-000426,-0.22444854217064733
ACH-000427,-0.4662521045111272
ACH-000433,-0.3994282690409204
ACH-000435,-0.4881389049061095
ACH-000436,-0.22304048336454493
ACH-000444,-0.2850253253409727
ACH-000445,-0.25196625483803203
ACH-000448,-0.22046599616648788
ACH-000450,-0.2254850166915544
ACH-000452,-0.24280921808386474
ACH-000454,-0.24908781394395146
ACH-000458,-0.1604525545560558
ACH-000459,-0.19259698029605665
ACH-000460,-0.08819188924743238
ACH-000461,-0.442453661491681
ACH-000463,-0.2918508946507267
ACH-000464,-0.5006981497645749
ACH-000466,-0.1159229850954558
ACH-000467,-0.3010490539109145
ACH-000468,-0.2897547761813142
ACH-000469,-0.22320508698289773
ACH-000470,-0.2660540898237258
ACH-000471,-0.1469504971896314
ACH-000472,-0.2302109842158497
ACH-000473,-0.2305094210118017
ACH-000475,-0.2862582253593023
ACH-000476,-0.34868662605639866
ACH-000477,-0.4856592212399754
ACH-000479,-0.5566522299966504
ACH-000480,-0.22020410246130268
ACH-000481,-0.34813379515224085
ACH-000483,-0.4658916237385984
ACH-000484,-0.23995345324513
ACH-000485,-0.2338872048629002
ACH-000486,-0.14158803771590342
ACH-000487,-0.2387109691591129
ACH-000488,-0.30269812960720577
ACH-000490,-0.18711135615322586
ACH-000491,-0.2887629069431363
ACH-000495,-0.17507900481744973
ACH-000496,-0.2299178583869642
ACH-000499,-0.15759334928966184
ACH-000500,-0.4229707445267971
ACH-000502,-0.17177308706556738
ACH-000503,0.04302897273201765
ACH-000505,-0.1658072124452322
ACH-000507,-0.2388251572063561
ACH-000510,-0.21238271959396546
ACH-000511,-0.10146067645021332
ACH-000512,-0.1722974384662405
ACH-000516,-0.3700550121945543
ACH-000517,-0.25792913707372706
ACH-000518,-0.12996647671405845
ACH-000520,-0.3153690176687701
ACH-000521,-0.35082049272744226
ACH-000522,-0.1859059778174654
ACH-000524,-0.3345005718968633
ACH-000527,-0.2978245057220829
ACH-000528,-0.2846909691844724
ACH-000537,-0.2094811111490327
ACH-000541,-0.3180071993038905
ACH-000542,-0.3163982362198808
ACH-000544,-0.17429370226190005
ACH-000545,-0.17966750427003134
ACH-000547,-0.031806227956918585
ACH-000548,-0.17562153353083382
ACH-000549,-0.3809652530499001
ACH-000550,-0.3520930023293731
ACH-000552,-0.17417596689728138
ACH-000556,-0.21496144520178087
ACH-000557,-0.02678503039862533
ACH-000569,-0.44280271306519703
ACH-000570,-0.19568615673921605
ACH-000571,-0.2669623980896788
ACH-000573,-0.2729550465194302
ACH-000576,-0.17294948601952784
ACH-000579,-0.2907927294430268
ACH-000580,-0.18051829053189888
ACH-000584,-0.21514399873872075
ACH-000585,-0.2564449814864593
ACH-000588,-0.10649661323684433
ACH-000589,-0.2733809992713906
ACH-000591,-0.22279077075758316
ACH-000593,-0.2898202295607709
ACH-000600,-0.1862715945753056
ACH-000601,-0.2149319545578859
ACH-000605,-0.14848788345835987
ACH-000606,-0.2780598622922314
ACH-000608,-0.2664108237348918
ACH-000614,-0.18403477536162646
ACH-000616,-0.16050956384849974
ACH-000618,-0.21603272319254999
ACH-000619,-0.26700883264090963
ACH-000620,-0.35116819138867883
ACH-000621,-0.26391491214457463
ACH-000622,-0.22260004696303765
ACH-000623,-0.05138922440850634
ACH-000624,-0.204976305595488
ACH-000627,-0.24969311753057494
ACH-000630,-0.15502229434375514
ACH-000631,0.365436205991208
ACH-000632,-0.2464504809272897
ACH-000633,-0.3319120899307065
ACH-000637,-0.31434878432716123
ACH-000638,-0.13778340331142588
ACH-000646,-0.10643063282743244
ACH-000647,-0.2925654268122395
ACH-000648,-0.05588137648477762
ACH-000649,-0.24162932909045454
ACH-000651,-0.3320805592791403
ACH-000652,-0.347825002622768
ACH-000653,-0.2538080930974221
ACH-000657,-0.24134184677033796
ACH-000658,0.015260478378960388
ACH-000661,-0.3174183094653313
ACH-000662,-0.3705127501985814
ACH-000663,-0.17971046809950827
ACH-000665,-0.3162978631272663
ACH-000671,-0.19250658780563296
ACH-000672,-0.535766559634485
ACH-000673,-0.23703062594217994
ACH-000676,-0.2752816365517662
ACH-000677,-0.2751568890550883
ACH-000681,-0.16882639305860414
ACH-000683,-0.2797063467705494
ACH-000684,-0.30108231555410403
ACH-000688,-0.35448898655208644
ACH-000693,-0.21313370812252228
ACH-000694,-0.31462875702029924
ACH-000695,-0.20207855595863686
ACH-000696,-0.2930140415804515
ACH-000697,-0.16014942209904912
ACH-000699,-0.17711750088417216
ACH-000701,-0.1673353761134607
ACH-000706,-0.15911697604136568
ACH-000711,-0.10112292101294082
ACH-000713,0.01955326729343091
ACH-000714,-0.2702749039918348
ACH-000718,-0.3652156723480905
ACH-000720,-0.1797708828970314
ACH-000721,-0.21571448795582165
ACH-000724,-0.36845284952374935
ACH-000725,-0.08896078769494438
ACH-000732,-0.06680919699763897
ACH-000734,-0.3422328858346886
ACH-000735,-0.20692975566329985
ACH-000736,-0.33080698923512997
ACH-000738,-0.23204582825891515
ACH-000746,-0.1317545610673729
ACH-000747,-0.4617311244739523
ACH-000748,-0.28384348043765456
ACH-000753,-0.3371414802894059
ACH-000756,-0.31741321826137026
ACH-000757,-0.2811239525581458
ACH-000758,-0.22297381025684904
ACH-000760,-0.09165040245338567
ACH-000762,-0.3077610864959631
ACH-000763,-0.3201938400749801
ACH-000764,-0.14261882216875854
ACH-000765,-0.2196653463209456
ACH-000766,-0.27177889093019963
ACH-000767,-0.20231464707971125
ACH-000768,-0.3665218500424448
ACH-000769,-0.06452253759247745
ACH-000770,-0.17281215400272773
ACH-000771,-0.26840841035146457
ACH-000773,-0.1728835244379682
ACH-000776,-0.05504030817528351
ACH-000777,-0.18247845948466296
ACH-000778,-0.059747025244588775
ACH-000781,-0.2651250326220191
ACH-000782,-0.3096305978067168
ACH-000783,-0.3989239546133109
ACH-000784,-0.16779630610959953
ACH-000785,-0.34220976224453586
ACH-000787,-0.3679327914706736
ACH-000788,-0.2916870016963662
ACH-000791,-0.10409990606074956
ACH-000792,-0.2997435594550488
ACH-000794,-0.21788548310076924
ACH-000796,-0.13256166704138075
ACH-000798,0.10370093183571276
ACH-000799,-0.036809866872272806
ACH-000800,-0.3060857284154437
ACH-000802,-0.2836245907606434
ACH-000804,-0.3984785274542944
ACH-000805,-0.3371632376384837
ACH-000809,-0.3269345429081579
ACH-000810,-0.4326151629594372
ACH-000811,-0.2344058367789008
ACH-000817,-0.20505037231854928
ACH-000819,-0.2801241157776159
ACH-000820,-0.38110134237896737
ACH-000821,-0.17756418961511405
ACH-000822,-0.2503249323659395
ACH-000823,-0.3448489622465596
ACH-000824,-0.3442371433295183
ACH-000827,-0.2847777232962266
ACH-000829,-0.2657495663464254
ACH-000831,-0.22010434478903693
ACH-000832,-0.497254556928272
ACH-000833,-0.29440004117765345
ACH-000834,-0.4795790947386471
ACH-000835,-0.2961981523481437
ACH-000836,-0.19806051751265613
ACH-000837,-0.3764454719293203
ACH-000838,-0.08837602484177115
ACH-000839,-0.2984207693418528
ACH-000840,-0.3908466351413292
ACH-000841,-0.20883962575064954
ACH-000843,-0.030422832525485687
ACH-000846,-0.1842293179326698
ACH-000847,-0.3081141040123185
ACH-000848,-0.26838483031575705
ACH-000849,-0.16657313556888312
ACH-000851,-0.5088853248877705
ACH-000855,-0.31208703523922177
ACH-000856,-0.3274092192024956
ACH-000858,-0.14129162471224013
ACH-000859,-0.2331004091816449
ACH-000861,-0.2776317243004973
ACH-000862,-0.2629231931762985
ACH-000865,-0.24127328688702604
ACH-000866,-0.16575829646811116
ACH-000867,-0.22579211420560705
ACH-000869,-0.21845738949337348
ACH-000872,-0.20613940636363026
ACH-000873,-0.20567966643951635
ACH-000876,-0.2465496373456217
ACH-000878,-0.2470945392093764
ACH-000880,-0.2147775577198574
ACH-000881,-0.09798211744591284
ACH-000882,-0.3687870428461665
ACH-000884,-0.13969124647053624
ACH-000885,-0.2727965033545938
ACH-000887,-0.3277513761277755
ACH-000889,-0.3156852327638815
ACH-000896,-0.19606015596947807
ACH-000898,-0.19298694788849147
ACH-000900,-0.3662012621862951
ACH-000901,-0.30577191873408355
ACH-000905,-0.06278509904302178
ACH-000906,-0.2196989199432495
ACH-000907,-0.2538124563050966
ACH-000910,-0.3505637136015912
ACH-000911,-0.16787924304610696
ACH-000912,-0.19007290156930529
ACH-000913,-0.39377976436326506
ACH-000915,-0.13588298724211662
ACH-000916,-0.2047326711434065
ACH-000917,-0.2721453703728832
ACH-000920,-0.3678474873285614
ACH-000921,-0.3356777150600094
ACH-000924,-0.2516980229662802
ACH-000926,-0.2722185134121928
ACH-000928,-0.3068522801105487
ACH-000929,-0.30505635117409136
ACH-000932,-0.10881732872370173
ACH-000935,-0.4109284679681095
ACH-000936,-0.2727299187880383
ACH-000937,-0.1436173684881974
ACH-000938,-0.048598436467347066
ACH-000939,-0.27100376522397085
ACH-000941,-0.11036350622560843
ACH-000943,-0.17861982503110785
ACH-000946,-0.3382102294800353
ACH-000947,-0.14461697570661675
ACH-000948,-0.34748101220694017
ACH-000950,-0.036287629245148216
ACH-000953,-0.09096885721592823
ACH-000954,0.06199810899004631
ACH-000957,-0.3083138172754559
ACH-000958,-0.2716559216198965
ACH-000960,-0.14886057405331513
ACH-000963,-0.14171781966775748
ACH-000968,-0.14882474842451618
ACH-000969,-0.2408831996625719
ACH-000972,-0.1933665453301161
ACH-000973,-0.12476569532684433
ACH-000974,-0.20033323776206846
ACH-000978,-0.34901048360721804
ACH-000984,-0.4251233267397313
ACH-000986,-0.2912715508758339
ACH-000988,-0.16379578312555304
ACH-000993,-0.34101485755256195
ACH-000994,-0.2042228720005593
ACH-000996,-0.3717004961412437
ACH-001001,-0.3792114572857899
ACH-001020,-0.08730273299583304
ACH-001028,-0.36443739678815773
ACH-001031,-0.19670836739445965
ACH-001038,-0.262016115008889
ACH-001048,-0.33879167906242885
ACH-001050,-0.27703818123997564
ACH-001053,-0.03452410174538717
ACH-001054,-0.14441462431164162
ACH-001061,-0.24841255555325
ACH-001067,-0.18545809942216426
ACH-001075,-0.20323473082587146
ACH-001096,-0.13003803136907666
ACH-001111,0.027496332153014558
ACH-001119,-0.31631262164740537
ACH-001128,-0.3341062514254054
ACH-001134,-0.29504263068749403
ACH-001151,-0.13282180331925136
ACH-001163,-0.16976272863763012
ACH-001164,-0.11298790411802273
ACH-001183,-0.010546898026398964
ACH-001192,-0.20382664516147012
ACH-001193,-0.2509107860361219
ACH-001196,-0.2375007683194497
ACH-001197,-0.4290662850970905
ACH-001205,-0.35579337734825417
ACH-001211,-0.35571380949551457
ACH-001212,-0.3380294657559502
ACH-001228,-0.35572029479687445
ACH-001232,-0.2579074278315646
ACH-001239,-0.42339921888220333
ACH-001270,-0.502148998447462
ACH-001274,-0.2891262059389789
ACH-001275,-0.3569073746404238
ACH-001277,-0.13562457594309166
ACH-001278,-0.1435792337874096
ACH-001280,-0.21366029488200103
ACH-001283,-0.5597538639527789
ACH-001289,-0.04954497782801058
ACH-001300,-0.3340288451221025
ACH-001301,-0.3715950477614021
ACH-001302,-0.3698454152589309
ACH-001306,0.005170571596338351
ACH-001318,-0.27336516136940553
ACH-001322,-0.142885095957421
ACH-001328,-0.21684191864189645
ACH-001332,-0.2460117817663631
ACH-001336,-0.13587216308951858
ACH-001346,-0.1907058805353357
ACH-001353,-0.30411239397461715
ACH-001354,-0.4615449064027301
ACH-001367,-0.2765741531676634
ACH-001368,-0.17301803112148256
ACH-001374,-0.4293180384756188
ACH-001377,-0.08990956796740025
ACH-001380,-0.34110871605499765
ACH-001391,-0.4067835284028892
ACH-001408,-0.2883303688955586
ACH-001430,-0.18373563487956
ACH-001431,-0.2612359650254714
ACH-001450,-0.0009339503695021916
ACH-001496,-0.3020698599262089
ACH-001500,-0.14345164892348464
ACH-001523,-0.21695975652684305
ACH-001532,-0.33345950365128324
ACH-001550,-0.21364994153682415
ACH-001552,-0.2354413559176161
ACH-001554,-0.242469357109116
ACH-001654,-0.26858300733921386
ACH-001735,-0.12896099156377194
ACH-001736,-0.2171785591338803
ACH-001737,-0.295171579361175
ACH-001740,-0.2716218053891286
ACH-001745,-0.5534485659898056
ACH-001765,-0.3405625311931901
