,ARRDC5 (645432)
ACH-000004,-0.05933198383485677
ACH-000005,0.1778416521379014
ACH-000007,-0.11845049370026535
ACH-000009,-0.1035326242168832
ACH-000011,-0.006049190381766414
ACH-000012,-0.16783839623005653
ACH-000013,-0.21536518764361934
ACH-000014,-0.10052484213927
ACH-000015,-0.0918067645151846
ACH-000017,-0.0862579911407562
ACH-000018,-0.09243767794085593
ACH-000019,0.041541064821421614
ACH-000021,-0.07719507713391413
ACH-000022,-0.08480089906460805
ACH-000025,-0.16386295407028087
ACH-000028,-0.16014848335388587
ACH-000030,-0.07082396091616798
ACH-000035,-0.17500428319488812
ACH-000036,0.01883806828204914
ACH-000037,-0.10194753444312617
ACH-000039,-0.01394924948335625
ACH-000040,-0.06485583191590881
ACH-000041,-0.18402306322184728
ACH-000042,0.008056376054016828
ACH-000045,-0.2342061577124328
ACH-000047,-0.03483265387684716
ACH-000052,0.04082937310321028
ACH-000053,-0.08457560416370667
ACH-000054,-0.11050499542084748
ACH-000055,-0.14164336464462954
ACH-000060,-0.10660456205750417
ACH-000067,-0.13595748631946242
ACH-000070,-0.2863679536109587
ACH-000075,-0.012324222428896164
ACH-000078,-0.05291096006260796
ACH-000082,-0.2464672206678012
ACH-000085,-0.05286336736168605
ACH-000086,0.04137669307607409
ACH-000087,-0.07098249409432474
ACH-000092,-0.2006949190642918
ACH-000095,-0.15970102744620487
ACH-000097,-0.006483058469626558
ACH-000098,-0.21973963434322136
ACH-000099,-0.14408697954018795
ACH-000108,-0.017549670453100394
ACH-000113,-0.13386638982973953
ACH-000116,-0.16868628741707067
ACH-000118,0.025583657611084568
ACH-000120,0.010466867241501051
ACH-000123,-0.16253790306084825
ACH-000127,-0.16593356015303895
ACH-000128,-0.10423466961182078
ACH-000132,-0.10965938804278594
ACH-000133,-0.08907226058243417
ACH-000137,-0.21182344366511546
ACH-000138,0.049034493797060485
ACH-000142,-0.2330776440078677
ACH-000143,-0.16450115630697176
ACH-000146,-0.1834521876936488
ACH-000148,0.02700104786223073
ACH-000150,-0.10137301019363544
ACH-000152,-0.20353853309666226
ACH-000153,-0.13848818193327453
ACH-000159,-0.2339078829315311
ACH-000160,-0.2727575800176711
ACH-000163,-0.13477186468594154
ACH-000167,-0.20520209516726254
ACH-000168,-0.07546475216552724
ACH-000169,0.02024777858025744
ACH-000178,-0.016856697291308124
ACH-000183,-0.15590591634162024
ACH-000188,-0.13189129046677686
ACH-000189,-0.044029351704591234
ACH-000190,-0.1983386211967323
ACH-000198,-0.20832754517631025
ACH-000203,-0.19140774741808486
ACH-000204,-0.31056245837670915
ACH-000206,0.2607715359854064
ACH-000207,-0.1796446127933964
ACH-000208,-0.12860951657216255
ACH-000210,-0.24735439522895206
ACH-000211,-0.12481064505764165
ACH-000215,-0.09004409992123158
ACH-000221,-0.20329670455841667
ACH-000222,0.09831266665566016
ACH-000223,-0.2409766275119421
ACH-000226,-0.08076784270131003
ACH-000227,-0.11078222908937968
ACH-000228,-0.09719524854343176
ACH-000231,-0.058756761102187915
ACH-000232,0.011436740803776204
ACH-000233,-0.13459025516265438
ACH-000234,-0.34272165707026325
ACH-000235,-0.1613938435628726
ACH-000237,-0.1232010656887722
ACH-000238,-0.0835969177451539
ACH-000242,-0.16524848494800828
ACH-000243,-0.2372190724373739
ACH-000244,-0.01963284985867012
ACH-000246,-0.17926261310951294
ACH-000248,-0.051435818642931404
ACH-000250,-0.05931928141702712
ACH-000251,-0.2111135199524872
ACH-000252,-0.1164840455251256
ACH-000253,-0.18044500125240226
ACH-000255,-0.10771928647718428
ACH-000256,-0.13711807911122664
ACH-000257,-0.04941425440318529
ACH-000258,-0.02110679156702406
ACH-000259,-0.04825505536157723
ACH-000260,-0.21923112368114864
ACH-000261,-0.13506520680853226
ACH-000262,-0.08762683387405205
ACH-000263,0.4899856299475992
ACH-000264,-0.12186621561221753
ACH-000265,-0.11294289546968216
ACH-000266,-0.10486834394979797
ACH-000272,-0.17021613252653373
ACH-000274,-0.1608353995686763
ACH-000277,-0.18074267078252734
ACH-000278,-0.11201935136679382
ACH-000279,-0.09637649705727716
ACH-000280,-0.1523831350628028
ACH-000281,-0.09654243347630133
ACH-000288,-0.004924966305576689
ACH-000291,-0.2490351979313497
ACH-000293,-0.10768087355925436
ACH-000294,-0.1293163448719094
ACH-000295,-0.09751609309778217
ACH-000296,0.1272885675272545
ACH-000302,-0.2527139255058492
ACH-000304,-0.030918395904578507
ACH-000307,-0.1925692626062501
ACH-000308,-0.22248921422241708
ACH-000310,-0.17046919494550028
ACH-000311,-0.1440519599727138
ACH-000312,-0.1432554489129089
ACH-000315,-0.07673767271953066
ACH-000316,-0.16351293342207004
ACH-000317,-0.0631985123440751
ACH-000318,0.028015254838843533
