,NR6A1 (2649)
ACH-000004,-0.1445137488631813
ACH-000005,-0.28094981992462104
ACH-000007,-0.26995160478180963
ACH-000009,-0.2666909589361893
ACH-000011,-0.2472119881012689
ACH-000012,-0.1793742100302216
ACH-000013,-0.14956777899885754
ACH-000014,-0.24861387912079905
ACH-000015,-0.17912561977129154
ACH-000017,-0.05204226174365458
ACH-000018,-0.04414749781855837
ACH-000019,-0.11308017060093145
ACH-000021,-0.2711974081925941
ACH-000022,-0.2181016303598897
ACH-000025,-0.2976557395038097
ACH-000028,-0.021470724093331558
ACH-000030,-0.11996784678755518
ACH-000035,0.023248861181391568
ACH-000036,-0.07921918716564864
ACH-000037,-0.08402377024182348
ACH-000039,-0.3972933121945413
ACH-000040,-0.1327792265185168
ACH-000041,-0.04304009967603099
ACH-000042,-0.14323471542553373
ACH-000045,0.010740005437562455
ACH-000047,-0.14392151153389818
ACH-000052,-0.08470385196607584
ACH-000053,-0.12054834098951765
ACH-000054,-0.0840198435385595
ACH-000055,0.1326365605680451
ACH-000060,-0.25521706719379306
ACH-000067,-0.221973583560294
ACH-000070,0.04154701149522403
ACH-000075,0.13513888224680726
ACH-000078,0.11540159895471215
ACH-000082,-0.12433042851698516
ACH-000085,-0.10864131884374956
ACH-000086,-0.1809849710758575
ACH-000087,-0.2104349975049621
ACH-000092,-0.11321405860582555
ACH-000095,-0.09326046729977833
ACH-000097,-0.046425721812013314
ACH-000098,-0.1212356989790775
ACH-000099,-0.09877313914044936
ACH-000108,-0.09864973173277393
ACH-000113,0.0405323559216312
ACH-000116,-0.07300799745599246
ACH-000118,-0.2092087534933915
ACH-000120,-0.21442461488548464
ACH-000123,-0.014651656232632185
ACH-000127,-0.15454456352797094
ACH-000128,-0.24526789148459746
ACH-000132,-0.059342611458031186
ACH-000133,-0.1851002612798855
ACH-000137,-0.117932105453365
ACH-000138,-0.1427207892382788
ACH-000142,-0.15025334986038835
ACH-000143,0.011609526198274293
ACH-000146,-0.003498816202029005
ACH-000148,-0.09314513831749864
ACH-000150,-0.12880392554301615
ACH-000152,-0.055317301325998526
ACH-000153,-0.2253870985328197
ACH-000159,-0.1036956116784219
ACH-000160,-0.25431790664091003
ACH-000163,-0.22324883225209813
ACH-000167,0.07087563006909993
ACH-000168,-0.06646065927738946
ACH-000169,-0.3090907262686905
ACH-000178,0.021669603510758625
ACH-000183,-0.19217644411947304
ACH-000188,-0.33849382694802777
ACH-000189,-0.2997629821604033
ACH-000190,-0.09737954885838404
ACH-000198,0.010233901763208493
ACH-000203,0.17810109817949987
ACH-000204,-0.3886316739391926
ACH-000206,0.07197819788899495
ACH-000207,0.10583986928624266
ACH-000208,-0.060805874279361134
ACH-000210,-0.5222966582670567
ACH-000211,-0.1149971745768175
ACH-000215,-0.05862596658583277
ACH-000221,-0.3290304945848303
ACH-000222,-0.3175920333116093
ACH-000223,-0.2680577522837372
ACH-000226,-0.26773601789009144
ACH-000227,-0.10250436265535708
ACH-000228,-0.27627356551059984
ACH-000231,-0.1439700809337833
ACH-000232,-0.033393704039713576
ACH-000233,-0.12843408813427135
ACH-000234,0.0436806703688284
ACH-000235,-0.03251240592786491
ACH-000237,-0.15941881972781438
ACH-000238,-0.033216303666597814
ACH-000242,-0.4936053039443061
ACH-000243,-0.00018242887371344
ACH-000244,-0.2924828349689608
ACH-000246,-0.1686436228906459
ACH-000248,-0.13343644441977318
ACH-000250,-0.03890716756946255
ACH-000251,-0.2951444625005976
ACH-000252,-0.06939928700912124
ACH-000253,-0.3425302173491168
ACH-000255,-0.01365236907158013
ACH-000256,-0.2960298125519272
ACH-000257,-0.11032391625566076
ACH-000258,-0.07543717787181782
ACH-000259,-0.08403723274838726
ACH-000260,-0.2687791433464944
ACH-000261,-0.1017498638971392
ACH-000262,-0.09578255611161536
ACH-000263,-0.13331539609183876
ACH-000264,-0.04898019325969067
ACH-000265,-0.08235154398002875
ACH-000266,-0.11901841400678867
ACH-000272,-0.1782863986897996
ACH-000274,-0.1822937746395712
ACH-000277,0.05322260062862914
ACH-000278,-0.017524424635263682
ACH-000279,-0.13821787339116134
ACH-000280,-0.2313904376130587
ACH-000281,0.11030919761872016
ACH-000288,-0.10269525659682184
ACH-000291,-0.1690779480777385
ACH-000293,-0.22404891239953628
ACH-000294,-0.044851477951352636
ACH-000295,-0.3086804224091784
ACH-000296,-0.05824859892616896
ACH-000302,-0.15946804657528796
ACH-000304,-0.28970332751972994
ACH-000307,0.025238377436977683
ACH-000308,-0.1553889905921366
ACH-000310,0.02820366677681738
ACH-000311,-0.21851371739104425
ACH-000312,-0.05897429713904428
ACH-000315,0.007450123028715079
ACH-000316,-0.2380223709847597
ACH-000317,0.11426504749330944
ACH-000318,-0.10753127169642644
ACH-000319,-0.0008083567842090378
ACH-000320,-0.010720851411575845
ACH-000322,-0.16056572732866675
ACH-000323,-0.22257325318398946
ACH-000324,-0.3171391021308044
ACH-000329,-0.2157449178000396
ACH-000330,-0.23047156436953986
ACH-000331,-0.1634769093135252
ACH-000332,-0.14320216069243066
ACH-000334,-0.21925635381655773
ACH-000335,-0.3841895021844274
ACH-000336,-0.027989250097862708
ACH-000337,0.08524443740082119
ACH-000338,0.23850598455235744
ACH-000339,-0.01696503824304393
ACH-000341,-0.26252381213113063
ACH-000348,-0.056762085841156676
ACH-000350,-0.08807618566454628
ACH-000352,-0.14172168674919908
ACH-000356,0.1267084280809992
ACH-000361,0.18989241020978315
ACH-000362,-0.16043465412440847
ACH-000363,-0.05736917593457845
ACH-000364,-0.10477284454622224
ACH-000365,-0.10337926121577837
ACH-000366,-0.2350880088199502
ACH-000368,-0.13455983349694087
ACH-000374,-0.09185795515898396
ACH-000375,-0.2266489348958021
ACH-000376,-0.14621543671568926
ACH-000381,-0.1657978527502317
ACH-000383,-0.10669397010967932
ACH-000387,-0.044164762510492735
ACH-000389,-0.204715709801918
ACH-000390,-0.15137642487732014
ACH-000393,-0.19633583971763865
ACH-000395,-0.11153943485532627
ACH-000396,-0.2342053753831515
ACH-000397,-0.0513740735515494
ACH-000401,-0.19773552667850186
ACH-000402,-0.05374864544680138
ACH-000403,-0.1556583922094355
ACH-000404,-0.11192860041482804
ACH-000406,-0.15223825950682016
ACH-000407,-0.26414918822762873
ACH-000408,-0.06931644767069113
ACH-000410,-0.0528577624740254
ACH-000411,0.05554622530312588
ACH-000414,0.01867327095439233
ACH-000415,-0.08346461713570275
ACH-000416,-0.1917908924282942
ACH-000420,-0.08854411322640826
ACH-000421,-0.10522382900949764
ACH-000424,-0.12024006750990995
ACH-000425,0.05535992803449897
ACH-000426,-0.09338495213073453
ACH-000427,-0.1977249456990162
ACH-000433,-0.21214815164872727
ACH-000435,0.4360070873630088
ACH-000436,-0.3904020336624295
ACH-000444,-0.19055944731452326
ACH-000445,-0.2986927707299258
ACH-000448,-0.11501890073530695
ACH-000450,-0.12428164952352967
ACH-000452,-0.11522090767413574
ACH-000454,-0.13953938966891233
ACH-000458,-0.08640865336198629
ACH-000459,0.12029934318930853
ACH-000460,-0.058446952319407275
ACH-000461,-0.2859505529404829
ACH-000463,-0.1407996257896843
ACH-000464,-0.09281244677187164
ACH-000466,-0.08156372141524139
ACH-000467,-0.11294214026774813
ACH-000468,-0.10029337314635994
ACH-000469,-0.2650750155792098
ACH-000470,-0.21717381103037495
ACH-000471,-0.12762550079519555
ACH-000472,-0.11082797795614828
ACH-000473,0.09041510177311693
ACH-000475,-0.1930771943861819
ACH-000476,-0.010160493326715444
ACH-000477,-0.2559034650374216
ACH-000479,0.047923956712557884
ACH-000480,-0.24438286241505344
ACH-000481,-0.3080274314177287
ACH-000483,-0.2861218416348624
ACH-000484,-0.3428151657714957
ACH-000485,-0.16203323887818294
ACH-000486,-0.1137406640884591
ACH-000487,-0.185735937621478
ACH-000488,-0.19477766334737706
ACH-000490,-0.07720277208225172
ACH-000491,-0.06455682670527467
ACH-000495,-0.13730761621104925
ACH-000496,-0.18415728398307227
ACH-000499,0.1394295636326809
ACH-000500,0.5451474685285292
ACH-000502,-0.012146435824223391
ACH-000503,-0.3538227379092666
ACH-000505,-0.06216432969774294
ACH-000507,-0.026918301084316348
ACH-000510,-0.035463396124682744
ACH-000511,-0.18496531593692647
ACH-000512,-0.2198256538890528
ACH-000516,-0.12212625486367328
ACH-000517,-0.03266093038754934
ACH-000518,0.012927234852059398
ACH-000520,0.07848552465803263
ACH-000521,-0.19358305003764456
ACH-000522,-0.1793448049102803
ACH-000524,-0.1562588816865382
ACH-000527,-0.04331803176758769
ACH-000528,-0.1710355486282883
ACH-000537,-0.287063139550393
ACH-000541,-0.03262232972444938
ACH-000542,-0.0794347719927504
ACH-000544,-0.2123253036399923
ACH-000545,-0.11682031038886273
ACH-000547,0.04945412834529697
ACH-000548,-0.12367059440170125
ACH-000549,0.0417574427378799
ACH-000550,-0.22134211037869614
ACH-000552,-0.22493506430895208
ACH-000556,-0.19858350390292245
ACH-000557,0.05134174226480056
ACH-000569,-0.2974251604518484
ACH-000570,-0.19064857946667285
ACH-000571,-0.1969330411364561
ACH-000573,-0.1004809741383055
ACH-000576,-0.01577130672126678
ACH-000579,-0.1651934286645971
ACH-000580,-0.2557556262749971
ACH-000584,-0.14135136152154626
ACH-000585,-0.12820377629746388
ACH-000588,-0.14495296311887773
ACH-000589,-0.16263081785510272
ACH-000591,-0.12517388126613346
ACH-000593,-0.1247375850307074
ACH-000600,-0.14308019069854305
ACH-000601,-0.07165594667225031
ACH-000605,-0.13499435103320978
ACH-000606,-0.12167762051839233
ACH-000608,-0.1887397314905836
ACH-000614,0.0637894164014254
ACH-000616,-0.11594917061219998
ACH-000618,0.025530665360149026
ACH-000619,-0.19344953954809804
ACH-000620,-0.1161595998360566
ACH-000621,-0.14063110020369718
ACH-000622,-0.19483205664990316
ACH-000623,-0.1143069133259264
ACH-000624,-0.2100468616380794
ACH-000627,-0.21106802719135065
ACH-000630,-0.16354614736206688
ACH-000631,-0.24658905659928115
ACH-000632,-0.09843881786139054
ACH-000633,-0.2068933817824384
ACH-000637,-0.17300808029515874
ACH-000638,0.004097526158794828
ACH-000646,0.2588803792551981
ACH-000647,-0.19689031876035035
ACH-000648,-0.07058139546592046
ACH-000649,-0.14044828467670173
ACH-000651,-0.1980980537146527
ACH-000652,-0.03030543964883592
ACH-000653,-0.06997097101427653
ACH-000657,-0.21312979367895904
ACH-000658,-0.014540178729985925
ACH-000661,0.0666380332918321
ACH-000662,-0.04112219501352355
ACH-000663,-0.12171373358900622
ACH-000665,-0.15648984630040552
ACH-000671,-0.2486506869181338
ACH-000672,-0.7421283111616467
ACH-000673,-0.1027405666580284
ACH-000676,-0.1996405528404827
ACH-000677,-0.0690474130608494
ACH-000681,-0.16939257121615725
ACH-000683,-0.07645441745816378
ACH-000684,-0.0365789777968618
ACH-000688,-0.3818065250233601
ACH-000693,-0.013707037712474291
ACH-000694,-0.2365832150983241
ACH-000695,0.13094331148936714
ACH-000696,-0.09379613697312156
ACH-000697,-0.2350011611130397
ACH-000699,-0.1414842857702281
ACH-000701,-0.18900966767886104
ACH-000706,-0.13315432154966378
ACH-000711,-0.1019327506286878
ACH-000713,-0.10270666831651706
ACH-000714,-0.22600673521620646
ACH-000718,-0.15890224784303925
ACH-000720,-0.10643524069454302
ACH-000721,-0.1787729151537325
ACH-000724,0.08723016861575321
ACH-000725,-0.07131432474605356
ACH-000732,-0.457759047859312
ACH-000734,-0.1816389840778357
ACH-000735,-0.13498325976011108
ACH-000736,-0.1780493149305733
ACH-000738,-0.08484480869140698
ACH-000746,0.062462950969813164
ACH-000747,0.014118857725736681
ACH-000748,-0.1723381922031512
ACH-000753,-0.023074601282249942
ACH-000756,-0.22152299954105265
ACH-000757,-0.19832074205402986
ACH-000758,-0.06504395598899815
ACH-000760,-0.19691544501414027
ACH-000762,-0.17376671754850054
ACH-000763,-0.2076962907829871
ACH-000764,-0.2357286971364431
ACH-000765,-0.29902265279093465
ACH-000766,-0.051053706114612886
ACH-000767,-0.1672995821725584
ACH-000768,-0.15356449305361725
ACH-000769,-0.08387633959178954
ACH-000770,-0.15533291192760404
ACH-000771,-0.06335151662458659
ACH-000773,-0.15091662928899335
ACH-000776,0.047970843467606064
ACH-000777,-0.20079141880247264
ACH-000778,-0.02722580211898739
ACH-000781,-0.0775384937324518
ACH-000782,0.15872663213987784
ACH-000783,-0.18503604652743244
ACH-000784,0.006922173942283515
ACH-000785,0.014203868898366553
ACH-000787,-0.1591224259392523
ACH-000788,-0.20798269057221186
ACH-000791,-0.1549998842595517
ACH-000792,-0.16727428135540207
ACH-000794,-0.25231610775496105
ACH-000796,-0.1972023483068019
ACH-000798,-0.153465303989879
ACH-000799,-0.08097632571448407
ACH-000800,-0.3190143122216718
ACH-000802,0.05554708630099743
ACH-000804,-0.0097008587273904
ACH-000805,-0.22217524532487232
ACH-000809,0.0006115677221798295
ACH-000810,-0.3787509371362771
ACH-000811,-0.13593486556401094
ACH-000817,-0.014337600308863038
ACH-000819,-0.055817225783102435
ACH-000820,0.20496256044508707
ACH-000821,0.03850843054628552
ACH-000822,-0.05118486899991278
ACH-000823,-0.02875029701212135
ACH-000824,-0.0975416638043414
ACH-000827,-0.16180707148050708
ACH-000829,-0.2819006080231133
ACH-000831,0.022968369501590043
ACH-000832,-0.06366571571146584
ACH-000833,-0.21650090467097133
ACH-000834,-0.2629099028162968
ACH-000835,-0.14650605326402913
ACH-000836,-0.1589952415650226
ACH-000837,-0.21724442693815926
ACH-000838,-0.14517119088839833
ACH-000839,-0.3279978166282458
ACH-000840,-0.3890549606528362
ACH-000841,-0.16073405080088604
ACH-000843,-0.060139794265429626
ACH-000846,-0.11306252185876214
ACH-000847,-0.1916075685460044
