,ACTR6 (64431)
ACH-000004,-0.8792203700679693
ACH-000005,-0.4265937306060494
ACH-000007,-0.6671759752868066
ACH-000009,-0.8489890706687809
ACH-000011,-0.8014047341172336
ACH-000012,-0.9599723731581576
ACH-000013,-0.8985732472244373
ACH-000014,-0.6647708418645116
ACH-000015,-0.9286688335076728
ACH-000017,-0.6604957606430834
ACH-000018,-1.0719690380185518
ACH-000019,-0.6069841775912039
ACH-000021,-0.7437101065261563
ACH-000022,-0.4889544172970629
ACH-000025,-0.9022424970878826
ACH-000028,-0.8644210783274386
ACH-000030,-0.7462724999916254
ACH-000035,-0.8179283376808169
ACH-000036,-1.0067056603980795
ACH-000037,-0.9679561982945344
ACH-000039,-0.8135652263377032
ACH-000040,-0.9264468381816132
ACH-000041,-1.0133772047078415
ACH-000042,-0.6291324396347759
ACH-000045,-0.6154486028525205
ACH-000047,-0.5195512020074874
ACH-000052,-0.9653852438017344
ACH-000053,-0.6666099461434332
ACH-000054,-0.5491960446927576
ACH-000055,-0.7344077347382632
ACH-000060,-0.9616566097320526
ACH-000067,-0.7021504808817706
ACH-000070,-0.9908993191182972
ACH-000075,-0.7446488405649626
ACH-000078,-0.8724681705986325
ACH-000082,-0.5415414349449024
ACH-000085,-0.997684395621516
ACH-000086,-0.8386667128113025
ACH-000087,-1.121513889428594
ACH-000092,-0.9137348306013752
ACH-000095,-0.8207688267547181
ACH-000097,-0.8143389345267691
ACH-000098,-0.9203222130453724
ACH-000099,-0.6987205302595166
ACH-000108,-0.6478369055864935
ACH-000113,-0.6515113137227507
ACH-000116,-0.8416732983427468
ACH-000118,-0.9490898000734098
ACH-000120,-0.9610829486532751
ACH-000123,-0.8345065667199366
ACH-000127,-0.6466557802593461
ACH-000128,-0.7788393858578004
ACH-000132,-0.5920840125150683
ACH-000133,-0.8287432352157056
ACH-000137,-0.7264016178912973
ACH-000138,-0.680640212373402
ACH-000142,-0.6804436149785319
ACH-000143,-0.9635421986541021
ACH-000146,-0.6600928189144792
ACH-000148,-0.7653346807081284
