,TIFA (92610)
ACH-000004,0.09881402690766967
ACH-000005,-0.3223802282718982
ACH-000007,0.1089282625255952
ACH-000009,0.1763817695922419
ACH-000011,0.07193332184354602
ACH-000012,0.13398312721424738
ACH-000013,0.07670549336910347
ACH-000014,0.18058739605052693
ACH-000015,0.1041123569425454
ACH-000017,0.08648501724180008
ACH-000018,-0.06100413345272965
ACH-000019,0.023747886754780387
ACH-000021,0.1089960051525176
ACH-000022,0.08914505136367988
ACH-000025,0.13471664298107655
ACH-000028,-0.020550147497507158
ACH-000030,0.11736350871657905
ACH-000035,0.07769802262593678
ACH-000036,0.12503231755823144
ACH-000037,0.10592512844755916
ACH-000039,0.06500949483770506
ACH-000040,-0.04451651002985278
ACH-000041,0.05468913493885405
ACH-000042,0.05443384569050135
ACH-000045,0.09540284489106424
ACH-000047,0.12018928512132936
ACH-000052,-0.04452452750133621
ACH-000053,0.15440370892204508
ACH-000054,0.08395768431518183
ACH-000055,-0.06432301312169247
ACH-000060,-0.02295825589723561
ACH-000067,0.04855067731977592
ACH-000070,0.1783763076111514
ACH-000075,0.2927586700058604
ACH-000078,-0.0008073654304692924
ACH-000082,0.05116442774200265
ACH-000085,0.09283233710358596
ACH-000086,0.1732228364149311
ACH-000087,0.006255254485971356
ACH-000092,0.039666239765074315
ACH-000095,0.08157684353491228
ACH-000097,0.10107743677469816
ACH-000098,0.07949724438123368
ACH-000099,0.07932628405975653
ACH-000108,-0.05184278588860052
ACH-000113,0.06615648732290083
ACH-000116,0.013864977655164654
ACH-000118,0.16682610456619024
ACH-000120,0.07694970916246924
ACH-000123,0.06735183046981362
ACH-000127,0.004651123509990893
ACH-000128,-0.06487327275978988
ACH-000132,-0.00944919296802297
ACH-000133,0.13485590203574555
ACH-000137,0.2324701489510421
ACH-000138,0.180690921859774
ACH-000142,0.15967250761168328
ACH-000143,0.03994774848132252
ACH-000146,0.15024951834355482
ACH-000148,0.1453460480367934
ACH-000150,0.06065898272241084
ACH-000152,0.0731777108456233
ACH-000153,0.1535180861382976
ACH-000159,0.11532811625505895
ACH-000160,0.04340504244678667
ACH-000163,0.020828346264862914
ACH-000167,0.1455287720215365
ACH-000168,0.19484412951118374
ACH-000169,0.15723156040993214
ACH-000178,0.0048207270466700865
ACH-000183,0.0366039578793468
ACH-000188,-0.003701979049053972
ACH-000189,0.19854193809443427
ACH-000190,0.04107717202869267
ACH-000198,0.138472628025793
ACH-000203,-0.3342254349044709
ACH-000204,0.10906611896149727
ACH-000206,0.114274733737007
ACH-000207,0.2781268385592036
ACH-000208,0.13205672139118546
ACH-000210,0.3261438361821741
ACH-000211,0.018721688146812868
ACH-000215,0.04676194649004599
ACH-000221,0.0331679411972436
ACH-000222,0.1753094197957132
ACH-000223,-0.03971142566921359
ACH-000226,0.09339653758624694
ACH-000227,0.03634268016585531
ACH-000228,-0.016094612488495884
ACH-000231,0.12007339802028902
ACH-000232,0.009106435051779884
ACH-000233,0.13749357859649872
ACH-000234,0.05609973956182253
ACH-000235,0.16704458550420764
ACH-000237,0.07497570751780491
ACH-000238,-0.010241814258600705
ACH-000242,0.20198355242843802
ACH-000243,0.06028399650654401
ACH-000244,0.07371562778709241
ACH-000246,0.035109677335167955
ACH-000248,-0.02231117482820278
ACH-000250,0.13751351585146535
ACH-000251,0.13473201500517012
ACH-000252,-0.07216103577931705
ACH-000253,0.01982339647565161
ACH-000255,0.02975113821004328
ACH-000256,0.05884852867475481
ACH-000257,0.055043067416791484
