,MZB1 (51237)
ACH-000255,-0.2798005993427847
ACH-000256,0.010320166743078087
ACH-000257,-0.23117401767146895
ACH-000258,-0.1733689821091158
ACH-000259,-0.17423979209008528
ACH-000260,-0.03650479808217223
ACH-000261,-0.11091934848539367
ACH-000262,0.09593557163691664
ACH-000263,0.457805214435644
ACH-000264,-0.0958142190094768
ACH-000265,-0.15698899670926328
ACH-000266,-0.18594455603814825
ACH-000272,-0.1911032346190413
ACH-000274,-0.21432203640340425
ACH-000277,-0.18621810754498128
ACH-000278,-0.0398129272600286
ACH-000279,-0.23363036897911335
ACH-000280,-0.02977355787061088
ACH-000281,-0.13758388701791827
ACH-000288,-0.09006167782880775
ACH-000291,-0.17162558609914993
ACH-000293,-0.06490058356197173
ACH-000294,-0.05723289633708292
ACH-000295,-0.3295400743826132
ACH-000296,-0.03874459918983577
ACH-000302,-0.07882408104373201
ACH-000304,-0.20349846257950735
ACH-000307,-0.14018608459830803
ACH-000308,-0.06911588297298481
ACH-000310,-0.041982782449916656
ACH-000311,-0.05919680768052391
ACH-000312,-0.21237788155676748
ACH-000315,-0.16526495415403214
ACH-000316,-0.09680926662590418
ACH-000317,-0.053375130074950115
ACH-000318,-0.04110236807762063
ACH-000319,-0.09598634511915548
ACH-000320,-0.12003402288263508
ACH-000322,0.031854350708963114
ACH-000323,-0.22771264432383925
ACH-000324,-0.10617681385407894
ACH-000329,0.0008280356007600471
ACH-000330,-0.2689333367820539
ACH-000331,-0.10719156464777492
ACH-000332,-0.09337064930838336
ACH-000334,-0.10622261836291716
ACH-000335,-0.22902051412648505
ACH-000336,0.30133604343339404
ACH-000337,-0.2141359056810203
ACH-000338,-0.3210873868936973
ACH-000339,-0.14521791842908358
ACH-000341,-0.23319623516418675
ACH-000348,-0.1185334629732775
ACH-000350,-0.3147135656897689
ACH-000352,-0.072723389692687
ACH-000356,-0.2220802343115688
ACH-000361,-0.1706153294244204
ACH-000362,-0.08974623725333013
ACH-000363,-0.15186894609858612
ACH-000364,-0.14734990013971416
ACH-000365,-0.1498042133477802
ACH-000366,-0.1102416969141746
ACH-000368,-0.10333305830816762
ACH-000374,-0.05966062749143197
ACH-000375,-0.15902383352777982
ACH-000376,-0.12092681323522282
ACH-000381,-0.04162873688027531
ACH-000383,-0.1471973890228605
ACH-000387,-0.055336875245971716
ACH-000389,-0.22783723735614106
ACH-000390,-0.03709617172493339
ACH-000393,-0.1621455035591321
ACH-000395,-0.2245339847812704
ACH-000396,-0.14783437942214914
ACH-000397,-0.0005816924127356385
ACH-000401,-0.28945529643535806
ACH-000402,0.18989657623501716
ACH-000403,-0.15572790738736833
ACH-000404,-0.23615407381161746
ACH-000406,-0.12573978753250634
ACH-000407,-0.19958503399361635
ACH-000408,-0.056480205081911525
ACH-000410,-0.17410916019775713
ACH-000411,-0.17723861812656164
ACH-000414,-0.20189443756790607
ACH-000415,-0.059527422397461664
ACH-000416,-0.030891631263594992
ACH-000420,-0.2103125839396259
ACH-000421,-0.0682382334682198
ACH-000424,-0.18178804362333686
ACH-000425,-0.14840214492418236
ACH-000426,-0.16694881653556562
ACH-000427,-0.18476800051544176
ACH-000433,-0.10013709810360592
ACH-000435,-0.008065006851614294
ACH-000436,-0.4143483088794712
ACH-000444,0.07607662728175206
ACH-000445,-0.263905778878026
ACH-000448,-0.021366413089249824
ACH-000450,-0.2325362944247079
ACH-000452,-0.014777991296423718
ACH-000454,-0.2197202792655409
ACH-000458,-0.2038963707210113
ACH-000459,-0.13367345713649936
ACH-000460,-0.06476724861085259
ACH-000461,0.0974083414863108
ACH-000463,-0.02222967659526649
ACH-000464,-0.3195616882034797
ACH-000466,-0.1534434088379594
ACH-000467,-0.0930164669596525
ACH-000468,-0.07423444299841372
ACH-000469,-0.20714904139758256
ACH-000470,-0.31033741175031737
ACH-000471,-0.22786115226921985
ACH-000472,0.002940390868827125
ACH-000473,-0.15006142494009722
ACH-000475,-0.1337202223004689
ACH-000476,-0.15871368242029976
ACH-000477,0.04370034359024919
ACH-000479,0.004530907382310182
ACH-000480,-0.10826696404535864
ACH-000481,-0.17627449859763686
ACH-000483,-0.05112305660147495
ACH-000484,-0.04956214336817116
ACH-000485,-0.12907459488785974
ACH-000486,-0.0600668871849086
ACH-000487,-0.17312518606431368
ACH-000488,-0.1705977294238816
ACH-000490,-0.10577266167483568
ACH-000491,0.06891550792743212
ACH-000495,-0.11043389334019632
ACH-000496,-0.08353605789080379
ACH-000499,-0.12903924094801308
ACH-000500,-0.16579911508991665
ACH-000502,-0.1936690419467796
ACH-000503,-0.09820674079033814
ACH-000505,-0.08680227154973319
ACH-000507,-0.12214093365184245
ACH-000510,-0.08677384511454936
ACH-000511,-0.20303429860420666
ACH-000512,-0.17275685162061305
ACH-000516,-0.2064608669024979
ACH-000517,-0.14470757854041305
ACH-000518,-0.2752663131949093
ACH-000520,-0.1752581150797155
ACH-000521,0.08948953815204994
ACH-000522,-0.13808269674814028
ACH-000524,-0.12429360042278788
ACH-000527,-0.10225773548338686
ACH-000528,-0.0613586474344018
ACH-000537,-0.14116952041199707
ACH-000541,0.09922712598408907
ACH-000542,-0.2331746288809711
ACH-000544,-0.10381072770006357
ACH-000545,-0.04021147878225051
ACH-000547,-0.3196619092829945
ACH-000548,-0.08169437894556889
ACH-000549,0.06520234563782537
ACH-000550,-0.1650484324867367
ACH-000552,-0.0866010043222851
ACH-000556,-0.19131835070128125
ACH-000557,-0.05869563550987704
ACH-000569,0.1170905670162497
ACH-000570,-0.2322912544315659
ACH-000571,-0.17044317942502188
ACH-000573,0.04307031907971556
ACH-000576,-0.118855299821791
ACH-000579,-0.12401996602778426
ACH-000580,0.05701387234692094
ACH-000584,0.05489380863622185
ACH-000585,-0.13936754688375014
ACH-000588,-0.005606843703374923
ACH-000589,-0.14094234106122192
ACH-000591,-0.10477734836417517
ACH-000593,-0.22958743565134115
ACH-000600,-0.10389811440047704
ACH-000601,-0.14205945393855665
ACH-000605,0.07678796504913768
ACH-000606,-0.08604086384330399
ACH-000608,-0.1513370636210327
ACH-000614,-0.02969613318588525
ACH-000616,-0.10450417504681353
ACH-000618,-0.04597162387753687
ACH-000619,-0.11018064840956883
ACH-000620,-0.16025397573711436
ACH-000621,-0.11091190663535856
ACH-000622,-0.0177109409620688
ACH-000623,-0.1347780495781009
ACH-000624,-0.08804991472176064
ACH-000627,-0.19265305965530746
ACH-000630,-0.15386667629853498
ACH-000631,0.14010385862453656
ACH-000632,-0.13458680772395662
ACH-000633,-0.14758254233386475
ACH-000637,-0.08731346087185887
ACH-000638,-0.021690698605145317
ACH-000646,-0.1560418459843409
ACH-000647,-0.14628247556328405
ACH-000648,-0.2681610390365799
ACH-000649,-0.14476434203698496
ACH-000651,-0.05773540359402656
ACH-000652,-0.03293924908665025
ACH-000653,-0.18440259874626388
ACH-000657,-0.09327623503343417
ACH-000658,-0.17066612314817078
ACH-000661,-0.21010399144493674
ACH-000662,-0.3055996282953973
ACH-000663,-0.006149242912369349
ACH-000665,-0.10779980095251608
ACH-000671,-0.02518523660855977
ACH-000672,-0.0931178660433752
ACH-000673,-0.21694879298913985
ACH-000676,-0.16090281203285958
ACH-000677,-0.02268147221885624
ACH-000681,0.09322515125350732
ACH-000683,-0.07125218827339505
ACH-000684,-0.015816012152586885
ACH-000688,-0.1963092191585268
ACH-000693,-0.053150168729210114
ACH-000694,0.043944652824579766
ACH-000695,0.2420123490318732
ACH-000696,-0.11061141863449447
ACH-000697,0.007825838336934562
ACH-000699,-0.15722981109266101
ACH-000701,-0.2522525062652312
ACH-000706,0.04458917433519575
ACH-000711,-0.1513083535553976
ACH-000713,-0.07693783092433433
ACH-000714,-0.1834493570194069
ACH-000718,-0.20519502415474108
ACH-000720,-0.13447893479506084
ACH-000721,-0.14450802803342944
ACH-000724,-0.2539330390952428
ACH-000725,0.03332255167912033
ACH-000732,-0.17660381479732778
ACH-000734,-0.0022440248480137984
ACH-000735,-0.299753893917399
ACH-000736,-0.40448183456960296
ACH-000738,-0.0820363600734484
ACH-000746,-0.03897675362906356
ACH-000747,-0.14554375729664842
ACH-000748,-0.24322902977725602
ACH-000753,-0.08122652009865443
ACH-000756,-0.15391274449541786
ACH-000757,-0.13100408979161265
ACH-000758,-0.03901372111759068
ACH-000760,0.11630062952774055
ACH-000762,-0.052929604496625496
ACH-000763,-0.285829510142038
ACH-000764,0.03442861765871292
ACH-000765,-0.1403102766303697
ACH-000766,-0.1079598904930535
ACH-000767,0.09281403225230044
ACH-000768,-0.04782460203977306
ACH-000769,-0.18469446294589106
ACH-000770,-0.10383262696078636
ACH-000771,-0.11311512690922247
ACH-000773,-0.18427380315209985
ACH-000776,0.009633009882626671
ACH-000777,-0.07091460903759303
ACH-000778,-0.05566612632318939
ACH-000781,-0.14330149260892333
ACH-000782,-0.09280090360397247
ACH-000783,-0.19253294627346831
ACH-000784,-0.1971310624456568
ACH-000785,-0.09462588186919683
ACH-000787,-0.1297849569294068
ACH-000788,-0.0457193336752063
ACH-000791,-0.2433865800937909
ACH-000792,-0.13912560147657346
ACH-000794,-0.1777204560936343
ACH-000796,-0.12348619133584733
ACH-000798,-0.5295137291483643
ACH-000799,-0.1502656678861532
ACH-000800,-0.17799048882614396
ACH-000802,-0.07187036857943586
ACH-000804,0.2371009134224116
ACH-000805,-0.23882923966183636
ACH-000809,0.021720089411494198
ACH-000810,-0.33467156077276106
ACH-000811,-0.1201592786388148
ACH-000817,0.01435596297624075
ACH-000819,-0.06723580612375624
ACH-000820,0.0036370668371902963
ACH-000821,-0.13075520370458973
ACH-000822,-0.09187562811035216
ACH-000823,-0.10697639624079988
ACH-000824,-0.18404827896636802
ACH-000827,-0.10050164777927773
ACH-000829,-0.14782093224142098
ACH-000831,-0.1437954934201897
ACH-000832,0.08840594315536067
ACH-000833,-0.10496623078283417
ACH-000834,-0.06053930713863135
ACH-000835,0.07590181933868596
ACH-000836,-0.12785932874106448
ACH-000837,-0.115240630033914
ACH-000838,-0.1772484927469178
ACH-000839,-0.37808661714996017
ACH-000840,-0.08004435311150092
ACH-000841,-0.13224059485410655
ACH-000843,0.00028140769180005286
ACH-000846,-0.2294112161598624
ACH-000847,-0.03087414956649568
ACH-000848,-0.14882976140214366
ACH-000849,0.07291283839604783
ACH-000851,-0.20148315628192764
ACH-000855,-0.06951077890135728
ACH-000856,-0.21744685446816706
ACH-000858,-0.09850923881114547
ACH-000859,-0.13928353869156435
ACH-000861,-0.08180498335802046
ACH-000862,-0.031442952343513346
ACH-000865,-0.12980803771560026
ACH-000866,-0.11683808775783998
ACH-000867,-0.2915185816590546
ACH-000869,0.02998747164474842
ACH-000872,-0.2270706254966494
ACH-000873,-0.2566895906073676
ACH-000876,-0.05778342743475665
ACH-000878,-0.09101222097831124
ACH-000880,-0.0894412468770914
ACH-000881,-0.2154626714706729
ACH-000882,0.008331857065579611
ACH-000884,-0.07562478889574431
ACH-000885,-0.0695428629612531
ACH-000887,-0.10111846779308103
ACH-000889,-0.14650880296950106
ACH-000896,-0.051862008486090495
ACH-000898,-0.07101905056839344
ACH-000900,-0.20710269392179206
ACH-000901,-0.0922816857236612
ACH-000905,0.00044296559528436886
ACH-000906,-0.15017236505620982
ACH-000907,-0.026406968246836787
ACH-000910,0.06767547476830257
ACH-000911,-0.160589904508691
ACH-000912,-0.14512456454762765
ACH-000913,-0.21048159082750206
ACH-000915,-0.12345066997608935
ACH-000916,-0.4497472839747527
ACH-000917,-0.28630172368121604
ACH-000920,-0.1399585512307924
ACH-000921,-0.15521140508359
ACH-000924,-0.031003501685948717
ACH-000926,-0.12070193103349962
ACH-000928,-0.11432362682383215
ACH-000929,-0.2745401874291381
ACH-000932,-0.06192538866362974
ACH-000935,0.0784287240619498
ACH-000936,-0.1208284813159491
ACH-000937,-0.009048337926604493
ACH-000938,-0.10720554275470794
ACH-000939,-0.02518795139023835
ACH-000941,-0.08479884271114548
ACH-000943,-0.11545100173942005
ACH-000946,-0.26188922006350485
ACH-000947,-0.09388731210777244
ACH-000948,-0.15314784145603427
ACH-000950,0.029911547629801367
ACH-000953,-0.10209586716780374
ACH-000954,-0.09272096736293772
ACH-000957,-0.22413616475553086
ACH-000958,-0.19571201527399665
ACH-000960,-0.10043163756096024
ACH-000963,0.03465379026865454
ACH-000968,-0.1849441912443506
ACH-000969,-0.22628726738116786
ACH-000972,-0.017210200212837198
ACH-000973,-0.18070137048543825
ACH-000974,-0.1682148985232899
ACH-000978,-0.054292230323309966
ACH-000984,-0.13430851361374513
ACH-000986,-0.05099896702365623
ACH-000988,-0.18994751048894173
ACH-000993,-0.0596759581257956
ACH-000994,-0.0933774785985466
ACH-000996,-0.4166893957010746
ACH-001001,-0.106789290591298
ACH-001020,-0.2183159820960344
ACH-001028,-0.17922981548860975
ACH-001031,-0.14023453669045452
ACH-001038,-0.18003966213128075
ACH-001048,-0.177049532018949
ACH-001050,-0.16055109092708464
ACH-001053,-0.08357431294899084
ACH-001054,-0.20255613014698176
ACH-001061,-0.10994983821834614
ACH-001067,-0.0040451024020598135
ACH-001075,-0.2707956339098596
ACH-001096,-0.1497969297470864
ACH-001111,-0.11800421568889788
ACH-001119,-0.21777227411339925
ACH-001128,-0.08201968339724232
ACH-001134,-0.2195668161002269
ACH-001151,-0.07294041294830829
ACH-001163,0.016869520663160078
ACH-001164,0.07051551957431837
ACH-001183,-0.12760133622219413
ACH-001192,0.001492484062260698
ACH-001193,-0.32152253612510057
ACH-001196,-0.18839220039939786
ACH-001197,0.12241859813139927
ACH-001205,-0.13086935362154326
ACH-001211,-0.35754606042046805
ACH-001212,-0.18451538280201887
ACH-001228,-0.15981226575893187
ACH-001232,-0.06797133556744289
ACH-001239,-0.10890680996167584
ACH-001270,-0.08022093808245187
ACH-001274,-0.1650408185478688
ACH-001275,0.11148496684825862
ACH-001277,0.015622806523712113
ACH-001278,0.07467380832581531
ACH-001280,-0.10592869360905588
ACH-001283,-0.14777079709267835
ACH-001289,-0.18325071657344952
ACH-001300,-0.06826345302094207
ACH-001301,-0.10944434654854893
ACH-001302,-0.2418830701661571
ACH-001306,-0.02204518047787864
ACH-001318,-0.09686698674842002
ACH-001322,-0.045077311688168316
ACH-001328,-0.1199644721982693
ACH-001332,-0.2821572748004127
ACH-001336,-0.01477966568689335
ACH-001346,-0.06600401166493987
ACH-001353,-0.09886749028269652
ACH-001354,-0.02295609276045406
ACH-001367,-0.08632807769227391
ACH-001368,-0.10228058602960312
ACH-001374,-0.3576916865747176
ACH-001377,-0.1273653068246073
ACH-001380,0.04590033636521404
ACH-001391,-0.2010358194995086
ACH-001408,-0.06107929383731483
ACH-001430,-0.2335318804172093
ACH-001431,-0.325651160141388
ACH-001450,0.02032372804462048
ACH-001496,-0.04618222963934316
ACH-001500,-0.20399575140474868
ACH-001523,-0.19967848540111685
ACH-001532,-0.11445213683940687
ACH-001550,0.09950374985720667
ACH-001552,-0.30666617560527765
ACH-001554,-0.16262502278594118
ACH-001654,-0.08960496899353461
ACH-001735,0.04284446283328546
ACH-001736,0.011784793867906115
ACH-001737,-0.4266997060514181
ACH-001740,-0.10585052992342492
ACH-001745,-0.2508393607516054
ACH-001765,-0.07103430455071401
