,ANAPC1 (64682)
ACH-000004,-0.7679174836045591
ACH-000005,-0.7055669494078756
ACH-000007,-0.6289016109644572
ACH-000009,-0.7255477205871109
ACH-000011,-0.7132942022645541
ACH-000012,-0.7034391706568958
ACH-000013,-0.8747738368545743
ACH-000014,-0.6197502294705697
ACH-000015,-0.7143187076447893
ACH-000017,-0.6088242527840235
ACH-000018,-0.9383899794919456
ACH-000019,-0.5298726157781727
ACH-000021,-0.9309632697965758
ACH-000022,-0.6029756647491138
ACH-000025,-0.7523396612088674
ACH-000028,-0.7114955076505607
ACH-000030,-0.95865392703548
ACH-000035,-0.7645177951846965
ACH-000036,-0.7095960494613819
ACH-000037,-0.3047037632633941
ACH-000039,-0.8378309843119829
ACH-000040,-0.8451151011975921
ACH-000041,-0.7129046821048929
ACH-000042,-0.712564006798125
ACH-000045,-0.7586879161933628
ACH-000047,-1.01356518989693
ACH-000052,-1.0366343000598195
ACH-000053,-0.6556360821911605
ACH-000054,-0.7659303145990891
ACH-000055,-0.6978109317870173
ACH-000060,-0.8785098710043973
ACH-000067,-0.9125797094475788
ACH-000070,-0.7727875652584235
ACH-000075,-0.8407366751254717
ACH-000078,-0.7940117011741933
ACH-000082,-0.8957245315190301
ACH-000085,-0.9319870999462678
ACH-000086,-0.8143892169289199
ACH-000087,-0.9552483849571434
ACH-000092,-0.8835679278574006
ACH-000095,-0.646666500383595
ACH-000097,-0.8675009036007733
ACH-000098,-0.9713609734684324
ACH-000099,-0.7569203386923771
ACH-000108,-0.6118717811813326
ACH-000113,-0.6577990405261269
ACH-000116,-0.7885881299003084
ACH-000118,-0.792988693795847
ACH-000120,-0.6414102955573372
ACH-000123,-0.6390796460928843
ACH-000127,-0.7137648772280717
ACH-000128,-0.7839794825392242
ACH-000132,-1.006389563818728
ACH-000133,-0.8878952802296222
ACH-000137,-0.6720812457761621
ACH-000138,-0.7281467976658221
ACH-000142,-0.6986567128575943
ACH-000143,-0.8773019895638947
ACH-000146,-0.6092283966504567
ACH-000148,-0.8580205793396648
ACH-000150,-0.521747481471153
ACH-000152,-0.9964041624200028
ACH-000153,-0.9579009992080436
ACH-000159,-0.8025203032045491
ACH-000160,-0.7356318684869689
