,ATAT1 (79969)
ACH-000476,-0.1344362916938868
ACH-000477,-0.026566032949324137
ACH-000479,-0.07791436764038208
ACH-000480,0.011584311479546236
ACH-000481,-0.12760689158664582
ACH-000483,0.0016393084499617115
ACH-000484,-0.031197921676565495
ACH-000485,-0.19756858013637407
ACH-000486,-0.06729515983939634
ACH-000487,-0.045714007902182704
ACH-000488,-0.1122125220575294
ACH-000490,-0.20819007724337332
ACH-000491,-0.07008283276617934
ACH-000495,-0.04230594768315688
ACH-000496,-0.1162047641670302
ACH-000499,-0.09935500893661996
ACH-000500,-0.24184172601661436
ACH-000502,-0.10423462123046184
ACH-000503,0.053485022770520814
ACH-000505,-0.122962102293737
ACH-000507,-0.07689986793484714
ACH-000510,-0.08190180120045573
ACH-000511,-0.07307550987833725
ACH-000512,-0.2551271081947825
ACH-000516,-0.04024565361112343
ACH-000517,-0.08048821071652865
ACH-000518,0.07478970234422384
ACH-000520,0.031593831937585186
ACH-000521,-0.09774846483377224
ACH-000522,-0.02893551078529078
ACH-000524,-0.19815107445068794
ACH-000527,0.01064943692596031
ACH-000528,-0.043703712470838034
ACH-000537,0.02645948779221613
ACH-000541,-0.04663946752071699
ACH-000542,-0.16237001748347926
ACH-000544,0.014616002393354397
ACH-000545,-0.10116253188545704
ACH-000547,0.05226747194904224
ACH-000548,-0.0869268638099403
ACH-000549,-0.17439254710245192
ACH-000550,0.010407284298669123
ACH-000552,-0.0867656828035195
ACH-000556,0.030264563264896013
ACH-000557,-0.1181749282993936
ACH-000569,-0.3833177636567072
ACH-000570,0.017126510527851097
ACH-000571,-0.07183827237394683
ACH-000573,-0.07717714249730377
ACH-000576,-0.1223476135135536
ACH-000579,-0.16277335950296465
ACH-000580,-0.1048715978705258
ACH-000584,-0.050454266627875034
ACH-000585,-0.12985599385018515
ACH-000588,-0.1885857692656208
ACH-000589,0.013958954233384564
ACH-000591,-0.06614341541829018
ACH-000593,-0.06246909343148506
ACH-000600,-0.03787922363949833
ACH-000601,-0.015433185863513771
ACH-000605,-0.13122403655049766
ACH-000606,-0.1912842372262927
ACH-000608,-0.17910218952025458
ACH-000614,-0.03469791675446613
ACH-000616,-0.035313295724184575
ACH-000618,0.02196501194421257
ACH-000619,-0.0019228531100039953
ACH-000620,-0.03970842583431417
ACH-000621,-0.1169654956582705
ACH-000622,-0.21289159637740387
ACH-000623,-0.09638003219889647
ACH-000624,-0.08426478800750786
ACH-000627,-0.12945991244392993
ACH-000630,-0.08862280450568279
ACH-000631,-0.2592305074198001
ACH-000632,-0.03762225136041873
ACH-000633,-0.034106557372049366
ACH-000637,-0.06566006855968923
ACH-000638,-0.05605162836180271
ACH-000646,-0.15140333357268634
ACH-000647,-0.13654259284279313
ACH-000648,-0.11202560993718368
ACH-000649,-0.11273635360637566
ACH-000651,-0.031691529204169566
ACH-000652,-0.11117874461272308
ACH-000653,-0.02890228373179128
ACH-000657,-0.03443142229893999
ACH-000658,-0.17709768795242667
ACH-000661,0.004068756780643603
ACH-000662,-0.045467488285480084
ACH-000663,-0.14578158633145713
ACH-000665,-0.10921691929742826
ACH-000671,-0.06271377235897445
ACH-000672,0.13911600647131964
ACH-000673,-0.06264369248323112
ACH-000676,-0.03956454559599559
ACH-000677,0.0335874000228069
ACH-000681,-0.06057814978833372
ACH-000683,-0.09261860650883946
ACH-000684,-0.07871932677026937
ACH-000688,-0.06263535334299594
ACH-000693,-0.06630070650407792
ACH-000694,-0.16456431144370762
ACH-000695,-0.034214757727385865
ACH-000696,-0.12711321274214538
ACH-000697,0.06912869233309701
ACH-000699,0.027195427016566014
ACH-000701,-0.16261981933238093
ACH-000706,0.0060738419020584964
ACH-000711,-0.09394229358598506
ACH-000713,-0.06923034869641796
ACH-000714,-0.16533450361494584
ACH-000718,-0.04813909276023947
ACH-000720,-0.07553661749066169
ACH-000721,-0.1772448554403513
ACH-000724,-0.1769627997954997
ACH-000725,0.08588526481579213
ACH-000732,-0.07864117607252552
ACH-000734,-0.2310664376285377
ACH-000735,-0.01753883676166421
ACH-000736,0.017081342298151732
ACH-000738,-0.061399101975987115
ACH-000746,-0.05429062445220479
ACH-000747,0.11611451030277554
ACH-000748,-0.009312999641973052
ACH-000753,-0.09953086656869647
ACH-000756,0.038937179742570736
ACH-000757,-0.0101596299525879
ACH-000758,-0.018357627274163096
ACH-000760,-0.07407871923729897
ACH-000762,0.016281940350409044
ACH-000763,-0.1139329482983975
ACH-000764,-0.5211420830266447
ACH-000765,-0.09266368355253404
ACH-000766,-0.1587927822523605
ACH-000767,-0.2149289368489956
ACH-000768,-0.11662714045745202
ACH-000769,-0.10178034097802396
ACH-000770,0.028139564111533486
ACH-000771,-0.08711550486060697
ACH-000773,-0.1914591131889488
ACH-000776,0.09230397510781574
ACH-000777,-0.10748577941114612
ACH-000778,-0.03221719273715872
ACH-000781,-0.14926679694037387
ACH-000782,0.053945638632772665
ACH-000783,-0.0972883932010961
ACH-000784,-0.12192863130920267
ACH-000785,-0.07738314587049559
ACH-000787,-0.11654707416690048
ACH-000788,-0.027979170675206614
ACH-000791,-0.14266179348676375
ACH-000792,-0.006647009021263047
ACH-000794,-0.06848504611546394
ACH-000796,-0.14146679924506314
ACH-000798,-0.18740000280657004
ACH-000799,0.1584805028278247
ACH-000800,0.04095694036616847
ACH-000802,-0.2108856802065219
ACH-000804,0.02511817883126156
ACH-000805,-0.13344265636632305
ACH-000809,-0.01267364865673106
ACH-000810,-0.2227577841529393
ACH-000811,-0.09692486369378517
ACH-000817,-0.14577839621654146
ACH-000819,-0.07495553660663086
ACH-000820,0.01717247985280684
ACH-000821,-0.16159295480683614
ACH-000822,0.03702075669232496
ACH-000823,-0.05381756209538878
ACH-000824,-0.2479472924579945
ACH-000827,-0.06369671594729846
ACH-000829,0.012473964520746549
ACH-000831,-0.14370986923593232
ACH-000832,-0.005023814469172693
ACH-000833,-0.11011412008704176
ACH-000834,-0.11456490184293512
ACH-000835,-0.048501752641663766
ACH-000836,-0.03639543135513393
ACH-000837,0.095276263595526
ACH-000838,-0.22432355103228294
ACH-000839,-0.13087448203204347
ACH-000840,-0.2414842705729469
ACH-000841,-0.1429385089829607
ACH-000843,-0.08504422491361183
ACH-000846,-0.019032073203220982
ACH-000847,-0.21487693515875375
ACH-000848,-0.057572106381246074
ACH-000849,-0.03857280927295495
ACH-000851,-0.10347643243688756
ACH-000855,0.0017038266799885707
ACH-000856,-0.13241397469507765
ACH-000858,-0.12619384055057042
ACH-000859,-0.12192460903923913
ACH-000861,-0.057337099043282186
ACH-000862,-0.15865941499527236
ACH-000865,-0.16226526756729884
ACH-000866,0.0003165135470914776
ACH-000867,-0.022033139495672472
ACH-000869,-0.14671420615870048
ACH-000872,-0.04121853865489224
ACH-000873,0.00158765992219957
ACH-000876,-0.1957695652345869
ACH-000878,-0.07608342947350244
ACH-000880,-0.04904309678578764
ACH-000881,-0.011511588509653168
ACH-000882,-0.11076786187387784
ACH-000884,-0.1031774938879686
ACH-000885,-0.06934609453353767
ACH-000887,-0.07694277527511215
ACH-000889,-0.5359240364052743
ACH-000896,-0.00796169086916618
ACH-000898,-0.029184556576061664
ACH-000900,-0.08619810172095181
ACH-000901,-0.10933949030183636
ACH-000905,-0.11115896915784353
ACH-000906,-0.14813212967173586
ACH-000907,0.04879928445831192
ACH-000910,0.02675056493292909
ACH-000911,-0.045447935369330096
ACH-000912,0.1292958927265322
ACH-000913,-0.2451332339100368
ACH-000915,-0.12386959523457618
ACH-000916,-0.06084994194501658
ACH-000917,0.021553381549919613
ACH-000920,-0.20670904952593164
ACH-000921,-0.11328665192833083
ACH-000924,-0.0584188817055664
ACH-000926,-0.12290543993222752
ACH-000928,-0.017451010544282813
ACH-000929,0.10315684208194446
ACH-000932,-0.015786831636005555
ACH-000935,-0.046097285370615936
ACH-000936,-0.12416316822557452
ACH-000937,0.019809463234563226
ACH-000938,-0.0683480766313648
ACH-000939,-0.228360717366732
ACH-000941,-0.14091916026598242
ACH-000943,0.015559839579353403
ACH-000946,-0.051821480361920434
ACH-000947,-0.021460890374300025
ACH-000948,-0.12583873750788818
ACH-000950,0.1000349426073948
ACH-000953,-0.06310538949721936
ACH-000954,-0.151345700234871
ACH-000957,0.004438765705875659
ACH-000958,-0.13870310066285876
ACH-000960,-0.07027873948414913
ACH-000963,-0.101337932928382
ACH-000968,-0.08348382528105497
ACH-000969,-0.21942346779036714
ACH-000972,-0.14571286762680402
ACH-000973,-0.15621303993073735
ACH-000974,-0.1766885677946194
ACH-000978,-0.10244386850583646
ACH-000984,0.06327268636093032
ACH-000986,-0.1351139418724651
ACH-000988,-0.07520510645949725
ACH-000993,-0.10870942666158864
ACH-000994,-0.05828149647844304
ACH-000996,-0.07373031764202599
ACH-001001,-0.08807240482991391
ACH-001020,-0.10302189036860004
ACH-001028,-0.07476306800873783
ACH-001031,-0.0600529433415614
ACH-001038,-0.11667823526195832
ACH-001048,-0.015171523819923562
ACH-001050,-0.09876973838867817
ACH-001053,-0.02895933708737352
ACH-001054,-0.15607675662289716
ACH-001061,-0.08267535430839569
ACH-001067,-0.09022077556494687
ACH-001075,-0.10550860295347182
ACH-001096,-0.07041911207520928
ACH-001111,-0.278083166856625
ACH-001119,-0.2809745104550103
ACH-001128,0.002656131995338895
ACH-001134,0.04916423400978445
ACH-001151,-0.17090127234681524
ACH-001163,-0.015529509294190287
ACH-001164,0.005371302445649878
ACH-001183,0.002475909152304593
ACH-001192,-0.1805602842285216
ACH-001193,0.0971334969159232
ACH-001196,0.12671120664896696
ACH-001197,-0.10924496485963013
ACH-001205,-0.09177589047988527
ACH-001211,0.0029946039994394585
ACH-001212,-0.0748861367111975
ACH-001228,-0.07062867054325142
ACH-001232,-0.003515809458966501
ACH-001239,-0.12420061244451475
ACH-001270,-0.013542982596598871
ACH-001274,-0.15201364877392665
ACH-001275,-0.12547116037115869
ACH-001277,0.013214109621764657
ACH-001278,-0.15980258234280514
ACH-001280,0.0734253019376202
ACH-001283,-0.06918950742598742
ACH-001289,0.002189556959215573
ACH-001300,0.03086004464684618
ACH-001301,0.02459854268751641
ACH-001302,-0.09797146713975358
ACH-001306,-0.004236964974327693
ACH-001318,-0.07519257997703897
ACH-001322,-0.2262274616293385
ACH-001328,-0.15347649729080626
ACH-001332,0.07898376122178358
ACH-001336,-0.11580123934419985
ACH-001346,-0.012332942894947671
ACH-001353,-0.14364388702635097
ACH-001354,0.03967941373967443
ACH-001367,-0.05318422600173976
ACH-001368,-0.15881821481701475
ACH-001374,0.08728802920879528
ACH-001377,0.06478872658125369
ACH-001380,-0.06391587788055841
ACH-001391,-0.2927795895428831
ACH-001408,-0.034837453548759216
ACH-001430,-0.016459115506902218
ACH-001431,-0.08735220553794587
ACH-001450,0.05288337028849433
ACH-001496,-0.0388618054647842
ACH-001500,-0.11832674117368205
ACH-001523,0.051950933932544366
ACH-001532,-0.08361906486433512
ACH-001550,-0.09415238550863424
ACH-001552,-0.03686164093459445
ACH-001554,-0.06892194080679681
ACH-001654,-0.09875833877492783
ACH-001735,-0.13414277704998054
ACH-001736,-0.1464360777307476
ACH-001737,-0.01807684625882676
ACH-001740,0.0009560545245726877
ACH-001745,-0.10873228329263444
ACH-001765,-0.188345765629552
