,TNIP3 (79931)
ACH-000004,-0.16083486607013656
ACH-000005,-0.2099369827907272
ACH-000007,-0.30057616720863045
ACH-000009,-0.06095968839276894
ACH-000011,-0.14204825021251025
ACH-000012,-0.004201009026990921
ACH-000013,-0.041088717212158815
ACH-000014,-0.19872634116349147
ACH-000015,-0.07146342167605589
ACH-000017,-0.012809098549733208
ACH-000018,-0.12918465686118516
ACH-000019,0.031672627947060515
ACH-000021,0.008338077889983718
ACH-000022,-0.03076879745277825
ACH-000025,-0.08837978936002235
ACH-000028,-0.14199145461559254
ACH-000030,-0.12905313095627946
ACH-000035,0.008552042330289241
ACH-000036,-0.015885743385925816
ACH-000037,-0.2062135117153089
ACH-000039,0.02248829570088146
ACH-000040,-0.17140322096823188
ACH-000041,-0.16284052009887998
ACH-000042,-0.08758929640088449
ACH-000045,-0.11124419166310984
ACH-000047,-0.11909266632980915
ACH-000052,-0.210541180520448
ACH-000053,-0.041425591237225536
ACH-000054,-0.1520206179884388
ACH-000055,-0.08885924053216986
ACH-000060,-0.041468074975442235
ACH-000067,-0.11177632800618056
ACH-000070,-0.1492208564537568
ACH-000075,-0.06559988873687438
ACH-000078,-0.1843511243756675
ACH-000082,-0.19981376748720375
ACH-000085,-0.0006531766418860647
ACH-000086,-0.07485753414770738
ACH-000087,-0.2497225444639505
ACH-000092,-0.2392190896780292
ACH-000095,-0.05029486842914661
ACH-000097,-0.10448732548189286
ACH-000098,-0.1378988080112848
ACH-000099,-0.160401370363721
ACH-000108,-0.1187717493815651
ACH-000113,0.004847054667244984
ACH-000116,-0.10488146279947196
ACH-000118,-0.07472996363602744
ACH-000120,-0.02753702488678097
ACH-000123,-0.04494332190799071
ACH-000127,-0.11210440042041224
ACH-000128,-0.02169177562522534
ACH-000132,-0.11817870050866568
ACH-000133,-0.16296414693943395
ACH-000137,-0.022851907396119253
ACH-000138,-0.0852416184884113
ACH-000142,-0.13586198968435947
ACH-000143,-0.16813633832026925
ACH-000146,-0.13285910467696802
ACH-000148,-0.10751093859582724
ACH-000150,-0.180152073045955
ACH-000152,-0.20546355251782503
ACH-000153,-0.2720097484487161
ACH-000159,-0.03944340503129462
ACH-000160,-0.16409470813500845
ACH-000163,0.10380715521810838
ACH-000167,-0.25302373341019563
ACH-000168,-0.20835248184575605
ACH-000169,-0.11021873149214377
ACH-000178,-0.20502714506673345
ACH-000183,0.010692098968245823
ACH-000188,-0.0976747084891107
ACH-000189,0.00016791089811517648
ACH-000190,-0.0814323399903924
ACH-000198,-0.18021822733969964
ACH-000203,-0.13731094054481546
ACH-000204,-0.14548400864567734
ACH-000206,-0.102251324360813
ACH-000207,-0.020844266416991504
ACH-000208,-0.20333649740784807
ACH-000210,-0.4450617270284413
ACH-000211,-0.0870652517118802
ACH-000215,-0.11808820244529013
ACH-000221,-0.1242779264504721
ACH-000222,0.015762211409344827
ACH-000223,-0.15935682031154896
ACH-000226,-0.08218949902420135
ACH-000227,-0.2340228433936323
ACH-000228,-0.03721098492415936
ACH-000231,-0.045301290215764886
ACH-000232,-0.21116924795081607
ACH-000233,-0.014864718846012162
ACH-000234,-0.11208222056387472
ACH-000235,-0.036555351269933374
ACH-000237,-0.0400723747097864
ACH-000238,-0.08635339089990292
ACH-000242,0.37602986094335655
ACH-000243,-0.04077375576263899
ACH-000244,-0.043485435765216886
ACH-000246,-0.07254711878518044
ACH-000248,0.04502474678032898
ACH-000250,-0.1096455749327195
ACH-000251,-0.26913437156203024
ACH-000252,0.03643211989209032
ACH-000253,-0.15395968385097622
ACH-000255,-0.0715161980212407
ACH-000256,0.13449107482950634
ACH-000257,-0.18729139322029528
ACH-000258,-0.14303965715202555
ACH-000259,-0.16884621867356964
ACH-000260,-0.17601413258655102
ACH-000261,-0.13849506010351992
ACH-000262,-0.13927073025682848
ACH-000263,0.08169499719331884
ACH-000264,-0.1579879862028419
ACH-000265,-0.07529364231492121
ACH-000266,-0.15804053468743945
ACH-000272,-0.06648877860278872
ACH-000274,-0.14209242719074958
ACH-000277,0.007538150302954503
ACH-000278,-0.059105569635961024
ACH-000279,-0.21941123747312494
ACH-000280,-0.14915296219302807
ACH-000281,-0.15912048131467932
ACH-000288,-0.06675908210439006
ACH-000291,-0.08192173187306269
ACH-000293,-0.1890082863172556
ACH-000294,0.012770950483829726
ACH-000295,0.038973164594160815
ACH-000296,-0.047846891566159636
ACH-000302,-0.10111923149594007
ACH-000304,-0.15861717377448775
