,LRRD1 (401387)
ACH-000004,0.12067460312348705
ACH-000005,0.12908764418324728
ACH-000007,0.22070497271463
ACH-000009,0.14729430907135166
ACH-000011,0.21592951127932766
ACH-000012,0.11673729075637028
ACH-000013,0.12184062839280332
ACH-000014,0.08549984326030143
ACH-000015,0.15951279951871786
ACH-000017,0.1350520334241249
ACH-000018,0.2134416147710387
ACH-000019,-0.0665163826844387
ACH-000021,-0.0685272153624795
ACH-000022,-0.06907273679891232
ACH-000025,0.05391827700168415
ACH-000028,0.15733275783813086
ACH-000030,0.19269567529399007
ACH-000035,0.034495416752336326
ACH-000036,0.09514890671092953
ACH-000037,0.17740702817492304
ACH-000039,-0.0512413324586487
ACH-000040,0.17618949135481718
ACH-000041,0.0798101000864053
ACH-000042,0.14860337563370132
ACH-000045,-0.019091772739180102
ACH-000047,0.09078178619610032
ACH-000052,0.020800320878207528
ACH-000053,0.07148615315600833
ACH-000054,0.25448841588517834
ACH-000055,0.1059679007808964
ACH-000060,0.1028304361671642
ACH-000067,0.1347852203416782
ACH-000070,0.08610454939343885
ACH-000075,0.16224604921581545
ACH-000078,0.04402488646041909
ACH-000082,0.13141494921108654
ACH-000085,0.1208169132282634
ACH-000086,-0.0023497545474096843
ACH-000087,0.001224079026470758
ACH-000092,0.10678748789587984
ACH-000095,0.16302231712530965
ACH-000097,0.16523333177139113
ACH-000098,0.05694171928772294
ACH-000099,0.1036393118327812
ACH-000108,0.02950466168715646
ACH-000113,0.1421049782244834
ACH-000116,0.2319632952870785
ACH-000118,0.1599783698206442
ACH-000120,0.09438271739916032
ACH-000123,-0.02390607702026809
ACH-000127,0.1539610160341511
ACH-000128,0.019268420240230327
ACH-000132,0.10029470395192676
ACH-000133,0.11694871819545125
ACH-000137,-0.0273807722554303
ACH-000138,0.16745502647541416
ACH-000142,0.2190373118423723
ACH-000143,0.19534601148148065
ACH-000146,0.10828449490772192
ACH-000148,0.08549639368778238
ACH-000150,0.1741078173814806
ACH-000152,0.06293172857695511
ACH-000153,0.2142108511866975
ACH-000159,0.033417323125432365
ACH-000160,-0.1875313749449901
ACH-000163,0.06460133703270209
ACH-000167,-0.008048615174550697
ACH-000168,0.06307942902617285
ACH-000169,0.09535517371838284
ACH-000178,0.1189077414735402
ACH-000183,0.17815133203516048
ACH-000188,0.17370531339291093
ACH-000189,-0.261349365057444
ACH-000190,0.05222967824297308
ACH-000198,-0.02748818598694781
ACH-000203,-0.20494807459015915
ACH-000204,-0.025080374712556187
ACH-000206,0.12996613371031882
ACH-000207,0.04761501634536314
ACH-000208,0.4834660476404326
ACH-000210,0.03222778341650241
ACH-000211,0.13464041715778707
ACH-000215,0.1418384405797747
ACH-000221,-0.1401562994582413
ACH-000222,0.10616678966067332
ACH-000223,0.035207487762418714
ACH-000226,0.3354364122916236
ACH-000227,0.12104655544005548
ACH-000228,0.10962559969408786
ACH-000231,0.10406711304947418
ACH-000232,0.006478497995718648
ACH-000233,0.1195988381711413
ACH-000234,0.2197560647340373
ACH-000235,0.08613378825167603
ACH-000237,0.06712720157056899
ACH-000238,-0.04407683009913712
ACH-000242,0.3525497571501225
ACH-000243,0.17000469697925413
ACH-000244,0.07555611121288182
ACH-000246,0.02666112731661715
ACH-000248,0.07459016836597207
ACH-000250,-0.029538520091138373
ACH-000251,0.2533647861673743
ACH-000252,0.06974613014682901
ACH-000253,0.041493036109539236
ACH-000255,0.18902347098956748
ACH-000256,0.13773563182242174
ACH-000257,-0.08900196396607678
ACH-000258,0.20740404427150552
ACH-000259,0.10159338363189616
ACH-000260,0.09562505601248524
ACH-000261,0.007720477413299766
ACH-000262,-0.02244630527936034
ACH-000263,0.04895826998804157
