,VPS45 (11311)
ACH-000004,-0.15897104770587908
ACH-000005,-0.1443402283553997
ACH-000007,-0.013352552584188044
ACH-000009,-0.41868992905235947
ACH-000011,-0.7085236520815115
ACH-000012,-0.3296420653252158
ACH-000013,-0.33476191028886704
ACH-000014,-0.3006446691608125
ACH-000015,-0.4152457231964094
ACH-000017,-0.2019483614455184
ACH-000018,-0.3033008477265179
ACH-000019,-0.28538981263931995
ACH-000021,-0.4351264965191705
ACH-000022,-0.0517438760468312
ACH-000025,-0.5854747715907421
ACH-000028,-0.21659758872752768
ACH-000030,-0.7963864859389248
ACH-000035,-0.6422205822166657
ACH-000036,-0.6480340249268591
ACH-000037,-0.14888807666331125
ACH-000039,-0.5323036724239316
ACH-000040,-0.3968391135849992
ACH-000041,-0.15220243087366214
ACH-000042,-0.2587551258736485
ACH-000045,-0.3278205561838087
ACH-000047,-0.11711519802679538
ACH-000052,-0.3508766175481365
ACH-000053,-0.35524766742566993
ACH-000054,-0.32738562879163524
ACH-000055,-0.2558805231814239
ACH-000060,-0.2651007475150705
ACH-000067,-0.333571474512875
ACH-000070,-0.6445734024541719
ACH-000075,-0.4524979316659871
ACH-000078,-0.21130741258004032
ACH-000082,-0.21482116469998694
ACH-000085,-0.4718930859791705
ACH-000086,-0.6199368826183729
ACH-000087,-0.061971127687267175
ACH-000092,-0.3402192884554417
ACH-000095,-0.28335809868051626
ACH-000097,0.003903304219392596
ACH-000098,-0.3344184068345453
ACH-000099,-0.4824487241057962
ACH-000108,-0.2038968295238819
ACH-000113,-0.6123329751237498
ACH-000116,-0.3033048674046868
ACH-000118,-0.21485975710321087
ACH-000120,-0.3001847883328436
ACH-000123,-0.6347962398354585
ACH-000127,-0.4357388443177453
ACH-000128,-0.014760698587024428
ACH-000132,-0.055327792016232974
ACH-000133,-0.3753426787135723
ACH-000137,-0.19717040647466025
ACH-000138,-0.40906692116246895
ACH-000142,-0.7732015203744664
ACH-000143,-0.04715161523633776
ACH-000146,-0.3758860601868117
ACH-000148,-0.5869270567611327
ACH-000150,-0.6223316956903211
ACH-000152,-0.6043061209254942
ACH-000153,-0.4282388864841519
ACH-000159,-0.1955249589629064
ACH-000160,-0.2098157425728871
ACH-000163,-0.3227941551749068
ACH-000167,-0.4672929974866583
ACH-000168,-0.4166493937016868
ACH-000169,-0.3737576235159895
