,FOXRED1 (55572)
ACH-000696,-0.2190280733338804
ACH-000697,-0.4887599357916684
ACH-000699,-0.2544567957192586
ACH-000701,-0.2170920181823168
ACH-000706,-0.7161115845189819
ACH-000711,-0.05189713102422284
ACH-000713,-0.18368788451008816
ACH-000714,0.0830321412800245
ACH-000718,-0.3660630058011865
ACH-000720,-0.18394791556362666
ACH-000721,-0.2550350472946244
ACH-000724,-0.35619474474492896
ACH-000725,-0.2890655344347805
ACH-000732,-0.26982615090556633
ACH-000734,-0.5233988511094179
ACH-000735,-0.16247527639788226
ACH-000736,-0.4778562901092256
ACH-000738,-0.6045218957069571
ACH-000746,-0.4633758977825347
ACH-000747,-0.6822217507602159
ACH-000748,-0.13175237737688322
ACH-000753,-0.3263993437704331
ACH-000756,-0.11768587686280114
ACH-000757,-0.3537216616586085
ACH-000758,-0.4404151132970768
ACH-000760,-0.2198706639743945
ACH-000762,-0.299518278824684
ACH-000763,-0.26797579186900305
ACH-000764,-0.4089739030217069
ACH-000765,-0.5131024121452342
ACH-000766,-0.15498449454727092
ACH-000767,-0.22815982852901195
ACH-000768,-0.2604412186656999
ACH-000769,-0.4546752930726463
ACH-000770,-0.0627167444067812
ACH-000771,-0.12052459489147035
ACH-000773,-0.25069614516551736
ACH-000776,-0.10546014242253918
ACH-000777,-0.2566343591140074
ACH-000778,-0.2491531265620539
ACH-000781,-0.1102595780447133
ACH-000782,-0.3641921033026835
ACH-000783,-0.14615089232033515
ACH-000784,-0.3711979136195227
ACH-000785,-0.1921060755702436
ACH-000787,-0.2734790037476101
ACH-000788,-0.2560636165550477
ACH-000791,-0.18747247975725487
ACH-000792,-0.19508154057662652
ACH-000794,-0.2785458002024521
ACH-000796,-0.14053581995331454
ACH-000798,-0.6740216541568333
ACH-000799,-0.2796131619486053
ACH-000800,-0.3604191640451637
ACH-000802,-0.29154851722372377
ACH-000804,-0.4377849590938748
ACH-000805,-0.3578471093244803
ACH-000809,-0.2654653502820442
ACH-000810,-0.3215023879410029
ACH-000811,-0.2819521321568814
ACH-000817,-0.1252038922746022
ACH-000819,-0.2307294765174256
ACH-000820,-0.2417614044728095
ACH-000821,0.08877327282814627
ACH-000822,-0.3661067375746637
ACH-000823,-0.3527355096430245
ACH-000824,-0.2103621814922106
ACH-000827,-0.10642663649924533
ACH-000829,-0.12226175809308015
ACH-000831,-0.8244075346769251
ACH-000832,-0.11767846482936195
ACH-000833,-0.6770757364494693
ACH-000834,-0.6816084059409879
ACH-000835,-0.2836298097430886
ACH-000836,-0.08360344224303437
ACH-000837,-0.3935623633428762
ACH-000838,0.02277096590808241
ACH-000839,-0.16782832907306305
ACH-000840,-0.3461545556924929
ACH-000841,-0.15288314215115995
ACH-000843,-0.39118379640299605
ACH-000846,-0.13605331896038558
ACH-000847,-0.5390430380184454
ACH-000848,-0.6522853409517189
ACH-000849,-0.27151450003926353
ACH-000851,-0.3914173733776552
ACH-000855,-0.5658425726778794
ACH-000856,-0.1783781303206678
ACH-000858,-0.7450710815099729
ACH-000859,-0.2015364511373087
ACH-000861,-0.16781536446733172
ACH-000862,-0.4522456527710798
ACH-000865,-0.36814236554168384
ACH-000866,-0.5477316151142079
ACH-000867,-0.19226491583343505
ACH-000869,-0.273084210018978
ACH-000872,-0.2772615640433632
ACH-000873,-0.32455475525522404
ACH-000876,-0.4530402590239845
ACH-000878,-0.2520068719823351
ACH-000880,-0.08387646892733765
ACH-000881,-0.15528155555339415
ACH-000882,-0.37553015494511977
ACH-000884,-0.33786016256637763
ACH-000885,-0.3379419758809321
ACH-000887,-0.3329086121958621
ACH-000889,-0.7045509821882032
ACH-000896,-0.06890471546142794
ACH-000898,-0.31498141798917545
ACH-000900,-0.3764650300745931
ACH-000901,-0.27466937006539777
ACH-000905,-0.4010996981741081
ACH-000906,-0.5893929339948221
ACH-000907,-0.33989526011138216
ACH-000910,-0.6378660845084912
ACH-000911,-0.4496630816127984
ACH-000912,-0.04277882598772115
ACH-000913,-0.3790417616709855
ACH-000915,-0.8181598655644132
ACH-000916,-0.30938934122439504
ACH-000917,-0.3115759820628609
ACH-000920,-0.6238886740110775
ACH-000921,-0.27797613314927283
ACH-000924,-0.459187297733574
ACH-000926,-0.15513866678707144
ACH-000928,-0.2934372166300632
ACH-000929,-0.20626503173768915
ACH-000932,-0.3789818059722323
ACH-000935,-0.4776975839272669
ACH-000936,-0.4392795023198269
ACH-000937,-0.0741137495585649
ACH-000938,-0.5524887420424623
ACH-000939,-0.392766198978224
ACH-000941,-0.27509995118447284
ACH-000943,-0.7198530786187396
ACH-000946,-0.333273976298714
ACH-000947,-0.6764274389249847
ACH-000948,-0.3613889571948367
ACH-000950,-0.1889339001785774
ACH-000953,-0.07474781628789977
ACH-000954,-0.4120272150951551
ACH-000957,-0.6029817348611597
ACH-000958,-0.12859702115034025
ACH-000960,-0.15877567219184446
ACH-000963,-0.5300833611346211
ACH-000968,-0.7716577213624729
ACH-000969,-0.3975534670758602
ACH-000972,-0.45213493853556896
ACH-000973,-0.08636718246472751
ACH-000974,-0.3076944947103577
ACH-000978,-0.3709993192187859
ACH-000984,-0.3152491394173212
ACH-000986,-0.17982237828535802
ACH-000988,-0.1308550737344886
ACH-000993,-0.02919697409596001
ACH-000994,-0.3413389621784089
ACH-000996,-0.1370215316965852
ACH-001001,-0.8466951331967342
ACH-001020,-0.07741917424307697
ACH-001028,-0.3456234829436025
ACH-001031,-0.4185399551580996
ACH-001038,-0.41802243461437466
ACH-001048,-0.32785732034773296
ACH-001050,-0.13382974731389968
ACH-001053,0.005701808337959374
ACH-001054,-0.3214075427198779
ACH-001061,-0.16757499602871515
ACH-001067,-0.3177212375292785
ACH-001075,-0.12385472467789277
ACH-001096,-0.4623764910344604
ACH-001111,-0.14651258946902893
ACH-001119,-0.4368278269822972
ACH-001128,-0.6170259302645531
ACH-001134,-0.02983073513848434
ACH-001151,-0.16767407601868398
ACH-001163,-0.4327386342185148
ACH-001164,-0.17657142015176486
ACH-001183,-0.1118201398492829
ACH-001192,-0.18031535832249468
ACH-001193,-0.36276424628289466
ACH-001196,-0.08748371496840286
ACH-001197,0.03206043437615713
ACH-001205,-0.12770237351499364
ACH-001211,-0.4488911644324066
ACH-001212,-0.4040943128321092
ACH-001228,-0.2812552518044222
ACH-001232,-0.15031055087643258
ACH-001239,-0.5029613371492992
ACH-001270,-0.4733303647347834
ACH-001274,-0.156494840895815
ACH-001275,-0.5262735483895393
ACH-001277,-0.2823826367471307
ACH-001278,-0.8965860997221317
ACH-001280,-0.2349440556842584
ACH-001283,-0.5374937553193265
ACH-001289,-0.1829978027434924
ACH-001300,-0.23491306941583506
ACH-001301,-0.2004599354186329
ACH-001302,-0.2563933560257014
ACH-001306,-0.2512443261259318
ACH-001318,-0.5450861622262387
ACH-001322,-0.2918462901350694
ACH-001328,0.011590271075643482
ACH-001332,-0.27099503082872817
ACH-001336,-0.173270412585165
ACH-001346,-0.37005977771949583
ACH-001353,-0.09687800203834468
ACH-001354,-0.02064826982362588
ACH-001367,-0.22281399789400194
ACH-001368,-0.3514572025750474
ACH-001374,-0.12689194520223426
ACH-001377,-0.2862713318316947
ACH-001380,-0.37643636666202346
ACH-001391,-0.3582678953203652
ACH-001408,-0.0315494304853486
ACH-001430,-0.4931264299458138
ACH-001431,-0.14392588225332734
ACH-001450,-0.29272851759053203
ACH-001496,-0.14478137386829473
ACH-001500,-0.702186424946275
ACH-001523,-0.2020030265556429
ACH-001532,-0.32158856500460314
ACH-001550,-0.4722701476454305
ACH-001552,-0.3416693150842401
ACH-001554,-0.5227340611976885
ACH-001654,-0.16909915762463104
ACH-001735,-0.07932723498502513
ACH-001736,-0.25815014326647895
ACH-001737,0.09750673519543043
ACH-001740,-0.2216967195017252
ACH-001745,-0.15461094043695148
ACH-001765,-0.20997518375749294
