,DEF6 (50619)
ACH-000004,0.1895842157404561
ACH-000005,0.11998237910578485
ACH-000007,0.05899790975212051
ACH-000009,0.2434070187085535
ACH-000011,0.18926615148744014
ACH-000012,0.1048087214163921
ACH-000013,0.06727755610788484
ACH-000014,0.12565268492320436
ACH-000015,0.22433443768012531
ACH-000017,0.2617989445108423
ACH-000018,-0.007383541228002803
ACH-000019,0.21595055173848934
ACH-000021,0.11235736241473288
ACH-000022,0.18803013879652652
ACH-000025,0.07261807264317269
ACH-000028,0.2093883966679028
ACH-000030,0.09549991119767516
ACH-000035,-0.11680717056138062
ACH-000036,0.14050654491710896
ACH-000037,0.1319770684546745
ACH-000039,0.2716621952733871
ACH-000040,0.15479982737752784
ACH-000041,0.2383559831040729
ACH-000042,0.1921096282305193
ACH-000045,0.2262466028900807
ACH-000047,0.17889998632331378
ACH-000052,-0.0907478010690543
ACH-000053,0.19171094584412374
ACH-000054,0.20779859678075854
ACH-000055,0.3664964376181778
ACH-000060,0.15403781371053654
ACH-000067,0.06456164244944551
ACH-000070,0.2254002628168065
ACH-000075,0.06479233341127225
ACH-000078,0.14870278990925198
ACH-000082,0.17325417872356225
ACH-000085,0.14045957753241242
ACH-000086,0.16335180463487395
ACH-000087,0.4022918749848183
ACH-000092,0.14331645879085272
ACH-000095,0.23154260276543664
ACH-000097,0.10075474632773243
ACH-000098,0.18286827867166067
ACH-000099,0.20733090107953464
ACH-000108,0.08225027583121541
ACH-000113,0.3069206218382628
ACH-000116,0.19264066336371596
ACH-000118,0.0484317577407262
ACH-000120,0.2364247012245269
ACH-000123,0.12095826056401135
ACH-000127,0.12950832192000886
ACH-000128,0.0733606741397679
ACH-000132,0.12977670883413905
ACH-000133,0.03316929991886476
ACH-000137,-0.01759902649758472
ACH-000138,0.2301830946651482
ACH-000142,0.033796788497926264
ACH-000143,0.06605228391672625
ACH-000146,0.1626805044166367
ACH-000148,0.22388623248508152
ACH-000150,0.1855615264791564
ACH-000152,0.11521577253766074
ACH-000153,-0.1216198256153617
ACH-000159,0.08106719392884378
ACH-000160,0.09468253385669734
ACH-000163,0.24522075681918384
ACH-000167,0.0210170314280876
ACH-000168,0.3408434018715193
ACH-000169,0.16708422549088026
ACH-000178,0.2761045555199313
ACH-000183,0.1021981312330948
ACH-000188,0.05554407050622855
ACH-000189,0.1532914963860846
ACH-000190,0.05273762510523387
ACH-000198,0.13387414213563875
ACH-000203,0.41944100502489545
ACH-000204,0.1542674296186453
ACH-000206,0.17500301325452364
ACH-000207,0.11014119564026616
ACH-000208,-0.14669034263788433
ACH-000210,-0.10161678232621472
ACH-000211,0.16521262737886008
ACH-000215,0.13854852834266113
ACH-000221,0.034803567026813934
ACH-000222,0.14149700502129134
ACH-000223,0.15485764856206755
ACH-000226,0.3079092888391951
ACH-000227,0.019654943737346612
ACH-000228,0.10863025484690744
ACH-000231,0.1015003453903469
ACH-000232,0.23682806218153565
ACH-000233,0.11392032437110056
ACH-000234,0.248775134662924
ACH-000235,0.13416599176517155
ACH-000237,0.09358684656565128
ACH-000238,0.18272381845008773
ACH-000242,0.26227170646716513
ACH-000243,0.09785060475724283
ACH-000244,0.17390791456661128
ACH-000246,0.29307589898136777
ACH-000248,0.002728570048723323
ACH-000250,0.13791358164431
ACH-000251,0.04691468883838805
ACH-000252,0.334290951091393
ACH-000253,0.21011257177044432
ACH-000255,0.1579437489675731
ACH-000256,0.1394447090054596
ACH-000257,0.16127784464335138
ACH-000258,0.4348206968719199
ACH-000259,0.1987429435309012
ACH-000260,0.10558020884856628
ACH-000261,0.21980937680975726
ACH-000262,-0.17543472904980892
ACH-000263,0.195278819488954
ACH-000264,0.1779362100989822
ACH-000265,0.20045108164109915
ACH-000266,0.109469749757052
ACH-000272,0.046789447473787014
ACH-000274,0.16111328671548314
ACH-000277,0.3249091376272552
ACH-000278,0.2388791756381668
ACH-000279,0.07929186726863319
ACH-000280,0.1858607180093869
ACH-000281,0.019633109686865945
ACH-000288,0.2072689116688639
ACH-000291,0.2316841167621141
ACH-000293,0.10283010004606148
ACH-000294,0.3889856267772589
ACH-000295,0.18894081931498166
ACH-000296,0.08902734147416408
ACH-000302,0.17718095000330045
ACH-000304,0.19369439592228585
ACH-000307,0.2355362874014951
ACH-000308,0.2162441224535588
ACH-000310,0.16305817406861456
ACH-000311,0.014773827728436243
ACH-000312,0.038958863901578565
ACH-000315,0.459354834491564
ACH-000316,-0.0204222329465901
ACH-000317,0.1520063391297237
ACH-000318,0.22735897086546
ACH-000319,0.22470546199016572
ACH-000320,0.15110079532259796
ACH-000322,0.13971313924268508
ACH-000323,0.23779176747923664
ACH-000324,0.2554003525308713
ACH-000329,0.179370576702707
ACH-000330,0.06337939365158418
ACH-000331,0.12883351774882593
ACH-000332,-0.013470758918630765
ACH-000334,0.16404180116777484
ACH-000335,0.0970639979790886
ACH-000336,0.10296836918278278
ACH-000337,0.13293030371451553
ACH-000338,0.5923817164328622
ACH-000339,0.1863350540112587
ACH-000341,0.2771497645193184
ACH-000348,0.1976648242402997
ACH-000350,0.3446846698234694
ACH-000352,0.2016305050721166
ACH-000356,0.12695995171032926
ACH-000361,0.2535060435915284
ACH-000362,0.2143753833296672
ACH-000363,0.20011139794896396
ACH-000364,-0.03161206278703479
ACH-000365,0.19869801123074465
ACH-000366,0.15037293835654322
ACH-000368,0.036087830677916
ACH-000374,-0.044912153517135914
ACH-000375,0.19796375457338286
ACH-000376,0.10801961053886147
ACH-000381,0.12377463400189187
ACH-000383,0.19019744381660966
ACH-000387,0.12271925628709705
ACH-000389,0.26581010580361697
ACH-000390,0.058383889329206365
ACH-000393,0.10422474676090354
ACH-000395,0.11442172700953578
ACH-000396,0.1327126975755662
ACH-000397,0.3038668129127929
ACH-000401,0.1179130388420115
ACH-000402,0.34126241444434324
ACH-000403,0.2300801446036935
ACH-000404,0.26869556967641084
ACH-000406,0.5076226640237208
ACH-000407,0.2358616251796352
ACH-000408,-0.1346563656463367
ACH-000410,0.10666336023079588
ACH-000411,0.14080778622528156
ACH-000414,-0.0008763316234689173
ACH-000415,0.0822930942212532
ACH-000416,0.16344915652697653
ACH-000420,0.1625102595882191
ACH-000421,0.3669878627745256
ACH-000424,0.01772863747476269
ACH-000425,0.12319800514824199
ACH-000426,0.15268254216754482
ACH-000427,0.3082605029376622
ACH-000433,-0.04296359980227759
ACH-000435,-0.07929638820934025
ACH-000436,0.21386220476241946
ACH-000444,0.09796463921057033
ACH-000445,0.2772536416779784
ACH-000448,0.20768795281828914
ACH-000450,-0.05288910260134228
ACH-000452,0.12149131983451378
ACH-000454,-0.052404614951347864
ACH-000458,0.21704044324209604
ACH-000459,0.24501433411929904
ACH-000460,0.2343025061124657
ACH-000461,0.2566914335822374
ACH-000463,-0.04119231880756162
ACH-000464,0.16198080678538546
ACH-000466,0.0965717152011122
ACH-000467,0.08520170879954972
ACH-000468,0.13334135955185444
ACH-000469,0.124851206376319
ACH-000470,0.1708713588257183
ACH-000471,0.19776636015940904
ACH-000472,0.14990688649432546
ACH-000473,0.08447963308327444
ACH-000475,0.0712811737245467
ACH-000476,0.13055914399185695
ACH-000477,0.2132067705545042
ACH-000479,0.2688920743982273
ACH-000480,0.05596322244828315
ACH-000481,0.1182089033114692
ACH-000483,0.1322576219123108
ACH-000484,0.21469115180633988
ACH-000485,0.2425617859227798
ACH-000486,0.024039349377504043
ACH-000487,0.05562264349415902
ACH-000488,0.14895066281744998
ACH-000490,-0.0040440849892693625
ACH-000491,-0.12763396211069328
ACH-000495,0.2686263566105834
ACH-000496,0.049665844263562985
ACH-000499,0.11045290499373253
ACH-000500,-0.02171093005234534
ACH-000502,0.12026200029844886
ACH-000503,0.027978333745661638
ACH-000505,0.15720088339105065
ACH-000507,0.21544984221441776
ACH-000510,0.2271150896988501
ACH-000511,0.12912006059548378
ACH-000512,0.038366556928275085
ACH-000516,0.16832157147455104
ACH-000517,0.17780533347814567
ACH-000518,0.22122540888718764
ACH-000520,0.03752204497873765
ACH-000521,0.09073610041267692
ACH-000522,0.10365226048569788
ACH-000524,0.1258139376557203
ACH-000527,0.20352112630360694
ACH-000528,0.2065789756190685
ACH-000537,0.2290538381441864
ACH-000541,-0.181389918077764
ACH-000542,0.2719550992960485
ACH-000544,0.19199204021541932
ACH-000545,0.13124342753541265
ACH-000547,0.19234887165679004
ACH-000548,0.2236980309365051
ACH-000549,0.20700361483255847
ACH-000550,0.2500467733503741
ACH-000552,0.06402210117484729
ACH-000556,0.10009990331053877
ACH-000557,0.22396426171847425
ACH-000569,0.15501439226397828
ACH-000570,0.2369675936891922
ACH-000571,0.2435422694563589
ACH-000573,0.14998953771132706
ACH-000576,0.2917424325887477
ACH-000579,0.15302779763861085
ACH-000580,0.2030030615974564
ACH-000584,0.07437684765847298
ACH-000585,0.21733887454435652
ACH-000588,0.3118767360837108
ACH-000589,0.20004302590864464
ACH-000591,0.3034754210313394
ACH-000593,0.1326720580707491
ACH-000600,0.1492464436505706
ACH-000601,0.217284045543694
ACH-000605,0.10364947113652284
ACH-000606,-0.01412732004930335
ACH-000608,0.16492528509234172
ACH-000614,0.3005236027934392
ACH-000616,0.18356834414905132
ACH-000618,0.17991794222451254
ACH-000619,0.1532439126519401
ACH-000620,0.2056687004558456
ACH-000621,0.1706420220186522
ACH-000622,0.146988591742607
ACH-000623,0.15515077742231068
ACH-000624,0.16582755394686854
ACH-000627,0.248313141589858
ACH-000630,0.15037479063776782
ACH-000631,-0.1258781611922219
ACH-000632,0.16648575891134124
ACH-000633,0.12973319667051597
ACH-000637,0.1644257196982332
ACH-000638,0.04985899644741889
ACH-000646,0.1853403522361486
ACH-000647,0.12137890243340672
ACH-000648,0.23148766696025005
ACH-000649,0.10312055858118413
ACH-000651,0.1982451558838983
ACH-000652,0.1739223661862528
ACH-000653,0.259844403173715
ACH-000657,0.1966339099578505
ACH-000658,0.14497189852775688
ACH-000661,0.032814421605968584
ACH-000662,0.34752641947295976
ACH-000663,0.2389231913798064
ACH-000665,0.04757675948402516
ACH-000671,0.12959477028986127
ACH-000672,0.11901394893818645
ACH-000673,0.14331115512023987
ACH-000676,0.09508098707350544
ACH-000677,0.128548526753184
ACH-000681,0.2036074329331347
ACH-000683,0.1654976820445263
ACH-000684,0.20477725464532465
ACH-000688,0.17841720869080988
ACH-000693,0.2258904723607736
ACH-000694,0.16205776862029425
ACH-000695,0.0755526343383062
ACH-000696,0.2287322294943644
ACH-000697,0.1811317483895448
ACH-000699,0.16566604555423994
ACH-000701,0.1593143222900293
ACH-000706,0.08529895162416509
ACH-000711,0.07260143938845877
ACH-000713,0.0929059502679868
ACH-000714,0.1883992847371863
ACH-000718,0.14795239061570387
ACH-000720,0.15157511344988592
ACH-000721,0.07681618712928966
ACH-000724,0.13974502950058454
ACH-000725,0.16117499583049946
ACH-000732,0.14695741328134831
ACH-000734,0.16102906845895032
ACH-000735,0.19877812782712292
ACH-000736,-0.011463713508879958
ACH-000738,0.13911750372689194
ACH-000746,0.3517593587249731
ACH-000747,0.17237689668422515
ACH-000748,0.052191642856239666
ACH-000753,0.13123900117233575
ACH-000756,0.2682729157332545
ACH-000757,0.06407260707235983
ACH-000758,0.100845150403003
ACH-000760,0.07304115318533308
ACH-000762,0.15925123724649615
ACH-000763,0.21154573596407927
ACH-000764,0.016656894813407024
ACH-000765,0.11906702193098713
ACH-000766,0.1813040883082492
ACH-000767,0.049387226982460314
ACH-000768,0.20964650308046515
ACH-000769,0.4294083768921148
ACH-000770,0.14648307269490576
ACH-000771,0.16447663276259614
ACH-000773,0.017938035595556897
ACH-000776,0.11625755646289973
ACH-000777,0.2639851093716606
ACH-000778,0.06320373450961839
ACH-000781,0.06288335344546002
ACH-000782,0.1065780219849054
ACH-000783,0.28089545663275595
ACH-000784,0.08708508324832605
ACH-000785,0.13932356706894192
ACH-000787,0.2413376055638047
ACH-000788,0.19907476541523406
ACH-000791,0.2042395724074353
ACH-000792,0.16795596702146418
ACH-000794,0.07881972937791461
ACH-000796,0.005253381737092588
ACH-000798,-0.12597133868866295
ACH-000799,0.11058991621370078
ACH-000800,0.14312205423542468
ACH-000802,0.1259840042074269
ACH-000804,0.0459342014478285
ACH-000805,0.20342907944013025
ACH-000809,0.018724808238840797
ACH-000810,0.0032949867452194675
ACH-000811,0.23845350659923856
ACH-000817,0.08988276340404687
