,TRAF3IP3 (80342)
ACH-000004,0.03766326346469722
ACH-000005,-0.1061251340129598
ACH-000007,0.06979292218102946
ACH-000009,-0.0880878630348856
ACH-000011,0.03715267581906405
ACH-000012,-0.11297828921121893
ACH-000013,-0.08425836800381112
ACH-000014,-0.10556876330624902
ACH-000015,0.023716325587522992
ACH-000017,0.0293022964117648
ACH-000018,-0.1565006484537113
ACH-000019,-0.05241210996368667
ACH-000021,-0.10057963402134297
ACH-000022,0.04878138916829767
ACH-000025,-0.15431042120246724
ACH-000028,-0.006935665785296345
ACH-000030,-0.03045943555617424
ACH-000035,0.01176001866352522
ACH-000036,-0.04345141724111574
ACH-000037,-0.1383117367728464
ACH-000039,-0.08909973727916835
ACH-000040,0.06916715645562742
ACH-000041,-0.08351222987331815
ACH-000042,-0.06729108303581277
ACH-000045,-0.1921528928967952
ACH-000047,0.054207725670604216
ACH-000052,-0.15945133840309006
ACH-000053,-0.02111715018127505
ACH-000054,-0.017817454201249763
ACH-000055,-0.10240213374428644
ACH-000060,-0.12036078742077125
ACH-000067,-0.11667773257086322
ACH-000070,-0.024081558153835364
ACH-000075,0.1228897932597773
ACH-000078,-0.1312874577110835
ACH-000082,-0.0868321711884562
ACH-000085,-0.23818235261055076
ACH-000086,-0.2521887962343497
ACH-000087,0.04179613869868421
ACH-000092,-0.1624811524691778
ACH-000095,-0.1389054785030556
ACH-000097,-0.119791543540333
ACH-000098,-0.07214691022978906
ACH-000099,-0.02512290745644121
ACH-000108,0.0013498326640050847
ACH-000113,-0.07460282100879198
ACH-000116,-0.03909834033596472
ACH-000118,0.018328298019297886
ACH-000120,0.03258990366075264
ACH-000123,-0.017590492468767267
ACH-000127,-0.10285061444805674
ACH-000128,-0.12258563501344898
ACH-000132,-0.2057274896273032
ACH-000133,-0.06512170749407886
ACH-000137,-0.1340032501662164
ACH-000138,-0.07364745426352312
ACH-000142,-0.06290043179626692
ACH-000143,0.01361626365904166
ACH-000146,-0.13928326028881113
ACH-000148,0.012639068518864429
ACH-000150,-0.1815988616540564
ACH-000152,-0.12160187226780167
ACH-000153,0.006453293751219199
ACH-000159,-0.06488264185612044
ACH-000160,-0.008768874910229811
ACH-000163,0.057800301516408865
ACH-000167,0.010898625865213457
ACH-000168,-0.1553079437574761
ACH-000169,0.07027865498205367
ACH-000178,-0.06566234322079005
ACH-000183,-0.09189446526529207
ACH-000188,-0.13863641639551272
ACH-000189,-0.007992370024656921
ACH-000190,0.07283303666456183
ACH-000198,0.00095626600793494
ACH-000203,-0.08379642722069854
ACH-000204,0.051624753537967326
ACH-000206,-0.032543850145432984
ACH-000207,-0.049898468509862966
ACH-000208,-0.038339531824167536
ACH-000210,-0.07554807561537287
ACH-000211,-0.0022745605952066844
ACH-000215,-0.14028019875179235
ACH-000221,-0.06161563721526087
ACH-000222,0.07938104699704028
ACH-000223,-0.025421196615445216
ACH-000226,-0.184946435550446
ACH-000227,-0.08149370133764837
ACH-000228,-0.03275931533447065
ACH-000231,-0.030354813955710724
ACH-000232,-0.0230382356765456
ACH-000233,-0.03906801074768023
ACH-000234,-0.01261213679362119
ACH-000235,-0.03944572194348722
ACH-000237,0.052077221787518814
ACH-000238,-0.12090320978707138
ACH-000242,-0.014666558374738594
ACH-000243,0.013152418486934148
ACH-000244,-0.1960825740708416
ACH-000246,-0.016877126687432402
ACH-000248,-0.11461344831172746
ACH-000250,-0.01451332061539773
ACH-000251,-0.006928566453762597
ACH-000252,0.05300549013260938
ACH-000253,-0.04633209445385349
ACH-000255,-0.1659139596379803
ACH-000256,0.10269512169087963
ACH-000257,-0.2193884282100768
ACH-000258,-0.1733255983552054
ACH-000259,-0.08456835283540655
ACH-000260,-0.06935107980982375
ACH-000261,-0.041353090266371205
ACH-000262,-0.20012695598434269
ACH-000263,0.07687598454595372
ACH-000264,-0.03971486576632936
ACH-000265,0.038914702464846435
ACH-000266,-0.04878906312381828
ACH-000272,-0.11324080532625555
ACH-000274,-0.011293734549117654
ACH-000277,0.11937772756481768
ACH-000278,0.02925945897718066
ACH-000279,-0.03043886327158425
ACH-000280,-0.07178927159453491
ACH-000281,-0.18719369125747293
ACH-000288,-0.05526823940281311
ACH-000291,-0.07304504945891029
ACH-000293,0.09459774615461916
ACH-000294,-0.05268574758557886
ACH-000295,0.06511755273097483
ACH-000296,-0.15049517058193695
ACH-000302,-0.022454270067385703
ACH-000304,-0.04242736028801268
ACH-000307,-0.01600519274059836
ACH-000308,0.03708750740785068
