,ZNF33B (7582)
ACH-000004,-0.1259332171103174
ACH-000005,-0.2777040890104807
ACH-000007,-0.43706152001002535
ACH-000009,-0.26157309167729115
ACH-000011,-0.20814535370104148
ACH-000012,-0.4055179310739601
ACH-000013,-0.3004515161663917
ACH-000014,-0.15098805292547882
ACH-000015,-0.4000578031872764
ACH-000017,-0.3339594019067268
ACH-000018,-0.4553382966246014
ACH-000019,-0.22207539172108934
ACH-000021,-0.3284370902917301
ACH-000022,-0.28353267925863457
ACH-000025,-0.3413936743893583
ACH-000028,-0.34249959772494193
ACH-000030,-0.4685273694541419
ACH-000035,-0.18832124478675735
ACH-000036,-0.19279576267783455
ACH-000037,-0.3022505907166106
ACH-000039,-0.28610654458065016
ACH-000040,-0.4156259847926333
ACH-000041,-0.2257558586455801
ACH-000042,-0.18283883770476708
ACH-000045,-0.22416959523052926
ACH-000047,-0.18912179996943546
ACH-000052,-0.6188771437427057
ACH-000053,-0.3068705467576736
ACH-000054,-0.22009557797004886
ACH-000055,-0.2327727945563343
ACH-000060,-0.41109692339051057
ACH-000067,-0.5180487713758697
ACH-000070,-0.2784523022884967
ACH-000075,-0.2817345772854929
ACH-000078,-0.3758829117271584
ACH-000082,-0.342478467934524
ACH-000085,0.016904550353471645
ACH-000086,-0.3618821784097322
ACH-000087,-0.22235183290749816
ACH-000092,-0.3804543534704464
ACH-000095,-0.3322702052984945
ACH-000097,-0.22848343111510064
ACH-000098,-0.3269011803220673
ACH-000099,-0.3019005953544219
ACH-000108,-0.25266233357849555
ACH-000113,-0.305658639573424
ACH-000116,-0.33284752928238803
ACH-000118,-0.24808765545457465
ACH-000120,-0.12342823488317345
ACH-000123,-0.3369286201691281
ACH-000127,-0.3608230379638578
ACH-000128,-0.2289232046888095
ACH-000132,-0.20003663560566665
ACH-000133,-0.22257086414885016
ACH-000137,-0.22555217435820574
ACH-000138,-0.08978292117486901
ACH-000142,-0.08050040725381452
ACH-000143,-0.3996198040874396
ACH-000146,-0.22746497283664985
ACH-000148,-0.30833230223685243
ACH-000150,-0.4002240389613583
ACH-000152,-0.3771220810093076
ACH-000153,-0.13344844640800166
ACH-000159,-0.25692205636840465
ACH-000160,-0.2461796814770864
ACH-000163,-0.31866374871231273
ACH-000167,-0.4227785496504192
ACH-000168,-0.1601640417716022
ACH-000169,-0.35190178864909993
ACH-000178,-0.2324552902959121
ACH-000183,-0.23913084855107075
ACH-000188,-0.2948232299932353
ACH-000189,-0.4692288110592762
ACH-000190,-0.2402565157201053
ACH-000198,-0.28471466742966184
ACH-000203,-0.12009815441028796
ACH-000204,-0.02683469250310138
ACH-000206,-0.42395003267663794
ACH-000207,-0.3834921798011411
ACH-000208,-0.4273931423172561
ACH-000210,-0.06281429430041055
ACH-000211,-0.288740112133722
ACH-000215,-0.24653437943424145
ACH-000221,-0.16654182700157785
ACH-000222,-0.11200765057825192
ACH-000223,-0.6019001380245034
ACH-000226,-0.3262376821374651
ACH-000227,-0.4009823501060739
ACH-000228,-0.30589494508223986
ACH-000231,-0.2172236822892558
ACH-000232,-0.27917978222974915
ACH-000233,-0.4079117516473439
ACH-000234,-0.2294638435707084
ACH-000235,-0.3290628482468988
ACH-000237,-0.2477388936465066
ACH-000238,-0.3340005946293554
ACH-000242,-0.3896190064861472
ACH-000243,-0.3120745729863052
ACH-000244,-0.39738087623276014
ACH-000246,-0.3274329328237758
ACH-000248,-0.2859811732874675
ACH-000250,-0.30570588343370714
ACH-000251,-0.3501256622756093
ACH-000252,-0.1787549583328443
ACH-000253,-0.231719086276435
ACH-000255,-0.4080386420125454
ACH-000256,-0.2259707562950257
ACH-000257,-0.25318507742095353
ACH-000258,-0.5434450310627457
ACH-000259,-0.3416211805094194
ACH-000260,-0.2795916949906352
ACH-000261,-0.35113366800632906
ACH-000262,-0.3591114486293006
ACH-000263,-0.16470183451154466
ACH-000264,-0.3448855490428515
ACH-000265,-0.28595823829675715
ACH-000266,-0.2728513908316317
ACH-000272,-0.22999470850522746
ACH-000274,-0.3147808811722999
ACH-000277,-0.21144933509184255
ACH-000278,-0.0954801652727274
ACH-000279,-0.28338096507274063
ACH-000280,-0.22099519822635488
ACH-000281,-0.09578194305186977
ACH-000288,-0.341133075654049
ACH-000291,-0.2641898201539417
ACH-000293,-0.2854616942254767
ACH-000294,-0.18362231142540775
ACH-000295,-0.3624263163167172
ACH-000296,-0.3400068292128408
ACH-000302,-0.4079885503200493
ACH-000304,-0.3782652984096277
ACH-000307,-0.2230543578954473
ACH-000308,-0.3629377770249151
ACH-000310,-0.3804249727261944
ACH-000311,-0.17198447734379527
ACH-000312,-0.2974146731832597
ACH-000315,-0.311911122571465
ACH-000316,-0.3720286256691479
ACH-000317,-0.34109645618572704
ACH-000318,-0.34150497638524585
ACH-000319,-0.3945637676412646
ACH-000320,-0.16364624040899298
ACH-000322,-0.42563823225716346
ACH-000323,-0.4086665876590075
ACH-000324,-0.3722419065696624
ACH-000329,-0.3304284400349421
ACH-000330,-0.38408076772295
ACH-000331,-0.595767418424725
ACH-000332,-0.278709575127493
ACH-000334,-0.4599920122309374
ACH-000335,-0.15156202282438258
ACH-000336,-0.20233224884657594
ACH-000337,-0.4160596905840055
ACH-000338,-0.5142640643317857
ACH-000339,-0.40082066944829503
ACH-000341,-0.18729368441103028
ACH-000348,-0.2972215248520672
ACH-000350,-0.2475116187143392
ACH-000352,-0.2107037268313088
ACH-000356,-0.32967255478391816
ACH-000361,-0.30886356745388377
ACH-000362,-0.3400275375098424
ACH-000363,-0.2748093558675516
ACH-000364,-0.36384744088712395
ACH-000365,-0.3543555240163855
ACH-000366,-0.3453345037425184
ACH-000368,-0.22184987471282228
ACH-000374,-0.5347211140492051
ACH-000375,-0.23831792062240426
ACH-000376,-0.38831230084099616
ACH-000381,-0.18036906803473268
ACH-000383,-0.21247633117514064
ACH-000387,-0.2639158436880897
ACH-000389,-0.3070240229667825
ACH-000390,-0.30244990095348306
ACH-000393,-0.2301751094634921
ACH-000395,-0.20277503030353766
ACH-000396,-0.6238873745494717
ACH-000397,-0.28990818482096153
ACH-000401,-0.39897981104047625
ACH-000402,-0.3485190113005802
ACH-000403,-0.3528750231603403
ACH-000404,-0.4912407220674171
ACH-000406,-0.3144259770726105
ACH-000407,-0.29795330575326395
ACH-000408,-0.2551482637661337
ACH-000410,-0.25324486879242125
ACH-000411,-0.32370604751105425
