,TBL3 (10607)
ACH-000265,-0.971075938552938
ACH-000266,-0.8209207680988551
ACH-000272,-0.5418333134424004
ACH-000274,-0.7521631369198145
ACH-000277,-0.667982967946619
ACH-000278,-1.0412927686193516
ACH-000279,-0.4224184787713343
ACH-000280,-0.8683649692001835
ACH-000281,-0.6785073767585239
ACH-000288,-0.9453704724167992
ACH-000291,-0.5393372356249939
ACH-000293,-0.6818940091342565
ACH-000294,-0.5830402891657562
ACH-000295,-0.6878420392126581
ACH-000296,-0.9405427579320418
ACH-000302,-0.8059541918698394
ACH-000304,-0.7643053115355981
ACH-000307,-0.9115802808840756
ACH-000308,-0.7409942110197235
ACH-000310,-0.736734899643764
ACH-000311,-0.6173970930403837
ACH-000312,-0.7583616973282007
ACH-000315,-1.0558717223225298
ACH-000316,-0.9831013210631394
ACH-000317,-0.8345697586741645
ACH-000318,-0.7944906331979877
ACH-000319,-0.8786537532645909
ACH-000320,-1.07883998060122
ACH-000322,-0.9356060436239206
ACH-000323,-0.5680077888090955
ACH-000324,-0.6460945484235765
ACH-000329,-0.7625066670778669
ACH-000330,-0.7035944513992796
ACH-000331,-0.8562227012946314
ACH-000332,-0.9121229024956258
ACH-000334,-0.40392004120756414
ACH-000335,-0.7101026963033509
ACH-000336,-0.9069300339466448
ACH-000337,-0.7678981594955016
ACH-000338,-0.6077702374933023
ACH-000339,-0.6523729422338385
ACH-000341,-0.5796039134137413
ACH-000348,-0.6889966299428757
ACH-000350,-0.5440779324680719
ACH-000352,-0.7085620393228693
ACH-000356,-1.1761948121253238
ACH-000361,-0.911413467810745
ACH-000362,-0.7436958446673637
ACH-000363,-0.8121825538581038
ACH-000364,-0.9594965352803828
ACH-000365,-0.6366598523047156
ACH-000366,-0.7833513641142272
ACH-000368,-0.7957417630386561
ACH-000374,-0.2569331864855286
ACH-000375,-0.9231426004850466
ACH-000376,-0.8521178900258015
ACH-000381,-0.6123025732209585
ACH-000383,-0.7332137966997435
ACH-000387,-0.8382154846734923
ACH-000389,-0.496404066458111
ACH-000390,-0.8334745570750092
ACH-000393,-0.6941938513934526
ACH-000395,-0.720159974035358
ACH-000396,-0.6695812916685925
ACH-000397,-0.9832195141595363
ACH-000401,-1.0135487948647592
ACH-000402,-0.7001771855212358
ACH-000403,-0.94758704112993
ACH-000404,-0.5941551058832473
ACH-000406,-0.8807189048505523
ACH-000407,-0.8306647271113026
ACH-000408,-0.8956828106134749
ACH-000410,-0.5796931740054344
ACH-000411,-0.656779295127094
ACH-000414,-0.7854611308063408
ACH-000415,-0.8655984537757314
ACH-000416,-1.0213369389777214
ACH-000420,-0.7968918542568619
ACH-000421,-0.7362533848365319
ACH-000424,-1.091209987776883
ACH-000425,-0.916067192968998
ACH-000426,-0.6243476092884226
ACH-000427,-0.8652241273671739
ACH-000433,-0.8294933024313312
ACH-000435,-0.815226963543772
ACH-000436,-0.8357484968132118
ACH-000444,-1.0612463291925258
ACH-000445,-0.9715625473802296
ACH-000448,-0.6150773793614372
ACH-000450,-0.8829824027090387
ACH-000452,-0.8454215136167241
ACH-000454,-0.7897806670490133
ACH-000458,-0.7690275402570962
ACH-000459,-0.6582977206200611
ACH-000460,-0.8201148257589571
ACH-000461,-0.8835293655891727
ACH-000463,-0.8757578900717926
ACH-000464,-0.7859358771156514
ACH-000466,-0.7221150740672844
ACH-000467,-0.8295406365371804
ACH-000468,-0.8456646443886549
ACH-000469,-0.8994977470888155
ACH-000470,-0.6158062142151589
ACH-000471,-0.8892169171675056
ACH-000472,-0.6794070431903579
ACH-000473,-0.5479918929435154
ACH-000475,-0.7150935045484924
ACH-000476,-0.6292248248462906
ACH-000477,-0.5590913765570615
ACH-000479,-1.104622317916967
ACH-000480,-0.9195913638890828
ACH-000481,-0.5688674805792133
ACH-000483,-0.7487361600249085
ACH-000484,-0.5715449715029566
ACH-000485,-0.7051661330370856
ACH-000486,-0.7880673395719225
ACH-000487,-0.4315247974593143
ACH-000488,-0.6288635306833589
ACH-000490,-0.9304185502213674
ACH-000491,-0.4786394334671145
ACH-000495,-0.8694995736078626
ACH-000496,-0.93722698708506
ACH-000499,-1.0568741775162849
ACH-000500,-1.3123193109201514
ACH-000502,-0.8037628457906979
ACH-000503,-0.5999271376824635
ACH-000505,-0.8785542724084409
ACH-000507,-0.9504187524996274
ACH-000510,-0.9073531962827348
ACH-000511,-0.945160945314084
ACH-000512,-0.9241120251509484
ACH-000516,-0.6375002938619387
ACH-000517,-0.8562294802082258
ACH-000518,-0.6528460192451115
ACH-000520,-0.8807563717530544
ACH-000521,-0.8903185512461947
ACH-000522,-0.9293856460110536
ACH-000524,-0.7124076882211705
ACH-000527,-0.7716286005710099
ACH-000528,-0.7620165124005294
ACH-000537,-0.7150386622511563
ACH-000541,-0.769067434214801
ACH-000542,-0.9991529252511184
ACH-000544,-0.7116040751282088
ACH-000545,-0.8291410822975448
ACH-000547,-0.7130705000012219
ACH-000548,-0.732028260652915
ACH-000549,-0.9721945527134916
ACH-000550,-0.8101294794122136
ACH-000552,-0.7133716843620855
ACH-000556,-0.7424394979182642
ACH-000557,-0.6227771402219974
ACH-000569,-0.7641078880396284
ACH-000570,-0.9340881320192429
ACH-000571,-0.6358544333624114
ACH-000573,-0.6997003810631105
ACH-000576,-0.941177851676774
ACH-000579,-0.7977804411520353
ACH-000580,-0.7630247413225107
ACH-000584,-0.9147975826505363
ACH-000585,-0.9003470762894115
ACH-000588,-0.6734031353559621
ACH-000589,-0.8368118399465306
ACH-000591,-0.662061847931276
ACH-000593,-0.5942227357951301
ACH-000600,-0.8090068865945217
ACH-000601,-1.0822672072453572
ACH-000605,-0.8605909285150144
ACH-000606,-0.7831795096798078
ACH-000608,-0.6235642447443394
ACH-000614,-0.5820094318072184
ACH-000616,-0.8634136259748475
ACH-000618,-0.7906879673293462
ACH-000619,-0.8345871616498307
ACH-000620,-0.7270791558142727
ACH-000621,-0.8592559363713929
ACH-000622,-0.7947831010370205
ACH-000623,-0.9238415877925132
ACH-000624,-0.7672459998582957
ACH-000627,-1.0252694752281764
ACH-000630,-0.7692946395525567
ACH-000631,-0.8870481612555027
ACH-000632,-0.8423783158167489
ACH-000633,-0.7475896859818593
ACH-000637,-0.8330514150098034
ACH-000638,-0.7890044024040086
ACH-000646,-0.6335129424022078
ACH-000647,-0.8033572335872503
ACH-000648,-0.6833335872033967
ACH-000649,-0.8645823933911378
ACH-000651,-0.8611529756436768
ACH-000652,-0.7842811678102933
ACH-000653,-0.6004606157295151
ACH-000657,-0.8544049393091471
ACH-000658,-0.5797006710639703
ACH-000661,-0.7872452897339952
ACH-000662,-0.06274243142024907
ACH-000663,-0.8402511038574895
ACH-000665,-0.7520554426764535
ACH-000671,-1.0347439257527498
ACH-000672,-1.0167513039873632
ACH-000673,-0.515466031889136
ACH-000676,-1.0156315094668076
ACH-000677,-0.6586918323219294
ACH-000681,-1.0237504700498734
ACH-000683,-0.6764987774201545
ACH-000684,-1.0534819778114388
ACH-000688,-0.866841743897256
ACH-000693,-0.8495261239688391
ACH-000694,-0.829127000276717
ACH-000695,-0.7955632944298007
ACH-000696,-0.6168561264447494
ACH-000697,-0.5856013578475944
ACH-000699,-0.6998956459695246
ACH-000701,-0.8440491712449402
ACH-000706,-0.9158160196885284
ACH-000711,-0.8960652759472344
ACH-000713,-1.0282264759033861
ACH-000714,-0.8663178809139708
ACH-000718,-0.9669874757356932
ACH-000720,-0.7336777650879306
ACH-000721,-0.9434855132349677
ACH-000724,-0.6481675447965489
ACH-000725,-0.725913504975795
ACH-000732,-0.9548320402205266
ACH-000734,-0.8964204106281918
ACH-000735,-0.623666529252859
ACH-000736,-0.4487326448551373
ACH-000738,-0.7837308838592109
ACH-000746,-0.7063671617746319
ACH-000747,-0.8076996022413765
ACH-000748,-0.9426824183563978
ACH-000753,-0.6728860453243484
ACH-000756,-0.9756720832615292
ACH-000757,-0.8434487698018872
ACH-000758,-0.6893743179294549
ACH-000760,-1.0105169740937354
ACH-000762,-0.9403210079295936
ACH-000763,-0.681113984187078
ACH-000764,-1.0209267595331315
ACH-000765,-1.0770662608188957
ACH-000766,-0.9448456315683148
ACH-000767,-0.6574648367292381
ACH-000768,-0.8307554159798177
ACH-000769,-0.7052682682417465
ACH-000770,-0.714410744440454
ACH-000771,-0.6633510880126873
ACH-000773,-1.0643800424318812
ACH-000776,-0.9198857442147408
ACH-000777,-0.9233582952468922
ACH-000778,-0.6097963562554474
ACH-000781,-0.6316899266479206
ACH-000782,-0.7140179103673409
ACH-000783,-0.7635707148633036
ACH-000784,-0.984611197328788
ACH-000785,-0.6503771454455759
ACH-000787,-0.8305842156259747
ACH-000788,-0.9726828805918034
ACH-000791,-0.9681518003668969
ACH-000792,-0.971682112568277
ACH-000794,-0.6595550779782662
ACH-000796,-0.6504713108376381
ACH-000798,-0.9891955414256772
ACH-000799,-0.8504125830646007
ACH-000800,-0.7034963396921776
ACH-000802,-0.6626050294980661
ACH-000804,-0.6008978877846967
ACH-000805,-0.7098866240818466
ACH-000809,-0.9621604679147704
ACH-000810,-0.9699270702985352
ACH-000811,-0.7367785077492859
ACH-000817,-0.8124713307758028
ACH-000819,-1.0496435249050673
ACH-000820,-0.8287103271728141
ACH-000821,-0.4857742444833372
ACH-000822,-0.5035154672408123
ACH-000823,-0.7727970609060469
ACH-000824,-0.7861634338733636
ACH-000827,-0.982995102943078
ACH-000829,-0.4115001317703678
ACH-000831,-0.9185286373954654
ACH-000832,-0.8350461428926077
ACH-000833,-0.9041383818180476
ACH-000834,-0.7645209799254911
ACH-000835,-0.8807544756535101
ACH-000836,-0.6898904011617274
ACH-000837,-0.8298890229498588
ACH-000838,-0.9198978097060844
ACH-000839,-0.8757829317876683
ACH-000840,-0.6896621871371843
ACH-000841,-0.501412239837825
ACH-000843,-0.7133084267601164
ACH-000846,-0.8535645430545891
ACH-000847,-1.0047537777857
ACH-000848,-0.9011880952229886
ACH-000849,-0.8336165993439838
ACH-000851,-0.6217295737613773
ACH-000855,-1.1256642599765672
ACH-000856,-0.7253813789776493
ACH-000858,-0.8348058763178375
ACH-000859,-0.9780745709389392
ACH-000861,-0.8395241578373377
ACH-000862,-0.6595563927586441
ACH-000865,-0.8820415396499086
ACH-000866,-1.1171272298202026
ACH-000867,-0.7298613271908142
ACH-000869,-0.717163801128304
ACH-000872,-0.7064468808243901
ACH-000873,-0.827491121123195
ACH-000876,-0.5055608212256888
ACH-000878,-0.963653412557054
ACH-000880,-0.8481909790910576
ACH-000881,-0.8948751076196548
ACH-000882,-0.9666755438117806
ACH-000884,-0.8023043154376703
ACH-000885,-0.711171062822312
ACH-000887,-0.7260750952932614
ACH-000889,-0.7588894832353449
ACH-000896,-0.7454109897309884
ACH-000898,-0.7026082588894543
ACH-000900,-0.987605042823938
ACH-000901,-0.8217565923295782
ACH-000905,-0.895841679639064
ACH-000906,-0.9963181934250844
ACH-000907,-1.1949079708811916
ACH-000910,-0.5833204498748571
ACH-000911,-0.7573549030525345
ACH-000912,-0.8696855788619947
ACH-000913,-0.7737168399461014
ACH-000915,-0.6679586615677429
ACH-000916,-0.6503943209126564
ACH-000917,-0.9335863681476232
ACH-000920,-0.8516416742219981
ACH-000921,-0.8070985772492913
ACH-000924,-0.7942932577801322
ACH-000926,-0.584026455768051
ACH-000928,-0.7689969497737092
ACH-000929,-0.7935131258509127
ACH-000932,-0.6234109983553208
ACH-000935,-0.7693363938175765
ACH-000936,-0.8203136762855651
ACH-000937,-0.5746750264254007
ACH-000938,-0.6567636329083814
ACH-000939,-0.8240876924188805
ACH-000941,-0.8734419426610163
ACH-000943,-0.7791040232922862
ACH-000946,-0.7698800742607775
ACH-000947,-0.6700644216342139
ACH-000948,-0.6582989187597432
ACH-000950,-0.8106408012941428
ACH-000953,-0.8069744316873839
ACH-000954,-0.5495517348783071
ACH-000957,-0.8443027865946042
ACH-000958,-0.8768491955946688
ACH-000960,-0.5239148581405105
ACH-000963,-0.8073730727264977
ACH-000968,-0.591153039917289
ACH-000969,-0.6242020820968879
ACH-000972,-1.0567242728798178
ACH-000973,-1.019335019060737
ACH-000974,-0.9154004893253688
ACH-000978,-0.8290968029427239
ACH-000984,-0.6766009183216132
ACH-000986,-0.6407881903692191
ACH-000988,-0.8715523062217985
ACH-000993,-0.8427713772721229
ACH-000994,-0.8644602819266476
ACH-000996,-1.0403752473167522
ACH-001001,-0.836189055519615
ACH-001020,-0.9450042697495076
ACH-001028,-0.7622501631296649
ACH-001031,-1.007530328565018
ACH-001038,-0.730806357442169
ACH-001048,-0.7667239302780714
ACH-001050,-0.9834560686640424
ACH-001053,-0.7507848228984361
ACH-001054,-0.8060670817659316
ACH-001061,-0.6925613900461329
ACH-001067,-0.9429740236710348
ACH-001075,-0.4027622539386576
ACH-001096,-0.915102615536792
ACH-001111,-0.474700053954055
ACH-001119,-0.866604133622912
ACH-001128,-0.8578507874189912
ACH-001134,-0.9600038125356274
ACH-001151,-0.84263308563392
ACH-001163,-0.7450445699003342
ACH-001164,-0.91884428615607
ACH-001183,-0.5945756904153869
ACH-001192,-0.6107556977338074
ACH-001193,-0.6794919921396321
ACH-001196,-0.6351217820945554
ACH-001197,-0.5597886145964284
ACH-001205,-0.746469710272232
ACH-001211,-0.9748926603139738
ACH-001212,-1.024651765938147
ACH-001228,-0.8319413734699771
ACH-001232,-1.2306563838751023
ACH-001239,-0.898274552661922
ACH-001270,-0.9754402104843388
ACH-001274,-0.9945695523968237
ACH-001275,-0.7578857292782288
ACH-001277,-0.6282569449071606
ACH-001278,-0.7804115497223312
ACH-001280,-0.5843555506725061
ACH-001283,-0.5788132610728494
ACH-001289,-0.8671226000378598
ACH-001300,-0.741508973811657
ACH-001301,-0.8862975253136016
ACH-001302,-0.6354850837064022
ACH-001306,-0.8372062747714669
ACH-001318,-0.977390265475745
ACH-001322,-1.0665022329207483
ACH-001328,-0.7531893002129836
ACH-001332,-0.6915939185993061
ACH-001336,-1.025369976272846
ACH-001346,-0.6798115792655665
ACH-001353,-0.6074533986738387
ACH-001354,-0.6390011538939275
ACH-001367,-0.5987736885196567
ACH-001368,-1.1192908551934655
ACH-001374,-0.8324571180231702
ACH-001377,-0.7320452759928555
ACH-001380,-0.6833116452344866
ACH-001391,-0.4832462469355598
ACH-001408,-0.7291876062998907
ACH-001430,-0.6143611658606745
ACH-001431,-0.7442363348916847
ACH-001450,-0.8051148103391889
ACH-001496,-0.9819784236227339
ACH-001500,-0.7109064345813629
ACH-001523,-0.7287533782855903
ACH-001532,-0.8508533346882654
ACH-001550,-0.851389265302254
ACH-001552,-0.8501797826192251
ACH-001554,-0.8363761503307342
ACH-001654,-0.7898986620059949
ACH-001735,-0.5452937653236117
ACH-001736,-0.8377903380778899
ACH-001737,-0.6423849048466649
ACH-001740,-0.6775266030644609
ACH-001745,-0.4399159224977861
ACH-001765,-0.6364864595478714
