,YWHAE (7531)
ACH-000004,0.05556663324315121
ACH-000005,0.10266231941002664
ACH-000007,-0.15290152348342828
ACH-000009,-0.20263522143717166
ACH-000011,-0.1702534799305334
ACH-000012,-0.22169725130329032
ACH-000013,-0.12003781590565747
ACH-000014,-0.4913896272146197
ACH-000015,-0.038469849698270095
ACH-000017,-0.34234678446920497
ACH-000018,-0.2400525763032892
ACH-000019,-0.04923426569568448
ACH-000021,-0.2149316894892937
ACH-000022,-0.2094260254007107
ACH-000025,-0.2883037730244292
ACH-000028,0.06604192799035302
ACH-000030,-0.10748269081730677
ACH-000035,-0.09954020822358717
ACH-000036,-0.27450252448108103
ACH-000037,-0.11644523957179648
ACH-000039,-0.129412337672572
ACH-000040,-0.3278089961977326
ACH-000041,-0.213226394497686
ACH-000042,0.1890855429949817
ACH-000045,-0.06601451106389239
ACH-000047,-0.14938959606487912
ACH-000052,-0.2426383681456801
ACH-000053,-0.2962554707684714
ACH-000054,-0.2218364403904028
ACH-000055,0.1328568172402774
ACH-000060,-0.04680888700434378
ACH-000067,0.05501603275371693
ACH-000070,-0.493209216978429
ACH-000075,-0.3252463982742287
ACH-000078,0.05867550704760197
ACH-000082,0.0187836378928408
ACH-000085,-0.378211648201268
ACH-000086,0.008995147399695941
ACH-000087,-0.11751366161964455
ACH-000092,-0.0528803580528291
ACH-000095,-0.12683406427865782
ACH-000097,-0.04322608359008028
ACH-000098,-0.1802992179264978
ACH-000099,-0.047857550541896776
ACH-000108,-0.1566770975635466
ACH-000113,-0.1969545044863637
ACH-000116,0.16391365690730858
ACH-000118,-0.12606110837364878
ACH-000120,-0.09445072780920796
ACH-000123,-0.19162442427083395
ACH-000127,-0.1839697642127124
ACH-000128,0.09404386445656382
ACH-000132,0.0762071324750493
ACH-000133,-0.17973703515832093
ACH-000137,0.021130482100534705
ACH-000138,-0.16526269504285865
ACH-000142,-0.30259184553661234
ACH-000143,-0.2377097417211547
ACH-000146,-0.12281423086312908
ACH-000148,-0.1062716584298862
ACH-000150,-0.07489797486499307
ACH-000152,-0.37079881433745016
ACH-000153,-0.2614220949955686
ACH-000159,-0.22311428062097885
ACH-000160,0.06579986527603641
ACH-000163,0.04136831277515463
ACH-000167,-0.06934935712243906
ACH-000168,0.0066264223985861605
ACH-000169,-0.0491404783422199
ACH-000178,-0.2180431282059043
ACH-000183,-0.2272632293270125
ACH-000188,-0.113513691771591
ACH-000189,-0.22201729728245254
ACH-000190,0.0677001312808729
ACH-000198,-0.13902581476087075
ACH-000203,-0.5064484558856281
ACH-000204,-0.02875159365186
ACH-000206,-0.047112606057137615
ACH-000207,-0.2810341150855292
ACH-000208,0.0009760850510538852
ACH-000210,-0.38773575969470175
ACH-000211,0.19026668235133176
ACH-000215,-0.1198927264399572
ACH-000221,-0.08128642700725883
ACH-000222,-0.1804979806918773
ACH-000223,-0.11807721960390415
ACH-000226,-0.2781572719043714
ACH-000227,-0.012805147101243636
ACH-000228,-0.1459750373721359
ACH-000231,0.01032075707971957
ACH-000232,-0.21542272878475624
ACH-000233,-0.2677798889470454
ACH-000234,-0.3008803472965719
ACH-000235,-0.16641767779225006
ACH-000237,-0.3945084686215048
ACH-000238,-0.036769537835732426
ACH-000242,0.1342405443252401
ACH-000243,-0.2160889682195116
ACH-000244,-0.00913478385094083
ACH-000246,-0.1546481047059169
ACH-000248,-0.3509052831725061
ACH-000250,-0.1154356192343132
ACH-000251,0.058591208978186815
ACH-000252,-0.1447389889493938
ACH-000253,-0.032436626060345634
ACH-000255,-0.11145911448857428
ACH-000256,-0.11522608238806475
ACH-000257,0.11528265130344785
ACH-000258,-0.1179542146633252
ACH-000259,-0.3833813629255171
ACH-000260,-0.10937154825400396
ACH-000261,-0.02601438242424381
ACH-000262,-0.1580001442794897
ACH-000263,0.2665984163607562
ACH-000264,-0.2305671255074892
ACH-000265,0.0036147526609661674
ACH-000266,-0.11862835900295213
ACH-000272,-0.3989301059887912
ACH-000274,-0.08679239037879477
ACH-000277,-0.15406147461684794
ACH-000278,-0.2151565875668695
ACH-000279,-0.3958654157693793
ACH-000280,-0.10050660064644752
ACH-000281,-0.26064000663323483
ACH-000288,-0.18252808387426656
ACH-000291,-0.20533433010790406
ACH-000293,-0.3390468351547923
ACH-000294,-0.11902364490907527
ACH-000295,-0.2552972607699643
ACH-000296,-0.24297795325491714
ACH-000302,-0.01784829326924214
ACH-000304,-0.2670168181931913
ACH-000307,-0.04175949433115606
ACH-000308,-0.2022186122628803
ACH-000310,-0.09632280248594036
ACH-000311,-0.348395259300032
ACH-000312,-0.2085929602203608
ACH-000315,-0.470665751246169
ACH-000316,-0.2161106990908512
ACH-000317,-0.04699988731002266
ACH-000318,-0.07770971294527451
ACH-000319,-0.09095801781999112
ACH-000320,-0.2729698699409152
ACH-000322,-0.2463370223572469
ACH-000323,-0.3396334617138694
ACH-000324,-0.19125749017211935
ACH-000329,0.1549035107786218
ACH-000330,-0.059884564207873435
ACH-000331,0.01588437752916541
ACH-000332,-0.15975680470692044
ACH-000334,-0.248469927900929
ACH-000335,-0.1218384073168148
ACH-000336,-0.15054429856988186
ACH-000337,-0.1724229424347502
ACH-000338,-0.25154022748676297
ACH-000339,-0.2215367495888472
ACH-000341,-0.1441373606147408
ACH-000348,-0.2117842735488173
ACH-000350,-0.042684424250257466
ACH-000352,-0.04241688429050727
ACH-000356,-0.19334029883050835
ACH-000361,0.05228806138437395
ACH-000362,-0.1429701977164274
ACH-000363,-0.20955369307722907
ACH-000364,-0.004101035870218145
ACH-000365,-0.3968217616031813
ACH-000366,-0.273538377414835
ACH-000368,0.1283421667984462
ACH-000374,-0.001251118448442426
ACH-000375,-0.30910176411417944
ACH-000376,-0.10057278220944026
ACH-000381,-0.2248296497710741
ACH-000383,-0.13005083572606546
ACH-000387,-0.06634799139875414
ACH-000389,-0.1548544793649793
ACH-000390,-0.04773949987887876
ACH-000393,-0.15815586456804148
ACH-000395,-0.5209470102262039
ACH-000396,-0.21212434280934173
ACH-000397,-0.037546204746208026
ACH-000401,-0.21121951800591068
ACH-000402,0.07631619265693046
ACH-000403,0.05602335420874194
ACH-000404,-0.07188267123628887
ACH-000406,-0.0690477361704017
ACH-000407,-0.05096473113033344
ACH-000408,0.03562123219574303
ACH-000410,0.1472239447229378
ACH-000411,-0.24963844169472085
ACH-000414,-0.13154359878041336
ACH-000415,-0.16689033728686886
ACH-000416,-0.0024545583583409736
ACH-000420,-0.053816560196175985
ACH-000421,-0.08005334056169143
ACH-000424,-0.09497281784727764
ACH-000425,-0.36433974214885095
ACH-000426,-0.20435968121802128
ACH-000427,0.08808947207057759
ACH-000433,-0.1849285848628945
ACH-000435,0.0835018781548859
ACH-000436,-0.18422019178399665
ACH-000444,-0.14837479647587187
ACH-000445,-0.0216483646293158
ACH-000448,-0.14331971390946016
ACH-000450,-0.17709476651155562
ACH-000452,-0.048990017176066734
ACH-000454,-0.13429852729757538
ACH-000458,-0.2653435140490656
ACH-000459,-0.41057344809216106
ACH-000460,-0.06782626820092874
ACH-000461,-0.12535769299541935
ACH-000463,0.02234879511269418
ACH-000464,-0.07806270250952897
ACH-000466,0.28072917689640425
ACH-000467,-0.1834603527095335
ACH-000468,-0.2632508364625789
ACH-000469,0.02206405005500679
ACH-000470,-0.07092062867853348
ACH-000471,-0.2001405751112184
ACH-000472,-0.21187433763868316
ACH-000473,-0.13941824483466156
ACH-000475,-0.07502181988143072
ACH-000476,-0.03637738736496054
ACH-000477,-0.16913641445365918
ACH-000479,-0.40141739637366336
ACH-000480,-0.2668094824021885
ACH-000481,-0.061857703137510725
ACH-000483,-0.0709291417746689
ACH-000484,-0.08380102593274752
ACH-000485,-0.22549889409912674
ACH-000486,-0.22509534609417545
ACH-000487,0.08334883298419997
ACH-000488,0.11907739495634015
ACH-000490,-0.2675359256581626
ACH-000491,-0.028311632000438437
ACH-000495,-0.549920573545166
ACH-000496,0.046534526861433285
ACH-000499,0.1910585755589063
ACH-000500,-0.005674666725207275
ACH-000502,-0.03482822432374368
ACH-000503,0.031233520986660494
ACH-000505,-0.06882119327455784
ACH-000507,-0.024331783435048118
ACH-000510,-0.28270643331391065
ACH-000511,-0.4468180649687935
ACH-000512,-0.10098144054135212
ACH-000516,-0.0946578362909114
ACH-000517,0.1962224671798496
ACH-000518,-0.02158464903169645
ACH-000520,-0.03555182533672237
ACH-000521,-0.11821793042313786
ACH-000522,-0.4675313126290038
ACH-000524,0.10108332921418124
ACH-000527,0.060952272250221075
ACH-000528,-0.03858239729569513
ACH-000537,-0.07678692655886303
ACH-000541,-0.0981743949861765
ACH-000542,-0.13128020377189034
ACH-000544,-0.30500220406945194
ACH-000545,-0.2537079705975072
ACH-000547,-0.008976280974256831
ACH-000548,-0.42871053708090107
ACH-000549,-0.13913387808346642
ACH-000550,-0.12897785254712285
ACH-000552,-0.06009890229025494
ACH-000556,-0.17355267480615846
ACH-000557,-0.08368286259549358
ACH-000569,-0.019976238415840272
ACH-000570,-0.2576492026537328
ACH-000571,-0.011976395466097458
ACH-000573,-0.2353273066153673
ACH-000576,-0.2618168325932041
ACH-000579,-0.3888081003245776
ACH-000580,-0.3604883603429767
ACH-000584,-0.04645404397145048
ACH-000585,-0.016682650791743053
ACH-000588,-0.3627866441015343
ACH-000589,0.08185924952303605
ACH-000591,0.23523381890289416
ACH-000593,-0.25087786480084723
ACH-000600,-0.13684381301773568
ACH-000601,0.008277312559745875
ACH-000605,-0.14761987554151276
ACH-000606,0.022966887071658358
ACH-000608,-0.05524248206994116
ACH-000614,-0.6346445887860482
ACH-000616,-0.1877151079364721
ACH-000618,0.02093577925136033
ACH-000619,-0.12892409912726166
ACH-000620,-0.1048282089562362
ACH-000621,0.015519161365811662
ACH-000622,-0.3094597587508223
ACH-000623,0.34002116645898744
ACH-000624,-0.18967658355904865
ACH-000627,-0.1846976440210434
ACH-000630,-0.27588859324317777
ACH-000631,-0.06961254955931606
ACH-000632,-0.13649851490333734
ACH-000633,-0.10539781221942797
ACH-000637,-0.0940170137004805
ACH-000638,-0.041270205909745006
ACH-000646,-0.08837154494797794
ACH-000647,-0.03337317963413014
ACH-000648,-0.16106677318946516
ACH-000649,-0.13848256818781707
ACH-000651,-0.1891335148917368
ACH-000652,-0.09042846131791403
ACH-000653,-0.09285119334604336
ACH-000657,-0.20900126077813053
ACH-000658,-0.30372438776396754
ACH-000661,-0.1385601590886063
ACH-000662,-0.12246219694000575
ACH-000663,-0.3956258464583713
ACH-000665,-0.03848207739749957
ACH-000671,-0.2659632877464633
ACH-000672,0.0038510669387212576
ACH-000673,-0.3222837382391424
ACH-000676,-0.3315815578602719
ACH-000677,-0.16385057886220525
ACH-000681,-0.07136270084049097
ACH-000683,-0.1748016811815829
ACH-000684,-0.5224211232664566
ACH-000688,0.0886052376396621
ACH-000693,-0.09865977707874722
ACH-000694,0.029820143019960638
ACH-000695,-0.06739591661168312
ACH-000696,0.054968219150441366
ACH-000697,-0.4047788881827687
ACH-000699,-0.074505320601069
ACH-000701,-0.11926128299876936
ACH-000706,-0.13665930529336304
ACH-000711,-0.02217296859121211
ACH-000713,-0.10729844364238628
ACH-000714,-0.13762564121369295
ACH-000718,-0.022069139900724503
ACH-000720,-0.11769151908859045
ACH-000721,-0.2724493375121825
ACH-000724,-0.2380974104027645
ACH-000725,-0.24923223326740904
ACH-000732,-0.22028358720750835
ACH-000734,-0.2265616679845313
ACH-000735,-0.3743266301390771
ACH-000736,-0.4328027135781536
ACH-000738,0.017942531819858994
ACH-000746,-0.06325097785517025
ACH-000747,-0.23984538591462184
ACH-000748,0.12084570498149873
ACH-000753,0.037024627696061366
ACH-000756,0.05072891243066969
ACH-000757,0.01613006665161171
ACH-000758,0.10791759120667932
ACH-000760,0.10022918089553988
ACH-000762,-0.2265456266297477
ACH-000763,-0.17282381855910411
ACH-000764,-0.15639275778632455
ACH-000765,-0.04325574608322194
