,CDC7 (8317)
ACH-000004,-1.029061175219523
ACH-000005,-1.0578348688183683
ACH-000007,-1.3334921329168201
ACH-000009,-1.309722804625722
ACH-000011,-1.045157632946421
ACH-000012,-1.08902615403119
ACH-000013,-1.298808728307093
ACH-000014,-1.4492384457342464
ACH-000015,-1.1611330862279532
ACH-000017,-0.9928133525318932
ACH-000018,-1.1802479590698909
ACH-000019,-1.1551748873784249
ACH-000021,-0.8783766385737019
ACH-000022,-1.3096735526786418
ACH-000025,-1.2103887926776642
ACH-000028,-1.2166937782852212
ACH-000030,-1.0983973846620436
ACH-000035,-1.170113351645653
ACH-000036,-1.1298904371153229
ACH-000037,-1.0630227631000952
ACH-000039,-1.3039653043356867
ACH-000040,-1.0921197355875705
ACH-000041,-1.1397155890641302
ACH-000042,-1.2578080464420536
ACH-000045,-1.0686312180538848
ACH-000047,-1.187074974764
ACH-000052,-1.1570953191980802
ACH-000053,-1.1637938134517716
ACH-000054,-1.0462956775097496
ACH-000055,-1.0554155316225338
ACH-000060,-1.1093747818730049
ACH-000067,-1.2967577436067177
ACH-000070,-1.068039700886732
ACH-000075,-1.3490836329989604
ACH-000078,-0.9838539743920821
ACH-000082,-1.0393986021984505
ACH-000085,-1.0781242542199012
ACH-000086,-1.1193511695790181
ACH-000087,-1.306885021811777
ACH-000092,-1.110143117953167
ACH-000095,-1.2580143462525395
ACH-000097,-1.3560919328441348
ACH-000098,-1.235285813654586
ACH-000099,-1.1213521872675816
ACH-000108,-1.0321206580045423
ACH-000113,-1.1029505713845624
ACH-000116,-1.2279996012047376
ACH-000118,-1.1006674795619795
ACH-000120,-1.2502400086837837
ACH-000123,-1.0906978811689498
ACH-000127,-1.0933223942606694
ACH-000128,-0.7862781983130724
ACH-000132,-1.0276096782483335
ACH-000133,-1.0944778190401
ACH-000137,-1.0674986580331087
ACH-000138,-1.0048485110269791
ACH-000142,-1.1219683792097064
ACH-000143,-1.3459045493297428
ACH-000146,-1.1338832336863305
ACH-000148,-1.2023067509403078
ACH-000150,-1.2703841856565514
ACH-000152,-1.2531419962214263
ACH-000153,-1.59363831533483
ACH-000159,-1.0521571702498436
ACH-000160,-1.2339762500959044
ACH-000163,-1.1231719187778884
ACH-000167,-1.9648627064787263
ACH-000168,-1.0836066308441734
ACH-000169,-0.9556003649311556
ACH-000178,-1.1861858664872749
ACH-000183,-1.0961274459922723
ACH-000188,-0.7688565746069116
ACH-000189,-1.0796665771918093
ACH-000190,-1.1874126565011995
ACH-000198,-1.0790596769056684
ACH-000203,-1.1849233131425014
ACH-000204,-1.0805651363933721
ACH-000206,-1.1017563659691518
ACH-000207,-1.5912016523440993
ACH-000208,-0.8801693660366371
ACH-000210,-1.1670788070288138
ACH-000211,-1.0915546496361823
ACH-000215,-0.9891302643918168
ACH-000221,-1.040309229440063
ACH-000222,-1.251519880182559
ACH-000223,-1.326809350442704
ACH-000226,-1.2281328631324555
ACH-000227,-1.4394154738436944
ACH-000228,-1.5699557995568447
ACH-000231,-0.9980326862987235
ACH-000232,-1.2379257605111191
ACH-000233,-1.1726831668103257
ACH-000234,-1.0733908897961115
ACH-000235,-1.1587094972750578
ACH-000237,-1.0322177942089836
ACH-000238,-1.0756568506480222
ACH-000242,-0.90565619920411
ACH-000243,-1.1488076975444392
ACH-000244,-1.2260378014034432
ACH-000246,-0.896961872276967
ACH-000248,-1.014721762380274
ACH-000250,-0.9775299612934109
