,DYNLL2 (140735)
ACH-000004,0.2758809557607618
ACH-000005,-0.008627590238784372
ACH-000007,0.10504642840601833
ACH-000009,0.07581464418476094
ACH-000011,0.11860462318766303
ACH-000012,0.03989699556084832
ACH-000013,0.19071776761405754
ACH-000014,0.1898160240115024
ACH-000015,0.13824478893561964
ACH-000017,0.007478025011593422
ACH-000018,0.052117857545720236
ACH-000019,0.1557025064796322
ACH-000021,0.20562706380900647
ACH-000022,0.1350918132852717
ACH-000025,0.15000586998020154
ACH-000028,0.079740709501895
ACH-000030,0.012610161989869528
ACH-000035,0.061304992207471674
ACH-000036,0.17987351948072258
ACH-000037,0.1324125295488318
ACH-000039,-0.02360368669017246
ACH-000040,0.14871634366786465
ACH-000041,0.010033018273223776
ACH-000042,0.1653730999281471
ACH-000045,0.10152349926543483
ACH-000047,0.01371600601543028
ACH-000052,0.295974691434874
ACH-000053,0.0412126074716785
ACH-000054,0.08993621388870733
ACH-000055,-0.17575093624631466
ACH-000060,0.13678713242980126
ACH-000067,0.0732804728386241
ACH-000070,0.18256027707879272
ACH-000075,0.14806102534854207
ACH-000078,0.06955049952459966
ACH-000082,0.1365077439127838
ACH-000085,0.1701410003874168
ACH-000086,0.135847731317401
ACH-000087,0.024403697461404868
ACH-000092,0.1565455643253513
ACH-000095,0.162628566141421
ACH-000097,0.13674712001957331
ACH-000098,0.14071027258350047
ACH-000099,0.09957025408229632
ACH-000108,0.09389284077980273
ACH-000113,0.26878422952861164
ACH-000116,0.11741632607787368
ACH-000118,0.2527109393101468
ACH-000120,0.21373429335350635
ACH-000123,0.034183454167208346
ACH-000127,0.11797554390113248
ACH-000128,-0.0527943959459523
ACH-000132,0.16547140315774664
ACH-000133,0.2547774368038728
ACH-000137,0.09558029570667867
ACH-000138,0.07548618770143264
ACH-000142,0.05865204612907313
ACH-000143,0.05353592174562598
ACH-000146,0.06754084632633271
ACH-000148,0.12760401548809652
ACH-000150,0.15476862066169006
ACH-000152,0.07527006244377568
ACH-000153,0.1974860224268554
ACH-000159,0.11887607832730065
ACH-000160,0.23062598061732595
ACH-000163,0.17745816555275795
ACH-000167,0.15044787890987646
ACH-000168,0.08189032815667174
ACH-000169,0.02389760209104102
ACH-000178,0.1017519908347182
ACH-000183,0.1527764519977828
ACH-000188,0.04671288456798987
ACH-000189,-0.010077743470113636
ACH-000190,0.13200668336299345
ACH-000198,0.08772750271215532
ACH-000203,-0.205852224728118
ACH-000204,-0.03980796344695835
ACH-000206,0.1268782331482366
ACH-000207,0.11338264706827644
ACH-000208,0.12992889579567654
ACH-000210,0.19041724561024795
ACH-000211,0.186055488801114
ACH-000215,0.06269492252166631
ACH-000221,0.16393796479186068
ACH-000222,0.2162769099130063
ACH-000223,0.13123848894568074
ACH-000226,0.049460478673491716
ACH-000227,0.0952470522673462
ACH-000228,0.14726679155928696
ACH-000231,0.009284081844290335
ACH-000232,0.12952582462976342
ACH-000233,0.04587676212631078
ACH-000234,0.11291684143129155
ACH-000235,0.17474508437185773
ACH-000237,0.12617052483648689
ACH-000238,0.08731595400555671
ACH-000242,0.14164777591886368
ACH-000243,0.1554635930283681
ACH-000244,0.1725745565913597
ACH-000246,0.2288972649806257
ACH-000248,0.15652775120203175
ACH-000250,0.01873917777139513
