,NODAL (4838)
ACH-000004,-0.02207160119525221
ACH-000005,0.11107468996390713
ACH-000007,-0.10294178224276873
ACH-000009,-0.041027480908370086
ACH-000011,-0.17872087886486987
ACH-000012,-0.11769434283781692
ACH-000013,0.006634204183711536
ACH-000014,-0.17140562333138573
ACH-000015,-0.20654186496706056
ACH-000017,-0.11317623799872605
ACH-000018,-0.015468013679452532
ACH-000019,-0.19436732881493754
ACH-000021,-0.030556110955867268
ACH-000022,-0.027812869579241856
ACH-000025,-0.12067986631377478
ACH-000028,-0.17597320312508455
ACH-000030,-0.3177438688882383
ACH-000035,-0.044248635492174095
ACH-000036,0.059709185515281225
ACH-000037,0.05750402054895204
ACH-000039,-0.1224027189544608
ACH-000040,-0.11426458411138657
ACH-000041,-0.031030146583219405
ACH-000042,-0.028432822785009925
ACH-000045,-0.21395139916150546
ACH-000047,-0.06622105242202522
ACH-000052,0.043501670529967305
ACH-000053,-0.03730390032279175
ACH-000054,-0.1410731393125943
ACH-000055,0.0006880580000692289
ACH-000060,-0.11567032257919607
ACH-000067,-0.23056591994278475
ACH-000070,-0.1892727208867805
ACH-000075,-0.18871325678294856
ACH-000078,-0.04385801148804714
ACH-000082,-0.10346458362443377
ACH-000085,0.08747703787835599
ACH-000086,-0.16055994477675567
ACH-000087,-0.18367201168121425
ACH-000092,-0.00921506061534554
ACH-000095,-0.09124701772358336
ACH-000097,-0.05059822963072462
ACH-000098,-0.1143748573448377
ACH-000099,-0.051087722771115576
ACH-000108,-0.08972211165188097
ACH-000113,-0.08358394235649504
ACH-000116,-0.08394596613943292
ACH-000118,-0.1027173669281394
ACH-000120,0.015377560313266122
ACH-000123,-0.0536742582620072
ACH-000127,-0.11567442821538222
ACH-000128,-0.13780708902174607
ACH-000132,-0.07554002457285146
ACH-000133,-0.1513655642871791
ACH-000137,-0.1314890987386847
ACH-000138,0.027530048617253517
ACH-000142,-0.1350903195252155
ACH-000143,0.004816141201058763
ACH-000146,-0.13734685389029175
ACH-000148,-0.2040532173647065
ACH-000150,-0.20619630544900475
ACH-000152,-0.09583037948798524
ACH-000153,-0.16824468052959507
ACH-000159,-0.109937810153915
ACH-000160,-9.345556356042372e-05
ACH-000163,-0.13186127773496012
ACH-000167,0.031617281619797835
ACH-000168,-0.2334117003986499
ACH-000169,-0.0236350411840506
ACH-000178,-0.09479603070682877
ACH-000183,-0.20024875536110426
ACH-000188,-0.09506434987820188
ACH-000189,-0.1693542363823509
ACH-000190,-0.3009852890241312
ACH-000198,0.017079462293780334
ACH-000203,-0.4577331074784713
ACH-000204,0.015427743973936668
ACH-000206,-0.17435365844854872
ACH-000207,0.025702035591376918
ACH-000208,0.0972864739859094
ACH-000210,-0.3412208934422929
ACH-000211,-0.06714605220234787
ACH-000215,-0.08856876669907557
ACH-000221,-0.02255470120218075
ACH-000222,-0.14435309518270667
ACH-000223,-0.15033535193109795
ACH-000226,-0.031408445550986284
ACH-000227,0.016304929940924574
ACH-000228,-0.1241797798629796
ACH-000231,-0.11767987981606612
ACH-000232,-0.09170226407491147
ACH-000233,-0.14720144978765193
ACH-000234,0.09841926124458633
ACH-000235,-0.1511689892277619
ACH-000237,-0.2156765011047214
ACH-000238,-0.2369977399700387
ACH-000242,-0.13417880744771546
ACH-000243,-0.07124439257281749
ACH-000244,-0.2821026919738493
ACH-000246,0.016567961575640524
ACH-000248,-0.310836669856253
ACH-000250,-0.0799855752092204
ACH-000251,-0.15376284542161356
ACH-000252,-0.07344289659575824
ACH-000253,-0.12223233934430194
ACH-000255,-0.14005278208908026
ACH-000256,-0.0043450760765493856
ACH-000257,-0.017020513795426784
ACH-000258,-0.15526111272668314
ACH-000259,-0.12638641772724205
ACH-000260,-0.13988296841043646
ACH-000261,-0.1246899522476945
ACH-000262,-0.3476282142845108
ACH-000263,-0.1891248502667574
ACH-000264,-0.07488113720628252
ACH-000265,-0.07652159923396071
ACH-000266,-0.012774338464285582
ACH-000272,-0.15078047510867065
ACH-000274,0.0027278410273459557
ACH-000277,0.08300245228944365
ACH-000278,-0.012737536098498758
ACH-000279,-0.09236255500347038
ACH-000280,-0.11979317256063002
ACH-000281,-0.08519708011011846
ACH-000288,-0.09456775437143786
ACH-000291,-0.004917543630706303
ACH-000293,0.06084572659295779
ACH-000294,-0.12839082007767189
ACH-000295,-0.14602572048243226
ACH-000296,-0.05320308339265282
ACH-000302,-0.015590932013253653
ACH-000304,-0.15354524655693216
ACH-000307,-0.09096804330551586
ACH-000308,-0.060112171859854686
ACH-000310,-0.0829031330860239
ACH-000311,0.00984970860929085
ACH-000312,-0.06019408661465892
ACH-000315,-0.2567647855597921
ACH-000316,-0.004983718888640033
ACH-000317,-0.07650630449618842
ACH-000318,-0.10302598606902004
ACH-000319,-0.03394872479121045
ACH-000320,0.038378818460245434
ACH-000322,-0.12568341556472412
ACH-000323,-0.22379581257875347
ACH-000324,-0.1138443548533848
ACH-000329,-0.20086303681227727
ACH-000330,-0.000901838023651642
ACH-000331,-0.1868877127429261
ACH-000332,-0.029603445252969176
ACH-000334,-0.1008928459791132
ACH-000335,0.09321071345302956
ACH-000336,0.14502847348107348
ACH-000337,-0.4829153308465442
ACH-000338,0.1805329524848004
ACH-000339,-0.122162409346217
ACH-000341,-0.10007766525475567
ACH-000348,-0.020361506191971374
ACH-000350,0.007355997994154558
ACH-000352,-0.08219613565997387
ACH-000356,0.04733853913053078
ACH-000361,-0.4144997391899231
ACH-000362,-0.013817762334603464
ACH-000363,-0.0940949109463367
ACH-000364,0.11344791528302607
ACH-000365,-0.16345961946754492
ACH-000366,-0.04785056211054031
ACH-000368,-0.07441670368543096
ACH-000374,-0.22803184310280436
ACH-000375,-0.26001083683263576
ACH-000376,-0.04765599670962945
ACH-000381,-0.054251015932399255
ACH-000383,-0.10940120648095293
ACH-000387,-0.16337210506472608
ACH-000389,-0.16914076898902505
ACH-000390,-0.21381160258513052
ACH-000393,-0.03218621311781621
ACH-000395,-0.03438733352528292
ACH-000396,-0.17906768302051934
ACH-000397,-0.06677916192671153
ACH-000401,0.07028699260256431
ACH-000402,0.38818167980346
ACH-000403,-0.05393338814517859
ACH-000404,-0.2224805539146409
ACH-000406,-0.06263458339320886
ACH-000407,-0.07184349492253203
ACH-000408,-0.4602114880258464
ACH-000410,-0.2231006944623745
ACH-000411,-0.11936731224224766
ACH-000414,-0.010785588970676479
ACH-000415,-0.13407354233597946
ACH-000416,-0.0781054764010873
ACH-000420,-0.10151059622069693
ACH-000421,-0.13334647597334628
ACH-000424,-0.16022276845677216
ACH-000425,-0.15179661570668326
ACH-000426,0.016244362472704124
ACH-000427,0.006781086576215214
ACH-000433,-0.11308911489384585
ACH-000435,-0.2292174936504321
ACH-000436,0.0015946671890048744
ACH-000444,-0.0599235981923105
ACH-000445,-0.009149630222513735
ACH-000448,-0.12386606944776732
ACH-000450,-0.2971314811157679
ACH-000452,-0.16168604180663304
ACH-000454,-0.03723310117251392
ACH-000458,0.10756222874099326
ACH-000459,0.02938692470516661
ACH-000460,-0.2044408219371613
ACH-000461,-0.18717880056440234
ACH-000463,-0.07015344125012192
ACH-000464,-0.28013006412749586
ACH-000466,-0.0731236119157667
ACH-000467,-0.169866666736642
ACH-000468,-0.15083805966845604
ACH-000469,-0.1958380297954728
ACH-000470,0.0026131434308099733
ACH-000471,-0.013066271934432386
ACH-000472,-0.11269213109629247
ACH-000473,-0.13785288580270108
ACH-000475,-0.04415113320433702
ACH-000476,-0.07752527840538748
ACH-000477,-0.013425243633744843
ACH-000479,0.2530944946065211
ACH-000480,-0.11164261997932816
ACH-000481,-0.15017327727211574
ACH-000483,-0.11187642000559066
ACH-000484,-0.06037626581138592
ACH-000485,0.0704793957864668
ACH-000486,-0.055216098476362635
ACH-000487,-0.08982063653631331
ACH-000488,-0.05695697849529705
ACH-000490,-0.2702846442958917
ACH-000491,0.1405130244072346
ACH-000495,-0.1665847666229127
ACH-000496,-0.014736352950151254
ACH-000499,-0.21583089183447127
ACH-000500,0.04281548939668018
ACH-000502,-0.04661013088626265
ACH-000503,-0.03757612284426825
ACH-000505,-0.056489441142484234
ACH-000507,-0.19499403398556545
ACH-000510,-0.142195738491811
ACH-000511,-0.11804398320545953
ACH-000512,-0.053325776595546215
ACH-000516,-0.04304744896890229
ACH-000517,-0.039540667073479
ACH-000518,-0.026192896250200548
ACH-000520,0.016566446705210694
ACH-000521,-0.008927728914272353
ACH-000522,-0.01955928399485246
ACH-000524,-0.11795786363820356
ACH-000527,-0.12403368053489848
ACH-000528,-0.12860527496267707
ACH-000537,0.013945789011523513
ACH-000541,0.17792895247018736
ACH-000542,-0.09013270738608704
ACH-000544,-0.2774090672093134
ACH-000545,-0.05470862071903977
ACH-000547,-0.22502583551663954
ACH-000548,-0.051900172711592925
ACH-000549,-0.10486040340591532
ACH-000550,-0.0974984897164
ACH-000552,-0.21267459347883835
ACH-000556,-0.07104573501315345
ACH-000557,-0.015738541538643673
ACH-000569,-0.490427391053494
ACH-000570,-0.11416132689463825
ACH-000571,-0.1092119484222604
ACH-000573,-0.028225121254542188
ACH-000576,-0.0568865467463102
ACH-000579,0.03392581780358126
ACH-000580,-0.3507431609116592
ACH-000584,-0.08583133612505567
ACH-000585,-0.1298399120988558
ACH-000588,-0.015329371448741887
ACH-000589,-0.0555422191954779
ACH-000591,-0.11103207928625053
ACH-000593,-0.06365059473147439
ACH-000600,-0.2415136397168529
ACH-000601,-0.006257199792640784
ACH-000605,0.04517870627974373
ACH-000606,-0.1023465270270202
ACH-000608,-0.04623194497467813
ACH-000614,-0.022369524102241942
ACH-000616,-0.14851762207377403
ACH-000618,-0.014206696894075431
ACH-000619,-0.2296313522302405
ACH-000620,0.03000874113556594
ACH-000621,-0.049368479979008124
ACH-000622,0.06373000860483452
ACH-000623,-0.10842410887155328
ACH-000624,-0.0736088695351429
ACH-000627,-0.17125115953683254
ACH-000630,-0.2284610391109375
ACH-000631,-0.09722430296948703
ACH-000632,-0.09106068527185847
