,WRN (7486)
ACH-000004,-0.023985806886697103
ACH-000005,-0.1640670529353986
ACH-000007,-0.30889966051223755
ACH-000009,0.08030185365558752
ACH-000011,-0.2262388767997064
ACH-000012,-0.28289748729414793
ACH-000013,-0.13773293545178805
ACH-000014,0.027800959325621957
ACH-000015,0.006329624037674039
ACH-000017,-0.11741003425362093
ACH-000018,-0.00617401876281189
ACH-000019,-0.2198680373114124
ACH-000021,-0.05167795891900144
ACH-000022,-0.5590353077199789
ACH-000025,-0.2272691849498291
ACH-000028,-0.11688915612316182
ACH-000030,-0.09159484197249104
ACH-000035,-0.2345797747621808
ACH-000036,-0.1462733794594565
ACH-000037,-0.13562945966649614
ACH-000039,-0.1999901054968531
ACH-000040,-0.12996937268185335
ACH-000041,-0.03191436258161433
ACH-000042,-0.07905970647956143
ACH-000045,-0.028649794719196438
ACH-000047,-0.1050966179960581
ACH-000052,-0.08522984672643298
ACH-000053,-0.15927383998091338
ACH-000054,-0.10943518154182708
ACH-000055,-0.6066881463082606
ACH-000060,-0.2926927468623772
ACH-000067,-0.10193716284038012
ACH-000070,-0.1739601336398375
ACH-000075,-0.14853970938671932
ACH-000078,-0.054580097320865294
ACH-000082,-0.2756799255764189
ACH-000085,-0.2143329913788657
ACH-000086,-0.13032650666581047
ACH-000087,0.04857164710592216
ACH-000092,-0.15807630477949808
ACH-000095,0.007655416203932666
ACH-000097,-0.1812485949326645
ACH-000098,-0.09566657908170456
ACH-000099,-0.01646979056991364
ACH-000108,-0.15189517452345971
ACH-000113,0.01167850400691063
ACH-000116,-0.2111162611747774
ACH-000118,-0.2447898520553937
ACH-000120,-0.18515348603469686
ACH-000123,-0.16885852145267094
ACH-000127,-0.3339658971875576
ACH-000128,0.013063589992496984
ACH-000132,-0.1861526369102912
ACH-000133,-0.2924550158700544
ACH-000137,-0.1300410888345535
ACH-000138,-0.07358368568715744
ACH-000142,0.030216297225910363
ACH-000143,-0.2330290169597717
ACH-000146,-0.21438086179786475
ACH-000148,-0.2912195325907847
ACH-000150,-0.025424957302193574
ACH-000152,-0.15429847876746558
ACH-000153,-0.170590342451103
ACH-000159,-0.1669043792212579
ACH-000160,-0.0872659200630852
ACH-000163,-0.11337690548055265
ACH-000167,-0.2509461911438214
ACH-000168,-0.09979407949088892
ACH-000169,-0.13468145008289567
ACH-000178,-0.1271338974578385
ACH-000183,-0.1462734718381101
ACH-000188,-0.3748052687585146
ACH-000189,-0.19857215242597293
ACH-000190,-0.3442268796541243
ACH-000198,0.0061523232310074965
ACH-000203,-0.2442845057633768
ACH-000204,0.007423508765936702
ACH-000206,-0.35054157034408706
ACH-000207,-0.02568920068119781
ACH-000208,-0.12399760291004933
ACH-000210,-0.2909364358270087
ACH-000211,-0.17223085954460154
ACH-000215,-0.2261385342111536
ACH-000221,-0.08795778862621782
ACH-000222,-0.1708577662834655
ACH-000223,-0.18132416195584056
ACH-000226,-0.14268853426240818
ACH-000227,-0.6085500363754781
ACH-000228,-0.2536289522857686
ACH-000231,-0.11137959538548343
ACH-000232,-0.14398133397565355
ACH-000233,0.03178350196081599
ACH-000234,-0.1996488708347477
ACH-000235,-0.1354448525359461
ACH-000237,-0.3481262806863628
ACH-000238,-0.3182382518111314
ACH-000242,-0.16781534027372835
ACH-000243,-0.20175156837848854
ACH-000244,-0.007587009288772906
ACH-000246,-0.2301259728772652
ACH-000248,-0.11417851631731706
ACH-000250,-0.2289318596170435
ACH-000251,-0.2778639602841083
ACH-000252,-0.17112683573996126
ACH-000253,-0.08364589287966896
ACH-000255,0.05871393876523669
ACH-000256,-0.4302325691564172
ACH-000257,-0.10834483667440864
ACH-000258,0.03340992713881826
ACH-000259,-0.03119076646121985
ACH-000260,-0.24634215219814706
ACH-000261,-0.15546050184682736
ACH-000262,-0.1616812733209689
ACH-000263,-0.07330179015670149
ACH-000264,-0.1319947394334399
ACH-000265,-0.024241657193651848
ACH-000266,-0.07014830287904424
ACH-000272,-0.10866689595491122
ACH-000274,-0.2409953611998965
ACH-000277,-0.18783134445520372
ACH-000278,-0.2703274018902091
ACH-000279,-0.1288081665300993
ACH-000280,-0.21150680559482365
ACH-000281,0.05326865112860391
ACH-000288,-0.051572177925290535
ACH-000291,-0.2186188564798464
ACH-000293,-0.2715747083218445
ACH-000294,-0.15243548139428187
ACH-000295,0.047596569346149815
ACH-000296,-0.1918649617326653
ACH-000302,-0.4064121199861353
ACH-000304,0.06969865178396195
ACH-000307,-0.07776663819056126
ACH-000308,-0.09577500811328953
ACH-000310,-0.08427304372033041
ACH-000311,-0.28023883618194906
ACH-000312,0.007314526051856999
ACH-000315,0.02779304370887131
ACH-000316,-0.10636406397015326
ACH-000317,-0.2317226622021351
ACH-000318,-0.3280813106192424
ACH-000319,-0.2468692984819103
ACH-000320,0.032361552661179134
ACH-000322,-0.1313919704467698
ACH-000323,-0.0947126630115014
ACH-000324,-0.14468087492509502
ACH-000329,-0.20264505648500414
ACH-000330,-0.2389040074471473
ACH-000331,-0.14637663130990475
ACH-000332,-0.06848576585516031
ACH-000334,0.03177464127021706
ACH-000335,-0.006146701478258121
ACH-000336,0.02961282053034835
ACH-000337,-0.12990782327061898
ACH-000338,0.2667578005145688
ACH-000339,-0.12293275534310885
ACH-000341,-0.06291274833359181
ACH-000348,-0.1889350754174016
ACH-000350,-0.03562344723325258
ACH-000352,-0.2920724810343597
ACH-000356,-0.08655188034471815
ACH-000361,-0.024807355630346625
ACH-000362,-0.08998086832224614
ACH-000363,-0.13063337750536896
ACH-000364,-0.10067362080420128
ACH-000365,-0.07225281984424135
ACH-000366,-0.03416729568303662
ACH-000368,-0.10438301371435067
ACH-000374,-0.18894152347882792
ACH-000375,-0.3653178814983314
ACH-000376,-0.06929277402710557
ACH-000381,-0.12151732730632885
ACH-000383,-0.35376992186536
ACH-000387,-0.05447616215468663
ACH-000389,-0.06937379661947074
ACH-000390,-0.12687291741053627
ACH-000393,-0.017243858739895434
ACH-000395,0.12171994684162525
ACH-000396,-0.2282032753455244
ACH-000397,-0.15882139906172069
ACH-000401,-0.08629858399955541
ACH-000402,-0.058454701865675626
