,RALY (22913)
ACH-000004,-0.30612255280035283
ACH-000005,-0.4013006097291141
ACH-000007,-0.2677152085956635
ACH-000009,-0.19595184217809467
ACH-000011,0.036478165757751715
ACH-000012,0.0010888326013574184
ACH-000013,-0.007118482061694991
ACH-000014,-0.1930181912103617
ACH-000015,-0.03803136514411238
ACH-000017,0.05575322043915831
ACH-000018,-0.13564590104413887
ACH-000019,-0.3563902103420764
ACH-000021,-0.16028918453153096
ACH-000022,-0.09359321526496216
ACH-000025,0.013487973323586082
ACH-000028,-0.17097680471091245
ACH-000030,-0.2971836203629213
ACH-000035,-0.2964859774367272
ACH-000036,0.011856927674557705
ACH-000037,-0.07922251586965573
ACH-000039,-0.0121523392959987
ACH-000040,-0.08042850413532092
ACH-000041,0.15530638911097938
ACH-000042,-0.23767272427875874
ACH-000045,-0.08840271370364136
ACH-000047,0.015126844686578104
ACH-000052,-0.2649867199200758
ACH-000053,-0.06334571016665841
ACH-000054,-0.077136260221105
ACH-000055,-0.01844033933739513
ACH-000060,0.0201970714856494
ACH-000067,0.10935104318690357
ACH-000070,-0.2446833630766763
ACH-000075,-0.09249216879617247
ACH-000078,-0.03342176095437053
ACH-000082,0.09709101754403653
ACH-000085,-0.2610490111110981
ACH-000086,-0.1708823559260725
ACH-000087,0.3648970897124305
ACH-000092,-0.1636553377677096
ACH-000095,-0.12523938159300846
ACH-000097,-0.07326259192316248
ACH-000098,0.13609977312633534
ACH-000099,0.008230244121193714
ACH-000108,-0.2151824494895568
ACH-000113,-0.2399079246543335
ACH-000116,-0.13438559587869073
ACH-000118,-0.07632451710337164
ACH-000120,-0.02106604772955972
ACH-000123,-0.08983131665522995
ACH-000127,-0.06856596287419635
ACH-000128,-0.15430986056066828
ACH-000132,-0.11294178476431145
ACH-000133,-0.1839476722961456
ACH-000137,0.03358968753572774
ACH-000138,-0.15190775150316016
ACH-000142,-0.12095166110668598
ACH-000143,-0.07539140894275208
ACH-000146,0.0475333917759894
ACH-000148,0.030817531324171987
ACH-000150,-0.008316761671729588
ACH-000152,-0.17808084598315352
ACH-000153,-0.30862841525704954
ACH-000159,0.06935072883065826
ACH-000160,-0.08862139394989152
ACH-000163,-0.15052241197709335
ACH-000167,0.05520521343893498
ACH-000168,-0.15550069330368474
ACH-000169,-0.23263544125791186
ACH-000178,-0.21213343031099388
ACH-000183,-0.15445839219714602
ACH-000188,-0.06614826887515245
ACH-000189,-0.31344953900553946
ACH-000190,-0.3080592189170154
ACH-000198,-0.22105259568912689
ACH-000203,-0.11640346645859065
ACH-000204,-0.31539255154373536
ACH-000206,0.004598364088376009
ACH-000207,-0.18967729759645954
ACH-000208,-0.12656785370019485
ACH-000210,0.016482863045176873
ACH-000211,-0.12728768380489094
ACH-000215,-0.04513497847566682
ACH-000221,-0.024311431731473952
ACH-000222,-0.3127316229664358
ACH-000223,-0.03165982697200342
ACH-000226,0.04159063797502595
ACH-000227,-0.12316982430153142
ACH-000228,0.13262164597650794
ACH-000231,-0.17159430068580914
ACH-000232,-0.06584820667679335
ACH-000233,-0.06417345412849243
ACH-000234,-0.2929185613694857
ACH-000235,-0.15118039780265996
ACH-000237,-0.021804320308362025
ACH-000238,-0.008702754805103765
ACH-000242,-0.13369576150909146
ACH-000243,-0.14399759362284714
ACH-000244,-0.2097045056742053
ACH-000246,-0.03744102142588838
ACH-000248,-0.00553592456405921
ACH-000250,-0.08455163831852665
ACH-000251,0.3464220739571719
ACH-000252,-0.1496542894553955
ACH-000253,-0.002024903816905399
ACH-000255,-0.2521956962556356
ACH-000256,-0.02709711729290918
ACH-000257,-0.060914834707381876
ACH-000258,-0.146213028920869
ACH-000259,-0.020681765491922063
ACH-000260,-0.09678207411571932
ACH-000261,-0.16767040484729398
ACH-000262,-0.2538435963249802
ACH-000263,0.058673469778164726
ACH-000264,-0.13485348905544445
ACH-000265,-0.10606405725917846
ACH-000266,-0.0495326764601196
ACH-000272,-0.2390123428240408
ACH-000274,-0.19067624615170176
ACH-000277,-0.3116157414186469
ACH-000278,-0.19081428556750984
ACH-000279,0.09087198941070518
ACH-000280,-0.09967971022131096
ACH-000281,-0.16404017414780814
ACH-000288,-0.1674996824483387
ACH-000291,-0.05345451648948744
ACH-000293,0.004627262499817866
ACH-000294,-0.10152601075883323
ACH-000295,0.017303106405189086
ACH-000296,-0.2596822270666281
ACH-000302,-0.0891759056242261
ACH-000304,0.030180924122590238
ACH-000307,-0.1257152891880959
ACH-000308,-0.11732305487204225
ACH-000310,-0.033724180586832714
ACH-000311,-0.14432358590395775
ACH-000312,-0.006775231972654314
ACH-000315,-0.0784614586929989
ACH-000316,-0.06470305126411148
ACH-000317,-0.18801883942277686
ACH-000318,-0.19846405093874175
ACH-000319,-0.11027736059820877
ACH-000320,-0.0054780236649080855
ACH-000322,-0.0072328859013053425
ACH-000323,-0.07263315723287232
ACH-000324,-0.2823592372754635
ACH-000329,-0.13177553830330754
ACH-000330,-0.031849519158997495
ACH-000331,-0.189114083854608
ACH-000332,-0.19828743987569966
ACH-000334,-0.35918177724573763
ACH-000335,0.009571155846543477
ACH-000336,0.06479353768433012
ACH-000337,-0.07483765457859677
ACH-000338,-0.7523010133490721
ACH-000339,0.1588684486626138
ACH-000341,-0.02414629717602204
ACH-000348,-0.09730861400445973
ACH-000350,-0.007776192404382307
ACH-000352,-0.06670024870841783
ACH-000356,-0.18897952865975587
ACH-000361,-0.3248980036133302
ACH-000362,-0.12092152650997913
ACH-000363,-0.13472003791813528
ACH-000364,-0.05646249483042176
ACH-000365,-0.05125308940413998
ACH-000366,-0.14583755040889998
ACH-000368,-0.12688314736594122
ACH-000374,-0.13417561709082088
ACH-000375,0.06670900826810977
ACH-000376,-0.17595116249003748
ACH-000381,-0.2753477846608133
ACH-000383,-0.020745758844175743
ACH-000387,-0.1950445208709768
ACH-000389,-0.000874866883325067
ACH-000390,0.01853647726813716
ACH-000393,0.01148982311912303
ACH-000395,-0.2995985089974603
ACH-000396,-0.32595994647509513
ACH-000397,-0.24403465155810936
ACH-000401,0.14718551198538182
ACH-000402,-0.3478223924096257
ACH-000403,-0.19794825199890745
ACH-000404,0.10683411240207928
ACH-000406,-0.0458621220033254
ACH-000407,-0.2314423615075993
ACH-000408,-0.1391466564530003
ACH-000410,-0.031364311062159866
ACH-000411,0.021906626367352508
ACH-000414,-0.13781349111709024
ACH-000415,-0.06422907328795813
ACH-000416,0.06736180072875507
ACH-000420,-0.11138005599158833
ACH-000421,-0.09629664022013766
ACH-000424,-0.12353257450825668
ACH-000425,-0.09763177170608266
ACH-000426,-0.0319907559583008
ACH-000427,-0.16941711005979096
ACH-000433,0.058524857260876986
ACH-000435,0.22505122468976232
ACH-000436,-0.07303180645885139
ACH-000444,-0.18763526189775948
ACH-000445,-0.06772748172065532
ACH-000448,-0.0831834537366028
ACH-000450,-0.05415024888776421
ACH-000452,-0.07306042319067559
ACH-000454,0.0036666387182953866
ACH-000458,-0.0031959979373526962
ACH-000459,-0.12334682018829055
ACH-000460,-0.13873995816293658
ACH-000461,-0.2081076610437096
ACH-000463,-0.062727218279347
ACH-000464,0.16475305520397165
ACH-000466,-0.28016144989344394
ACH-000467,-0.11470050183349985
ACH-000468,-0.08275278960529238
ACH-000469,-0.00685352498190251
ACH-000470,-0.2066790412357216
ACH-000471,-0.0842957113253342
ACH-000472,-0.14264790918743567
ACH-000473,-0.4018711188796673
ACH-000475,-0.057798952708842014
ACH-000476,-0.04498597336375899
ACH-000477,-0.24191149329685305
ACH-000479,-0.04353558495739634
ACH-000480,-0.28651764528968504
ACH-000481,-0.23244251669716226
ACH-000483,-0.00040613491308869016
ACH-000484,-0.016760533830330326
ACH-000485,-0.07278261402250474
ACH-000486,-0.13880206528451558
ACH-000487,-0.24876426122990195
ACH-000488,-0.1455716975144134
ACH-000490,-0.039228911383228704
ACH-000491,-0.04098440485773229
ACH-000495,0.15025284103481093
ACH-000496,-0.3742142956233781
ACH-000499,-0.1696262373725113
ACH-000500,-0.30025752419648305
ACH-000502,-0.15757969068108899
ACH-000503,0.05140619373862718
ACH-000505,-0.05221970596414412
ACH-000507,-0.2019691491753762
ACH-000510,-0.09591034889549267
ACH-000511,-0.15717583404931168
ACH-000512,-0.04212012404435138
ACH-000516,-0.06728963341443506
ACH-000517,-0.18685333320835726
ACH-000518,-0.1946528661802613
ACH-000520,-0.12188482325479068
ACH-000521,-0.022883835401630043
ACH-000522,-0.06579860844993995
ACH-000524,-0.12463534691268993
ACH-000527,-0.1985455295048701
ACH-000528,-0.012821206256863732
ACH-000537,-0.0443010752603767
ACH-000541,-0.2637474326701497
ACH-000542,-0.19055703799760687
ACH-000544,-0.05277750860333053
ACH-000545,-0.04269398729439666
ACH-000547,-0.4671319769157431
ACH-000548,-0.2533356558659963
ACH-000549,-0.459735728946146
ACH-000550,-0.15551813556693525
ACH-000552,0.006466575976031611
ACH-000556,-0.03659774624938642
ACH-000557,-0.19973558467228147
ACH-000569,-0.20018917608521467
ACH-000570,-0.2302845571785472
ACH-000571,-0.08412103791356725
ACH-000573,-0.14653093281597326
ACH-000576,-0.1704751571683005
ACH-000579,-0.055532466675047146
ACH-000580,-0.03851230819229614
ACH-000584,0.017589189899861243
ACH-000585,-0.044520101357533176
ACH-000588,-0.2403675652156535
ACH-000589,-0.1818836691489014
ACH-000591,-0.450764186887345
ACH-000593,-0.14272082522694632
ACH-000600,-0.1272468346651548
ACH-000601,-0.10185260577192592
ACH-000605,0.05668660728065453
ACH-000606,-0.0157804415212297
ACH-000608,-0.17466716796760567
ACH-000614,-0.3831612991413362
ACH-000616,-0.018374736535138728
ACH-000618,-0.1482199337517484
ACH-000619,-0.07566587712772695
ACH-000620,-0.17842413565654347
ACH-000621,0.013260120746677763
ACH-000622,-0.07680836335355935
ACH-000623,-0.08995735336985125
ACH-000624,-0.05305580049003406
ACH-000627,-0.2031993812644476
ACH-000630,-0.02731204020727725
ACH-000631,-0.18116841564293595
ACH-000632,-0.06903840270940427
ACH-000633,-0.1887779766711941
ACH-000637,0.04598980972510555
ACH-000638,-0.2125249903363023
ACH-000646,-0.1933966467376488
ACH-000647,0.0074839375478064595
ACH-000648,-0.2264495672456103
ACH-000649,-0.2119844362723108
ACH-000651,-0.10785210795476813
ACH-000652,-0.12282471991110147
ACH-000653,-0.05579521200536832
ACH-000657,-0.09320983775286992
ACH-000658,-0.32428224651585885
ACH-000661,-0.2449574249078763
ACH-000662,-0.2306479269178297
ACH-000663,-0.11751736727888636
ACH-000665,-0.133541593481606
ACH-000671,-0.2711929668869381
ACH-000672,0.017393773238956942
ACH-000673,-0.06696680700586169
ACH-000676,-0.12285453549874585
ACH-000677,-0.033702973317158984
ACH-000681,-0.18098207642579908
ACH-000683,-0.03734030864129805
ACH-000684,-0.10799586687906848
ACH-000688,-0.09130397765168964
ACH-000693,-0.04127561236356241
ACH-000694,-0.06696487255724153
ACH-000695,0.01977729489365859
ACH-000696,-0.09987745407521174
ACH-000697,0.1004363820161144
ACH-000699,-0.0008968332601376199
ACH-000701,-0.10957456427451208
ACH-000706,0.04178361956733277
ACH-000711,-0.11937178751857475
ACH-000713,-0.2501311703651538
ACH-000714,-0.14427324174938816
ACH-000718,-0.2068035613232412
ACH-000720,-0.24142031673608105
ACH-000721,-0.1863620910493739
ACH-000724,-0.10454079903542822
ACH-000725,-0.08945799696072773
ACH-000732,-0.22614404921092965
ACH-000734,-0.0413869380850062
ACH-000735,-0.2301472300981179
ACH-000736,-0.10860945205316727
ACH-000738,-0.04900159019280136
ACH-000746,-0.40448546859838
ACH-000747,-0.2305668301671409
ACH-000748,-0.1844438743264788
ACH-000753,-0.07094336188791782
ACH-000756,0.04970927518994535
ACH-000757,-0.05910211657468041
ACH-000758,-0.2893255683417162
ACH-000760,-0.10040060296194547
ACH-000762,-0.22527446364830275
ACH-000763,-0.11256798726525932
ACH-000764,-0.03373132985265261
ACH-000765,-0.0406948632418533
ACH-000766,-0.14121238352203475
ACH-000767,0.03491022864185233
ACH-000768,-0.10122133018607386
ACH-000769,-0.11411859884985225
ACH-000770,-0.1737321658973403
ACH-000771,-0.04554113507710687
ACH-000773,-0.06996963298910029
ACH-000776,-0.18779758993280152
ACH-000777,-0.2943028998307391
ACH-000778,-0.08342023386737042
ACH-000781,-0.14893015732847908
ACH-000782,-0.1421525733093766
ACH-000783,-0.01017823917702555
ACH-000784,-0.19637381564314574
ACH-000785,-0.14398478251346578
ACH-000787,-0.08451892416330288
ACH-000788,-0.06554347465664638
ACH-000791,-0.1679712596279802
ACH-000792,0.18077958323358326
ACH-000794,-0.026597785991740404
ACH-000796,-0.11266895756556428
ACH-000798,-0.27134531579670323
ACH-000799,-0.010936847522264974
ACH-000800,0.03986430070800225
ACH-000802,-0.048736544707572126
ACH-000804,-0.17914569351481874
ACH-000805,0.07070141771955722
ACH-000809,-0.0097285604279424
ACH-000810,-0.03335468710530437
ACH-000811,-0.08735034089989102
ACH-000817,-0.049169306141920575
ACH-000819,-0.02190241867365148
ACH-000820,-0.07972680569860842
ACH-000821,-0.21890804698720487
ACH-000822,-0.08880809728266657
ACH-000823,-0.19449845043890396
ACH-000824,0.006775335226637982
ACH-000827,-0.20951143404334416
ACH-000829,-0.004036590458357795
ACH-000831,-0.06597369726410998
ACH-000832,-0.021602929792614783
ACH-000833,-0.16802263040467946
ACH-000834,-0.2429263275082429
ACH-000835,-0.08094460884451703
ACH-000836,-0.2245179738240105
ACH-000837,-0.0643111512677568
ACH-000838,-0.27262431619209954
ACH-000839,-0.12070558860333486
ACH-000840,-0.36818208326267016
ACH-000841,-0.02912793155441385
ACH-000843,-0.19710212110040007
ACH-000846,0.04772819126254985
ACH-000847,-0.026969272016729492
ACH-000848,-0.18000643653538045
ACH-000849,-0.02347495149817208
ACH-000851,-0.14506140704881973
ACH-000855,0.043501167575534634
ACH-000856,-0.1270541331897311
ACH-000858,-0.24199858806880145
ACH-000859,-0.15614551969359314
ACH-000861,-0.19658305006377394
ACH-000862,0.01567396130125576
ACH-000865,-0.0005751711595618875
ACH-000866,-0.022673431546694302
ACH-000867,-0.14421362777705746
ACH-000869,0.04537792105728285
ACH-000872,-0.2239567448660227
ACH-000873,0.0522478425193749
ACH-000876,-0.05894620094752235
ACH-000878,-0.061899534783887725
ACH-000880,-0.030729252321339464
ACH-000881,-0.04136099178551688
ACH-000882,-0.3375604368762116
ACH-000884,-0.25590209014592463
ACH-000885,-0.09931150368882673
ACH-000887,-0.015509814504182337
ACH-000889,-0.1131652754824684
ACH-000896,-0.07286614797850896
ACH-000898,-0.1830208743268901
ACH-000900,-0.08734432596274247
ACH-000901,-0.04497381717524861
ACH-000905,-0.2523382577213825
ACH-000906,0.0192519990279248
ACH-000907,-0.17300979034623062
ACH-000910,0.08318306466749838
ACH-000911,-0.1472222942208953
ACH-000912,-0.04505871317262927
ACH-000913,-0.2451047078514249
ACH-000915,-0.03947873800418659
ACH-000916,0.0310794281902056
ACH-000917,-0.05311777201451141
ACH-000920,0.166137156379322
ACH-000921,0.024404613931994897
ACH-000924,-0.0819625388613871
ACH-000926,-0.3070679419656375
ACH-000928,-0.1991778576025385
