,ABLIM3 (22885)
ACH-000004,-0.14853343501534302
ACH-000005,0.3963066515993457
ACH-000007,0.025969450855095076
ACH-000009,0.0871271395663702
ACH-000011,-0.040752986303708716
ACH-000012,0.0035426322037260772
ACH-000013,0.07649574270978955
ACH-000014,0.0917386747170676
ACH-000015,-0.11281218759050073
ACH-000017,0.04052781860126976
ACH-000018,0.11683523168594835
ACH-000019,0.12253994986484555
ACH-000021,-0.006214049688007187
ACH-000022,0.03341242265020893
ACH-000025,0.1581593354139427
ACH-000028,0.2020391297664564
ACH-000030,0.10279199256400157
ACH-000035,-0.03432311996884206
ACH-000036,0.07681971189559147
ACH-000037,-0.004946781922355958
ACH-000039,-0.04137423995934409
ACH-000040,0.15464462368218496
ACH-000041,0.102579911168189
ACH-000042,0.04098673397406767
ACH-000045,0.12626566289305502
ACH-000047,0.17808651708698278
ACH-000052,0.03066104956747319
ACH-000053,0.09823239731496093
ACH-000054,0.10954274689343137
ACH-000055,-0.1357499898757321
ACH-000060,0.18392746807157687
ACH-000067,0.007425269880520241
ACH-000070,-0.0021205717229826216
ACH-000075,0.10011341661100773
ACH-000078,0.10488543062294806
ACH-000082,0.1177838726301837
ACH-000085,0.20125515441011912
ACH-000086,0.0912471405651876
ACH-000087,0.26246269025023605
ACH-000092,0.10477612473143412
ACH-000095,0.11238924475164376
ACH-000097,0.010243239564192569
ACH-000098,0.05382430714909117
ACH-000099,0.09300697754605193
ACH-000108,-8.27231036022814e-06
ACH-000113,0.045241692412279384
ACH-000116,0.13404483764688954
ACH-000118,0.06363769490484339
ACH-000120,0.08782184426420149
ACH-000123,0.08563024962675918
ACH-000127,0.07265748620828451
ACH-000128,0.12902210017023652
ACH-000132,0.21652133027844034
ACH-000133,0.1737029801119163
ACH-000137,-0.05052343836018972
ACH-000138,0.14027412498725608
ACH-000142,-0.018157372991430942
ACH-000143,0.1043238191597068
ACH-000146,0.14327091839971645
ACH-000148,-0.021286780382808124
ACH-000150,-0.16868533855610254
ACH-000152,0.10014728519988683
ACH-000153,-0.010990858750539316
ACH-000159,0.1428577528651122
ACH-000160,0.13151074198954016
ACH-000163,0.21176740121381804
ACH-000167,0.10257651586455144
ACH-000168,0.07651196936911009
ACH-000169,0.13259898933301087
ACH-000178,0.05462591630388142
ACH-000183,0.07861630741362667
ACH-000188,0.0713846439858038
ACH-000189,0.2324684510387937
ACH-000190,0.0357394883537458
ACH-000198,0.13100856647316936
ACH-000203,-0.2339837829718928
ACH-000204,0.23446598087178344
ACH-000206,0.3418187314564924
ACH-000207,0.18379725617194376
ACH-000208,0.07088161316045223
ACH-000210,0.05873582871911109
ACH-000211,0.1245389522886818
ACH-000215,0.05815910347203696
ACH-000221,-0.015036157222024962
ACH-000222,-0.051658102093604726
ACH-000223,0.011394776574853526
ACH-000226,0.07333364962626529
ACH-000227,0.15364046601601758
ACH-000228,0.10303639326232722
ACH-000231,0.06881288866012622
ACH-000232,0.05732120436455504
ACH-000233,0.10531636913940774
ACH-000234,0.046776168695693884
ACH-000235,0.0876896298461147
ACH-000237,0.1201551810745588
ACH-000238,-0.11112069016714883
ACH-000242,-0.11645437944415105
ACH-000243,0.08814470482980505
ACH-000244,0.19856092625350374
ACH-000246,0.057511681696206136
ACH-000248,-0.08591146842598052
ACH-000250,-0.00993879436796834
ACH-000251,0.11371125922244535
ACH-000252,0.054393105510301486
ACH-000253,0.13418839007957215
ACH-000255,0.08251120000248749
ACH-000256,-0.046238521407996634
ACH-000257,-0.09825194249920632
ACH-000258,0.020773847109418882
ACH-000259,0.02554660136265836
ACH-000260,0.05618082727310216
ACH-000261,0.09633792313179622
ACH-000262,0.0904503377173602
ACH-000263,0.03347910764669112
ACH-000264,0.07055807957525045
ACH-000265,-0.008703659548102653
ACH-000266,0.14570754239161116
ACH-000272,0.13236450738157965
ACH-000274,0.0732572698789227
ACH-000277,0.2288750009991819
ACH-000278,0.14969363288352908
ACH-000279,-0.013238753045628332
ACH-000280,-0.0068681504661471295
ACH-000281,-0.039072389629828286
ACH-000288,0.036970480174343436
ACH-000291,0.06848047260990282
ACH-000293,0.04038038396785668
ACH-000294,0.14507532895666908
ACH-000295,-0.1512265405481981
ACH-000296,-0.009232444893445638
ACH-000302,0.11801933806362967
ACH-000304,0.04087870116476085
ACH-000307,0.0684087129008553
ACH-000308,0.1185980079605078
ACH-000310,0.09341015402673228
ACH-000311,0.09913409836419593
ACH-000312,-0.007424454316283942
ACH-000315,0.1351864163374706
ACH-000316,0.021856258497410963
ACH-000317,0.08409993957970018
ACH-000318,0.14948655006529565
ACH-000319,0.04617719448062872
ACH-000320,0.12233446941947965
ACH-000322,0.0426774111776116
ACH-000323,0.11702285466286072
ACH-000324,0.09966632953950487
ACH-000329,0.046106861012053316
ACH-000330,0.13105225968868187
ACH-000331,0.14509994479035088
ACH-000332,0.06148555475461785
ACH-000334,0.10843991972787706
ACH-000335,-0.043978883416252064
ACH-000336,0.4091526567404984
ACH-000337,-0.01977324639296014
ACH-000338,0.5879279093375246
ACH-000339,0.09388360295707986
ACH-000341,-0.006464679536078935
ACH-000348,0.07344993769668033
ACH-000350,-0.06799872784844045
ACH-000352,-0.03082580136852091
ACH-000356,0.030851454070072337
ACH-000361,0.12641514013200675
ACH-000362,0.04972842216473752
ACH-000363,0.08671714312063887
ACH-000364,0.11056154281016962
ACH-000365,0.10791190565861432
ACH-000366,0.06503050148942861
ACH-000368,0.003340238758851766
ACH-000374,0.12732812616534336
ACH-000375,0.12006603202026273
ACH-000376,-0.01436051429308886
ACH-000381,-0.19076750014228055
ACH-000383,0.10542096917517224
ACH-000387,0.013304596149705573
ACH-000389,0.32907608173362257
ACH-000390,-0.037130622532093004
ACH-000393,-0.016100292471194527
ACH-000395,0.09646109457265717
ACH-000396,0.33638299612695594
ACH-000397,0.08720718818232855
ACH-000401,0.0708288953590292
ACH-000402,-0.3795145668572989
ACH-000403,0.05356961115999847
ACH-000404,0.10004186979771723
ACH-000406,0.04674474507478056
ACH-000407,0.04011607500794579
ACH-000408,0.2892840406424997
ACH-000410,0.04119358531175421
ACH-000411,-0.028267895469552686
ACH-000414,0.10787031967465288
ACH-000415,0.12456851521808365
ACH-000416,0.13593492187727346
ACH-000420,-0.06903363960005875
ACH-000421,0.08662662358308537
ACH-000424,0.0811719619944591
ACH-000425,0.1160461851595809
ACH-000426,0.1622608953223432
ACH-000427,0.1580129061645379
ACH-000433,0.0932387673006974
ACH-000435,-0.03489888325480117
ACH-000436,0.04599854808395159
ACH-000444,0.011479009479966
ACH-000445,0.0606923516095192
ACH-000448,0.04341848937767578
ACH-000450,0.05978547097306512
ACH-000452,0.08913764427902858
ACH-000454,0.09236080739615188
ACH-000458,0.0484228893793276
ACH-000459,0.3965329532814906
ACH-000460,0.05454535063539722
ACH-000461,0.2443486737376784
ACH-000463,0.05137954140178979
ACH-000464,0.13729050570203133
ACH-000466,0.048325240236623664
ACH-000467,-0.09859068790429318
ACH-000468,0.06196715310952518
ACH-000469,0.16879401006937828
ACH-000470,0.17560246310612682
ACH-000471,0.1521922358005438
ACH-000472,0.0789205264366065
ACH-000473,0.1163424210768162
ACH-000475,0.04494183444487999
ACH-000476,-0.043697535095485976
ACH-000477,0.053494974264088765
ACH-000479,0.055290146443285365
ACH-000480,0.17783009727636764
ACH-000481,0.17878257380564916
ACH-000483,0.20746671964250304
ACH-000484,-0.12634978504896138
ACH-000485,0.09203802702168216
ACH-000486,0.16726627357540105
ACH-000487,-0.03073524301767608
ACH-000488,0.09012762373044783
ACH-000490,0.07538916395063572
ACH-000491,-0.015836896402946422
ACH-000495,0.07352079343673935
ACH-000496,0.15272373913588216
ACH-000499,0.12019894610196685
ACH-000500,-0.16191935519092382
ACH-000502,0.16346357270154965
ACH-000503,0.105944502909017
ACH-000505,0.11001771600205633
ACH-000507,0.03242886441891642
ACH-000510,0.10506199606021772
ACH-000511,0.05375580902746591
ACH-000512,0.2141576802449634
ACH-000516,0.07862333675052187
ACH-000517,0.1747418585021358
ACH-000518,0.0003701909866457213
ACH-000520,-0.12374470358681194
ACH-000521,0.030404758438745332
ACH-000522,0.04555866319006406
ACH-000524,0.0971770584927896
ACH-000527,0.15386873387402494
ACH-000528,0.030859705650179692
ACH-000537,0.0624719940814434
ACH-000541,0.1736699204599323
ACH-000542,0.16656118934977285
ACH-000544,0.033826388561608065
ACH-000545,-0.03446572001018145
ACH-000547,-0.15741135469131454
ACH-000548,-0.0016981918280139284
ACH-000549,0.053996119426686084
ACH-000550,-0.013120950577778965
ACH-000552,0.072381868256146
ACH-000556,0.10128974694127137
ACH-000557,0.013104618207416608
ACH-000569,0.054820913373023215
ACH-000570,0.0679857435706686
ACH-000571,0.047185382596733404
ACH-000573,0.07254782261818046
ACH-000576,0.09760664983463836
ACH-000579,0.116723174494006
ACH-000580,0.129996681451469
ACH-000584,0.06288690498925499
ACH-000585,0.11739029638831035
ACH-000588,0.11553956303933928
ACH-000589,0.1397717436544105
ACH-000591,0.1916474391423635
ACH-000593,0.07689454453268807
ACH-000600,0.10518116869489394
ACH-000601,0.036021864156282106
ACH-000605,0.11160283345630306
ACH-000606,0.07670859210056212
ACH-000608,0.10756461083988887
ACH-000614,-0.009795348872570341
ACH-000616,0.210797497483333
ACH-000618,0.09695173870142028
ACH-000619,0.010189792406392265
ACH-000620,0.10502575063112828
ACH-000621,0.08708031634957739
ACH-000622,0.18013247269641355
ACH-000623,0.13702358396360267
ACH-000624,0.08436025868576641
ACH-000627,0.03869006381536387
ACH-000630,0.1808414359891192
ACH-000631,-0.27519281826052744
ACH-000632,0.17847473060309604
ACH-000633,0.08765995264748339
ACH-000637,0.25528228448689066
ACH-000638,0.13830131478876853
ACH-000646,-0.07066475105782319
ACH-000647,0.12573489620937567
ACH-000648,0.16023857826307686
ACH-000649,0.013480586429447664
ACH-000651,-0.03829306626380311
ACH-000652,0.16585083787448152
ACH-000653,0.16236539719220286
ACH-000657,0.15296897465938766
ACH-000658,0.08753883849452475
ACH-000661,0.15218686416632668
ACH-000662,0.06928790882323775
ACH-000663,0.0042956864817713224
ACH-000665,0.20532777716993664
ACH-000671,0.1072677809543264
ACH-000672,-0.2504899518014846
ACH-000673,0.06665108740728053
ACH-000676,0.07655489890750873
ACH-000677,0.042018208131273896
ACH-000681,0.030398817996000537
ACH-000683,0.1038512836532276
ACH-000684,0.12639510196291606
ACH-000688,0.0359110625654209
ACH-000693,0.034527397698448536
ACH-000694,0.1078416029138539
ACH-000695,-0.12186469386396015
ACH-000696,0.1428291923033261
ACH-000697,-0.09148217668585126
ACH-000699,0.13345764698483312
ACH-000701,0.07899995719476942
ACH-000706,0.029146508981865226
ACH-000711,0.054161243081118464
ACH-000713,0.07383566052023273
ACH-000714,0.29803587555156924
ACH-000718,0.16915058180861295
ACH-000720,0.15875131596377748
ACH-000721,0.09235587152408288
ACH-000724,0.06185326224792975
ACH-000725,0.09790241795387784
ACH-000732,0.08540568322657363
ACH-000734,0.07501701444841506
ACH-000735,0.001165768601880284
ACH-000736,0.02976646511867378
ACH-000738,0.034947772708219665
ACH-000746,0.15492603578751604
ACH-000747,0.0831426809385321
ACH-000748,0.04447511384529052
ACH-000753,0.04113444787946943
ACH-000756,-0.08941277956049808
ACH-000757,0.16942542359887436
ACH-000758,0.16108618177967218
ACH-000760,0.10467521699631177
ACH-000762,0.07470565818640078
ACH-000763,0.09131059835192992
ACH-000764,0.199569913401464
ACH-000765,0.09981479899555128
ACH-000766,0.1569382338715419
ACH-000767,0.06329408410912861
ACH-000768,0.2581661740655553
ACH-000769,0.0041873256928809865
ACH-000770,0.1473622663475669
ACH-000771,-0.01536506179808344
ACH-000773,0.1824897517452057
ACH-000776,0.13598030704829325
ACH-000777,0.2683716502684221
ACH-000778,0.10373433214830216
ACH-000781,0.07486775284747584
ACH-000782,0.0535681273420431
ACH-000783,0.14288000420945302
ACH-000784,0.06581305466943198
ACH-000785,0.07975937146738499
ACH-000787,0.06607281534521676
ACH-000788,0.17102979514960287
ACH-000791,0.09967971557220907
ACH-000792,0.056897166151677364
ACH-000794,0.05353822695402699
ACH-000796,0.027897366609817616
ACH-000798,0.17723424859968806
ACH-000799,-0.0419242282616062
ACH-000800,0.061956202318097266
ACH-000802,-0.08091462282226206
ACH-000804,0.2806576940276708
ACH-000805,-0.003531358746113225
ACH-000809,-0.013236703988444126
ACH-000810,-0.10102787407467508
ACH-000811,0.08602556313382465
ACH-000817,0.17333919134382442
ACH-000819,0.06744084978238696
ACH-000820,-0.10218728635778876
ACH-000821,0.17069706028747295
ACH-000822,0.09711285510032384
ACH-000823,0.10400468331575256
ACH-000824,0.04826255804695983
ACH-000827,0.16022973879640645
ACH-000829,0.142053325730059
ACH-000831,0.11718460315390725
ACH-000832,-0.13410481118471387
ACH-000833,-0.1296432495825086
ACH-000834,0.1015674609861064
ACH-000835,0.030550941965037867
ACH-000836,0.09986474803457966
ACH-000837,0.06551530385690522
ACH-000838,0.10128877139953386
ACH-000839,0.14036506366397866
ACH-000840,0.18203962690697748
ACH-000841,-0.04089951693434095
ACH-000843,-0.047531525938115264
ACH-000846,0.13589594424157886
ACH-000847,0.09991839570590863
ACH-000848,-0.08408924958292975
ACH-000849,0.07702852746515812
ACH-000851,-0.023205802877816192
ACH-000855,-0.033536531185540584
ACH-000856,0.10010074659027657
ACH-000858,0.016630720029782796
ACH-000859,0.21439303719345565
ACH-000861,0.09409628321486184
ACH-000862,0.04654800946027689
ACH-000865,-0.07394101907103134
ACH-000866,0.10103285296281686
ACH-000867,0.13051298707259906
ACH-000869,0.1225984937142574
ACH-000872,0.0445792186585217
ACH-000873,-0.15136476225544773
ACH-000876,0.11647878900912766
ACH-000878,0.04715563555646613
ACH-000880,0.022736024000216702
ACH-000881,0.0848427049963967
ACH-000882,0.05831532539487822
ACH-000884,0.07572203860216603
ACH-000885,0.014660451700965568
ACH-000887,0.12875042405281512
ACH-000889,0.07735035379571449
ACH-000896,0.09991752215407396
ACH-000898,0.15376854309933355
ACH-000900,0.0010571290160269343
ACH-000901,0.02756303411364765
ACH-000905,0.10941441787980813
ACH-000906,0.02146587899824597
ACH-000907,0.1288228908942703
ACH-000910,0.01846348985982732
ACH-000911,0.15997530935462365
ACH-000912,0.10736430676508613
ACH-000913,-0.037766121230288746
ACH-000915,0.15626754859868353
ACH-000916,-0.13965455652684156
ACH-000917,0.025154829149243628
ACH-000920,0.12701058330178094
ACH-000921,0.026547997948957267
ACH-000924,0.014523977683145497
ACH-000926,0.04155434218972613
ACH-000928,0.0812549337264372
ACH-000929,0.2001684165362984
ACH-000932,0.10306079613141356
ACH-000935,0.11401390448611914
ACH-000936,0.11665991035252375
ACH-000937,0.09819181991732008
ACH-000938,0.019741802511849
ACH-000939,0.1576042089049247
