,HS1BP3 (64342)
ACH-000004,0.12361920226429099
ACH-000005,-0.07716957633438913
ACH-000007,-0.10286546533146897
ACH-000009,-0.055911761625030434
ACH-000011,0.02868557742251503
ACH-000012,0.0580057952161464
ACH-000013,0.002382270247876466
ACH-000014,-0.18044766667722395
ACH-000015,-0.057795769716526287
ACH-000017,-0.11694704343577315
ACH-000018,0.04981957877364654
ACH-000019,0.14985832643598015
ACH-000021,-0.0236404478654018
ACH-000022,-0.04902306201763637
ACH-000025,-0.11200555176154704
ACH-000028,-0.2301618646166889
ACH-000030,-0.01455147458388207
ACH-000035,-0.08968670598476369
ACH-000036,-0.08651713762003331
ACH-000037,-0.10518844454212076
ACH-000039,-0.09193287434397067
ACH-000040,-0.06516122102892015
ACH-000041,-0.10523716019149618
ACH-000042,-0.06507252000649058
ACH-000045,-0.005387927353563081
ACH-000047,-0.07634992979027025
ACH-000052,-0.3364129961996161
ACH-000053,-0.05404318081279482
ACH-000054,-0.15549732872644725
ACH-000055,-0.031259961240150645
ACH-000060,-0.009452747847848171
ACH-000067,0.03544259094344509
ACH-000070,-0.1113576219981109
ACH-000075,-0.05674252556017401
ACH-000078,-0.1286056412710513
ACH-000082,0.03793212438829961
ACH-000085,-0.1999318181487795
ACH-000086,-0.13629604815840712
ACH-000087,-0.22284665541393328
ACH-000092,-0.17228650892301675
ACH-000095,-0.1098064584214544
ACH-000097,-0.0662801187443093
ACH-000098,0.024779687317790025
ACH-000099,-0.18504391276174806
ACH-000108,0.05447391858484083
ACH-000113,-0.015365298158860338
ACH-000116,-0.07517568937169099
ACH-000118,-0.11421539627415253
ACH-000120,-0.004467611977553897
ACH-000123,-0.040924997773197004
ACH-000127,0.00636254969681435
ACH-000128,-0.05181618531136085
ACH-000132,0.12176253147444205
ACH-000133,-0.11740240554850775
ACH-000137,0.060151288040726676
ACH-000138,-0.05709159424602985
ACH-000142,-0.245349083354672
ACH-000143,-0.08419001614185033
ACH-000146,-0.03687753997761327
ACH-000148,0.00666811894795764
ACH-000150,0.06939288096629598
ACH-000152,-0.23556582647054056
ACH-000153,0.0061829692036228226
ACH-000159,-0.026284257698355424
ACH-000160,-0.07859718674264726
ACH-000163,-0.08081188847589606
ACH-000167,-0.013142506399963505
ACH-000168,0.1186261836622243
ACH-000169,-0.0063306348789135426
ACH-000178,0.05154648739346822
ACH-000183,-0.07750168766111852
ACH-000188,-0.040581351625101486
ACH-000189,-0.19451840226989744
ACH-000190,-0.07674752264204468
ACH-000198,0.11944400705915735
ACH-000203,0.27295588982038943
ACH-000204,0.09370074641429957
ACH-000206,-0.003525781297437074
ACH-000207,-0.17505004195459198
ACH-000208,-0.1827936154887291
ACH-000210,-0.14536411709096664
ACH-000211,-0.1367554230922564
ACH-000215,-0.13918986618535678
ACH-000221,0.06828176174998625
ACH-000222,0.07106003389972057
ACH-000223,-0.00661912513219759
ACH-000226,0.04358998453591965
ACH-000227,-0.16649244018737747
ACH-000228,0.04884657110448679
ACH-000231,-0.10037190303683116
ACH-000232,-0.15368776894867886
ACH-000233,-0.15923610451251885
ACH-000234,-0.0639720057616775
ACH-000235,-0.035676401271367286
ACH-000237,0.008822582190335408
ACH-000238,-0.2071343415416252
ACH-000242,-0.3211211498485948
ACH-000243,-0.3106674791475409
ACH-000244,-0.2333015601501145
ACH-000246,-0.007288465037855892
ACH-000248,-0.014774459852570988
ACH-000250,-0.15774780937883726
ACH-000251,0.00033185766244744696
ACH-000252,-0.3051663933271436
ACH-000253,-0.15927736531223946
ACH-000255,-0.07671224551565907
ACH-000256,-0.15241948621510995
ACH-000257,-0.09883397499957752
ACH-000258,0.005546691162133454
ACH-000259,-0.14382612096783298
ACH-000260,-0.05655252941218174
ACH-000261,-0.059678715386785985
ACH-000262,-0.05532952048333187
ACH-000263,-0.16588850296584065
ACH-000264,-0.008222443708384503
ACH-000265,-0.04864541902261865
ACH-000266,-0.09657544902156293
ACH-000272,0.011701074645670282
ACH-000274,-0.2082526469014581
ACH-000277,-0.3716405595306129
ACH-000278,0.010723605590468536
ACH-000279,0.09013615425963586
ACH-000280,-0.10644893878795013
ACH-000281,0.11985031229438435
ACH-000288,-0.09759572178880753
ACH-000291,-0.025900138480378174
ACH-000293,0.004524289716223207
ACH-000294,-0.051221674948393386
ACH-000295,-0.2401506845352468
ACH-000296,0.2245815439451173
ACH-000302,0.006878428306574093
ACH-000304,-0.16881836973364314
ACH-000307,-0.020335131320682525
ACH-000308,-0.14985076271351785
ACH-000310,0.023014284395801502
ACH-000311,-0.16666767323928722
ACH-000312,-0.2294099445600465
ACH-000315,0.2650590293911412
ACH-000316,-0.008687987838572941
ACH-000317,0.06983177714422507
ACH-000318,-0.15422872530858114
ACH-000319,-0.16017530736726202
ACH-000320,0.16457886186678136
ACH-000322,-0.19454203159833386
ACH-000323,-0.11609946090406426
ACH-000324,-0.05222068132686021
ACH-000329,-0.04861021941179128
ACH-000330,-0.0009711528181816483
ACH-000331,-0.0037941048459272865
ACH-000332,-0.05035461830957042
ACH-000334,0.006879752968840672
ACH-000335,-0.015772362519375457
ACH-000336,-0.13866844049707125
ACH-000337,-0.19209414849096834
ACH-000338,-0.4321803963779002
ACH-000339,0.0255627428762065
ACH-000341,-0.17515882976799962
ACH-000348,-0.08332852940736638
ACH-000350,-0.04419949355760471
ACH-000352,0.004382668687236554
ACH-000356,-0.24837503584731616
ACH-000361,-0.12873663476167665
ACH-000362,0.1158150493459456
ACH-000363,-0.07921550676269155
ACH-000364,-0.0363442647593765
ACH-000365,-0.0381991453318672
ACH-000366,-0.15633455137424238
ACH-000368,-0.24672352531545064
ACH-000374,0.07276232558013129
ACH-000375,-0.08576991695315161
ACH-000376,-0.19529635836626985
ACH-000381,-0.07266591604892046
ACH-000383,-0.05235584128339961
ACH-000387,-0.05310156499953449
ACH-000389,-0.06326388835162443
ACH-000390,-0.036384529053634235
ACH-000393,-0.1107160013226672
ACH-000395,0.028820790556420537
ACH-000396,-0.07994068121855909
ACH-000397,-0.01452082602048904
ACH-000401,0.004516372433529747
ACH-000402,0.4276037968654609
ACH-000403,-0.03547917646066449
ACH-000404,-0.21260783080186105
ACH-000406,0.024212491371881247
ACH-000407,-0.052124573005681366
ACH-000408,-0.2903872359135417
ACH-000410,0.041185876061737146
ACH-000411,-0.06928403028248899
ACH-000414,-0.00199644951238097
ACH-000415,-0.0337178474788402
ACH-000416,-0.04534932780298708
ACH-000420,-0.02898845456630581
ACH-000421,-0.07806308936341998
ACH-000424,0.057466209644860426
ACH-000425,-0.061318534414170324
ACH-000426,-0.0010924627472029453
ACH-000427,-0.11856176850353473
ACH-000433,-0.029547551511633182
ACH-000435,-0.11971625543143888
ACH-000436,-0.08172138024236622
ACH-000444,-0.1058124814412786
ACH-000445,-0.042899836323639966
ACH-000448,-0.07362041445009787
ACH-000450,-0.059989136703672376
ACH-000452,-0.07471875541270104
ACH-000454,-0.2710631987492906
ACH-000458,-0.15304332894868344
ACH-000459,-0.2272681553942335
ACH-000460,0.041016884772136185
ACH-000461,-0.10511477556619787
ACH-000463,-0.1470734966923992
ACH-000464,0.0388101191659566
ACH-000466,0.06630603263372511
ACH-000467,0.0195133623904939
ACH-000468,-0.04062641961955346
ACH-000469,-0.15169491134377314
ACH-000470,-0.14020676228620807
ACH-000471,-0.11203202558821816
ACH-000472,-0.056784397010188135
ACH-000473,-0.00017089895978212558
ACH-000475,-0.07876790020252743
ACH-000476,-0.08613870957835114
ACH-000477,0.011692200567922844
ACH-000479,-0.20747404686931545
ACH-000480,-0.09949274670077103
ACH-000481,-0.026524615247998384
ACH-000483,-0.053081542287639935
ACH-000484,0.016518949044803884
ACH-000485,-0.1765321117271018
ACH-000486,-0.08960323939131107
ACH-000487,-0.06756800662808357
ACH-000488,-0.0689946336157295
ACH-000490,-0.14209272597877873
ACH-000491,-0.16843949913178907
ACH-000495,0.007612230829610325
ACH-000496,-0.05712375678313705
ACH-000499,-0.08272859094070924
ACH-000500,0.30568730758000057
ACH-000502,-0.1086134775596458
ACH-000503,-0.06864017690172039
ACH-000505,-0.044635237366790634
ACH-000507,-0.2290647758061213
ACH-000510,-0.023311056155179158
ACH-000511,-0.07914846119996866
ACH-000512,-0.17554114212278088
ACH-000516,-0.14108026103373422
ACH-000517,-0.05191724565461653
ACH-000518,0.027172744057701696
ACH-000520,-0.08055848549768811
ACH-000521,-0.14776731155725542
ACH-000522,-0.052706004366419736
ACH-000524,-0.10331641108890607
ACH-000527,-0.052837279898926136
ACH-000528,-0.10867676466143716
ACH-000537,0.006689298450976087
ACH-000541,-0.32755747316065137
ACH-000542,-0.05769222749888015
ACH-000544,-0.07666213263777613
ACH-000545,-0.09578176659245932
ACH-000547,-0.06502483489739645
ACH-000548,-0.07493421363607332
ACH-000549,-0.003096432046389325
ACH-000550,-0.007729567952873485
ACH-000552,-0.049458879092009515
ACH-000556,-0.07674804230751398
ACH-000557,0.014909092233266552
ACH-000569,0.1429779758718984
ACH-000570,0.11144636881283099
ACH-000571,-0.016257840564573037
ACH-000573,0.017014377619048712
ACH-000576,-0.0837345152171069
ACH-000579,0.049969135280407855
ACH-000580,-0.3625653670901384
ACH-000584,0.041000314430602584
ACH-000585,-0.07441610923629416
ACH-000588,-0.04751691671839972
ACH-000589,-0.13070814999140568
ACH-000591,-0.01814910364372269
ACH-000593,0.0030960531968672192
ACH-000600,-0.052837067363666085
ACH-000601,-0.10800802840509324
ACH-000605,0.07439391130967242
ACH-000606,-0.027801597465144438
ACH-000608,-0.090810551385361
ACH-000614,-0.06851093063869887
ACH-000616,-0.012735020944985449
ACH-000618,-0.003803809086244299
ACH-000619,0.03048811169264346
ACH-000620,-0.045324651711331335
ACH-000621,0.019399118342208563
ACH-000622,0.14286991206582747
ACH-000623,-0.08530117937517896
ACH-000624,-0.13832582967735402
ACH-000627,-0.009208731119125487
ACH-000630,-0.0456938509129838
ACH-000631,-0.16167633850082275
ACH-000632,-0.0007918612713871926
ACH-000633,-0.13083803117615062
ACH-000637,0.0026681253882022463
ACH-000638,-0.04858716264672687
ACH-000646,-0.22484024331372907
ACH-000647,-0.048348728733700434
ACH-000648,0.040373806483873946
ACH-000649,0.04808842407678683
ACH-000651,-0.10685050946634964
ACH-000652,0.08839965731091848
ACH-000653,-0.05726492454608882
ACH-000657,-0.07776469282691016
ACH-000658,-0.09347354374551646
ACH-000661,0.0922655130104742
ACH-000662,-0.21725218075592512
ACH-000663,-0.012133432972968714
ACH-000665,-0.09094519631562306
ACH-000671,-0.07443808867226323
ACH-000672,0.02104984412964835
ACH-000673,-0.14356521043395154
ACH-000676,-0.03473600321718134
ACH-000677,0.09957082966715998
ACH-000681,-0.059165496478420725
ACH-000683,-0.11874139594174495
ACH-000684,0.12783234517643796
ACH-000688,-0.042877239302084036
ACH-000693,-0.02788019038399079
ACH-000694,-0.016978463624676587
ACH-000695,0.1859316967330858
ACH-000696,-0.1296379288416326
ACH-000697,-0.06825852876789101
ACH-000699,-0.09118852392947832
ACH-000701,-0.15603981310163312
ACH-000706,-0.019734006154083043
ACH-000711,-0.08256621209168945
ACH-000713,-0.07445169786519887
ACH-000714,-0.09558081025788756
ACH-000718,-0.13792152156288692
ACH-000720,-0.0676063394044957
ACH-000721,-0.062049670106942074
ACH-000724,-0.19419697731288196
ACH-000725,-0.2126474685597796
ACH-000732,-0.12388895055785938
ACH-000734,-0.10376733052989318
ACH-000735,-0.06981902315597885
ACH-000736,0.0597173660794967
ACH-000738,-0.035408028528582984
ACH-000746,-0.12285177236321396
ACH-000747,-0.1827179949923672
ACH-000748,-0.10464195387928993
ACH-000753,-0.02006988567482909
ACH-000756,0.03901334988152797
ACH-000757,0.06159972998050005
ACH-000758,-0.023953575038037363
ACH-000760,-0.07548103596147551
ACH-000762,-0.18863519620100985
ACH-000763,0.07275240356560818
ACH-000764,-0.06480524195603952
ACH-000765,-0.10463934536506833
ACH-000766,-0.08548233993726867
ACH-000767,-0.1378237099530518
ACH-000768,0.020644860319496756
ACH-000769,-0.12836725975402147
ACH-000770,-0.03822169909304763
ACH-000771,-0.10655558438874596
ACH-000773,-0.0488243291476517
ACH-000776,0.07218286778152598
ACH-000777,-0.19344923398691055
ACH-000778,0.013427403425675128
ACH-000781,-0.06772685392495585
ACH-000782,0.07928065236767262
ACH-000783,-0.0706207309822704
ACH-000784,-0.007929673259442802
ACH-000785,-0.2382546544113833
ACH-000787,-0.09411384147188813
ACH-000788,-0.07338949705134074
ACH-000791,0.002796186762447407
ACH-000792,-0.18324388168089475
ACH-000794,-0.13260462228725498
ACH-000796,-0.14984478169718027
ACH-000798,0.06922181711880468
ACH-000799,-0.14745924528493634
ACH-000800,-0.16050565823538376
ACH-000802,0.030108731305986205
ACH-000804,-0.4446222616200405
ACH-000805,0.04001155895533864
ACH-000809,-0.1338054986113433
ACH-000810,0.06279633276523511
ACH-000811,-0.06858800419442622
ACH-000817,-0.11979409634852838
ACH-000819,0.015490258787361303
ACH-000820,-0.14714643632870464
ACH-000821,0.031005979367075182
ACH-000822,-0.008514413665019555
ACH-000823,0.00696931063290245
ACH-000824,-0.057663377311820675
ACH-000827,-0.11967572337474268
ACH-000829,-0.04213667580526732
ACH-000831,-0.04976442685453198
ACH-000832,0.09117685719346977
ACH-000833,-0.00032044468142990976
ACH-000834,-0.02404224206980542
ACH-000835,0.04855790556092375
ACH-000836,-0.08367383480023763
ACH-000837,-0.039550879615327834
ACH-000838,0.013937163699312395
ACH-000839,0.056458962279360224
ACH-000840,0.004338724662254289
ACH-000841,0.016808266987172443
ACH-000843,-0.00505620965429097
ACH-000846,-0.04741593349576802
ACH-000847,0.15141542081976828
ACH-000848,0.03489115544221772
ACH-000849,-0.13765813329469775
ACH-000851,0.06384830436549341
ACH-000855,-0.13914549254402425
