,EDF1 (8721)
ACH-000004,0.0724204862516597
ACH-000005,0.3117163333970673
ACH-000007,0.2200585297817229
ACH-000009,0.05518207998545649
ACH-000011,0.2773993033915632
ACH-000012,-0.06742044271183187
ACH-000013,-0.009805683795913595
ACH-000014,0.13326780015914982
ACH-000015,0.028381005321229526
ACH-000017,-0.06535273116515805
ACH-000018,0.016529667204446388
ACH-000019,0.027052584425560824
ACH-000021,0.04534149919978295
ACH-000022,0.13999652790466102
ACH-000025,0.2845643903172674
ACH-000028,0.22459750002598752
ACH-000030,0.0815203533206296
ACH-000035,-0.3425705704973865
ACH-000036,0.09799284378827147
ACH-000037,0.08634531035584975
ACH-000039,-0.04773426748850757
ACH-000040,0.15304549151043634
ACH-000041,0.016605048026148296
ACH-000042,-0.32868333624897234
ACH-000045,0.2398654833174566
ACH-000047,0.03742865993865639
ACH-000052,0.04599842592256224
ACH-000053,0.08864470595747796
ACH-000054,0.2157744362907376
ACH-000055,-0.2187679259293387
ACH-000060,0.08268487252380399
ACH-000067,-0.0258521398090258
ACH-000070,-0.08448992458282384
ACH-000075,-0.0462946468543033
ACH-000078,0.059770272808332386
ACH-000082,0.1680788731112685
ACH-000085,-0.06983597271186916
ACH-000086,0.03886280531479402
ACH-000087,0.24483875942499486
ACH-000092,0.1902768801008045
ACH-000095,0.1439211826988623
ACH-000097,0.041607700215911404
ACH-000098,0.3666741749595141
ACH-000099,0.0010262932978432823
ACH-000108,0.11092859231847274
ACH-000113,0.1583815284607487
ACH-000116,0.038737816162344715
ACH-000118,-0.11421886238281838
ACH-000120,-0.2390740869132769
ACH-000123,0.04675426353369202
ACH-000127,0.03953171293788953
ACH-000128,0.124759102837389
ACH-000132,0.16957549727115045
ACH-000133,0.2842105525252491
ACH-000137,0.11234146442884743
ACH-000138,-0.25742716140368305
ACH-000142,-0.12343880112052895
ACH-000143,0.16770901731608512
ACH-000146,0.1462498373327339
ACH-000148,0.13313234573573646
ACH-000150,0.06445673920798499
ACH-000152,0.21607679292045945
ACH-000153,-0.04425942347683185
ACH-000159,0.12923412040749474
ACH-000160,0.3719306969509103
ACH-000163,0.2650380502349211
ACH-000167,1.051341978148068
ACH-000168,0.04407076022224475
ACH-000169,0.0025479179913650927
ACH-000178,0.18072670021003534
ACH-000183,-0.06485169578836282
ACH-000188,-0.02324096546352023
ACH-000189,0.15587835185920965
ACH-000190,0.3785520745436671
ACH-000198,-0.05085449017795299
ACH-000203,0.07931410633745319
ACH-000204,-0.026838762603990204
ACH-000206,0.0193525824631874
ACH-000207,-0.3134903648811905
ACH-000208,0.11394462116679988
ACH-000210,0.6255738665430929
ACH-000211,0.11526994791831065
ACH-000215,0.14733301558321768
ACH-000221,0.13406365944442827
ACH-000222,0.03122175697494233
ACH-000223,0.14009341943027204
ACH-000226,-0.051646155607565934
ACH-000227,0.27772442052963203
ACH-000228,0.031277492184253984
ACH-000231,-0.046379664714330124
ACH-000232,0.3343888758934917
ACH-000233,0.05295569294336785
ACH-000234,0.13200816410745594
ACH-000235,-0.08936974041819301
ACH-000237,0.06570259257902084
ACH-000238,-0.2800355475274237
ACH-000242,-0.02296812788557417
ACH-000243,0.19131910823205714
ACH-000244,0.09904399115111896
ACH-000246,0.051369484375218114
ACH-000248,0.0404073502146226
ACH-000250,0.07720765409887194
ACH-000251,0.16465563742828862
ACH-000252,0.2119347512806846
ACH-000253,0.13571509910932053
ACH-000255,0.17314150529287636
ACH-000256,-1.6706810788632038e-06
ACH-000257,-0.23014704933621946
ACH-000258,0.10368505438104662
ACH-000259,-0.10532807499461046
ACH-000260,0.03253565748759202
ACH-000261,-0.14851474033497278
ACH-000262,0.16612677141549176
ACH-000263,0.04045305358557502
ACH-000264,-0.038948199895204164
ACH-000265,0.09570277882679393
ACH-000266,-0.0933518855529623
ACH-000272,0.11292378426909293
