,DepMap_ID
71973,ACH-000228
86132,ACH-000271
88306,ACH-000279
134722,ACH-000403
146925,ACH-000433
153182,ACH-000449
184944,ACH-000527
207640,ACH-000579
225194,ACH-000616
225195,ACH-000616
225196,ACH-000616
230386,ACH-000627
269737,ACH-000700
281857,ACH-000723
303856,ACH-000762
313677,ACH-000777
382402,ACH-000819
401671,ACH-000844
415985,ACH-000861
422168,ACH-000868
429541,ACH-000874
441237,ACH-000884
478189,ACH-000914
483770,ACH-000917
547233,ACH-000945
553047,ACH-000947
569192,ACH-000953
697753,ACH-000985
737161,ACH-000990
824559,ACH-000993
852884,ACH-000996
951632,ACH-001147
978821,ACH-001333
998780,ACH-001369
1023562,ACH-001490
1085728,ACH-001709
1115138,ACH-002118
1121784,ACH-002145
1123452,ACH-002148
1137284,ACH-002173
1137726,ACH-002174
1139969,ACH-002177
1192719,ACH-002272
1202066,ACH-002287
1219692,ACH-002317
1223532,ACH-002341
1239858,ACH-002396
